"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1005.8,1008,1008.1,"2013-08-01 11:21",1003.1,"2013-08-01 13:52",27.5,32,"2013-08-01 09:56",24.8,"2013-08-01 23:17",22.1,73,55,"2013-08-01 10:04",4.1,230,11.2,160,"2013-08-01 13:28","1.5",1.7,"1.0","2013-08-01 20:40","1.5","2013-08-01 19:50",2.1,15.9,12.05,12.8,-2.7
2,1008.4,1010.6,1012,"2013-08-02 22:45",1005.5,"2013-08-02 02:51",27.1,30.6,"2013-08-02 13:52",24.1,"2013-08-02 01:45",23.8,82,70,"2013-08-02 10:07",3.9,160,12.2,170,"2013-08-02 13:57","1.0",1.8,"0.5","2013-08-02 01:23","0.5","2013-08-02 01:20",5.6,42.5,18.07,12.1,6.9
3,1011.2,1013.4,1012.7,"2013-08-03 21:53",1010.1,"2013-08-03 15:17",28.8,31.9,"2013-08-03 13:47",25.7,"2013-08-03 04:44",25,80,68,"2013-08-03 09:15",2,120,6,250,"2013-08-03 05:33","0.0",0,"0.0","","0.0","",11.1,84.4,27.33,16.1,3.9
4,1009.8,1012,1012.1,"2013-08-04 00:01",1007.7,"2013-08-04 16:43",29.1,32.4,"2013-08-04 13:12",26.1,"2013-08-04 05:06",24.5,77,69,"2013-08-04 20:45",2.6,150,7.6,160,"2013-08-04 18:48","0.0",0,"0.0","","0.0","",12.2,92.9,27.3,15.9,4.7
5,1007.9,1010.1,1009.1,"2013-08-05 00:01",1006.5,"2013-08-05 13:39",28.7,32.3,"2013-08-05 13:22",25.6,"2013-08-05 05:16",24.1,76,65,"2013-08-05 08:23",3.3,220,11.3,160,"2013-08-05 12:31","0.0",0,"0.0","","0.0","",9.4,71.7,22.66,18.5,5.5
6,1008.5,1010.7,1010.3,"2013-08-06 21:19",1006.7,"2013-08-06 02:07",29.2,33.2,"2013-08-06 11:55",25.8,"2013-08-06 05:52",23.7,73,53,"2013-08-06 08:46",4.1,160,12.1,160,"2013-08-06 11:26","0.0",0,"0.0","","0.0","",11.8,90.1,26.66,19.4,6.9
7,1009.2,1011.4,1010.8,"2013-08-07 08:34",1007.7,"2013-08-07 16:27",29.4,33,"2013-08-07 13:52",26.3,"2013-08-07 04:55",24,73,64,"2013-08-07 09:41",3.1,150,10.1,170,"2013-08-07 13:17","0.0",0,"0.0","","0.0","",11.8,90.2,28.96,19.4,5.4
8,1008.2,1010.4,1009.2,"2013-08-08 09:06",1006.9,"2013-08-08 17:04",29.3,33.2,"2013-08-08 14:10",26.2,"2013-08-08 05:42",24.1,74,65,"2013-08-08 14:10",2.8,150,7,150,"2013-08-08 11:41","0.0",0,"0.0","","0.0","",12.2,93.4,26.23,18.8,8.1
9,1007.3,1009.5,1008.6,"2013-08-09 21:57",1005.9,"2013-08-09 15:39",29.4,33.6,"2013-08-09 13:23",26.4,"2013-08-09 04:21",23.9,73,65,"2013-08-09 13:22",2.7,150,7.8,160,"2013-08-09 18:10","0.0",0,"0.0","","0.0","",11,84.3,25.91,18.8,6
10,1008.1,1010.3,1010.2,"2013-08-10 22:03",1007,"2013-08-10 15:54",29.6,33.6,"2013-08-10 13:28",26.3,"2013-08-10 03:24",23.2,69,57,"2013-08-10 06:23",2.4,230,8.1,160,"2013-08-10 11:33","0.0",0,"0.0","","0.0","",11.8,90.6,26.47,18.8,4.7
