"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,987.9,988.2,990.2,"2012-08-01 00:13",986,"2012-08-01 15:40",29.1,33.9,"2012-08-01 12:35",26.7,"2012-08-01 02:42",25.1,80,68,"2012-08-01 12:49",4.2,350,21.8,350,"2012-08-01 20:24","0.5",0.3,"0.5","2012-08-01 18:05","0.5","2012-08-01 17:45",3.6,27.4,12.06,6.1,"x"
2,994,994.3,997.5,"2012-08-02 22:20",988.7,"2012-08-02 02:12",26.5,28.5,"2012-08-02 10:54",25,"2012-08-02 05:55",23.9,86,79,"2012-08-02 00:10",5.7,320,24.5,310,"2012-08-02 04:26","56.5",9.3,"6.5","2012-08-02 12:13","19.5","2012-08-02 04:27",0,0,4.31,8.1,"-1.5"
3,999.2,999.5,1001,"2012-08-03 22:31",997.2,"2012-08-03 00:37",28.8,31.4,"2012-08-03 13:38",25.5,"2012-08-03 01:46",26.4,87,80,"2012-08-03 13:30",2,190,6.9,210,"2012-08-03 05:23","T",0.2,"T","2012-08-03 04:03","T","2012-08-03 04:01",0.7,5.4,12.4,7.1,"-2.0"
4,1001.1,1001.4,1003.1,"2012-08-04 23:28",1000,"2012-08-04 05:22",28.9,32,"2012-08-04 10:36",26.1,"2012-08-04 11:46",26.4,87,76,"2012-08-04 11:14",1.7,180,7.6,190,"2012-08-04 02:48","18.5",1.5,"7.0","2012-08-04 11:36","18.0","2012-08-04 11:05",4.7,36,14.75,7.1,"-0.9"
5,1002.3,1002.6,1003.3,"2012-08-05 10:20",1000.9,"2012-08-05 16:33",29,32.8,"2012-08-05 13:09",25.7,"2012-08-05 05:55",25.7,82,71,"2012-08-05 14:24",1.3,270,6.1,270,"2012-08-05 14:33","1.0",0.5,"1.0","2012-08-05 05:00","1.0","2012-08-05 04:50",9.9,75.9,21.72,7.8,"4.8"
6,1001.4,1001.7,1002.9,"2012-08-06 00:01",999.7,"2012-08-06 17:18",29.2,32.3,"2012-08-06 10:53",27.1,"2012-08-06 04:09",25.3,80,68,"2012-08-06 11:10",2.5,310,8.1,320,"2012-08-06 17:31","0.0",0,"0.0","","0.0","",4.5,34.5,15.12,5.4,"3.7"
7,1000.4,1000.7,1001.9,"2012-08-07 00:05",998.5,"2012-08-07 16:36",27,28.5,"2012-08-07 05:30",24.8,"2012-08-07 12:12",24.9,89,82,"2012-08-07 09:00",1.9,320,7.9,330,"2012-08-07 12:00","134.5",9.5,"16.0","2012-08-07 11:18","66.0","2012-08-07 10:43",0,0,0.79,7.1,"-1.5"
8,1000.1,1000.5,1001.6,"2012-08-08 22:53",998.9,"2012-08-08 14:08",28.7,32.1,"2012-08-08 13:46",25.5,"2012-08-08 02:58",26.3,87,76,"2012-08-08 13:32",1.3,190,14.9,290,"2012-08-08 03:32","31.5",1.7,"11.5","2012-08-08 03:27","14.5","2012-08-08 03:27",8.6,66.2,19.85,9.1,"-2.2"
9,1002.1,1002.5,1004.2,"2012-08-09 22:54",1000.3,"2012-08-09 00:51",26.2,28.9,"2012-08-09 00:01",23.9,"2012-08-09 04:36",24.4,90,82,"2012-08-09 14:52",1.7,170,8.8,190,"2012-08-09 01:05","155.0",13.6,"17.0","2012-08-09 21:18","52.0","2012-08-09 20:50",0,0,5.43,7.1,"-1.8"
10,1005.4,1005.8,1007.3,"2012-08-10 22:06",1002.9,"2012-08-10 00:30",25.9,29.6,"2012-08-10 09:21",22.9,"2012-08-10 05:11",24.2,90,80,"2012-08-10 09:29",1.3,60,10.8,160,"2012-08-10 00:13","88.5",9.5,"14.0","2012-08-10 00:14","29.0","2012-08-10 00:06",0.9,6.9,4.57,7.6,"-1.8"
11,1007.2,1007.5,1008.7,"2012-08-11 21:19",1005.8,"2012-08-11 01:24",26.5,30.9,"2012-08-11 11:09",24.5,"2012-08-11 01:49",24.5,89,73,"2012-08-11 11:14",1.4,160,11.6,320,"2012-08-11 02:51","37.5",3.4,"12.0","2012-08-11 02:42","18.0","2012-08-11 02:40",0.7,5.4,8.25,10,"-0.9"
12,1006.3,1006.7,1007.6,"2012-08-12 00:01",1004.6,"2012-08-12 15:20",27.3,31.9,"2012-08-12 10:24",25.6,"2012-08-12 03:45",24.9,87,71,"2012-08-12 10:47",0.9,170,7.8,220,"2012-08-12 11:15","1.0",2.6,"0.5","2012-08-12 11:14","1.0","2012-08-12 11:15",3.8,29.4,10.87,10.5,"-2.2"
13,1005.2,1005.6,1006.7,"2012-08-13 00:13",1003.7,"2012-08-13 15:41",28.6,32.6,"2012-08-13 14:44",25.5,"2012-08-13 05:04",24.9,81,65,"2012-08-13 14:44",1.1,310,6.9,290,"2012-08-13 13:49","0.0",0,"0.0","","0.0","",8.1,62.8,18.51,10.5,"3.3"
14,1004.6,1004.9,1005.8,"2012-08-14 08:36",1003.6,"2012-08-14 23:42",29.2,33.1,"2012-08-14 11:13",26.5,"2012-08-14 06:03",25.6,81,67,"2012-08-14 11:09",1.8,310,9.7,320,"2012-08-14 13:59","T",0.7,"T","2012-08-14 16:10","T","2012-08-14 16:10",7.6,59,16.35,8.3,"-2.8"
15,1002.4,1002.7,1003.9,"2012-08-15 00:32",1000.8,"2012-08-15 16:40",29,31.9,"2012-08-15 12:57",27,"2012-08-15 04:56",25.8,83,75,"2012-08-15 12:03",0.9,290,4.4,200,"2012-08-15 10:24","T",0.5,"T","2012-08-15 00:10","T","2012-08-15 00:10",5.2,40.4,14.7,8.9,"3.3"
