"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1009.9,1010.6,1011.7,"2014-09-01 08:18",1007.8,"2014-09-01 15:29",30.8,36.9,"2014-09-01 13:14",26.5,"2014-09-01 05:21",22.7,63,46,"2014-09-01 12:14",1.4,160,6.7,330,"2014-09-01 13:06",0,0,0,"",0,"",9.9,78.8,23.82,17.9,"6.0"
2,1009.5,1010.2,1011.4,"2014-09-02 00:09",1007,"2014-09-02 16:49",31,36.4,"2014-09-02 12:36",26.6,"2014-09-02 06:03",22.9,63,47,"2014-09-02 11:24",1.6,160,6.3,10,"2014-09-02 14:12",0,0,0,"",0,"",7.9,63,21.06,20,"5.4"
3,1007.6,1008.3,1009.6,"2014-09-03 00:24",1005,"2014-09-03 16:44",31.5,36.8,"2014-09-03 14:27",27.3,"2014-09-03 05:51",23.2,62,50,"2014-09-03 11:24",1.6,350,8,340,"2014-09-03 13:55",0,0,0,"",0,"",9.5,75.9,22.03,16.5,"4.5"
4,1006.9,1007.6,1008.1,"2014-09-04 08:40",1005,"2014-09-04 14:37",30,34.3,"2014-09-04 11:15",27.5,"2014-09-04 04:54",23.1,67,55,"2014-09-04 10:49",2.2,80,9.9,70,"2014-09-04 16:00",0,0,0,"",0,"",4.2,33.6,14.61,19.3,"7.0"
5,1006.1,1006.8,1007.4,"2014-09-05 09:00",1003.3,"2014-09-05 15:08",31.1,36.6,"2014-09-05 13:24",27.7,"2014-09-05 04:36",23.3,64,43,"2014-09-05 13:39",3.8,80,12.2,60,"2014-09-05 17:00",0,0,0,"",0,"",8.3,66.6,23.07,22.6,"3.4"
6,1006.5,1007.2,1008.1,"2014-09-06 20:53",1004.8,"2014-09-06 14:12",30.9,36,"2014-09-06 12:52",28.4,"2014-09-06 05:47",23.8,66,51,"2014-09-06 13:21",3.4,80,12.2,80,"2014-09-06 17:01",0,0,0,"",0,"",10.6,85.2,24.46,28.9,"7.4"
7,1007.5,1008.2,1009,"2014-09-07 08:05",1005.9,"2014-09-07 15:07",30.4,35.6,"2014-09-07 12:03",27.1,"2014-09-07 05:43",23.6,67,57,"2014-09-07 10:13",1.5,150,7.8,340,"2014-09-07 13:10",0,0,0,"",0,"",5.8,46.7,16.26,22,"3.9"
8,1007.2,1007.9,1008.8,"2014-09-08 08:09",1005.1,"2014-09-08 14:44",30.3,34,"2014-09-08 11:10",27.2,"2014-09-08 04:38",24.2,70,59,"2014-09-08 10:54",1.5,160,8,360,"2014-09-08 14:30",0,0,0,"",0,"",4.6,37.1,13.38,16.9,"3.4"
9,1007.5,1008.2,1009.2,"2014-09-09 09:03",1005.5,"2014-09-09 15:44",29.7,36.3,"2014-09-09 13:34",26.7,"2014-09-09 16:50",24.2,73,59,"2014-09-09 13:34",1.5,160,9.2,170,"2014-09-09 16:16",4,0.9,2,"2014-09-09 16:36",4,"2014-09-09 16:27",6.4,51.7,19.01,12.1,"-3.4"
10,1008.1,1008.8,1010.2,"2014-09-10 23:35",1006.8,"2014-09-10 03:17",29.4,35,"2014-09-10 12:11",26.4,"2014-09-10 05:29",24.3,74,60,"2014-09-10 11:04",1.7,160,7.6,90,"2014-09-10 13:34",0.4,1,0.4,"2014-09-10 13:20",0.4,"2014-09-10 13:05",5.2,42.1,15.4,11.5,"-1.3"
11,1007.8,1008.5,1010.1,"2014-09-11 00:22",1005.6,"2014-09-11 15:01",30.4,35.5,"2014-09-11 14:05",26.8,"2014-09-11 05:38",23.9,69,56,"2014-09-11 11:38",1.8,80,8,80,"2014-09-11 23:27",0,0,0,"",0,"",5.3,43,16.13,18.8,"5.6"
12,1007.4,1008.1,1009.2,"2014-09-12 09:23",1005.7,"2014-09-12 15:03",30.3,34.7,"2014-09-12 12:29",27.8,"2014-09-12 05:42",24.2,70,60,"2014-09-12 12:29",1.8,80,7,80,"2014-09-12 15:46",0,0,0,"",0,"",1.1,8.9,10.94,14.8,"3.2"
13,1006.9,1007.6,1008.4,"2014-09-13 08:24",1004.9,"2014-09-13 14:28",30.6,35.6,"2014-09-13 12:29",26.8,"2014-09-13 05:36",24,68,57,"2014-09-13 10:38",1.5,80,6.8,60,"2014-09-13 20:18",0,0,0,"",0,"",7.5,61.1,18.68,20.5,"3.8"
14,1006,1006.7,1007.6,"2014-09-14 20:58",1004.5,"2014-09-14 14:34",30.2,34.5,"2014-09-14 14:15",27.8,"2014-09-14 03:12",24.5,72,60,"2014-09-14 12:57",4.5,80,14.8,70,"2014-09-14 12:09",0,0,0,"",0,"",8.9,72.7,21.71,21.3,"7.4"
15,1004.3,1005,1006.7,"2014-09-15 23:35",1001.9,"2014-09-15 12:31",31.9,35.5,"2014-09-15 13:48",29.2,"2014-09-15 01:31",24.1,64,54,"2014-09-15 10:50",5,110,20.2,90,"2014-09-15 11:43",0,0,0,"",0,"",11,90,25.67,31.3,"6.9"
16,1008.5,1009.2,1011.8,"2014-09-16 22:30",1005.8,"2014-09-16 02:42",32.2,37.8,"2014-09-16 13:15",29,"2014-09-16 05:39",24.5,64,51,"2014-09-16 11:11",1.4,90,8,100,"2014-09-16 00:02",0,0,0,"",0,"",8.1,66.4,20.69,22.9,"5.3"
17,1011.9,1012.6,1013.3,"2014-09-17 07:17",1010.4,"2014-09-17 14:30",31,37.4,"2014-09-17 12:06",27.7,"2014-09-17 06:16",24.4,69,51,"2014-09-17 11:33",2.7,80,10.4,70,"2014-09-17 14:43",0,0,0,"",0,"",9.1,74.8,22.06,17,"7.9"
18,1010.3,1011,1012.6,"2014-09-18 07:21",1007.6,"2014-09-18 15:12",30.9,35.2,"2014-09-18 12:06",28,"2014-09-18 05:28",24.1,68,56,"2014-09-18 12:34",4,80,11.9,70,"2014-09-18 10:16",0,0,0,"",0,"",10,82.3,22.54,25.4,"5.4"
19,1004.7,1005.4,1009.4,"2014-09-19 01:02",1001.5,"2014-09-19 14:51",31,36.5,"2014-09-19 12:12",28.3,"2014-09-19 04:24",23.8,66,53,"2014-09-19 11:12",4.8,80,14,60,"2014-09-19 08:55",0,0,0,"",0,"",9.4,77.5,22.99,23.6,"7.0"
20,1000.3,1001,1002.5,"2014-09-20 00:01",998.7,"2014-09-20 14:17",31.4,36.2,"2014-09-20 12:47",28.9,"2014-09-20 01:33",23.3,63,51,"2014-09-20 11:51",4.3,80,12.9,80,"2014-09-20 21:29",0,0,0,"",0,"",8.9,73.6,21.3,27.5,"7.1"
21,997.7,998.4,1000.1,"2014-09-21 00:01",995.9,"2014-09-21 14:26",29,33.5,"2014-09-21 11:20",24.7,"2014-09-21 23:21",22.1,68,49,"2014-09-21 09:11",4.6,90,18.6,80,"2014-09-21 12:05",67.5,11.1,8.5,"2014-09-21 20:15",26.5,"2014-09-21 19:55",0.1,0.8,6.9,18.3,"x"
