"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1014.5,1015.3,1016.4,"2012-12-01 05:49",1013,"2012-12-01 12:49",19.9,21.2,"2012-12-01 11:34",18.9,"2012-12-01 06:16",18.1,90,87,"2012-12-01 10:12",2.7,80,9.8,80,"2012-12-01 14:44","40.0",18,"4.0","2012-12-01 11:14","7.5","2012-12-01 03:48",0,0,1.33,8.8,-0.8
2,1013.9,1014.7,1016.3,"2012-12-02 22:06",1011.2,"2012-12-02 03:17",18.7,20.4,"2012-12-02 00:01",17,"2012-12-02 16:48",17.1,90,88,"2012-12-02 15:20",1.4,270,11.1,330,"2012-12-02 08:12","26.0",21.3,"2.0","2012-12-02 06:21","8.0","2012-12-02 05:43",0,0,0.39,5.6,-1.1
3,1016.9,1017.7,1018.8,"2012-12-03 20:20",1015.3,"2012-12-03 02:08",18,19.2,"2012-12-03 10:17",17.5,"2012-12-03 00:11",15.5,86,75,"2012-12-03 21:34",1.6,80,9.1,80,"2012-12-03 22:49","1.5",5.3,"0.5","2012-12-03 13:28","1.0","2012-12-03 13:01",0,0,0.12,8.6,-2
4,1017.5,1018.3,1021,"2012-12-04 08:44",1015,"2012-12-04 14:16",18.2,19.9,"2012-12-04 13:05",16.6,"2012-12-04 06:48",12.7,71,64,"2012-12-04 05:09",4.6,80,13.9,110,"2012-12-04 13:01","0.5",1.7,"0.5","2012-12-04 23:51","0.5","2012-12-04 23:51",1.7,16,7.02,9,-1.2
5,1017.7,1018.5,1021.1,"2012-12-05 23:16",1014.7,"2012-12-05 05:23",17.2,19.3,"2012-12-05 12:14",16.1,"2012-12-05 20:10",14.7,86,69,"2012-12-05 23:09",1.7,90,11.8,330,"2012-12-05 12:52","16.5",19.8,"2.0","2012-12-05 13:06","3.5","2012-12-05 13:05",0,0,1.76,8.4,-0.7
6,1019.7,1020.5,1022.4,"2012-12-06 07:34",1017.3,"2012-12-06 14:24",16.8,18.5,"2012-12-06 13:02",15.3,"2012-12-06 06:54",10.2,65,58,"2012-12-06 05:21",4.6,80,16.7,80,"2012-12-06 10:50","3.0",2.7,"0.5","2012-12-06 22:40","2.3","2012-12-06 22:40",3.1,29.3,8.6,9.4,-2.5
7,1017.2,1018,1019.5,"2012-12-07 00:01",1014.8,"2012-12-07 14:16",19.7,24.2,"2012-12-07 13:09",15.6,"2012-12-07 00:23",14.9,74,60,"2012-12-07 12:47",3.5,80,10.1,70,"2012-12-07 19:48","0.5",2.8,"0.3","2012-12-07 00:46","0.5","2012-12-07 00:20",6.1,57.7,10.59,13,-2.1
8,1016.6,1017.4,1018.5,"2012-12-08 21:16",1015,"2012-12-08 13:39",18.1,20.6,"2012-12-08 01:23",15.8,"2012-12-08 23:44",15.2,83,72,"2012-12-08 00:01",3.6,80,13.4,80,"2012-12-08 04:48","35.0",16.3,"1.5","2012-12-08 13:13","5.5","2012-12-08 17:30",0,0,0.06,7.4,-0.9
9,1018.2,1019,1019.8,"2012-12-09 20:23",1016.3,"2012-12-09 04:46",15,16,"2012-12-09 00:10",14.3,"2012-12-09 17:11",12.4,85,73,"2012-12-09 23:41",3.5,100,11.9,100,"2012-12-09 09:28","16.5",17.5,"1.0","2012-12-09 00:24","3.5","2012-12-09 03:31",0,0,1,5.6,-0.1
10,1017.8,1018.6,1019.2,"2012-12-10 09:01",1016.1,"2012-12-10 14:56",16.4,17.4,"2012-12-10 10:21",15.1,"2012-12-10 00:20",11.6,73,68,"2012-12-10 08:21",3.6,100,12.7,70,"2012-12-10 11:16","0.0",0,"0.0","","0.0","",0,0,3.54,9.8,-0.2
11,1018.8,1019.6,1021.1,"2012-12-11 20:55",1016.3,"2012-12-11 04:13",16,16.6,"2012-12-11 11:22",15.4,"2012-12-11 19:09",13.7,86,83,"2012-12-11 04:13",2.5,90,9.2,80,"2012-12-11 19:11","11.0",12.8,"1.5","2012-12-11 07:30","4.0","2012-12-11 06:40",0,0,0.22,10.3,-0.3
12,1021.7,1022.5,1023.4,"2012-12-12 21:18",1019.9,"2012-12-12 14:39",16.4,18.7,"2012-12-12 12:20",15.2,"2012-12-12 05:01",13.6,84,73,"2012-12-12 12:47",4,90,13.2,80,"2012-12-12 16:05","0.5",3.5,"0.5","2012-12-12 04:26","0.5","2012-12-12 03:42",0.4,3.8,4.31,9.8,0.4
13,1020.1,1020.9,1023.1,"2012-12-13 00:04",1017.3,"2012-12-13 16:20",19.4,23,"2012-12-13 11:41",15.8,"2012-12-13 00:36",15.8,79,70,"2012-12-13 11:48",3.1,90,10.8,80,"2012-12-13 09:29","0.0",0,"0.0","","0.0","",4.1,38.9,8.75,15.4,1.2
14,1018.2,1019,1020.5,"2012-12-14 08:36",1015.9,"2012-12-14 14:39",21,27.6,"2012-12-14 13:14",16.6,"2012-12-14 06:42",16.4,76,56,"2012-12-14 12:56",0.8,330,6.8,340,"2012-12-14 13:42","0.0",0,"0.0","","0.0","",9.1,86.3,12.4,15.6,1.5
15,1015.3,1016,1017.1,"2012-12-15 08:58",1012.8,"2012-12-15 14:56",21.9,27.8,"2012-12-15 13:45",17,"2012-12-15 04:43",17.3,76,62,"2012-12-15 13:44",1.1,190,7.7,290,"2012-12-15 12:31","0.0",0,"0.0","","0.0","",6.7,63.6,10.77,11.6,1.8
16,1015.5,1016.3,1017.7,"2012-12-16 23:56",1013.6,"2012-12-16 13:44",21.6,27.1,"2012-12-16 11:54",19.8,"2012-12-16 23:23",17.8,79,64,"2012-12-16 12:17",1.5,90,9.2,340,"2012-12-16 13:48","0.0",0,"0.0","","0.0","",3.4,32.3,7.32,7.5,2
17,1017.8,1018.6,1019,"2012-12-17 09:08",1016.4,"2012-12-17 12:47",20.1,22.4,"2012-12-17 11:15",18.5,"2012-12-17 23:23",15.9,76,67,"2012-12-17 11:43",3.5,80,13.9,90,"2012-12-17 12:33","T",3.9,"T","2012-12-17 18:50","T","2012-12-17 18:50",1,9.5,4.92,11.1,-1.7
