"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1009.1,1011.3,1011.7,"2013-05-01 21:03",1004.8,"2013-05-01 01:07",19.8,23.4,"2013-05-01 00:01",17.9,"2013-05-01 18:54",15,74,55,"2013-05-01 14:23",6,40,18.3,50,"2013-05-01 01:02","13.0",4,"2.5","2013-05-01 04:28","8.5","2013-05-01 04:24",0,0,2.68,10.8,-5.6
2,1011,1013.3,1012.2,"2013-05-02 09:57",1009.7,"2013-05-02 03:11",20.2,24.7,"2013-05-02 13:27",18.1,"2013-05-02 00:53",13.4,66,44,"2013-05-02 11:03",2.6,250,6.8,230,"2013-05-02 06:53","0.0",0,"0.0","","0.0","",0.5,3.8,7.59,13.8,2.6
3,1011.8,1014,1013.7,"2013-05-03 21:21",1009.8,"2013-05-03 02:16",20.5,23.9,"2013-05-03 11:06",18.2,"2013-05-03 04:02",15.7,75,59,"2013-05-03 12:04",2.1,250,6.6,250,"2013-05-03 03:09","0.5",0.3,"0.5","2013-05-03 15:10","0.5","2013-05-03 15:10",0.1,0.8,8.91,12,-1.8
4,1013.4,1015.6,1016.1,"2013-05-04 22:20",1011.1,"2013-05-04 02:26",22,26.5,"2013-05-04 11:25",18.3,"2013-05-04 04:44",18.4,80,63,"2013-05-04 09:30",2.7,240,6.6,260,"2013-05-04 04:46","7.5",5.3,"1.5","2013-05-04 21:36","3.0","2013-05-04 21:15",6.6,50.6,15.93,11.4,-2.7
5,1013.7,1015.9,1015.3,"2013-05-05 09:45",1011.9,"2013-05-05 15:24",23.2,27.2,"2013-05-05 11:52",20.6,"2013-05-05 00:10",20.8,87,71,"2013-05-05 10:31",2.6,250,9.6,360,"2013-05-05 19:53","45.5",8.1,"8.5","2013-05-05 21:52","23.5","2013-05-05 21:05",2.8,21.4,13.82,13.3,-0.5
6,1012.1,1014.3,1013.9,"2013-05-06 08:52",1009.6,"2013-05-06 15:36",22.8,24.5,"2013-05-06 14:38",21.9,"2013-05-06 03:35",22,95,86,"2013-05-06 18:16",1.5,120,5.7,120,"2013-05-06 20:38","162.0",19.6,"7.0","2013-05-06 08:52","23.5","2013-05-06 06:45",0.2,1.5,5.03,8.3,-0.6
7,1011.6,1013.8,1013,"2013-05-07 09:38",1010.2,"2013-05-07 16:07",22.6,24.2,"2013-05-07 12:57",21.8,"2013-05-07 05:00",21.6,94,83,"2013-05-07 12:39",1.7,340,4.2,50,"2013-05-07 17:59","37.5",16.3,"2.5","2013-05-07 21:43","7.0","2013-05-07 21:24",0,0,9.26,8.8,-0.4
8,1011.5,1013.7,1012.8,"2013-05-08 10:05",1010.2,"2013-05-08 16:46",22.6,23.7,"2013-05-08 12:28",21.9,"2013-05-08 02:12",22,96,90,"2013-05-08 17:15",1.1,320,3.7,320,"2013-05-08 04:55","23.0",18.6,"1.5","2013-05-08 12:48","3.0","2013-05-08 00:17",0,0,3.9,8.5,-0.5
9,1009.8,1012,1011.9,"2013-05-09 09:10",1007.5,"2013-05-09 17:10",24.4,27.1,"2013-05-09 11:49",22.5,"2013-05-09 00:22",23,92,78,"2013-05-09 11:49",2.7,160,7.2,160,"2013-05-09 17:01","16.0",9.5,"2.5","2013-05-09 20:17","5.0","2013-05-09 19:39",1.1,8.4,11.61,11.1,-1.7
10,1005.3,1007.5,1008.9,"2013-05-10 00:02",1002.7,"2013-05-10 16:51",25.5,29,"2013-05-10 13:48",23,"2013-05-10 05:14",23.3,88,74,"2013-05-10 13:45",1.9,240,5.4,220,"2013-05-10 06:05","0.5",0.7,"0.5","2013-05-10 15:05","0.5","2013-05-10 15:05",2,15.2,15.89,11.9,-2.5
11,1004.2,1006.4,1007.9,"2013-05-11 22:14",1001.4,"2013-05-11 03:04",23.7,26.1,"2013-05-11 09:46",21.7,"2013-05-11 22:20",21.8,89,80,"2013-05-11 09:41",2.5,20,8.7,60,"2013-05-11 12:55","19.0",9.6,"4.5","2013-05-11 12:27","8.0","2013-05-11 12:27",0,0,5.72,9.8,-2
12,1006.9,1009.1,1008.1,"2013-05-12 09:52",1005.7,"2013-05-12 04:44",22.8,23.9,"2013-05-12 11:09",21.9,"2013-05-12 01:48",21.7,94,89,"2013-05-12 10:33",1.3,350,4.6,270,"2013-05-12 02:08","7.0",14.3,"0.5","2013-05-12 00:29","2.5","2013-05-12 13:05",0,0,5.78,8,-0.9
13,1006.2,1008.4,1007.8,"2013-05-13 21:25",1004.9,"2013-05-13 15:03",25.1,28.7,"2013-05-13 11:07",22.5,"2013-05-13 05:14",22.4,86,73,"2013-05-13 11:54",2.3,280,8.3,50,"2013-05-13 13:43","4.0",4.7,"0.5","2013-05-13 01:34","2.0","2013-05-13 01:37",3.3,25,16.03,11.6,-3
