"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1007.9,1008.2,1009.6,"2013-06-01 08:10",1006.3,"2013-06-01 16:30",29.9,32.3,"2013-06-01 12:54",27.9,"2013-06-01 05:01",25.1,76,67,"2013-06-01 16:49",1.7,290,7.7,300,"2013-06-01 14:39","0.0",0,"0.0","","0.0","",12.2,91.2,24.33,13.1,7.5
2,1006.5,1006.8,1008.3,"2013-06-02 09:15",1004.6,"2013-06-02 16:11",29.5,32.4,"2013-06-02 11:40",26.4,"2013-06-02 05:28",24.6,75,65,"2013-06-02 13:27",2,290,6.8,320,"2013-06-02 17:14","0.0",0,"0.0","","0.0","",12.7,94.8,24.69,13.1,5.4
3,1007.5,1007.8,1009.6,"2013-06-03 22:52",1005.7,"2013-06-03 02:10",30,33.2,"2013-06-03 13:17",27.2,"2013-06-03 05:00",25.7,78,68,"2013-06-03 13:17",1.7,260,6.5,280,"2013-06-03 13:31","0.0",0,"0.0","","0.0","",11.9,88.8,23.17,11.8,-6.3
4,1010,1010.3,1011.4,"2013-06-04 22:34",1008.7,"2013-06-04 01:08",29.9,32.5,"2013-06-04 13:10",27,"2013-06-04 04:40",25.5,77,65,"2013-06-04 21:59",1.7,280,6.5,270,"2013-06-04 13:48","6.0",0.7,"5.5","2013-06-04 04:15","6.0","2013-06-04 03:55",10.8,80.6,23.26,7.3,5.3
5,1011,1011.4,1012,"2013-06-05 07:46",1009.4,"2013-06-05 15:54",30,33.3,"2013-06-05 13:08",27.1,"2013-06-05 05:11",24.5,73,58,"2013-06-05 14:03",1.6,300,7.3,310,"2013-06-05 13:31","0.0",0,"0.0","","0.0","",5.6,41.7,18.16,7.6,4.9
6,1010.2,1010.5,1011.9,"2013-06-06 08:54",1008.8,"2013-06-06 17:21",30.1,32.5,"2013-06-06 12:26",27.7,"2013-06-06 05:17",24.9,74,65,"2013-06-06 21:49",1.4,310,6,310,"2013-06-06 14:49","0.0",0,"0.0","","0.0","",11.1,82.7,23.36,8,7
7,1007.3,1007.6,1009.4,"2013-06-07 00:01",1005.3,"2013-06-07 16:36",30.1,32.9,"2013-06-07 13:59",27.1,"2013-06-07 04:08",25.1,75,63,"2013-06-07 10:31",1.4,260,6.3,220,"2013-06-07 14:17","0.0",0,"0.0","","0.0","",11.8,87.9,23.16,11,6.1
8,1004.2,1004.5,1006,"2013-06-08 00:01",1002.2,"2013-06-08 16:13",30.1,32.9,"2013-06-08 12:10",27.3,"2013-06-08 05:01",25.1,75,66,"2013-06-08 11:47",2.1,300,7.8,310,"2013-06-08 14:03","0.0",0,"0.0","","0.0","",11,81.9,20.37,13.6,6.7
9,1003.1,1003.4,1004.3,"2013-06-09 10:19",1001.5,"2013-06-09 16:07",30.5,33.1,"2013-06-09 13:06",27.6,"2013-06-09 04:40",25.6,75,69,"2013-06-09 11:36",2.4,310,7.8,310,"2013-06-09 12:39","0.0",0,"0.0","","0.0","",11.1,82.6,22.63,13.6,-4.8
10,1003.5,1003.8,1005.7,"2013-06-10 22:41",1001.9,"2013-06-10 16:19",30.1,32.9,"2013-06-10 11:34",27.3,"2013-06-10 08:00",26,79,69,"2013-06-10 11:33",1.4,280,6.2,280,"2013-06-10 15:30","6.0",1.4,"4.0","2013-06-10 07:00","5.5","2013-06-10 06:55",6.3,46.9,17.03,12,4.2
11,1004.3,1004.6,1006.4,"2013-06-11 23:50",1002.8,"2013-06-11 16:06",30.4,33,"2013-06-11 13:45",28.2,"2013-06-11 05:00",26,78,70,"2013-06-11 13:12",1.3,200,6.1,220,"2013-06-11 15:13","0.0",0,"0.0","","0.0","",11.7,87,23.61,12.9,6.6
12,1005.1,1005.5,1007,"2013-06-12 21:41",1003.6,"2013-06-12 13:39",30.4,33.6,"2013-06-12 12:25",27.8,"2013-06-12 22:03",24.9,73,59,"2013-06-12 12:17",3.1,170,11.1,170,"2013-06-12 09:09","0.0",0,"0.0","","0.0","",6.4,47.6,17.81,11.6,-5.8
13,1005.3,1005.6,1006.8,"2013-06-13 21:42",1003.5,"2013-06-13 16:13",28,32.7,"2013-06-13 13:09",26.5,"2013-06-13 04:46",25.1,85,64,"2013-06-13 13:06",1.2,10,5.9,50,"2013-06-13 00:45","22.0",9.8,"5.0","2013-06-13 17:19","7.0","2013-06-13 17:14",1.3,9.7,8.26,7.6,-1.9
14,1005.9,1006.3,1008.1,"2013-06-14 21:48",1004.5,"2013-06-14 03:25",29.3,33.8,"2013-06-14 14:06",26.2,"2013-06-14 05:14",25.1,79,61,"2013-06-14 16:48",1.5,170,9.4,170,"2013-06-14 16:48","2.5",2.8,"0.5","2013-06-14 06:15","1.5","2013-06-14 06:05",3.2,23.8,12.76,9.3,-2.2
15,1007.8,1008.1,1010,"2013-06-15 21:48",1006.4,"2013-06-15 01:37",30.3,33.7,"2013-06-15 12:01",27.9,"2013-06-15 04:38",25.2,74,64,"2013-06-15 09:51",1.9,160,9.6,170,"2013-06-15 15:13","0.0",0,"0.0","","0.0","",1.2,8.9,13.45,12.4,5.4
16,1007.8,1008.1,1009.5,"2013-06-16 00:01",1006.3,"2013-06-16 16:06",29.8,32.4,"2013-06-16 09:35",27.2,"2013-06-16 04:37",25.1,76,65,"2013-06-16 09:38",1.8,50,6,330,"2013-06-16 18:41","0.0",0,"0.0","","0.0","",2.3,17.1,13.83,10.1,4
17,1005.3,1005.6,1008.1,"2013-06-17 00:01",1003.2,"2013-06-17 16:20",29.8,32.6,"2013-06-17 11:03",27.9,"2013-06-17 05:23",24.7,74,61,"2013-06-17 11:03",1.6,40,5.9,270,"2013-06-17 11:59","0.0",0,"0.0","","0.0","",6.5,48.3,17.94,9.3,5.3
