"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1014.1,1014.9,1015.8,"2013-04-01 00:01",1012.3,"2013-04-01 14:51",21.3,24.1,"2013-04-01 14:55",19.7,"2013-04-01 00:01",17.1,77,70,"2013-04-01 14:49",1.8,80,9.3,90,"2013-04-01 02:04","13.0",8.5,"2.5","2013-04-01 06:07","6.0","2013-04-01 05:32",0.1,0.8,4.71,7,-0.3
2,1015.2,1016,1017.6,"2013-04-02 21:20",1012.8,"2013-04-02 03:25",19.7,21.1,"2013-04-02 15:06",17.8,"2013-04-02 23:59",14.6,73,55,"2013-04-02 23:21",2.3,90,11.3,80,"2013-04-02 17:42","3.5",4.4,"2.0","2013-04-02 00:01","3.0","2013-04-02 00:01",0,0,1.83,6.1,-1.2
3,1012.6,1013.3,1016.8,"2013-04-03 00:50",1009,"2013-04-03 14:57",19.4,26,"2013-04-03 14:43",14.7,"2013-04-03 02:18",13,67,56,"2013-04-03 13:44",3.8,80,14,90,"2013-04-03 09:21","13.5",9.5,"1.0","2013-04-03 01:01","2.5","2013-04-03 00:57",3.8,30.7,12.79,9.9,-3.2
4,1008.6,1009.4,1011.2,"2013-04-04 00:01",1005.8,"2013-04-04 15:58",21,25.3,"2013-04-04 11:04",18.4,"2013-04-04 03:54",17,78,68,"2013-04-04 10:52",1.1,80,8,90,"2013-04-04 19:49","14.5",13.6,"3.5","2013-04-04 06:14","7.5","2013-04-04 05:40",1,8.1,7.21,7.6,-3.3
5,1003.6,1004.4,1006.5,"2013-04-05 06:42",1000.3,"2013-04-05 14:35",21.8,24,"2013-04-05 09:54",20.3,"2013-04-05 01:45",19.4,86,80,"2013-04-05 09:57",0.8,330,8.7,110,"2013-04-05 03:05","31.5",16.4,"5.5","2013-04-05 10:48","9.5","2013-04-05 10:45",0.7,5.6,3.57,6.5,-1.1
6,1007.1,1007.9,1014.7,"2013-04-06 21:36",1000.7,"2013-04-06 00:19",18.3,21.9,"2013-04-06 06:08",15,"2013-04-06 20:54",15.1,81,63,"2013-04-06 23:59",1.7,90,11.6,340,"2013-04-06 06:22","6.5",12.4,"1.0","2013-04-06 11:11","2.5","2013-04-06 10:36",0,0,0.63,8.3,-0.8
7,1014.2,1015,1015.8,"2013-04-07 09:50",1013,"2013-04-07 02:44",16.4,19.2,"2013-04-07 11:44",14.5,"2013-04-07 04:49",9,62,55,"2013-04-07 12:29",3.8,90,15.4,70,"2013-04-07 14:10","0.0",0,"0.0","","0.0","",3.5,28,13.53,10.5,3.4
8,1012.9,1013.7,1015,"2013-04-08 08:04",1010.8,"2013-04-08 14:28",20.6,25.4,"2013-04-08 13:10",16.3,"2013-04-08 00:01",14.1,66,57,"2013-04-08 14:10",1.5,80,8,90,"2013-04-08 00:55","0.0",0,"0.0","","0.0","",1.7,13.6,9.36,11.6,-1.6
9,1015.8,1016.6,1018.6,"2013-04-09 21:38",1013.9,"2013-04-09 00:52",18.9,22.5,"2013-04-09 11:11",16.9,"2013-04-09 23:11",15.4,80,69,"2013-04-09 01:24",2.3,80,11.1,100,"2013-04-09 22:36","13.0",19.1,"1.5","2013-04-09 04:24","2.5","2013-04-09 04:09",0,0,3.05,7.4,-0.9
10,1018.4,1019.2,1020.1,"2013-04-10 10:37",1017.4,"2013-04-10 15:06",18.4,19.4,"2013-04-10 13:49",16.5,"2013-04-10 03:59",12.6,69,57,"2013-04-10 17:00",3.3,100,10.3,70,"2013-04-10 01:34","4.0",2.2,"1.5","2013-04-10 03:15","3.5","2013-04-10 02:56",0,0,0.87,11.1,-0.9
