"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1013.8,1016.1,1017,"2014-02-01 00:03",1011.5,"2014-02-01 23:45",21.4,26,"2014-02-01 12:04",16.1,"2014-02-01 06:02",14.4,65,44,"2014-02-01 11:09",2.8,240,8,230,"2014-02-01 05:10","0.0",0,"0.0","","0.0","",10.1,91.7,20.31,14.1,2.9
2,1008.6,1010.8,1011.6,"2014-02-02 00:14",1006,"2014-02-02 23:40",21.4,24.8,"2014-02-02 13:15",19.5,"2014-02-02 04:49",16.8,76,61,"2014-02-02 01:20",1.9,240,6,30,"2014-02-02 13:09","1.5",3,"0.5","2014-02-02 18:30","1.0","2014-02-02 17:55",0.4,3.6,12.08,12.6,-0.6
3,1008.1,1010.3,1011.9,"2014-02-03 23:59",1005.4,"2014-02-03 03:44",21.3,22.8,"2014-02-03 09:41",20.2,"2014-02-03 06:17",18.5,84,67,"2014-02-03 21:53",2.6,30,11.1,50,"2014-02-03 23:32","0.5",1.7,"0.5","2014-02-03 13:24","0.5","2014-02-03 12:24",0,0,5.2,11.3,-0.7
4,1014.9,1017.2,1017.2,"2014-02-04 20:48",1011.8,"2014-02-04 00:01",18.6,20.8,"2014-02-04 00:01",16.4,"2014-02-04 22:54",14.1,75,65,"2014-02-04 10:05",5.5,40,14.8,60,"2014-02-04 06:04","0.5",0.8,"0.5","2014-02-04 21:10","0.5","2014-02-04 21:05",0,0,8.31,10.8,-1
5,1014.2,1016.5,1017.3,"2014-02-05 09:14",1012,"2014-02-05 23:59",18.1,19.9,"2014-02-05 13:36",16.2,"2014-02-05 05:22",15.7,86,78,"2014-02-05 13:05",1.5,240,4.6,220,"2014-02-05 23:53","3.5",6.2,"0.5","2014-02-05 02:13","1.0","2014-02-05 04:09",0,0,8.31,9.8,-0.9
6,1009.1,1011.3,1012.1,"2014-02-06 00:01",1006.9,"2014-02-06 14:57",21.4,25.4,"2014-02-06 14:02",18.2,"2014-02-06 06:37",18.1,82,70,"2014-02-06 10:33",3.1,40,8.9,40,"2014-02-06 19:51","0.0",0,"0.0","","0.0","",3.4,30.6,11.31,13.1,-7.3
7,1007.7,1010,1009.3,"2014-02-07 07:40",1005.9,"2014-02-07 14:47",20.3,21.9,"2014-02-07 10:43",19.3,"2014-02-07 22:38",18.7,90,83,"2014-02-07 10:43",1.9,20,6.5,50,"2014-02-07 01:18","3.5",9.4,"0.5","2014-02-07 04:29","1.0","2014-02-07 13:02",0,0,0.83,9.8,-3.6
8,1011,1013.3,1013.4,"2014-02-08 23:53",1007.8,"2014-02-08 02:47",17.3,19.5,"2014-02-08 00:01",15.8,"2014-02-08 18:18",15.1,87,76,"2014-02-08 10:52",3.3,40,12.3,40,"2014-02-08 07:38","9.5",12.2,"2.5","2014-02-08 03:54","5.5","2014-02-08 03:16",0,0,3.63,9.3,-1.4
9,1011.2,1013.5,1013.1,"2014-02-09 00:02",1008.4,"2014-02-09 14:46",16.5,18.4,"2014-02-09 13:34",15.3,"2014-02-09 22:39",14.7,89,81,"2014-02-09 23:59",2.5,30,10.4,50,"2014-02-09 23:41","11.5",19.3,"1.0","2014-02-09 02:53","3.0","2014-02-09 02:37",0,0,1.07,9.3,-2.6
10,1014.5,1016.8,1016.3,"2014-02-10 22:03",1012,"2014-02-10 03:07",14.7,15.8,"2014-02-10 01:47",12.3,"2014-02-10 23:14",9.4,71,61,"2014-02-10 17:16",5.6,40,14.8,50,"2014-02-10 08:29","2.0",5.6,"0.5","2014-02-10 00:14","1.0","2014-02-10 02:14",0,0,5.4,9.8,-0.5
11,1015.5,1017.8,1017.2,"2014-02-11 09:11",1013.8,"2014-02-11 14:39",12.3,13.5,"2014-02-11 11:49",11.6,"2014-02-11 08:01",10.1,87,75,"2014-02-11 12:09",2.1,260,5.8,260,"2014-02-11 03:02","3.0",7.2,"0.5","2014-02-11 01:37","0.5","2014-02-11 01:37",0,0,0.85,9.3,-0.2
12,1015.2,1017.5,1017,"2014-02-12 10:03",1013.4,"2014-02-12 14:51",13.9,15.6,"2014-02-12 14:44",11.8,"2014-02-12 02:27",11.6,87,78,"2014-02-12 12:46",2.5,260,6.2,250,"2014-02-12 10:01","2.5",7.3,"0.5","2014-02-12 01:27","1.0","2014-02-12 01:09",0,0,4.25,10,0.5
13,1014.8,1017.1,1016.7,"2014-02-13 22:16",1013.2,"2014-02-13 04:23",16,18.8,"2014-02-13 13:11",14.1,"2014-02-13 02:53",12.8,81,68,"2014-02-13 22:03",4.8,240,16.4,40,"2014-02-13 17:31","1.5",2.7,"0.5","2014-02-13 11:46","0.5","2014-02-13 10:56",0,0,5.3,10,-1.6
14,1016.9,1019.2,1018.5,"2014-02-14 21:31",1015,"2014-02-14 14:30",15.6,17.7,"2014-02-14 12:21",14,"2014-02-14 06:15",12.2,81,65,"2014-02-14 22:08",3.7,40,12.8,30,"2014-02-14 18:11","8.5",9.8,"1.0","2014-02-14 02:05","2.0","2014-02-14 03:40",0,0,7.93,9.3,-2.1
