"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1021.9,1022.3,1023.8,"2015-01-01 09:16",1019.8,"2015-01-01 14:38",18.5,23,"2015-01-01 12:49",15.6,"2015-01-01 05:54",11.6,64,54,"2015-01-01 19:57",2,60,5.7,280,"2015-01-01 13:09","0.0",0,"0.0","","0.0","",7.7,71.7,13.23,5.3,7.2
2,1022.9,1023.3,1024.8,"2015-01-02 09:56",1020.8,"2015-01-02 14:58",18,21.2,"2015-01-02 14:13",14.1,"2015-01-02 06:50",11.1,64,56,"2015-01-02 00:12",1.7,20,5.8,280,"2015-01-02 13:16","0.0",0,"0.0","","0.0","",8.5,79.1,13.85,6,2.9
3,1020.8,1021.2,1023.2,"2015-01-03 09:15",1018.9,"2015-01-03 14:33",18.8,22.5,"2015-01-03 12:10",15.7,"2015-01-03 06:15",12.1,65,55,"2015-01-03 11:34",2.1,20,7.5,300,"2015-01-03 14:51","0.0",0,"0.0","","0.0","",8.9,82.8,13.98,7.3,3.1
4,1016.4,1016.8,1019,"2015-01-04 00:01",1014.6,"2015-01-04 14:50",20.9,26.5,"2015-01-04 11:50",16.1,"2015-01-04 03:41",12.6,60,44,"2015-01-04 11:44",2,20,7,280,"2015-01-04 13:35","0.0",0,"0.0","","0.0","",9.4,87.4,15.07,7.8,3.7
5,1014.3,1014.7,1016.3,"2015-01-05 08:56",1012.5,"2015-01-05 14:40",21.9,27.4,"2015-01-05 13:34",17.4,"2015-01-05 06:01",14.3,62,47,"2015-01-05 10:45",1.5,50,5.3,30,"2015-01-05 07:09","0.0",0,"0.0","","0.0","",9.7,90.2,15.22,10,3
6,1013.6,1014,1015.1,"2015-01-06 09:00",1011.9,"2015-01-06 13:54",23.2,26.9,"2015-01-06 12:26",19.9,"2015-01-06 03:28",16.6,67,55,"2015-01-06 12:24",1.9,50,6.1,50,"2015-01-06 07:14","0.0",0,"0.0","","0.0","",1.4,13,10.43,8.1,3.2
7,1017,1017.4,1020.5,"2015-01-07 23:31",1014,"2015-01-07 00:01",21,24.2,"2015-01-07 14:03",16.9,"2015-01-07 23:24",15.6,71,64,"2015-01-07 14:09",2.4,350,8.1,340,"2015-01-07 20:58","0.0",0,"0.0","","0.0","",0.1,0.9,7.27,3.3,2.9
8,1021.9,1022.3,1023.5,"2015-01-08 09:04",1020.2,"2015-01-08 00:14",18,20.3,"2015-01-08 14:01",15.6,"2015-01-08 06:00",11.2,64,58,"2015-01-08 12:57",1.9,340,6.1,10,"2015-01-08 06:33","0.0",0,"0.0","","0.0","",0,0,6.73,4.9,2.3
9,1022.3,1022.7,1024,"2015-01-09 08:37",1020.6,"2015-01-09 14:41",19.2,21.8,"2015-01-09 13:07",16.8,"2015-01-09 04:08",12.4,65,60,"2015-01-09 15:17",1.9,290,6.3,340,"2015-01-09 20:52","0.0",0,"0.0","","0.0","",7.3,67.7,13.21,5.8,3.4
10,1021.7,1022.1,1023.7,"2015-01-10 09:21",1019.6,"2015-01-10 14:49",19.5,23.3,"2015-01-10 13:11",16.8,"2015-01-10 06:45",11.7,61,49,"2015-01-10 13:26",2.2,10,7.9,300,"2015-01-10 14:03","0.0",0,"0.0","","0.0","",9.1,84.3,13.86,6.3,3.3
11,1020.4,1020.8,1022.2,"2015-01-11 08:50",1018.5,"2015-01-11 14:09",20.2,24.6,"2015-01-11 14:30",15.8,"2015-01-11 06:35",13.1,64,50,"2015-01-11 10:12",1.9,310,7.7,310,"2015-01-11 13:07","0.0",0,"0.0","","0.0","",9.3,86.1,14.85,6,3.3
12,1019.2,1019.6,1021.1,"2015-01-12 09:46",1017.2,"2015-01-12 14:50",21.5,24.4,"2015-01-12 13:27",18.7,"2015-01-12 05:41",15.3,68,60,"2015-01-12 11:24",2,310,6.4,270,"2015-01-12 13:39","0.0",0,"0.0","","0.0","",6.4,59.2,12.91,5.8,3
13,1016.5,1016.9,1018.2,"2015-01-13 00:10",1013.8,"2015-01-13 14:52",20.8,24.3,"2015-01-13 12:03",17.6,"2015-01-13 22:25",15.4,72,66,"2015-01-13 04:28",2.2,350,10.4,340,"2015-01-13 22:17","0.0",0,"0.0","","0.0","",7.2,66.5,12.21,7.1,-2.9
14,1016.9,1017.3,1019,"2015-01-14 22:39",1014.5,"2015-01-14 14:11",19.8,23.1,"2015-01-14 15:20",17.6,"2015-01-14 23:32",14.4,71,62,"2015-01-14 15:36",3.5,350,12.9,20,"2015-01-14 12:26","1.0",1.3,"0.5","2015-01-14 04:17","1.0","2015-01-14 04:05",8.1,74.7,15.35,9.5,3.1
15,1019.5,1019.9,1021.3,"2015-01-15 09:44",1017.8,"2015-01-15 03:19",19.3,23,"2015-01-15 13:51",15.6,"2015-01-15 06:09",13.5,69,61,"2015-01-15 15:02",1.9,350,5.2,300,"2015-01-15 15:48","0.0",0,"0.0","","0.0","",6.5,59.9,13.66,6.4,2.3
16,1020.2,1020.6,1022.3,"2015-01-16 08:57",1017.9,"2015-01-16 15:04",19.3,24.7,"2015-01-16 14:52",16.8,"2015-01-16 04:39",13.2,68,42,"2015-01-16 15:18",2.7,350,9.8,280,"2015-01-16 15:42","0.0",0,"0.0","","0.0","",7.2,66.3,14.23,5.8,3.9
17,1021.1,1021.5,1022.9,"2015-01-17 09:35",1019.4,"2015-01-17 15:16",18.4,22.9,"2015-01-17 14:05",15.2,"2015-01-17 06:54",12.8,70,58,"2015-01-17 16:09",1.9,340,6.5,280,"2015-01-17 13:12","0.0",0,"0.0","","0.0","",7.9,72.7,14.96,3,2.7
18,1020.7,1021.1,1023.5,"2015-01-18 09:21",1018.2,"2015-01-18 15:24",18.2,22.3,"2015-01-18 12:03",14.6,"2015-01-18 05:59",11.4,65,51,"2015-01-18 11:58",2.3,340,9.7,320,"2015-01-18 14:17","0.0",0,"0.0","","0.0","",6,55.1,14.13,5.6,2.7
19,1019,1019.4,1020.2,"2015-01-19 00:03",1017.4,"2015-01-19 13:57",18.3,20.1,"2015-01-19 15:19",16.3,"2015-01-19 05:56",13.4,73,66,"2015-01-19 17:54",1.3,270,4.6,340,"2015-01-19 00:24","T",0.3,"T","2015-01-19 18:20","T","2015-01-19 18:20",0,0,6.26,6.1,-0.9
20,1018.6,1019,1020.5,"2015-01-20 09:58",1016.3,"2015-01-20 15:11",20.2,23.1,"2015-01-20 11:59",18,"2015-01-20 03:16",15.3,74,67,"2015-01-20 14:48",1.8,20,5.7,290,"2015-01-20 14:48","0.0",0,"0.0","","0.0","",2.1,19.3,10.18,4.3,2.7
