"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1001.4,1011.1,1003.2,"2014-09-01 23:34",999.3,"2014-09-01 14:40",29.3,34,"2014-09-01 14:17",25.6,"2014-09-01 05:57",23.7,73,53,"2014-09-01 11:27",1.1,330,6.5,250,"2014-09-01 13:40",0,0,0,"",0,"",9.1,72.5,22.23,10,3.3
2,1001.3,1011,1003,"2014-09-02 00:13",999.1,"2014-09-02 16:28",29.2,33.7,"2014-09-02 13:05",25.7,"2014-09-02 04:13",23.8,74,56,"2014-09-02 10:45",1.1,230,6.9,230,"2014-09-02 14:02",0,0,0,"",0,"",8.5,67.9,18.7,11.6,2
3,999.6,1009.3,1001.5,"2014-09-03 09:22",997.3,"2014-09-03 15:18",29.4,33.7,"2014-09-03 12:24",25.9,"2014-09-03 05:20",23.6,71,53,"2014-09-03 12:31",1.4,200,7.2,210,"2014-09-03 14:29",0,0,0,"",0,"",9.4,75.2,19.8,12.3,7.5
4,997.9,1007.5,999.3,"2014-09-04 00:16",995.8,"2014-09-04 14:38",29.5,33.5,"2014-09-04 11:46",26.7,"2014-09-04 06:07",23.9,72,55,"2014-09-04 12:08",1.5,340,9,330,"2014-09-04 13:37",0,0,0,"",0,"",7.7,61.7,19.2,10.3,4.8
5,996.7,1006.3,998.3,"2014-09-05 00:02",994.5,"2014-09-05 16:06",29.9,33.9,"2014-09-05 14:18",25.8,"2014-09-05 05:19",23.8,71,51,"2014-09-05 10:44",1.1,330,6.3,310,"2014-09-05 14:55",0,0,0,"",0,"",8.4,67.4,17.11,10.5,5.7
6,997.2,1006.8,999.2,"2014-09-06 23:52",995.4,"2014-09-06 14:18",30.2,34.1,"2014-09-06 12:26",26.7,"2014-09-06 04:50",24.3,71,56,"2014-09-06 11:08",1.4,350,7.4,300,"2014-09-06 13:46",0,0,0,"",0,"",6.7,53.9,17.22,10.8,3.8
7,999.2,1008.8,1000.7,"2014-09-07 23:35",997.6,"2014-09-07 15:12",30.1,33.9,"2014-09-07 13:37",27.4,"2014-09-07 23:41",24.2,71,58,"2014-09-07 11:36",1.7,150,7.3,250,"2014-09-07 14:03",0,0,0,"",0,"",6.3,50.8,16.91,10.3,5.7
8,998.9,1008.5,1000.3,"2014-09-08 00:13",996.8,"2014-09-08 14:44",29.5,34.1,"2014-09-08 14:16",26,"2014-09-08 04:47",23.3,70,58,"2014-09-08 15:47",1.1,150,8,220,"2014-09-08 14:05",0,0,0,"",0,"",7.4,59.8,17.45,10.5,-3.4
9,999.2,1008.8,1000.7,"2014-09-09 08:03",997.1,"2014-09-09 15:14",29.6,34.2,"2014-09-09 14:19",26,"2014-09-09 07:03",23.4,70,54,"2014-09-09 16:37",1.3,230,5.6,250,"2014-09-09 15:00",0.5,0.4,0.4,"2014-09-09 06:50",0.5,"2014-09-09 06:50",6.8,55,17.32,10.9,4
10,999.4,1009.1,1001.3,"2014-09-10 23:20",998,"2014-09-10 15:29",29.5,33.5,"2014-09-10 11:11",26.5,"2014-09-10 05:12",23.7,71,55,"2014-09-10 10:34",1,340,5.4,340,"2014-09-10 14:12",1.6,0.6,1.1,"2014-09-10 12:28",1.6,"2014-09-10 12:12",6.7,54.3,14.27,12.8,-2.8
