"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1011.4,1012.2,1013.6,"2014-04-01 21:35",1009,"2014-04-01 00:04",18,20.5,"2014-04-01 00:02",17.3,"2014-04-01 06:02",15.9,88,80,"2014-04-01 18:12",1.5,290,9.3,330,"2014-04-01 00:20","7.0",12.8,"0.5","2014-04-01 00:09","2.0","2014-04-01 03:39",0,0,0.68,6.8,-0.2
2,1012.7,1013.5,1014.6,"2014-04-02 23:59",1011,"2014-04-02 03:33",19,21.8,"2014-04-02 11:33",17.6,"2014-04-02 05:54",15.9,82,74,"2014-04-02 11:08",1.9,80,8.4,90,"2014-04-02 20:35","0.0",0,"0.0","","0.0","",0,0,5.15,8.5,-0.4
3,1013.8,1014.6,1017.3,"2014-04-03 23:18",1010.3,"2014-04-03 03:19",19,21.4,"2014-04-03 11:36",17.7,"2014-04-03 23:31",16.6,86,79,"2014-04-03 12:35",1.3,100,6.1,320,"2014-04-03 12:39","1.5",3.3,"0.5","2014-04-03 16:55","1.5","2014-04-03 16:48",0,0,1.52,5.1,-0.6
4,1017.5,1018.3,1019.8,"2014-04-04 09:14",1016,"2014-04-04 15:40",18.6,22.2,"2014-04-04 11:54",17.2,"2014-04-04 22:00",12.3,67,54,"2014-04-04 12:52",3.4,70,13.1,60,"2014-04-04 15:11","T",0.2,"T","2014-04-04 00:45","T","2014-04-04 00:45",3.5,28.2,17.24,10.9,3.9
5,1016.1,1016.9,1018.7,"2014-04-05 22:32",1013.6,"2014-04-05 14:02",21.9,28.9,"2014-04-05 13:39",16.7,"2014-04-05 05:56",13.3,60,36,"2014-04-05 15:26",2,90,7,330,"2014-04-05 15:32","0.0",0,"0.0","","0.0","",9.9,79.6,23.43,13.3,4
6,1019.1,1019.9,1020.7,"2014-04-06 07:48",1017,"2014-04-06 02:16",20.4,23.3,"2014-04-06 10:58",18.3,"2014-04-06 22:46",14.9,71,61,"2014-04-06 08:36",4.9,80,14.4,70,"2014-04-06 14:36","T",2.3,"T","2014-04-06 21:48","T","2014-04-06 21:48",2.3,18.5,10.75,10.3,-1.5
7,1016.8,1017.6,1019,"2014-04-07 00:01",1014.8,"2014-04-07 16:49",19.5,20.5,"2014-04-07 14:54",18.2,"2014-04-07 07:21",17.7,89,80,"2014-04-07 05:26",1.4,80,11,70,"2014-04-07 00:54","8.0",17.5,"0.5","2014-04-07 06:55","1.5","2014-04-07 06:45",0,0,3.79,5.8,-0.7
8,1014.2,1015,1015.9,"2014-04-08 00:01",1012,"2014-04-08 14:55",22.1,28.6,"2014-04-08 12:10",19,"2014-04-08 01:56",19.5,86,67,"2014-04-08 12:22",1.8,80,7.9,110,"2014-04-08 17:09","0.5",1.3,"0.5","2014-04-08 03:17","0.5","2014-04-08 03:10",5,40,20.16,7.9,2.8
9,1014.3,1015.1,1015.9,"2014-04-09 09:27",1012.7,"2014-04-09 04:21",21.8,24.9,"2014-04-09 12:14",20.6,"2014-04-09 04:55",18.8,83,77,"2014-04-09 14:32",2.3,80,10,90,"2014-04-09 17:54","0.1",0.3,"0.1","2014-04-09 09:55","0.1","2014-04-09 09:55",1.1,8.8,10.42,9.4,-3.2
10,1014.8,1015.6,1017.7,"2014-04-10 08:34",1012.8,"2014-04-10 15:17",22.9,27.1,"2014-04-10 13:09",20.1,"2014-04-10 03:04",17.8,73,62,"2014-04-10 11:46",4.4,80,14.1,80,"2014-04-10 14:49","0.0",0,"0.0","","0.0","",10.1,80.4,25.72,14.8,4.7
