"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1008,1010.2,1009.2,"2014-07-01 07:02",1006.7,"2014-07-01 16:05",29.5,33.1,"2014-07-01 12:43",26.8,"2014-07-01 04:04",25.2,78,68,"2014-07-01 10:12",2.3,220,5.6,220,"2014-07-01 21:33","0.0",0,"0.0","","0.0","",7.5,55.3,"28.20",13.5,4.9
2,1005.4,1007.6,1007.7,"2014-07-02 00:01",1003.6,"2014-07-02 16:42",29.4,33.1,"2014-07-02 13:58",26.4,"2014-07-02 05:01",25.3,79,70,"2014-07-02 12:17",2.6,230,6.2,80,"2014-07-02 13:04","0.0",0,"0.0","","0.0","",9.7,71.6,"28.86",13.9,5.5
3,1002.8,1004.9,1004.7,"2014-07-03 00:01",1000.9,"2014-07-03 14:10",30.1,33.5,"2014-07-03 13:45",26.8,"2014-07-03 05:32",25.3,76,65,"2014-07-03 08:13",2.5,90,6,80,"2014-07-03 14:22","0.0",0,"0.0","","0.0","",10.9,80.5,"25.45",14.6,6.8
4,1003.5,1005.7,1004.9,"2014-07-04 23:41",1002.4,"2014-07-04 02:11",30.1,33.5,"2014-07-04 13:02",26.8,"2014-07-04 04:43",24.5,72,63,"2014-07-04 08:13",2.4,140,5.8,220,"2014-07-04 07:14","0.0",0,"0.0","","0.0","",12.3,90.9,"27.04",16.8,7.7
5,1003.8,1005.9,1005,"2014-07-05 20:49",1002.5,"2014-07-05 15:40",30.2,34.4,"2014-07-05 12:00",26.5,"2014-07-05 05:28",25.1,75,63,"2014-07-05 08:47",2.9,230,7.5,220,"2014-07-05 03:51","0.0",0,"0.0","","0.0","",10.7,79.1,"25.48",15.9,6.6
6,1002,1004.2,1003.8,"2014-07-06 00:01",1000.6,"2014-07-06 16:19",30.4,33.9,"2014-07-06 12:30",27.2,"2014-07-06 05:07",25.6,76,65,"2014-07-06 08:55",2.2,100,5.7,230,"2014-07-06 06:24","0.0",0,"0.0","","0.0","",11.9,88,"26.79",15.1,4.8
7,997.5,999.6,1001.7,"2014-07-07 00:01",991.7,"2014-07-07 23:57",31,34.5,"2014-07-07 11:51",27.7,"2014-07-07 04:31",24.3,68,55,"2014-07-07 17:34",3.1,30,12.8,50,"2014-07-07 15:36","0.0",0,"0.0","","0.0","",11.6,85.8,"30.13",15.4,4.4
8,992.6,994.7,997.8,"2014-07-08 22:23",989.8,"2014-07-08 03:40",30.4,33.8,"2014-07-08 11:13",27.6,"2014-07-08 03:47",24.6,71,60,"2014-07-08 08:37",3.4,150,13.6,190,"2014-07-08 17:55","0.0",0,"0.0","","0.0","",5.1,37.8,"15.40",14.1,5
9,999.7,1001.8,1002.6,"2014-07-09 21:53",996.3,"2014-07-09 01:53",30.9,34.8,"2014-07-09 15:06",27.9,"2014-07-09 05:28",25.4,73,62,"2014-07-09 08:10",2.6,110,8.8,210,"2014-07-09 03:56","0.0",0,"0.0","","0.0","",9.9,73.4,"24.39",14.3,7.5
10,1002.5,1004.7,1004.3,"2014-07-10 21:52",1001.2,"2014-07-10 02:20",30.3,33.9,"2014-07-10 12:36",27.9,"2014-07-10 03:20",25.5,76,67,"2014-07-10 00:43",2.5,160,8.1,170,"2014-07-10 13:38","0.0",0,"0.0","","0.0","",10.4,77.1,"24.04",15.3,3.8
11,1004.2,1006.4,1006.4,"2014-07-11 21:33",1002.8,"2014-07-11 03:20",30.3,33.5,"2014-07-11 14:02",27.9,"2014-07-11 03:55",26.2,79,68,"2014-07-11 11:11",2.8,160,9.1,160,"2014-07-11 12:08","0.0",0,"0.0","","0.0","",9.8,72.7,"25.45",16.1,7.5
12,1005.7,1007.9,1007.4,"2014-07-12 22:15",1004.3,"2014-07-12 15:23",30.3,32.6,"2014-07-12 11:28",28.1,"2014-07-12 05:03",26.4,80,71,"2014-07-12 10:04",3.9,170,14,180,"2014-07-12 12:13","T",0.3,"T","2014-07-12 18:30","T","2014-07-12 18:30",10.1,75,"24.85",14.9,-7.2
13,1006.5,1008.7,1008.6,"2014-07-13 22:23",1005.1,"2014-07-13 16:08",30.7,33.7,"2014-07-13 10:09",28.5,"2014-07-13 04:00",26.1,77,63,"2014-07-13 10:34",3.1,180,9.3,160,"2014-07-13 16:19","0.0",0,"0.0","","0.0","",10.9,81,"27.13",11.5,5
14,1008,1010.2,1010.1,"2014-07-14 21:43",1006.7,"2014-07-14 12:28",30.3,34,"2014-07-14 10:41",28.1,"2014-07-14 05:26",25.8,77,64,"2014-07-14 08:25",2.8,150,9.3,190,"2014-07-14 21:15","0.5",0.6,"0.5","2014-07-14 21:15","0.5","2014-07-14 21:15",8.3,61.7,"22.22",12.5,-5.5
15,1009.3,1011.5,1010.6,"2014-07-15 21:13",1007.8,"2014-07-15 16:15",29.8,32.7,"2014-07-15 12:52",27.2,"2014-07-15 03:04",24.8,75,68,"2014-07-15 06:17",4.1,160,11.6,160,"2014-07-15 13:00","0.0",0,"0.0","","0.0","",9.4,70,"29.71",15.1,4.2
16,1008.4,1010.6,1010.2,"2014-07-16 00:01",1006.1,"2014-07-16 14:46",29.6,33.2,"2014-07-16 12:37",26.4,"2014-07-16 05:35",24.1,73,61,"2014-07-16 06:38",3.5,160,8.5,170,"2014-07-16 14:29","0.0",0,"0.0","","0.0","",9.8,73,"26.99",13.5,5.1
17,1007.2,1009.4,1009,"2014-07-17 21:53",1005.7,"2014-07-17 16:00",29.4,32.8,"2014-07-17 13:53",26.2,"2014-07-17 05:40",24.4,75,65,"2014-07-17 07:47",3.9,170,10.2,170,"2014-07-17 12:25","0.0",0,"0.0","","0.0","",11,82,"24.06",15.5,4.2
18,1007.8,1010,1009.6,"2014-07-18 22:21",1006.7,"2014-07-18 03:22",29.5,33.5,"2014-07-18 12:56",25.8,"2014-07-18 05:16",24.8,76,66,"2014-07-18 13:19",3.4,150,7.9,150,"2014-07-18 11:00","0.0",0,"0.0","","0.0","",9.6,71.6,"23.34",17.1,4.5
