"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1013.5,1014.3,1015.8,"2014-05-01 22:15",1011.2,"2014-05-01 02:20",20.7,22.2,"2014-05-01 15:38",18.9,"2014-05-01 06:01",19.1,91,81,"2014-05-01 02:23",0.7,80,5.1,80,"2014-05-01 00:25","20.0",22.1,"3.0","2014-05-01 16:21","5.0","2014-05-01 16:02",0,0,2.96,5.8,"-0.7"
2,1014.9,1015.7,1017,"2014-05-02 22:00",1013.4,"2014-05-02 15:25",23.9,28.9,"2014-05-02 12:30",20.4,"2014-05-02 02:54",20.5,82,69,"2014-05-02 13:50",2.8,80,10.9,40,"2014-05-02 12:02","0.0",0,"0.0","","0.0","",4.3,32.9,18.59,13.9,"4.0"
3,1015.3,1016.1,1017.3,"2014-05-03 09:54",1014,"2014-05-03 16:22",23.2,26.4,"2014-05-03 12:05",22,"2014-05-03 18:29",17,69,55,"2014-05-03 11:58",4.6,80,14.6,90,"2014-05-03 14:24","0.0",0,"0.0","","0.0","",0.4,3.1,10.96,17.4,"-4.0"
4,1011.6,1012.4,1014.9,"2014-05-04 00:09",1009.2,"2014-05-04 15:02",24.4,28.7,"2014-05-04 13:41",21.7,"2014-05-04 02:00",19.2,73,64,"2014-05-04 13:33",1.3,80,6.4,80,"2014-05-04 00:30","T",0.4,"T","2014-05-04 07:55","T","2014-05-04 07:50",0.3,2.3,7.92,12,"-0.3"
5,1016.1,1016.9,1019.8,"2014-05-05 21:35",1010.3,"2014-05-05 00:56",19.2,24.3,"2014-05-05 00:25",16.5,"2014-05-05 23:59",15.8,81,65,"2014-05-05 21:52",3.2,80,11.1,60,"2014-05-05 19:56","32.5",15.2,"2.5","2014-05-05 01:18","8.5","2014-05-05 01:59",0,0,3.17,11,"-0.5"
6,1016.7,1017.5,1019.3,"2014-05-06 00:03",1014.7,"2014-05-06 23:59",18,20.1,"2014-05-06 22:03",15.1,"2014-05-06 02:11",15.8,87,77,"2014-05-06 00:01",2.9,80,9.4,90,"2014-05-06 10:20","5.5",17.2,"0.5","2014-05-06 01:13","1.0","2014-05-06 00:59",0,0,3.47,7.4,"-0.4"
7,1012.6,1013.4,1014.9,"2014-05-07 00:02",1011.1,"2014-05-07 16:13",21.5,23.6,"2014-05-07 11:25",19.5,"2014-05-07 04:38",19.5,88,79,"2014-05-07 11:39",1.1,280,6.7,50,"2014-05-07 00:07","3.0",9.1,"0.5","2014-05-07 12:33","1.0","2014-05-07 12:16",0.1,0.8,4.82,10.5,"-0.3"
8,1011.5,1012.3,1012.9,"2014-05-08 09:24",1010.2,"2014-05-08 15:47",23.6,29.1,"2014-05-08 12:12",20.7,"2014-05-08 01:21",20.2,82,67,"2014-05-08 15:18",1.8,80,8.3,70,"2014-05-08 18:48","0.0",0,"0.0","","0.0","",0.7,5.3,11.9,11.8,"-1.1"
9,1010.5,1011.2,1012.1,"2014-05-09 07:28",1009.2,"2014-05-09 15:17",23.8,25.9,"2014-05-09 13:40",21.8,"2014-05-09 05:28",21.3,86,76,"2014-05-09 00:19",1.4,80,8.9,70,"2014-05-09 02:33","12.0",10.4,"1.5","2014-05-09 06:04","5.0","2014-05-09 05:09",0,0,6.67,10.4,"-0.1"
10,1009.9,1010.6,1011.5,"2014-05-10 08:58",1008.2,"2014-05-10 15:11",25,29,"2014-05-10 11:47",22.3,"2014-05-10 04:51",21.6,82,69,"2014-05-10 11:38",1.3,80,6.1,70,"2014-05-10 20:47","T",1.5,"T","2014-05-10 03:50","T","2014-05-10 03:50",0.8,6.1,9.71,9.6,"1.5"
11,1009.2,1009.9,1010.5,"2014-05-11 08:05",1007.1,"2014-05-11 15:42",27,33.3,"2014-05-11 12:11",22.6,"2014-05-11 05:13",22,75,52,"2014-05-11 12:11",1,10,7.1,330,"2014-05-11 13:03","T",0.2,"T","2014-05-11 18:05","T","2014-05-11 18:05",3.7,27.9,18.44,18.6,"-2.5"
12,1008.9,1009.6,1010.1,"2014-05-12 21:32",1007.5,"2014-05-12 15:57",27.2,33.6,"2014-05-12 11:26",24.7,"2014-05-12 05:05",23.2,79,55,"2014-05-12 11:23",1.3,150,6.4,300,"2014-05-12 13:12","2.0",0.9,"1.5","2014-05-12 13:23","2.0","2014-05-12 12:50",2.8,21.1,12.87,17,"-3.0"
13,1007.6,1008.3,1009.9,"2014-05-13 07:28",1005.1,"2014-05-13 17:50",26.7,29.9,"2014-05-13 12:39",24.6,"2014-05-13 07:39",23.2,81,74,"2014-05-13 17:21",0.9,320,5.1,340,"2014-05-13 01:59","0.5",1.2,"0.5","2014-05-13 07:32","0.5","2014-05-13 07:20",0.7,5.3,9.25,9.8,"1.7"
14,1002.7,1003.4,1005.5,"2014-05-14 00:02",999.9,"2014-05-14 16:02",30.2,35.6,"2014-05-14 11:21",24.4,"2014-05-14 05:32",22.4,65,46,"2014-05-14 12:02",2.9,260,17.4,280,"2014-05-14 13:58","0.0",0,"0.0","","0.0","",8.6,64.7,27.18,22.6,"-6.6"
15,1004,1004.7,1008.4,"2014-05-15 22:30",1000.8,"2014-05-15 03:46",26.1,30.2,"2014-05-15 13:16",22.3,"2014-05-15 22:13",22.3,80,66,"2014-05-15 10:43",1.7,80,10.4,280,"2014-05-15 12:29","32.5",9.6,"9.0","2014-05-15 16:23","22.5","2014-05-15 15:50",0,0,6.83,12.9,"-1.3"
16,1009.2,1009.9,1011.1,"2014-05-16 21:40",1006.9,"2014-05-16 01:55",24.1,28.1,"2014-05-16 10:59",22.6,"2014-05-16 08:30",21.4,85,74,"2014-05-16 10:59",2.1,80,9.3,70,"2014-05-16 12:35","1.5",2.4,"1.0","2014-05-16 17:03","1.0","2014-05-16 17:03",0.7,5.3,6.05,6.1,"-1.8"
17,1008.8,1009.5,1010.6,"2014-05-17 08:44",1006.1,"2014-05-17 15:02",27.6,34.2,"2014-05-17 13:45",23.9,"2014-05-17 00:59",23.5,79,57,"2014-05-17 13:44",1.4,300,8.4,320,"2014-05-17 17:26","0.0",0,"0.0","","0.0","",2.5,18.7,16.41,8.6,"-2.7"
18,1007.9,1008.6,1009.6,"2014-05-18 23:56",1006.3,"2014-05-18 18:04",28.2,32.5,"2014-05-18 10:54",25.9,"2014-05-18 23:20",23.6,77,64,"2014-05-18 13:58",1.6,170,13.6,280,"2014-05-18 14:20","1.0",1.7,"0.5","2014-05-18 14:47","0.5","2014-05-18 13:57",1.5,11.2,12.02,16.4,"-2.7"
19,1008.1,1008.8,1009.9,"2014-05-19 11:38",1006.1,"2014-05-19 20:15",26.2,28,"2014-05-19 09:25",25.1,"2014-05-19 23:01",23.6,86,77,"2014-05-19 09:37",1,100,5.7,260,"2014-05-19 11:43","11.0",6,"1.5","2014-05-19 11:19","4.5","2014-05-19 11:03",0.1,0.7,4.86,16.5,"-0.6"
20,1006.4,1007.1,1009,"2014-05-20 23:01",1004.7,"2014-05-20 05:26",24.7,27.9,"2014-05-20 09:27",20.7,"2014-05-20 23:32",22.8,89,81,"2014-05-20 10:19",1.4,70,11.5,70,"2014-05-20 22:15","171.5",11.1,"16.0","2014-05-20 20:46","71.0","2014-05-20 22:46",0.2,1.5,4.92,11,"x"
21,1009,1009.8,1011.3,"2014-05-21 09:53",1007.1,"2014-05-21 18:30",19.4,21.1,"2014-05-21 00:01",18,"2014-05-21 10:46",17.7,90,79,"2014-05-21 12:00",2.9,80,11.8,80,"2014-05-21 12:33","242.0",22.5,"14.0","2014-05-21 01:09","55.0","2014-05-21 00:17",0,0,0.86,5.8,"x"
22,1007.6,1008.4,1010,"2014-05-22 21:54",1006.1,"2014-05-22 13:02",23.8,30.1,"2014-05-22 11:23",19.9,"2014-05-22 00:37",21.4,87,70,"2014-05-22 11:32",0.9,100,5.9,340,"2014-05-22 12:23","6.5",9.9,"1.0","2014-05-22 04:38","1.5","2014-05-22 04:10",1.3,9.7,9.73,10.6,"-1.1"
23,1010.9,1011.6,1014.2,"2014-05-23 21:33",1008.2,"2014-05-23 05:10",24.8,28.2,"2014-05-23 12:10",23.4,"2014-05-23 04:25",21.8,84,76,"2014-05-23 12:26",1.6,80,8.4,90,"2014-05-23 20:11","2.5",6.4,"1.0","2014-05-23 17:12","1.5","2014-05-23 16:47",0.2,1.5,8.14,11.8,"-1.7"
24,1011.7,1012.5,1013.1,"2014-05-24 20:32",1009.8,"2014-05-24 15:06",27.3,33.9,"2014-05-24 12:25",23.5,"2014-05-24 04:48",22.1,74,51,"2014-05-24 11:54",1.6,160,8.2,70,"2014-05-24 00:11","0.5",0.9,"0.5","2014-05-24 00:24","0.5","2014-05-24 00:20",4.6,34.2,19.84,20.1,"0.2"
25,1010.3,1011,1011.9,"2014-05-25 00:04",1008.1,"2014-05-25 17:12",27.9,33.5,"2014-05-25 13:54",24.1,"2014-05-25 04:19",22.5,73,61,"2014-05-25 14:26",1.4,160,6.8,130,"2014-05-25 15:44","0.0",0,"0.0","","0.0","",1.7,12.6,16.8,16.1,"1.3"
26,1007.9,1008.6,1010.1,"2014-05-26 00:11",1005.7,"2014-05-26 14:23",29.3,34.8,"2014-05-26 13:00",25,"2014-05-26 05:08",23,70,56,"2014-05-26 11:08",1.8,300,9.4,270,"2014-05-26 11:33","0.0",0,"0.0","","0.0","",6.4,47.5,21.31,17.9,"-3.9"
27,1006.1,1006.8,1008,"2014-05-27 00:06",1003.6,"2014-05-27 16:53",27.5,30,"2014-05-27 15:48",25.4,"2014-05-27 04:49",23.7,80,73,"2014-05-27 14:59",1,310,8.2,310,"2014-05-27 13:06","6.0",2.9,"2.5","2014-05-27 04:34","2.5","2014-05-27 00:33",0.4,3,8.99,6.1,"1.2"
28,1006.2,1006.9,1007.8,"2014-05-28 21:38",1004.6,"2014-05-28 15:43",28.2,31.8,"2014-05-28 12:51",25.7,"2014-05-28 22:00",23.9,78,70,"2014-05-28 17:08",1.1,140,10.1,330,"2014-05-28 13:00","1.7",1.5,"1.5","2014-05-28 21:26","1.5","2014-05-28 20:36",0.6,4.4,10.6,5.4,"-4.0"
29,1007.2,1007.9,1008.6,"2014-05-29 10:49",1005.5,"2014-05-29 02:48",25.9,27.7,"2014-05-29 16:06",24.8,"2014-05-29 11:30",23.4,87,80,"2014-05-29 18:02",1.1,100,4.1,40,"2014-05-29 09:44","79.0",15,"7.5","2014-05-29 13:21","21.0","2014-05-29 12:43",0.3,2.2,3.73,7.8,"-2.5"
30,1007.6,1008.3,1009.3,"2014-05-30 22:25",1006.1,"2014-05-30 02:17",26.9,31.3,"2014-05-30 12:14",25,"2014-05-30 04:52",23.8,83,72,"2014-05-30 12:38",1,130,6.8,310,"2014-05-30 14:24","3.0",5.8,"1.0","2014-05-30 04:02","1.0","2014-05-30 04:02",1.7,12.6,8.64,7.4,"-0.2"
31,1008.2,1008.9,1009.6,"2014-05-31 08:58",1006.6,"2014-05-31 16:14",27.8,31.6,"2014-05-31 13:29",25.2,"2014-05-31 01:42",23.6,78,68,"2014-05-31 13:19",1,90,6,180,"2014-05-31 15:16","0.5",0.3,"0.5","2014-05-31 14:04","0.5","2014-05-31 14:04",1.3,9.6,12.9,11.3,"-2.1"
