"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1001.1,1010.8,1002.5,"2014-10-01 07:57",999,"2014-10-01 15:50",28.2,32,"2014-10-01 13:56",25.7,"2014-10-01 23:50",22.8,73,58,"2014-10-01 13:56",1.4,340,7.9,350,"2014-10-01 15:45",0,0,0,NA,0,NA,4.8,40.6,12.09,9,3.4
2,999.3,1009,1001.3,"2014-10-02 00:01",997.2,"2014-10-02 14:19",27.6,31.8,"2014-10-02 11:52",24.2,"2014-10-02 04:24",22.1,73,57,"2014-10-02 10:36",1.4,350,8.8,340,"2014-10-02 15:37",0,0,0,NA,0,NA,10,84.7,18.69,10,4.4
3,998.2,1007.9,999.3,"2014-10-03 09:53",996.8,"2014-10-03 15:09",27.2,32,"2014-10-03 13:00",24,"2014-10-03 03:29",18.5,60,46,"2014-10-03 13:24",2.3,360,11.4,350,"2014-10-03 16:35",0,0,0,NA,0,NA,7.5,63.7,16.49,11,4.1
4,999.4,1009.2,1001,"2014-10-04 23:10",997.5,"2014-10-04 13:58",25.6,30.3,"2014-10-04 11:39",22.7,"2014-10-04 05:46",15.7,54,45,"2014-10-04 12:23",2.7,360,10,360,"2014-10-04 14:20",0,0,0,NA,0,NA,9.1,77.4,19.03,13.5,6.3
5,1001.5,1011.3,1003.7,"2014-10-05 23:39",1000.1,"2014-10-05 14:10",25.8,30.7,"2014-10-05 12:48",22.9,"2014-10-05 00:57",16.5,57,45,"2014-10-05 12:44",2.3,360,11.6,10,"2014-10-05 16:56",0,0,0,NA,0,NA,7.9,67.3,17.73,11.9,4.5
6,1003.2,1013.1,1004.8,"2014-10-06 08:28",1001.2,"2014-10-06 14:31",25.4,31.3,"2014-10-06 13:09",21.5,"2014-10-06 05:41",15.6,55,43,"2014-10-06 13:05",2,360,10,360,"2014-10-06 15:54",0,0,0,NA,0,NA,10.4,88.8,19.31,11.5,5.3
7,1002.7,1012.6,1004.9,"2014-10-07 09:12",1001.1,"2014-10-07 15:17",24.9,30.1,"2014-10-07 12:48",21,"2014-10-07 03:11",15.4,56,43,"2014-10-07 11:27",1.7,360,9,350,"2014-10-07 15:09",0,0,0,NA,0,NA,9.9,84.7,18.72,10.3,2.7
8,1000.5,1010.3,1002.1,"2014-10-08 07:58",998.5,"2014-10-08 15:12",25.1,30.9,"2014-10-08 13:25",20.5,"2014-10-08 05:07",17.2,63,45,"2014-10-08 14:13",1.3,340,8.5,360,"2014-10-08 16:27",0,0,0,NA,0,NA,9.2,78.9,17.43,13,6.3
9,997.9,1007.7,1000.1,"2014-10-09 00:01",995.5,"2014-10-09 14:37",26.1,32.5,"2014-10-09 12:31",20.4,"2014-10-09 05:55",18.7,65,47,"2014-10-09 10:19",1.4,340,8.6,340,"2014-10-09 16:31",0,0,0,NA,0,NA,10.6,91,19.5,13.1,4
10,996.4,1006.1,997.9,"2014-10-10 07:57",993.9,"2014-10-10 14:43",26.7,31.1,"2014-10-10 11:24",23.3,"2014-10-10 05:26",20.8,71,58,"2014-10-10 10:47",2.6,360,13.6,10,"2014-10-10 13:31",0,0,0,NA,0,NA,10,86.1,18.75,12.4,4.5
11,998.4,1008.2,1000.1,"2014-10-11 22:57",996.9,"2014-10-11 03:49",25.6,28.3,"2014-10-11 14:11",24.2,"2014-10-11 23:47",20,71,61,"2014-10-11 14:26",4.1,10,16.5,20,"2014-10-11 11:22",0,0,0,NA,0,NA,8.1,69.9,17.91,11,6.8
12,1001.1,1010.9,1003.3,"2014-10-12 23:21",999.5,"2014-10-12 01:15",25.3,29.5,"2014-10-12 13:07",22.3,"2014-10-12 23:45",17.9,64,51,"2014-10-12 12:39",2.5,360,11.7,340,"2014-10-12 12:41",0,0,0,NA,0,NA,8.8,76,17.97,12,2.3
13,1004.9,1014.8,1007.1,"2014-10-13 23:40",1003,"2014-10-13 00:37",25,30.4,"2014-10-13 12:40",20.7,"2014-10-13 03:05",16,59,42,"2014-10-13 09:24",1.6,330,8.9,330,"2014-10-13 15:20",0,0,0,NA,0,NA,10.2,88.3,18.36,13.1,4.8
14,1006.7,1016.7,1008.5,"2014-10-14 08:41",1004.5,"2014-10-14 14:37",24,29.1,"2014-10-14 12:15",20.1,"2014-10-14 05:26",14.4,56,44,"2014-10-14 10:50",1.6,340,7.5,310,"2014-10-14 13:10",0,0,0,NA,0,NA,10.1,87.6,17.69,12.3,5
15,1006.8,1016.8,1008.7,"2014-10-15 08:38",1004.8,"2014-10-15 14:35",23.3,28.8,"2014-10-15 12:58",18.8,"2014-10-15 06:32",14.4,58,44,"2014-10-15 13:27",1.2,300,8.4,350,"2014-10-15 15:25",0,0,0,NA,0,NA,9.5,82.6,16.4,10.8,3
16,1007.6,1017.6,1009.3,"2014-10-16 08:43",1005.8,"2014-10-16 15:04",23.1,28.6,"2014-10-16 12:55",19,"2014-10-16 04:35",14.5,60,41,"2014-10-16 13:37",1.1,340,7.1,340,"2014-10-16 14:09",0,0,0,NA,0,NA,9.8,85.4,16.87,10.5,4.1
17,1006.6,1016.5,1008.5,"2014-10-17 08:27",1004.4,"2014-10-17 14:38",24.6,30.2,"2014-10-17 13:09",19.7,"2014-10-17 03:19",17.1,64,44,"2014-10-17 12:58",0.9,320,6.3,320,"2014-10-17 12:56",0,0,0,NA,0,NA,8.9,77.7,16.22,10,2.3
18,1005.5,1015.4,1007.4,"2014-10-18 08:43",1003.2,"2014-10-18 15:13",25.2,30.9,"2014-10-18 12:48",20.5,"2014-10-18 05:54",18.8,69,45,"2014-10-18 12:31",1.1,340,6.1,270,"2014-10-18 15:23",0,0,0,NA,0,NA,9.9,86.6,16.76,11,4.3
