"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1018.6,1019,1021,"2013-01-01 09:33",1016.5,"2013-01-01 14:53",18.3,22.9,"2013-01-01 12:57",14.2,"2013-01-01 05:58",10.9,63,51,"2013-01-01 14:30",2.1,10,7.8,30,"2013-01-01 12:00","0.0",0,"0.0","","0.0","",7.6,70.8,12.64,7.1,2.8
2,1018.1,1018.5,1019.8,"2013-01-02 09:37",1016.5,"2013-01-02 14:15",20.6,24.1,"2013-01-02 12:55",17.6,"2013-01-02 04:34",14.2,67,57,"2013-01-02 11:52",2.3,360,9.7,340,"2013-01-02 13:34","T",0.2,"T","2013-01-02 22:25","T","2013-01-02 22:25",1.6,14.9,6.4,6.4,-1.5
3,1019.6,1020,1021.1,"2013-01-03 09:09",1018.2,"2013-01-03 14:29",19.4,23.2,"2013-01-03 14:35",17.6,"2013-01-03 05:39",15.6,79,68,"2013-01-03 14:35",2.3,350,8.6,350,"2013-01-03 02:11","0.0",0,"0.0","","0.0","",0.4,3.7,7.64,5.6,2.4
4,1017.3,1017.7,1020.1,"2013-01-04 00:01",1014.8,"2013-01-04 16:24",18.6,22.7,"2013-01-04 13:48",15.2,"2013-01-04 06:17",14.4,77,64,"2013-01-04 16:05",2.2,360,7.3,310,"2013-01-04 14:55","0.0",0,"0.0","","0.0","",5.3,49.3,10.4,5.6,3
5,1015,1015.4,1017,"2013-01-05 08:49",1012.9,"2013-01-05 14:23",19.9,24.8,"2013-01-05 13:07",17,"2013-01-05 06:34",15.4,76,60,"2013-01-05 12:55",2.7,350,7.8,300,"2013-01-05 14:14","0.0",0,"0.0","","0.0","",8.6,79.9,13.43,6.5,2.7
6,1015.3,1015.7,1017.6,"2013-01-06 09:07",1013.3,"2013-01-06 14:20",20.4,25.7,"2013-01-06 14:13",16.6,"2013-01-06 03:29",16.2,78,62,"2013-01-06 13:30",2.3,350,6.9,310,"2013-01-06 12:04","0.0",0,"0.0","","0.0","",5.5,51.1,11.08,5,3
7,1014.7,1015.1,1017.2,"2013-01-07 08:57",1012.5,"2013-01-07 14:54",21.5,27.2,"2013-01-07 12:34",17.9,"2013-01-07 04:41",17.3,78,60,"2013-01-07 12:33",2.3,10,7.9,330,"2013-01-07 13:23","0.0",0,"0.0","","0.0","",7,65,11.93,4,2.6
8,1014.7,1015.1,1016.6,"2013-01-08 08:52",1012.8,"2013-01-08 15:03",20.6,23.1,"2013-01-08 11:37",18.7,"2013-01-08 04:54",17,80,72,"2013-01-08 11:27",2.6,350,9.4,330,"2013-01-08 05:46","0.0",0,"0.0","","0.0","",0.2,1.9,5.56,5.4,2.8
9,1016,1016.4,1017.6,"2013-01-09 23:28",1014.1,"2013-01-09 14:08",18.1,19.9,"2013-01-09 00:01",16,"2013-01-09 23:59",14.3,79,72,"2013-01-09 11:59",2.8,10,9.1,20,"2013-01-09 18:20","0.0",0,"0.0","","0.0","",0.2,1.9,3.78,6.3,2
10,1017.5,1017.9,1019.3,"2013-01-10 08:32",1016,"2013-01-10 14:43",17.5,20.8,"2013-01-10 15:06",15.5,"2013-01-10 02:05",13.4,77,67,"2013-01-10 15:58",2.4,360,8,340,"2013-01-10 06:21","0.0",0,"0.0","","0.0","",0,0,4.64,5.8,0.9
