"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1005.6,1007.8,1008.8,"2013-09-01 20:50",1002,"2013-09-01 00:22",24.9,28.6,"2013-09-01 11:46",23.6,"2013-09-01 06:06",23.8,93,75,"2013-09-01 11:34",1.9,230,8,230,"2013-09-01 04:50","31.5",13.8,"4.0","2013-09-01 19:21","9.5","2013-09-01 18:47",0.3,2.4,14.38,8.3,-3.1
2,1008.1,1010.3,1010.3,"2013-09-02 08:39",1006,"2013-09-02 14:41",25.7,29.4,"2013-09-02 13:14",23,"2013-09-02 07:36",22.2,82,65,"2013-09-02 14:15",2.4,160,7.4,160,"2013-09-02 14:13","16.0",5.7,"3.5","2013-09-02 22:02","6.5","2013-09-02 21:33",3.9,31.1,17.98,10.3,-4.1
3,1007.8,1010,1009.5,"2013-09-03 21:27",1006.5,"2013-09-03 03:24",25.6,28.5,"2013-09-03 13:21",23.6,"2013-09-03 00:04",21.1,77,61,"2013-09-03 10:47",2.8,230,7.8,170,"2013-09-03 17:40","1.5",1.7,"1.0","2013-09-03 00:04","1.5","2013-09-03 00:01",0.7,5.6,13.62,11.8,1.6
4,1009.2,1011.4,1011.1,"2013-09-04 22:08",1007.7,"2013-09-04 02:50",24.6,28.1,"2013-09-04 09:48",22.8,"2013-09-04 21:17",20,76,60,"2013-09-04 12:26",3.4,240,8.4,40,"2013-09-04 13:48","0.5",1.3,"0.5","2013-09-04 19:27","0.5","2013-09-04 18:37",0.5,4,9.27,10,-2
5,1010.3,1012.5,1012.2,"2013-09-05 21:23",1009.1,"2013-09-05 02:41",26.2,30.4,"2013-09-05 13:29",22.1,"2013-09-05 05:18",20.3,71,51,"2013-09-05 14:50",2.4,80,6.1,100,"2013-09-05 11:30","0.0",0,"0.0","","0.0","",9.2,73.9,29.26,11.9,3.9
6,1011.7,1013.9,1013,"2013-09-06 21:46",1010.3,"2013-09-06 15:12",27.3,30.9,"2013-09-06 13:08",23.6,"2013-09-06 04:56",21.8,72,63,"2013-09-06 09:03",2.2,80,5.9,250,"2013-09-06 05:06","0.0",0,"0.0","","0.0","",9.7,78,29.6,15.8,6.1
7,1012.2,1014.4,1013.7,"2013-09-07 21:12",1010.9,"2013-09-07 14:54",27.4,30.8,"2013-09-07 11:03",25.1,"2013-09-07 06:05",22.3,74,62,"2013-09-07 09:15",2.5,80,6.7,90,"2013-09-07 11:52","1.5",1.1,"1.0","2013-09-07 17:27","1.5","2013-09-07 16:37",6.2,50,24.22,13,-4
8,1012.5,1014.7,1013.8,"2013-09-08 09:00",1011.1,"2013-09-08 15:01",27.8,31.4,"2013-09-08 11:59",24.4,"2013-09-08 05:54",21.3,68,56,"2013-09-08 11:49",2.5,30,8.5,80,"2013-09-08 12:37","0.0",0,"0.0","","0.0","",10.5,84.8,30.61,13.3,5.5
9,1011.3,1013.5,1013.2,"2013-09-09 00:07",1009.2,"2013-09-09 15:35",27.6,31.4,"2013-09-09 13:26",23.5,"2013-09-09 06:16",21.4,69,58,"2013-09-09 12:41",2.7,80,7.5,90,"2013-09-09 13:27","0.0",0,"0.0","","0.0","",11.4,92.3,40.69,17.1,5.6
10,1009.4,1011.6,1010.8,"2013-09-10 00:01",1008.1,"2013-09-10 13:56",28,31.7,"2013-09-10 12:43",24.4,"2013-09-10 05:36",22,70,59,"2013-09-10 09:14",2.3,250,5.8,250,"2013-09-10 05:39","0.0",0,"0.0","","0.0","",9.7,78.6,31.29,14.6,7.1
11,1009.9,1012.1,1011.8,"2013-09-11 22:18",1008.8,"2013-09-11 03:42",28.6,31.9,"2013-09-11 11:34",24.8,"2013-09-11 03:54",22.5,70,57,"2013-09-11 09:14",2.3,80,6.6,60,"2013-09-11 13:00","0.0",0,"0.0","","0.0","",10.4,84.5,30.43,15.8,4.6
12,1010.4,1012.6,1012,"2013-09-12 09:05",1008.4,"2013-09-12 14:42",27.6,30.6,"2013-09-12 14:15",25.5,"2013-09-12 05:50",23,76,64,"2013-09-12 14:56",1.9,240,5.7,240,"2013-09-12 08:39","0.5",1.1,"0.5","2013-09-12 12:50","0.5","2013-09-12 12:50",2.3,18.7,11.55,15.3,-1.8
13,1008.3,1010.5,1011.2,"2013-09-13 09:01",1005.8,"2013-09-13 15:00",27.6,31.1,"2013-09-13 11:09",23.9,"2013-09-13 03:00",23.8,80,66,"2013-09-13 12:10",1.9,120,6.5,130,"2013-09-13 13:21","8.5",3.4,"3.5","2013-09-13 01:12","7.5","2013-09-13 00:56",5.8,47.3,17.13,12.6,2.9
14,1004.7,1006.9,1006.6,"2013-09-14 09:18",1002.7,"2013-09-14 15:15",27.5,31,"2013-09-14 13:22",24.9,"2013-09-14 06:13",22.9,76,66,"2013-09-14 09:04",2.1,250,6.8,60,"2013-09-14 11:15","0.1",2.6,"0.1","2013-09-14 17:30","0.1","2013-09-14 17:05",7.4,60.5,22.89,15.9,-3.8
15,1004.1,1006.3,1006.8,"2013-09-15 21:16",1002.2,"2013-09-15 03:18",27.8,31.8,"2013-09-15 13:25",24.5,"2013-09-15 05:35",22.8,75,64,"2013-09-15 13:18",3.8,70,12.3,60,"2013-09-15 17:08","T",3,"T","2013-09-15 15:50","T","2013-09-15 15:50",7.6,62.2,22.69,15.9,-4.8
16,1007.1,1009.3,1009.1,"2013-09-16 21:47",1005,"2013-09-16 02:19",27.7,31.7,"2013-09-16 11:18",24.1,"2013-09-16 05:42",21.2,68,52,"2013-09-16 11:36",3.8,40,12.8,70,"2013-09-16 13:59","0.0",0,"0.0","","0.0","",10.8,88.6,27.53,14.9,6.4
17,1007.6,1009.8,1009.2,"2013-09-17 21:15",1006.4,"2013-09-17 13:59",26.9,31.4,"2013-09-17 10:22",22.2,"2013-09-17 06:01",18.7,61,44,"2013-09-17 09:27",3.8,240,11,50,"2013-09-17 13:08","0.0",0,"0.0","","0.0","",8,65.8,21.02,16.3,4.8
