"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1016.6,1020.2,1020.7,"2014-12-01 22:20",1011.2,"2014-12-01 00:23",17.7,23.5,"2014-12-01 00:01",14.3,"2014-12-01 23:36",13.6,77,64,"2014-12-01 19:54",3.4,80,13.2,90,"2014-12-01 17:28","10.5",9.8,"1.5","2014-12-01 03:00","4.0","2014-12-01 02:26",0,0,1.55,7.5,-2
2,1018.9,1022.5,1021.4,"2014-12-02 09:21",1016.7,"2014-12-02 23:57",16.2,18.1,"2014-12-02 23:57",13.8,"2014-12-02 03:22",11.1,72,66,"2014-12-02 10:34",3.6,90,12.2,90,"2014-12-02 00:55","2.0",5.3,"0.5","2014-12-02 02:38","1.5","2014-12-02 02:13",0,0,2.18,15.9,-0.1
3,1014.1,1017.7,1017.1,"2014-12-03 00:04",1011,"2014-12-03 18:09",21.4,24.9,"2014-12-03 11:11",17.7,"2014-12-03 05:36",15.3,69,59,"2014-12-03 11:48",2.4,80,9.6,70,"2014-12-03 00:16","2.0",2.2,"1.0","2014-12-03 23:12","2.0","2014-12-03 22:46",2.1,19.8,9.64,19.3,-1.9
4,1019.9,1023.6,1022.5,"2014-12-04 21:09",1013.1,"2014-12-04 00:44",14.8,19.6,"2014-12-04 00:27",12.6,"2014-12-04 14:16",11,78,63,"2014-12-04 21:15",2.1,80,13.3,90,"2014-12-04 02:14","27.0",14.8,"3.5","2014-12-04 02:02","9.5","2014-12-04 01:39",0,0,0.27,11.9,-1.9
5,1021.3,1025,1023,"2014-12-05 08:44",1019.2,"2014-12-05 15:09",14.6,16.1,"2014-12-05 13:48",13.7,"2014-12-05 04:48",7.3,61,56,"2014-12-05 11:54",3.4,80,10.8,30,"2014-12-05 09:22","0.0",0,"0.0","","0.0","",0.9,8.5,6.82,15.3,2
6,1019.4,1023,1021.8,"2014-12-06 07:13",1016.9,"2014-12-06 13:31",16.6,20,"2014-12-06 11:52",13.8,"2014-12-06 04:14",8.6,59,52,"2014-12-06 12:33",4.4,80,15.9,90,"2014-12-06 13:19","0.0",0,"0.0","","0.0","",7.2,68,14.64,19.1,2.9
7,1016.3,1019.9,1018.4,"2014-12-07 00:02",1013.6,"2014-12-07 13:26",20.1,24.6,"2014-12-07 13:18",16.9,"2014-12-07 04:37",12.4,62,49,"2014-12-07 12:32",3.5,80,9.7,90,"2014-12-07 16:10","0.0",0,"0.0","","0.0","",8.3,78.4,13.99,20.4,-1.1
8,1019,1022.6,1021.2,"2014-12-08 20:35",1016.3,"2014-12-08 00:32",17.2,19.4,"2014-12-08 00:28",16.3,"2014-12-08 04:14",14.2,82,74,"2014-12-08 23:58",3.5,80,13.9,70,"2014-12-08 10:22","5.5",11.4,"1.5","2014-12-08 02:33","3.5","2014-12-08 02:20",0,0,2.23,7.5,-0.1
9,1019.1,1022.7,1021.6,"2014-12-09 08:20",1016.8,"2014-12-09 23:52",18.3,20.5,"2014-12-09 12:34",16.8,"2014-12-09 07:09",15.2,82,71,"2014-12-09 01:06",3.4,80,12.6,60,"2014-12-09 12:38","6.5",16.6,"1.0","2014-12-09 19:48","4.0","2014-12-09 19:22",0,0,3.79,7,-0.2
10,1015.2,1018.8,1017.3,"2014-12-10 07:37",1012.3,"2014-12-10 15:17",20.9,24.8,"2014-12-10 12:38",19,"2014-12-10 05:39",18,83,74,"2014-12-10 12:36",1.3,80,9.6,70,"2014-12-10 02:19","0.0",0,"0.0","","0.0","",0.5,4.7,7.89,8.9,-1.3
11,1017.8,1021.5,1020.5,"2014-12-11 21:25",1015.3,"2014-12-11 00:12",17.5,20.4,"2014-12-11 00:01",15.2,"2014-12-11 22:18",14.4,82,77,"2014-12-11 13:17",2.8,80,9.9,80,"2014-12-11 13:05","T",11.5,"T","2014-12-11 23:28","T","2014-12-11 23:03",0,0,1.26,10.4,-1.2
12,1022.5,1026.2,1024.9,"2014-12-12 19:47",1019.4,"2014-12-12 00:46",14.2,15.4,"2014-12-12 00:10",13,"2014-12-12 14:43",10,76,61,"2014-12-12 19:55",2,80,9.1,40,"2014-12-12 13:35","2.0",12.6,"0.5","2014-12-12 02:22","1.0","2014-12-12 02:01",0,0,0.45,8,-0.9
13,1024,1027.7,1026,"2014-12-13 08:45",1022.2,"2014-12-13 13:33",14.3,15.3,"2014-12-13 10:38",13.8,"2014-12-13 06:18",7,62,58,"2014-12-13 10:08",3.5,80,12.8,90,"2014-12-13 10:17","0.0",0,"0.0","","0.0","",0.1,0.9,3.95,12.4,3.1
14,1020.5,1024.2,1023.5,"2014-12-14 08:45",1017.5,"2014-12-14 23:21",16.7,18.3,"2014-12-14 22:21",14.8,"2014-12-14 00:01",11.1,70,61,"2014-12-14 06:36",3.5,80,10.4,80,"2014-12-14 16:35","0.0",0,"0.0","","0.0","",0,0,3,17.3,3.9
