"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,997,1006.7,998.6,"2012-06-01 06:37",994.9,"2012-06-01 15:30",27.8,32.7,"2012-06-01 13:01",24.1,"2012-06-01 03:03",21.5,69,54,"2012-06-01 12:36",1.3,350,6.4,340,"2012-06-01 18:31",0,0,0,"",0,"",11.1,82.3,28.3,13.4,6.8
2,995.1,1004.8,997,"2012-06-02 00:01",993.3,"2012-06-02 16:47",27.1,30.9,"2012-06-02 11:52",24.9,"2012-06-02 02:57",21.7,73,61,"2012-06-02 13:20",2.2,360,11.5,350,"2012-06-02 15:45",0,0,0,"",0,"",11.2,83,27.26,13.9,4.4
3,992.8,1002.5,994.2,"2012-06-03 00:01",990.7,"2012-06-03 16:17",27.6,31.3,"2012-06-03 14:32",25.1,"2012-06-03 00:15",21.6,70,60,"2012-06-03 14:40",1.7,330,7.2,330,"2012-06-03 14:48",0,0,0,"",0,"",6,44.4,18.53,11.5,4.4
4,993.1,1002.8,994.6,"2012-06-04 09:10",991.5,"2012-06-04 16:38",27.2,30.7,"2012-06-04 14:42",25.7,"2012-06-04 01:48",22.8,77,66,"2012-06-04 14:45",1.8,350,8.8,330,"2012-06-04 15:35",0,0,0,"",0,"",3.1,22.9,14.94,10.3,4.1
5,993.9,1003.5,994.9,"2012-06-05 21:46",992.7,"2012-06-05 14:39",28.3,33.3,"2012-06-05 14:12",25.1,"2012-06-05 04:17",22.9,73,53,"2012-06-05 14:00",1.4,350,8.6,300,"2012-06-05 13:55",0,0,0,"",0,"",11.6,85.8,27.85,11.5,4.8
6,994.5,1004.1,996.1,"2012-06-06 22:39",993.1,"2012-06-06 16:03",28.8,32.5,"2012-06-06 11:53",25.4,"2012-06-06 03:47",23.5,73,60,"2012-06-06 16:30",1.1,340,5.6,310,"2012-06-06 13:00",0,0,0,"",0,"",5.4,39.9,20.02,8.8,-3.8
7,995.2,1004.8,997.1,"2012-06-07 23:28",993.8,"2012-06-07 16:17",29.9,33.5,"2012-06-07 12:52",26.9,"2012-06-07 05:07",24.3,73,61,"2012-06-07 13:11",1.5,240,7.4,250,"2012-06-07 15:08",0.1,0.1,0.1,"2012-06-07 04:52",0.1,"2012-06-07 04:52",5.4,39.9,19.38,10.9,5.6
8,996.4,1006,997.4,"2012-06-08 22:36",994.4,"2012-06-08 14:16",29.5,34.4,"2012-06-08 13:01",26.8,"2012-06-08 17:57",24.1,73,58,"2012-06-08 12:50",1.8,190,11,240,"2012-06-08 14:52",8.2,0.9,6.5,"2012-06-08 16:25",7.4,"2012-06-08 16:25",6.5,48,20.03,14.6,-4.4
9,995.3,1005,997.1,"2012-06-09 00:04",993.6,"2012-06-09 16:14",27.8,32,"2012-06-09 11:36",25.4,"2012-06-09 21:04",24.1,81,65,"2012-06-09 11:40",1.8,190,11.1,250,"2012-06-09 12:12",20.7,5.7,10,"2012-06-09 17:25",13.8,"2012-06-09 17:10",2.3,17,13.33,10.3,-2.5
10,992.2,1001.9,993.9,"2012-06-10 00:04",990.2,"2012-06-10 15:57",27.1,30.6,"2012-06-10 14:45",25,"2012-06-10 06:27",24.6,86,72,"2012-06-10 15:41",1.9,180,11.4,240,"2012-06-10 16:18",23.2,10,4.5,"2012-06-10 07:46",8.4,"2012-06-10 07:18",0.7,5.2,8.53,8.8,-3.1
11,990.5,1000.1,991.9,"2012-06-11 00:01",989.1,"2012-06-11 15:40",27.8,29.6,"2012-06-11 15:16",26.3,"2012-06-11 08:09",25.3,87,77,"2012-06-11 17:12",2.4,190,10.9,240,"2012-06-11 15:32",38.7,7.2,6,"2012-06-11 06:47",10,"2012-06-11 05:59",0,0,4.64,7.8,-2.8
12,989.4,999,992.1,"2012-06-12 22:01",987.7,"2012-06-12 14:11",26.5,28.6,"2012-06-12 13:55",24.9,"2012-06-12 10:49",24.9,91,80,"2012-06-12 14:18",1.3,210,9.9,190,"2012-06-12 00:15",70.1,10.5,9.2,"2012-06-12 05:20",18.2,"2012-06-12 10:10",0,0,4.26,9.3,-2.4
13,992,1001.7,993.6,"2012-06-13 22:04",990.7,"2012-06-13 01:42",27.1,30.8,"2012-06-13 14:58",24.5,"2012-06-13 04:10",23.9,83,65,"2012-06-13 18:02",0.7,130,7.8,160,"2012-06-13 18:23",0.9,0.9,0.7,"2012-06-13 02:25",0.7,"2012-06-13 02:25",1.1,8.1,13.45,9,-3.2
14,992.1,1001.7,993.3,"2012-06-14 08:24",990.7,"2012-06-14 15:59",26.5,29.7,"2012-06-14 10:16",24.9,"2012-06-14 21:44",24,87,70,"2012-06-14 10:08",0.7,360,5.4,10,"2012-06-14 16:05",33.3,12.4,3.2,"2012-06-14 12:24",8.3,"2012-06-14 12:15",0.2,1.5,7.83,8,-1.2
15,992.2,1001.8,994.8,"2012-06-15 21:35",990.4,"2012-06-15 04:43",26.9,31,"2012-06-15 13:32",24.6,"2012-06-15 04:53",24.1,85,69,"2012-06-15 13:43",1.5,220,7.6,210,"2012-06-15 11:46",6.2,4.6,0.7,"2012-06-15 02:05",2.7,"2012-06-15 01:53",0.7,5.2,11.76,10.4,-1.6
16,995.1,1004.8,997.4,"2012-06-16 22:34",993.1,"2012-06-16 03:11",27.2,30.9,"2012-06-16 11:07",25.5,"2012-06-16 01:12",24.2,84,66,"2012-06-16 12:33",0.9,330,5.9,350,"2012-06-16 12:47",2.9,1.6,1,"2012-06-16 16:30",1.4,"2012-06-16 16:30",0.7,5.2,10.61,10.8,-2
17,995.6,1005.3,996.9,"2012-06-17 00:04",993.6,"2012-06-17 15:40",28.1,33.4,"2012-06-17 12:14",24.7,"2012-06-17 04:44",24,79,58,"2012-06-17 12:13",1.5,320,8.2,350,"2012-06-17 16:05",4.7,2.7,0.8,"2012-06-17 19:12",2.8,"2012-06-17 19:09",7.6,56,23.81,10.5,-4.7
18,992.9,1002.6,996.1,"2012-06-18 00:01",990.8,"2012-06-18 16:08",27.9,33.1,"2012-06-18 11:57",25.1,"2012-06-18 02:25",23.5,78,56,"2012-06-18 11:47",1,160,7.7,320,"2012-06-18 14:45",1.1,1.7,0.5,"2012-06-18 00:55",0.7,"2012-06-18 00:45",5.1,37.5,19.51,10.5,-3.9
19,990.6,1000.3,992.3,"2012-06-19 00:01",988.4,"2012-06-19 16:50",26,28.8,"2012-06-19 16:35",24.6,"2012-06-19 07:23",23.8,88,74,"2012-06-19 16:31",1.3,200,9.4,230,"2012-06-19 17:32",37.8,12,5.4,"2012-06-19 01:57",7.5,"2012-06-19 01:40",0.3,2.2,8.37,10.1,-2.7
20,988.6,998.3,991.3,"2012-06-20 00:09",985.4,"2012-06-20 16:37",25.4,27.3,"2012-06-20 09:02",24,"2012-06-20 23:59",23.2,88,74,"2012-06-20 20:13",2.2,170,17.7,140,"2012-06-20 19:44",57.1,11.5,7.5,"2012-06-20 09:59",17,"2012-06-20 12:00",0.1,0.7,1.53,9.5,-0.7
21,996.4,1006.2,999.2,"2012-06-21 21:52",991,"2012-06-21 00:01",25.2,28.3,"2012-06-21 13:56",23.1,"2012-06-21 03:02",23.2,90,75,"2012-06-21 13:48",0.8,200,9.6,190,"2012-06-21 00:41",20.8,4.2,8.8,"2012-06-21 16:50",10.7,"2012-06-21 16:48",0.4,2.9,6.96,10.1,-2.1
22,998,1007.7,999,"2012-06-22 21:37",996.8,"2012-06-22 15:40",27.7,31.4,"2012-06-22 11:41",24.3,"2012-06-22 03:31",23.4,78,65,"2012-06-22 11:35",1.6,210,8.8,200,"2012-06-22 14:23",0,0,0,"",0,"",2.2,16.2,15.28,10.9,2.8
23,997.1,1006.8,998.6,"2012-06-23 00:01",995.6,"2012-06-23 14:16",27.9,32,"2012-06-23 11:20",25.4,"2012-06-23 02:31",23.3,77,60,"2012-06-23 10:56",1.7,190,11.7,250,"2012-06-23 14:27",2.4,0.8,1.2,"2012-06-23 17:59",1.6,"2012-06-23 17:55",2.1,15.5,16.89,10.9,-3.4
24,997.4,1007,998.3,"2012-06-24 00:26",996.5,"2012-06-24 16:29",29.3,33.6,"2012-06-24 13:22",24.7,"2012-06-24 05:17",22.3,67,49,"2012-06-24 13:14",2.1,200,11.1,290,"2012-06-24 15:23",0,0,0,"",0,"",10.3,75.8,27.57,13.3,5.8
