"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1007.3,1009.6,1010.6,"2014-04-01 21:39",1004.9,"2014-04-01 03:38",20.9,23.3,"2014-04-01 09:56",19,"2014-04-01 23:27",18,84,75,"2014-04-01 11:13",2.5,50,7.8,70,"2014-04-01 10:57",1.5,3.5,0.5,"2014-04-01 04:05",0.5,"2014-04-01 04:06",0,0,3.1,10,-1.7
2,1010.8,1013.1,1012.2,"2014-04-02 10:48",1009,"2014-04-02 03:15",19.5,20.9,"2014-04-02 10:26",18.6,"2014-04-02 03:57",17.5,88,77,"2014-04-02 11:00",1.7,260,5.3,20,"2014-04-02 17:29",3,7.8,0.5,"2014-04-02 13:32",1,"2014-04-02 21:28",0,0,1.09,10.6,-3.7
3,1011.1,1013.3,1013.2,"2014-04-03 22:10",1008.9,"2014-04-03 14:49",20.8,23.8,"2014-04-03 12:52",19.3,"2014-04-03 00:01",18.4,86,72,"2014-04-03 23:59",2.9,40,12,30,"2014-04-03 23:55",2,6.5,0.3,"2014-04-03 00:19",0.5,"2014-04-03 00:01",0.2,1.6,5.58,10.5,-1.6
4,1015.6,1017.9,1017.8,"2014-04-04 09:45",1013,"2014-04-04 00:44",19.3,21.6,"2014-04-04 11:12",17.5,"2014-04-04 06:18",13.2,68,52,"2014-04-04 07:55",3.4,40,13.4,50,"2014-04-04 08:02",1,1.9,0.5,"2014-04-04 06:00",0.5,"2014-04-04 05:25",0,0,6.15,10.5,-1.8
5,1016,1018.2,1018.3,"2014-04-05 23:01",1014.2,"2014-04-05 02:33",19.8,23.5,"2014-04-05 11:04",17.1,"2014-04-05 05:43",14.6,73,60,"2014-04-05 09:22",2.2,260,5.5,100,"2014-04-05 11:05",0,0,0,"",0,"",4.4,35.4,13.4,10.5,-1.5
6,1019.1,1021.4,1021,"2014-04-06 08:56",1016.7,"2014-04-06 02:46",18.5,20.4,"2014-04-06 14:06",17.7,"2014-04-06 19:17",15.5,83,70,"2014-04-06 14:21",2.5,250,8.8,160,"2014-04-06 23:57",3.5,3,0.5,"2014-04-06 07:03",1.5,"2014-04-06 06:50",0,0,1.76,9.5,-0.6
7,1016.1,1018.4,1019.9,"2014-04-07 00:04",1014.2,"2014-04-07 15:52",19.7,23.3,"2014-04-07 13:08",17.4,"2014-04-07 00:43",16.4,82,67,"2014-04-07 12:56",2.1,230,7.6,160,"2014-04-07 00:01",0,0,0,"",0,"",0.4,3.2,6.19,10,3.2
8,1013.2,1015.5,1014.7,"2014-04-08 00:15",1011.5,"2014-04-08 14:24",21.6,25.7,"2014-04-08 13:09",19.3,"2014-04-08 02:58",17.6,78,65,"2014-04-08 10:25",2.5,240,5.9,250,"2014-04-08 21:17",0,0,0,"",0,"",0.5,4,12.64,11.8,1.9
9,1012.4,1014.6,1014.7,"2014-04-09 22:24",1010.8,"2014-04-09 15:04",23,27.6,"2014-04-09 12:16",20.3,"2014-04-09 04:14",18.5,76,57,"2014-04-09 11:23",3.4,230,9.4,40,"2014-04-09 15:57",0,0,0,"",0,"",3.6,28.8,14.75,11.3,2.6
10,1014.4,1016.6,1016.1,"2014-04-10 09:54",1012.9,"2014-04-10 04:34",22,26.1,"2014-04-10 10:00",20.2,"2014-04-10 19:30",18.9,83,66,"2014-04-10 10:09",2.8,350,9.4,60,"2014-04-10 09:44",4,5.7,1,"2014-04-10 14:10",2,"2014-04-10 14:05",1.8,14.4,8.02,10,-1.3
