"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1006.3,1006.6,1007.3,"2012-06-01 00:02",1004.6,"2012-06-01 14:56",29.6,32.7,"2012-06-01 13:16",27.5,"2012-06-01 03:47",23.5,70,62,"2012-06-01 13:05",2,310,7.8,330,"2012-06-01 14:12","0.0",0,"0.0","","0.0","",8.1,60.5,20.46,8.3,6.1
2,1003.7,1004,1006.2,"2012-06-02 00:01",1001.1,"2012-06-02 16:27",29.7,33.4,"2012-06-02 13:34",26.7,"2012-06-02 05:29",24,72,63,"2012-06-02 12:00",2.6,310,10.7,330,"2012-06-02 15:58","0.0",0,"0.0","","0.0","",11.8,88.1,23.18,8.3,6
3,1002,1002.3,1003.4,"2012-06-03 00:01",1000.4,"2012-06-03 16:17",28.9,31.8,"2012-06-03 14:04",26.1,"2012-06-03 04:57",23.8,74,66,"2012-06-03 14:00",1.3,170,4.9,260,"2012-06-03 11:53","0.0",0,"0.0","","0.0","",11.5,85.8,23.42,8,6.6
4,1001.9,1002.2,1003.4,"2012-06-04 22:35",999.9,"2012-06-04 16:10",29.9,33.3,"2012-06-04 14:30",27.8,"2012-06-04 05:23",24.3,73,57,"2012-06-04 15:04",1.9,300,7.3,280,"2012-06-04 13:35","0.0",0,"0.0","","0.0","",7.4,55.2,21.33,8,5.4
5,1003,1003.3,1004.9,"2012-06-05 22:55",1001.6,"2012-06-05 16:36",29.7,33.4,"2012-06-05 13:01",27.8,"2012-06-05 05:23",24.5,74,65,"2012-06-05 12:43",2.2,310,10.4,330,"2012-06-05 15:06","0.0",0,"0.0","","0.0","",7.6,56.7,18.59,7.5,4.7
6,1004,1004.3,1005.9,"2012-06-06 22:39",1002.9,"2012-06-06 16:59",29,32.1,"2012-06-06 12:11",27.8,"2012-06-06 19:55",25.1,80,69,"2012-06-06 13:13",1.1,290,7.7,310,"2012-06-06 15:02","1.5",1,"1.0","2012-06-06 15:40","1.5","2012-06-06 15:35",1.5,11.2,12.52,7.9,-4.3
7,1004.9,1005.2,1007,"2012-06-07 22:52",1003.2,"2012-06-07 03:34",30,33.4,"2012-06-07 12:52",27.4,"2012-06-07 04:23",25.4,77,67,"2012-06-07 11:55",2,180,10.3,200,"2012-06-07 13:01","0.0",0,"0.0","","0.0","",7.9,58.8,19.73,11,-4.2
8,1006.5,1006.8,1007.9,"2012-06-08 23:03",1005.2,"2012-06-08 16:10",28.4,32.7,"2012-06-08 10:56",25.8,"2012-06-08 23:01",25.9,87,73,"2012-06-08 10:42",1.5,70,9.9,210,"2012-06-08 14:32","62.5",4.9,"14.0","2012-06-08 20:49","18.5","2012-06-08 21:46",4,29.8,10.7,9.9,-1.6
9,1005.3,1005.7,1007,"2012-06-09 00:13",1003.8,"2012-06-09 16:05",27.8,32,"2012-06-09 12:24",25.5,"2012-06-09 23:05",25.5,87,74,"2012-06-09 12:28",1.8,230,11.5,200,"2012-06-09 16:29","43.0",7.7,"7.0","2012-06-09 14:01","11.5","2012-06-09 12:20",1.4,10.4,9.21,9.1,-1.8
10,1002.3,1002.6,1003.8,"2012-06-10 00:01",1000.7,"2012-06-10 16:12",27.6,29.1,"2012-06-10 16:11",25.9,"2012-06-10 00:18",26.1,92,84,"2012-06-10 20:14",2.7,210,14.2,230,"2012-06-10 20:11","96.0",6.7,"17.0","2012-06-10 11:43","39.0","2012-06-10 11:20",0,0,1.45,8.4,-4.7
11,1000.9,1001.2,1002.5,"2012-06-11 10:42",999.2,"2012-06-11 15:56",28.9,30.4,"2012-06-11 14:04",26.9,"2012-06-11 10:49",27,90,80,"2012-06-11 14:17",3.3,220,15.3,280,"2012-06-11 10:41","31.0",7,"6.0","2012-06-11 10:40","8.0","2012-06-11 10:40",0,0,3.35,6.1,-1.5
12,999.7,1000.1,1001.6,"2012-06-12 22:20",997.9,"2012-06-12 12:12",27.3,28.8,"2012-06-12 00:53",24.9,"2012-06-12 07:19",26,93,88,"2012-06-12 08:48",3.2,280,17.2,270,"2012-06-12 11:40","152.5",14.7,"18.0","2012-06-12 07:40","36.5","2012-06-12 07:01",0,0,1.02,5.9,-1.2
13,1001.6,1002,1003.8,"2012-06-13 21:56",999.9,"2012-06-13 01:15",27,28.9,"2012-06-13 09:45",25.6,"2012-06-13 20:22",25.6,92,85,"2012-06-13 11:22",1.7,160,9.6,190,"2012-06-13 17:11","30.0",3.2,"7.5","2012-06-13 20:20","8.5","2012-06-13 20:20",0,0,5.92,8.1,-1.5
14,1001.4,1001.8,1002.7,"2012-06-14 07:53",999.7,"2012-06-14 16:54",27,28.1,"2012-06-14 15:48",25.4,"2012-06-14 07:41",25.2,90,86,"2012-06-14 05:28",3.9,150,18,190,"2012-06-14 14:21","50.5",11.1,"7.0","2012-06-14 07:25","16.5","2012-06-14 07:10",0.2,1.5,1.49,8,-1.5
15,1002.1,1002.5,1004.4,"2012-06-15 21:41",1000.5,"2012-06-15 02:00",26.7,29.8,"2012-06-15 14:57",25,"2012-06-15 10:34",25,91,79,"2012-06-15 15:00",2.5,160,8.8,190,"2012-06-15 08:16","43.5",9.7,"3.0","2012-06-15 04:05","11.0","2012-06-15 07:47",0.6,4.5,7.09,8,-5.3
16,1003.8,1004.1,1006,"2012-06-16 22:50",1002.2,"2012-06-16 16:21",28.9,33.3,"2012-06-16 12:20",25.6,"2012-06-16 01:44",25.3,81,65,"2012-06-16 12:40",3.1,150,10.8,150,"2012-06-16 08:59","11.5",2,"7.5","2012-06-16 00:16","10.5","2012-06-16 00:05",6.2,46,17.97,11.5,-2
17,1004.7,1005,1005.9,"2012-06-17 08:27",1002.6,"2012-06-17 15:48",29.5,33.8,"2012-06-17 14:00",26.8,"2012-06-17 05:28",25.1,78,63,"2012-06-17 11:57",1.7,20,9.2,180,"2012-06-17 16:45","0.0",0,"0.0","","0.0","",9.8,72.7,21.77,10.8,4
18,1002.5,1002.8,1004.6,"2012-06-18 00:01",1000.6,"2012-06-18 17:42",28.8,32.3,"2012-06-18 12:13",26,"2012-06-18 22:03",25,80,67,"2012-06-18 12:12",2.1,180,10.6,210,"2012-06-18 21:28","11.0",0.9,"7.0","2012-06-18 21:34","11.0","2012-06-18 21:30",8.5,63.1,20.71,10.5,-6.3
