"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
19,1024.9,1027.2,1027.9,"2014-01-19 08:42",1022.9,"2014-01-19 23:58",16.6,20.7,"2014-01-19 14:34",13.3,"2014-01-19 04:29",7.2,54,42,"2014-01-19 11:05",2.5,240,9.8,40,"2014-01-19 02:25","0.0",0,"0.0","","0.0","",5.3,49,13.76,11.6,3.1
20,1020.2,1022.5,1022.9,"2014-01-20 00:01",1017.7,"2014-01-20 14:15",17.4,22.5,"2014-01-20 12:13",12.1,"2014-01-20 06:58",9.2,59,44,"2014-01-20 10:54",3.6,240,14.1,50,"2014-01-20 23:35","0.5",0.8,"0.5","2014-01-20 20:27","0.5","2014-01-20 20:05",3.9,36,11.44,13.3,-3.1
21,1021.6,1023.9,1023.9,"2014-01-21 21:40",1019.2,"2014-01-21 01:39",15.1,17.9,"2014-01-21 00:01",13.8,"2014-01-21 23:49",7.4,60,49,"2014-01-21 23:23",7.6,40,18.5,50,"2014-01-21 02:01","0.0",0,"0.0","","0.0","",0,0,2.65,9.3,2.9
22,1023.1,1025.4,1024.5,"2014-01-22 09:23",1021,"2014-01-22 14:41",14,15.3,"2014-01-22 16:00",11.2,"2014-01-22 23:32",5,55,47,"2014-01-22 01:24",3,40,12.6,60,"2014-01-22 00:57","0.0",0,"0.0","","0.0","",0,0,2.8,11,3
23,1021.5,1023.9,1024.2,"2014-01-23 00:09",1019,"2014-01-23 14:33",15,20.4,"2014-01-23 13:39",9.8,"2014-01-23 01:27",6.6,58,42,"2014-01-23 10:52",2.6,240,6.2,100,"2014-01-23 14:53","0.0",0,"0.0","","0.0","",8.3,76.4,15.68,13.3,2.5
24,1018.5,1020.7,1020.8,"2014-01-24 09:07",1016,"2014-01-24 15:19",17.8,23.4,"2014-01-24 13:00",12.3,"2014-01-24 03:59",8.5,55,37,"2014-01-24 11:18",3.5,230,8.5,210,"2014-01-24 23:19","0.0",0,"0.0","","0.0","",10.2,93.7,18.26,19,3.5
25,1016.4,1018.7,1018.3,"2014-01-25 09:24",1014.4,"2014-01-25 14:28",18.8,23.8,"2014-01-25 12:58",13.9,"2014-01-25 06:55",10.3,58,46,"2014-01-25 10:40",2.6,250,8,210,"2014-01-25 00:16","0.0",0,"0.0","","0.0","",6.2,56.9,12.27,16.8,3.5
26,1017.8,1020.1,1019.6,"2014-01-26 09:33",1015.9,"2014-01-26 02:32",17.7,20.3,"2014-01-26 10:52",15.1,"2014-01-26 05:57",10.9,65,56,"2014-01-26 13:58",3.5,40,15.2,40,"2014-01-26 12:22","0.0",0,"0.0","","0.0","",0.1,0.9,2.71,11.1,1.9
27,1018.8,1021.1,1020.4,"2014-01-27 09:11",1017.1,"2014-01-27 14:56",18.5,21.7,"2014-01-27 11:46",16,"2014-01-27 05:20",11.8,66,53,"2014-01-27 11:23",2.8,40,8.7,270,"2014-01-27 02:35","0.0",0,"0.0","","0.0","",3.5,32,11.98,11.4,2
28,1018.6,1020.9,1020.4,"2014-01-28 09:15",1016.8,"2014-01-28 14:29",18.6,23.4,"2014-01-28 14:17",14.1,"2014-01-28 06:30",12.1,66,54,"2014-01-28 12:03",2.5,240,7,250,"2014-01-28 07:42","0.0",0,"0.0","","0.0","",7.5,68.5,15.57,13.6,2.3
29,1017.4,1019.6,1019.4,"2014-01-29 09:16",1015.2,"2014-01-29 15:28",19.6,23.9,"2014-01-29 13:56",16,"2014-01-29 05:50",13.8,70,52,"2014-01-29 10:42",2.2,240,6,100,"2014-01-29 11:28","0.0",0,"0.0","","0.0","",6.2,56.6,14.86,13.6,3.6
30,1017.1,1019.4,1019.3,"2014-01-30 09:18",1015.3,"2014-01-30 14:57",20.1,25.8,"2014-01-30 14:44",15.7,"2014-01-30 06:03",13.8,68,51,"2014-01-30 14:55",3.1,240,7.8,230,"2014-01-30 06:54","0.0",0,"0.0","","0.0","",9.2,83.8,16.14,13.4,2.8
31,1017.9,1020.1,1020.2,"2014-01-31 09:06",1016.6,"2014-01-31 18:51",20.3,25.7,"2014-01-31 12:15",15.9,"2014-01-31 05:13",13.9,67,54,"2014-01-31 09:47",3,240,6.9,240,"2014-01-31 07:06","0.0",0,"0.0","","0.0","",7.4,67.3,14.35,10.9,1.5
