"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1013,1013.4,1014.2,"2012-10-01 09:05",1011.7,"2012-10-01 14:31",27.3,29.8,"2012-10-01 12:52",25.2,"2012-10-01 05:27",20.6,67,61,"2012-10-01 13:46",1.7,290,7.4,290,"2012-10-01 14:13","0.0",0,"0.0","","0.0","",7.7,65,16.28,6.6,5.5
2,1011.9,1012.3,1013.6,"2012-10-02 00:01",1010.2,"2012-10-02 14:51",27.3,30.1,"2012-10-02 12:03",24.7,"2012-10-02 06:02",20.1,65,56,"2012-10-02 12:40",1.8,270,6.5,270,"2012-10-02 15:03","0.0",0,"0.0","","0.0","",9.4,79.5,16.95,7.3,5.7
3,1009.1,1009.5,1010.7,"2012-10-03 00:04",1007.1,"2012-10-03 14:44",26.5,29.1,"2012-10-03 13:32",24.1,"2012-10-03 05:53",20.1,68,58,"2012-10-03 00:06",1.4,260,6.2,280,"2012-10-03 14:13","0.0",0,"0.0","","0.0","",8.4,71.2,16.89,6,4.7
4,1009.5,1009.9,1011.6,"2012-10-04 22:28",1007.9,"2012-10-04 14:41",26.5,29.2,"2012-10-04 13:12",23.6,"2012-10-04 04:35",18.8,63,53,"2012-10-04 09:05",1.5,200,5.8,270,"2012-10-04 15:15","0.0",0,"0.0","","0.0","",9.8,83.2,18.53,10,4.8
5,1012.5,1012.9,1014.5,"2012-10-05 23:14",1011,"2012-10-05 02:41",26.9,29.6,"2012-10-05 11:34",23.2,"2012-10-05 06:16",19.4,64,53,"2012-10-05 11:05",1.6,50,7.1,280,"2012-10-05 14:19","0.0",0,"0.0","","0.0","",9.5,80.8,18.61,8.9,4.5
6,1014.1,1014.5,1015.2,"2012-10-06 08:12",1013,"2012-10-06 14:02",27.3,30.5,"2012-10-06 12:42",24,"2012-10-06 05:56",20.4,66,54,"2012-10-06 09:20",1.8,270,6.6,250,"2012-10-06 14:06","0.0",0,"0.0","","0.0","",7.1,60.5,15.59,8.1,6.5
7,1013,1013.4,1014.7,"2012-10-07 00:01",1011.7,"2012-10-07 14:29",27.2,29.6,"2012-10-07 12:18",24.4,"2012-10-07 05:39",21.6,72,62,"2012-10-07 15:51",1.6,290,6.4,270,"2012-10-07 12:51","0.0",0,"0.0","","0.0","",8.2,70,17.39,6.4,4.7
8,1011.5,1011.9,1013.2,"2012-10-08 08:08",1009.8,"2012-10-08 15:01",26.6,29.4,"2012-10-08 11:55",24.6,"2012-10-08 22:57",21.3,73,65,"2012-10-08 15:54",1.5,50,6.7,200,"2012-10-08 12:31","T",3.1,"T","2012-10-08 19:37","T","2012-10-08 19:05",2.3,19.7,10.79,5.5,-2.9
9,1010.1,1010.5,1011.6,"2012-10-09 08:56",1008.2,"2012-10-09 15:08",26.2,29.6,"2012-10-09 13:30",24,"2012-10-09 05:08",20.5,71,60,"2012-10-09 13:09",1.7,310,6.2,290,"2012-10-09 12:37","0.0",0,"0.0","","0.0","",1.3,11.1,10.09,5.9,2.6
10,1009.2,1009.6,1011.1,"2012-10-10 08:44",1007.6,"2012-10-10 14:23",26.7,30.1,"2012-10-10 13:15",23.5,"2012-10-10 05:45",19.9,67,56,"2012-10-10 16:26",1.7,350,6,340,"2012-10-10 17:24","0.0",0,"0.0","","0.0","",6.8,58.4,16.68,5.8,6.5
11,1009.1,1009.5,1010.6,"2012-10-11 08:59",1007.6,"2012-10-11 03:29",26.7,30,"2012-10-11 12:07",24.2,"2012-10-11 03:50",20.7,70,59,"2012-10-11 11:50",1.4,200,4.6,250,"2012-10-11 12:54","0.0",0,"0.0","","0.0","",8.9,76.5,17.28,6.1,4.9
12,1009.5,1009.9,1011,"2012-10-12 21:03",1007.7,"2012-10-12 14:36",26.8,29.7,"2012-10-12 12:11",24.3,"2012-10-12 06:39",20.2,68,58,"2012-10-12 14:33",1.4,270,7,290,"2012-10-12 14:26","0.0",0,"0.0","","0.0","",8.5,73.2,16.43,5.9,4.5
13,1010.1,1010.5,1011.7,"2012-10-13 20:40",1008.3,"2012-10-13 14:34",26.6,29.4,"2012-10-13 11:30",24.2,"2012-10-13 05:43",20,67,56,"2012-10-13 11:30",1.1,270,5.9,280,"2012-10-13 15:17","0.0",0,"0.0","","0.0","",9.8,84.6,17.75,8,4.5
14,1011.4,1011.8,1013,"2012-10-14 20:36",1009.7,"2012-10-14 14:57",27.1,30.9,"2012-10-14 12:30",24.3,"2012-10-14 05:57",20.5,68,53,"2012-10-14 12:59",1.6,300,7.9,310,"2012-10-14 13:50","0.0",0,"0.0","","0.0","",9.7,83.9,16.66,6.5,3.1
15,1012.8,1013.2,1014.7,"2012-10-15 09:43",1011.1,"2012-10-15 15:11",27,29.5,"2012-10-15 11:36",24.6,"2012-10-15 06:28",20.6,68,58,"2012-10-15 14:49",1.2,350,6,300,"2012-10-15 11:58","0.0",0,"0.0","","0.0","",8.2,71,15.17,6.4,4.4
16,1011.6,1012,1013.6,"2012-10-16 09:40",1009.6,"2012-10-16 15:43",26.4,29.5,"2012-10-16 13:26",23.5,"2012-10-16 05:18",19.9,68,58,"2012-10-16 13:46",1.5,320,7.6,310,"2012-10-16 13:20","0.0",0,"0.0","","0.0","",9.3,80.7,16.86,6.8,6.2
17,1011.2,1011.5,1013.6,"2012-10-17 22:09",1009.1,"2012-10-17 13:47",26.6,31.1,"2012-10-17 13:16",22.7,"2012-10-17 05:53",20.1,68,53,"2012-10-17 12:36",2,350,6.8,10,"2012-10-17 08:44","0.0",0,"0.0","","0.0","",9.6,83.4,17.23,6.8,-4
