"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1005,1015,1007.3,"2013-03-01 23:47",1002.5,"2013-03-01 15:08",22.5,29.1,"2013-03-01 15:15",18.3,"2013-03-01 03:08",17.1,72,51,"2013-03-01 14:09",1.1,180,6.4,240,"2013-03-01 15:59",0.7,0.3,0.7,"2013-03-01 20:05",0.7,"2013-03-01 20:05",3.8,32.8,13.53,7,-2.2
2,1009.5,1019.8,1012,"2013-03-02 23:29",1006.6,"2013-03-02 01:15",15.8,18.7,"2013-03-02 00:09",13.7,"2013-03-02 19:12",11,73,64,"2013-03-02 13:40",2.8,350,9.8,350,"2013-03-02 05:11",2.1,0.7,1.1,"2013-03-02 18:50",1.9,"2013-03-02 18:50",0,0,6.02,11.5,-2.5
3,1011.4,1021.8,1013.2,"2013-03-03 09:01",1009.7,"2013-03-03 14:10",13.3,15,"2013-03-03 14:13",12.5,"2013-03-03 08:42",9.3,77,71,"2013-03-03 23:59",2,350,8.3,30,"2013-03-03 00:07",0.1,0.2,0.1,"2013-03-03 06:01",0.1,"2013-03-03 06:01",0,0,2.66,12,2.5
4,1011.1,1021.4,1012.6,"2013-03-04 08:58",1009.5,"2013-03-04 15:15",16.3,21.1,"2013-03-04 15:52",11.6,"2013-03-04 00:58",6.8,54,39,"2013-03-04 05:32",1.4,350,7.2,330,"2013-03-04 13:51",0,0,0,"",0,"",4.2,36,13.68,10.8,1.7
5,1011.6,1021.7,1013.3,"2013-03-05 08:20",1009.7,"2013-03-05 16:12",18.8,25.1,"2013-03-05 14:15",12.7,"2013-03-05 04:19",11.4,64,45,"2013-03-05 14:57",0.8,250,5.9,230,"2013-03-05 14:58",0,0,0,"",0,"",8.8,75.4,20.36,10.8,2.6
6,1010.5,1020.6,1012.8,"2013-03-06 08:39",1008.4,"2013-03-06 15:51",18.7,25,"2013-03-06 13:30",14.1,"2013-03-06 05:56",12.9,70,43,"2013-03-06 13:08",1,330,6.5,340,"2013-03-06 13:47",0,0,0,"",0,"",9.2,78.6,20.38,7.9,3.3
7,1009.1,1019.2,1011,"2013-03-07 07:54",1006.5,"2013-03-07 16:41",19.2,26.3,"2013-03-07 15:21",13.6,"2013-03-07 05:00",10.2,60,24,"2013-03-07 16:49",1,350,7.5,310,"2013-03-07 12:43",0,0,0,"",0,"",10.3,87.9,22.18,8.8,2.3
8,1007,1017,1009.2,"2013-03-08 09:02",1004.7,"2013-03-08 14:57",20.2,28,"2013-03-08 12:41",13.2,"2013-03-08 06:11",9.7,53,30,"2013-03-08 12:09",0.8,200,6,260,"2013-03-08 15:06",0,0,0,"",0,"",10.3,87.7,21.44,10.5,4.9
9,1005.4,1015.4,1007,"2013-03-09 09:01",1003.1,"2013-03-09 14:49",21.1,27.8,"2013-03-09 13:54",15.2,"2013-03-09 05:56",14.2,66,47,"2013-03-09 12:47",0.8,280,5.8,260,"2013-03-09 15:06",0,0,0,"",0,"",9.2,78.2,20.29,9.5,2.4
10,1005.3,1015.3,1007.5,"2013-03-10 23:16",1003.1,"2013-03-10 14:47",21.9,29.2,"2013-03-10 13:03",16.2,"2013-03-10 06:20",15.5,69,48,"2013-03-10 11:29",1.4,340,8.5,350,"2013-03-10 17:35",0,0,0,"",0,"",9.4,79.7,21.77,9.3,3.9
11,1006.6,1016.6,1008.5,"2013-03-11 08:20",1004.8,"2013-03-11 15:34",20.2,25.9,"2013-03-11 13:22",17.2,"2013-03-11 05:42",14.2,69,53,"2013-03-11 13:22",1.7,340,7.1,310,"2013-03-11 14:05",0,0,0,"",0,"",8.8,74.5,20.97,9.3,3.6
12,1005.3,1015.3,1008,"2013-03-12 07:59",1002.6,"2013-03-12 15:16",21.9,29.1,"2013-03-12 15:00",16.4,"2013-03-12 02:28",15.8,70,48,"2013-03-12 14:01",0.9,320,5.3,330,"2013-03-12 16:08",0,0,0,"",0,"",9.3,78.5,21.65,8.8,3.7
13,1004.5,1014.5,1006.5,"2013-03-13 23:57",1003.3,"2013-03-13 14:24",23.2,29.4,"2013-03-13 11:30",18,"2013-03-13 23:41",17.8,72,52,"2013-03-13 10:29",1.5,230,8.9,360,"2013-03-13 22:08",0.3,1,0.1,"2013-03-13 18:40",0.3,"2013-03-13 18:30",4.6,38.8,14.97,9.8,-3.7
14,1008.4,1018.6,1011.4,"2013-03-14 23:57",1006.2,"2013-03-14 03:04",18.4,23,"2013-03-14 12:27",16.3,"2013-03-14 06:52",11.6,65,51,"2013-03-14 12:53",2.7,350,9.7,320,"2013-03-14 13:50",0,0,0,"",0,"",8.7,73.2,20.44,10.3,4.3
15,1010.4,1020.6,1012.5,"2013-03-15 10:13",1008.5,"2013-03-15 16:15",18.3,22.1,"2013-03-15 15:46",16.4,"2013-03-15 04:07",13,71,66,"2013-03-15 15:42",1.3,310,6.7,340,"2013-03-15 17:20",0.4,0.7,0.3,"2013-03-15 12:30",0.4,"2013-03-15 12:28",2.3,19.3,9.09,10.5,-1.1
16,1008.9,1019,1011.3,"2013-03-16 08:29",1006.8,"2013-03-16 17:02",21.2,26.8,"2013-03-16 11:57",16.1,"2013-03-16 05:58",15.9,73,54,"2013-03-16 11:42",1,110,8.1,330,"2013-03-16 12:26",0,0,0,"",0,"",9.6,80.4,21.36,7.4,4
17,1003.7,1013.7,1007.9,"2013-03-17 00:01",999.9,"2013-03-17 15:37",22.8,28.9,"2013-03-17 12:35",17.5,"2013-03-17 06:15",16,67,44,"2013-03-17 12:30",1,220,6,240,"2013-03-17 16:26",0,0,0,"",0,"",8.8,73.6,20.1,9.3,-3.7
18,1000.7,1010.6,1001.9,"2013-03-18 21:34",999.4,"2013-03-18 14:24",23.5,26.5,"2013-03-18 13:38",20.8,"2013-03-18 06:37",19,76,62,"2013-03-18 14:39",1,190,5.7,220,"2013-03-18 09:49",18.5,2.3,7.5,"2013-03-18 05:27",16.4,"2013-03-18 05:01",0.9,7.5,7.06,9.9,1
19,1002.2,1012,1004.4,"2013-03-19 22:09",999.9,"2013-03-19 15:53",24.3,28.4,"2013-03-19 12:07",20.6,"2013-03-19 06:00",20.3,79,63,"2013-03-19 11:53",1.3,230,6.2,220,"2013-03-19 14:32",0,0,0,"",0,"",4.4,36.6,14.62,8.3,2.1
20,1003.1,1013,1005.1,"2013-03-20 20:52",999.5,"2013-03-20 04:16",24.5,28.6,"2013-03-20 11:19",21.9,"2013-03-20 05:40",20.6,80,59,"2013-03-20 11:22",1.5,200,7.9,350,"2013-03-20 21:03",0.3,1.2,0.2,"2013-03-20 13:18",0.3,"2013-03-20 13:18",3,24.9,11.03,7.5,-1.9
21,1004.3,1014.3,1006.9,"2013-03-21 10:28",1002.7,"2013-03-21 15:21",20.4,23.6,"2013-03-21 15:28",18.5,"2013-03-21 07:47",16.9,81,71,"2013-03-21 15:10",1.2,340,6.8,300,"2013-03-21 15:45",0.8,1.2,0.7,"2013-03-21 11:18",0.7,"2013-03-21 11:05",1.2,10,6.47,7.5,-2
22,1003.4,1013.3,1005.6,"2013-03-22 08:24",1001.6,"2013-03-22 15:00",23.6,29.9,"2013-03-22 13:12",18.4,"2013-03-22 04:11",18.6,75,52,"2013-03-22 13:11",0.9,230,6.3,230,"2013-03-22 14:16",0,0,0,"",0,"",8.7,72,21.53,9,3
23,1001.8,1011.7,1004.1,"2013-03-23 08:00",999.5,"2013-03-23 15:08",24.8,30,"2013-03-23 12:22",21.8,"2013-03-23 05:54",19.8,75,56,"2013-03-23 11:09",1,340,7.9,330,"2013-03-23 13:50",0,0,0,"",0,"",6.6,54.5,20.53,10.3,-3.5
24,1000.7,1010.6,1003.7,"2013-03-24 08:31",997.7,"2013-03-24 03:32",23.4,25.9,"2013-03-24 14:54",21,"2013-03-24 23:22",20.8,85,73,"2013-03-24 13:25",1.1,220,6.8,330,"2013-03-24 23:16",5.6,5.9,1,"2013-03-24 15:35",2,"2013-03-24 15:20",0.3,2.5,6.46,6.5,-1.1
25,1002.7,1012.7,1004.9,"2013-03-25 21:50",1001.1,"2013-03-25 14:55",21.5,27.3,"2013-03-25 13:46",17.8,"2013-03-25 05:09",15.2,68,51,"2013-03-25 14:12",2,340,7.8,10,"2013-03-25 07:33",0,0,0,"",0,"",9.1,74.9,22.73,11.4,4.9
26,1003.1,1013.1,1005.5,"2013-03-26 21:53",1001.1,"2013-03-26 13:45",20.9,25.4,"2013-03-26 13:09",17.7,"2013-03-26 20:02",16.2,75,65,"2013-03-26 09:23",1.6,340,11.4,330,"2013-03-26 19:16",2,1.4,1.2,"2013-03-26 22:43",1.8,"2013-03-26 22:36",1.4,11.5,11.5,7.6,-3.8
27,1002.7,1012.7,1005.1,"2013-03-27 00:44",1001.3,"2013-03-27 02:45",21.8,26.9,"2013-03-27 13:01",18,"2013-03-27 01:12",17.4,77,57,"2013-03-27 13:03",1.7,340,7.4,30,"2013-03-27 13:18",11.7,2.9,1.5,"2013-03-27 00:39",5,"2013-03-27 00:37",6.7,54.9,20.55,10.3,3.3
28,1003.2,1013.1,1006.6,"2013-03-28 23:54",1000.1,"2013-03-28 14:59",22.9,28.5,"2013-03-28 12:14",19.5,"2013-03-28 03:58",17.8,74,53,"2013-03-28 12:04",1.2,350,10.2,350,"2013-03-28 18:59",18.7,4.1,5.6,"2013-03-28 19:37",7.8,"2013-03-28 19:30",5.3,43.3,17.19,8,-3.1
29,1003.5,1013.5,1006.5,"2013-03-29 00:01",1001,"2013-03-29 02:30",21.6,26.1,"2013-03-29 12:00",18.5,"2013-03-29 23:58",17.3,77,64,"2013-03-29 13:31",1.9,350,8.6,340,"2013-03-29 16:17",0.4,0.7,0.3,"2013-03-29 00:01",0.4,"2013-03-29 00:01",4.3,35.1,17.36,9,3.7
30,1003.6,1013.6,1005.5,"2013-03-30 23:28",1001.1,"2013-03-30 14:10",21.2,26.9,"2013-03-30 14:11",17.3,"2013-03-30 02:47",16.3,74,57,"2013-03-30 13:52",1.6,350,6.7,330,"2013-03-30 21:13",0,0,0,"",0,"",5.8,47.2,18.33,10.5,-2.3
31,1004.9,1014.8,1007,"2013-03-31 09:21",1003.2,"2013-03-31 14:41",21.5,25.4,"2013-03-31 12:45",19.6,"2013-03-31 05:19",17.8,80,66,"2013-03-31 12:45",1.5,350,7.9,350,"2013-03-31 12:19",1.1,4,0.2,"2013-03-31 03:25",0.4,"2013-03-31 03:20",0.5,4.1,10.22,10.8,-2.9
