"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1018.3,1019.1,1020.5,"2014-01-01 08:00",1015.9,"2014-01-01 14:35",17.6,22.8,"2014-01-01 12:16",12.6,"2014-01-01 06:51",10.6,64,52,"2014-01-01 12:15",2.6,80,11.6,90,"2014-01-01 15:41","0.0",0,"0.0","","0.0","",9.1,86.1,14.66,15.3,3.2
2,1015.8,1016.6,1018.4,"2014-01-02 09:11",1013.2,"2014-01-02 15:21",20.2,25.3,"2014-01-02 13:32",15.6,"2014-01-02 06:38",13.1,64,49,"2014-01-02 12:58",1.4,80,8.7,70,"2014-01-02 01:50","0.0",0,"0.0","","0.0","",4.4,41.6,11.4,13.4,0.4
3,1014.2,1015,1016,"2014-01-03 09:05",1011.3,"2014-01-03 14:19",19.9,23.3,"2014-01-03 10:56",17.3,"2014-01-03 05:31",13.4,67,58,"2014-01-03 12:32",1.1,110,5.8,70,"2014-01-03 20:15","0.0",0,"0.0","","0.0","",0.9,8.5,6.28,8.5,2.5
4,1017.2,1018,1019.4,"2014-01-04 22:43",1015.3,"2014-01-04 00:10",17.7,19.2,"2014-01-04 00:07",14.6,"2014-01-04 23:59",9.1,57,52,"2014-01-04 08:08",2.2,80,10.5,60,"2014-01-04 10:56","T",0.3,"T","2014-01-04 15:20","T","2014-01-04 15:20",0,0,2,8,-1.7
5,1019.7,1020.5,1021.7,"2014-01-05 07:03",1017.3,"2014-01-05 14:10",15.7,19.1,"2014-01-05 14:04",12.5,"2014-01-05 06:47",7.3,58,48,"2014-01-05 12:50",2.7,90,12.8,80,"2014-01-05 14:22","0.0",0,"0.0","","0.0","",8.2,77.4,13.9,7,3.5
6,1018.6,1019.4,1020.7,"2014-01-06 08:46",1016.2,"2014-01-06 13:41",17.9,21.5,"2014-01-06 13:09",14.8,"2014-01-06 01:16",9.5,58,52,"2014-01-06 14:17",3.4,80,10.9,80,"2014-01-06 08:23","0.0",0,"0.0","","0.0","",2.1,19.8,8.38,13.6,2.1
7,1016.1,1016.9,1018.4,"2014-01-07 08:47",1013.8,"2014-01-07 13:34",19.6,25.7,"2014-01-07 13:37",15.3,"2014-01-07 06:33",11.9,61,44,"2014-01-07 13:32",1.2,80,7.5,330,"2014-01-07 14:49","0.0",0,"0.0","","0.0","",7.7,72.6,13.95,15.3,1.5
8,1017.9,1018.7,1023.1,"2014-01-08 23:40",1015,"2014-01-08 04:19",17,23.3,"2014-01-08 11:16",13.9,"2014-01-08 23:52",11.8,71,58,"2014-01-08 10:50",1.6,40,10.7,40,"2014-01-08 21:22","5.5",4.5,"2.5","2014-01-08 13:04","4.5","2014-01-08 12:55",2.6,24.5,5.11,8.4,-0.8
9,1024.9,1025.7,1027.1,"2014-01-09 19:36",1022.5,"2014-01-09 02:43",13.1,14.2,"2014-01-09 02:33",12.4,"2014-01-09 16:36",8.7,75,64,"2014-01-09 00:39",1.9,80,8.8,90,"2014-01-09 00:02","4.0",16.9,"1.0","2014-01-09 12:04","1.5","2014-01-09 12:03",0,0,0,8,-0.2
10,1025.2,1026,1027.8,"2014-01-10 09:06",1022.5,"2014-01-10 14:55",14.9,16.2,"2014-01-10 14:02",12.7,"2014-01-10 00:51",9.6,71,66,"2014-01-10 18:06",3.8,80,12.4,90,"2014-01-10 15:52","0.0",0,"0.0","","0.0","",0.1,0.9,6.2,15.1,0.8
