"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1010.3,1012.5,1011.6,"2015-05-01 00:04",1008.8,"2015-05-01 15:45",23.3,25.7,"2015-05-01 12:09",22,"2015-05-01 04:14",21.8,91,76,"2015-05-01 10:43",1.4,240,4.4,10,"2015-05-01 18:30","11.0",11.7,"1.5","2015-05-01 16:38","4.0","2015-05-01 16:38",0,0,4.32,8.8,-0.7
2,1008.1,1010.3,1010.6,"2015-05-02 00:02",1006.1,"2015-05-02 16:07",25.7,30.2,"2015-05-02 13:01",22.1,"2015-05-02 05:21",23,86,73,"2015-05-02 09:00",2.5,230,7.5,220,"2015-05-02 06:02","0.5",1.3,"0.5","2015-05-02 23:05","0.5","2015-05-02 22:30",6.9,53,20.49,11.6,-3.2
3,1006.7,1008.9,1009.8,"2015-05-03 22:41",1004.6,"2015-05-03 03:40",26.8,30.7,"2015-05-03 12:06",23.7,"2015-05-03 03:45",23.3,82,69,"2015-05-03 09:32",3.1,20,10.9,40,"2015-05-03 12:21","3.0",2,"2.0","2015-05-03 20:51","2.5","2015-05-03 20:01",6.9,52.9,19.18,13.4,-3.6
4,1010.4,1012.6,1012.2,"2015-05-04 22:13",1008.4,"2015-05-04 02:13",24,27.4,"2015-05-04 12:43",21.7,"2015-05-04 22:58",19.8,78,54,"2015-05-04 13:03",3.7,30,10.4,60,"2015-05-04 04:13","3.5",3.8,"1.0","2015-05-04 02:51","2.0","2015-05-04 02:45",0.7,5.4,10.52,9.8,-2.7
5,1009.4,1011.6,1011.2,"2015-05-05 00:01",1007.8,"2015-05-05 15:51",21.7,23.3,"2015-05-05 12:20",20.4,"2015-05-05 04:39",19.8,90,80,"2015-05-05 12:19",1.6,340,5.9,60,"2015-05-05 12:34","5.5",6.7,"1.0","2015-05-05 02:55","2.5","2015-05-05 02:23",0,0,5.53,10.1,-0.4
6,1007.1,1009.3,1009.1,"2015-05-06 00:03",1005.4,"2015-05-06 14:32",25.3,29.1,"2015-05-06 14:01",21.6,"2015-05-06 04:59",22,83,68,"2015-05-06 08:41",1.9,120,5,230,"2015-05-06 06:08","0.0",0,"0.0","","0.0","",9,68.8,22.57,12.9,4.3
7,1009,1011.2,1012,"2015-05-07 22:26",1006.5,"2015-05-07 03:02",25.8,29.3,"2015-05-07 11:03",23.1,"2015-05-07 03:27",23.2,86,72,"2015-05-07 10:23",2.8,60,7.6,30,"2015-05-07 19:32","2.0",2,"1.5","2015-05-07 22:48","2.0","2015-05-07 22:30",1.5,11.4,15.36,10,-4
8,1008.1,1010.3,1010.9,"2015-05-08 00:01",1005.9,"2015-05-08 15:49",25.8,28.8,"2015-05-08 12:54",23.4,"2015-05-08 03:16",23.6,88,72,"2015-05-08 15:22",1.8,220,6.8,210,"2015-05-08 23:43","1.0",4.5,"0.5","2015-05-08 01:43","0.5","2015-05-08 00:53",2.6,19.8,17.62,11.4,3.3
9,1007.5,1009.7,1010.2,"2015-05-09 21:14",1005.4,"2015-05-09 03:08",26.8,31.3,"2015-05-09 13:07",23.3,"2015-05-09 04:28",23.8,84,68,"2015-05-09 08:33",2.5,110,7.9,80,"2015-05-09 18:51","26.0",1.2,"12.0","2015-05-09 19:21","26.0","2015-05-09 19:05",9.6,73,21.69,13.5,-2
10,1009.6,1011.8,1010.7,"2015-05-10 22:51",1008.2,"2015-05-10 04:04",26.9,30,"2015-05-10 14:14",24.2,"2015-05-10 06:14",24.3,86,74,"2015-05-10 14:08",1.5,120,5.8,20,"2015-05-10 00:04","0.0",0,"0.0","","0.0","",4.5,34.2,17.19,11.3,-3.8
