"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1009.7,1020,1011.5,"2013-01-01 08:40",1008.3,"2013-01-01 14:50",14.5,17.2,"2013-01-01 15:29",10.6,"2013-01-01 01:18",9.7,73,63,"2013-01-01 15:39",0.3,320,3.8,330,"2013-01-01 17:37",0,0,0,"",0,"",0,0,1.38,10,0.4
2,1009.6,1019.8,1011.6,"2013-01-02 09:54",1008.2,"2013-01-02 02:45",17.6,21.3,"2013-01-02 15:24",14.5,"2013-01-02 03:59",13.2,76,64,"2013-01-02 15:19",1.3,360,7.9,10,"2013-01-02 23:31",0.4,0.6,0.3,"2013-01-02 10:03",0.4,"2013-01-02 10:02",2,18.8,5.98,9.5,-0.9
3,1010.8,1021,1012.1,"2013-01-03 08:18",1009.4,"2013-01-03 16:00",16.1,19.3,"2013-01-03 11:09",14.1,"2013-01-03 23:48",12.2,78,72,"2013-01-03 11:09",2.6,360,9.7,330,"2013-01-03 17:34",3.6,6.3,0.7,"2013-01-03 04:45",1.2,"2013-01-03 07:30",0.7,6.6,6.24,9.3,-0.8
4,1008.3,1018.5,1011.1,"2013-01-04 01:21",1005.7,"2013-01-04 16:06",16.6,21.6,"2013-01-04 13:05",13.8,"2013-01-04 01:40",12.2,76,63,"2013-01-04 13:02",1.6,360,7.1,10,"2013-01-04 15:05",0,0,0,"",0,"",7,65.7,13.84,11.8,2.7
5,1006.4,1016.5,1008.2,"2013-01-05 08:00",1004.2,"2013-01-05 14:04",17.6,22.1,"2013-01-05 11:55",15.3,"2013-01-05 23:56",13.2,76,62,"2013-01-05 11:55",2.2,350,9.7,360,"2013-01-05 14:51",0,0,0,"",0,"",8.3,77.9,15.19,13,2.1
6,1006.6,1016.7,1008.8,"2013-01-06 09:14",1004.2,"2013-01-06 14:22",18.1,23.2,"2013-01-06 12:11",14.3,"2013-01-06 06:58",14,77,62,"2013-01-06 11:43",1.8,350,9.2,310,"2013-01-06 14:43",0,0,0,"",0,"",8.5,79.7,15.09,11.5,2.1
7,1005.9,1015.9,1008.2,"2013-01-07 08:44",1003,"2013-01-07 14:49",19.2,23.2,"2013-01-07 12:47",17.3,"2013-01-07 01:25",14.9,76,65,"2013-01-07 12:11",1.8,330,7.5,310,"2013-01-07 12:57",0,0,0,"",0,"",7.2,67.5,15.37,11.3,3.1
8,1005.9,1016.1,1008.2,"2013-01-08 09:22",1003.8,"2013-01-08 14:22",17.8,19.9,"2013-01-08 12:27",16.4,"2013-01-08 23:51",13.9,78,71,"2013-01-08 14:21",2,360,6.8,40,"2013-01-08 13:25",0.1,0.5,0.1,"2013-01-08 19:50",0.1,"2013-01-08 19:50",0,0,4.65,9.8,0
9,1007.4,1017.6,1008.8,"2013-01-09 09:09",1005.5,"2013-01-09 13:59",15.5,18.7,"2013-01-09 11:32",14.7,"2013-01-09 03:16",11.5,77,68,"2013-01-09 11:23",3,10,11.1,10,"2013-01-09 15:15",0.6,3.5,0.1,"2013-01-09 02:40",0.3,"2013-01-09 02:40",1.7,15.9,9.15,10.3,2
10,1008.2,1018.5,1010.1,"2013-01-10 08:56",1006.8,"2013-01-10 15:23",16,20.9,"2013-01-10 13:57",13.9,"2013-01-10 23:35",10.7,71,60,"2013-01-10 13:55",2.5,10,7.6,360,"2013-01-10 08:18",0,0,0,"",0,"",0.8,7.5,9.55,12.6,2.4
