"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1004.8,1007,1006.5,"2013-06-01 00:01",1003.3,"2013-06-01 16:16",28.6,31.7,"2013-06-01 14:09",25.1,"2013-06-01 05:35",24,76,66,"2013-06-01 07:17",3.1,170,10.2,190,"2013-06-01 12:38","0.0",0,"0.0","","0.0","",11.1,82.4,23.19,13.5,5.8
2,1002.9,1005.1,1005.1,"2013-06-02 22:51",1001,"2013-06-02 14:47",28.5,32.3,"2013-06-02 15:20",24.6,"2013-06-02 04:56",22.7,71,57,"2013-06-02 05:27",3.2,20,8.1,30,"2013-06-02 21:03","0.0",0,"0.0","","0.0","",12,89,23.96,16.4,5.9
3,1005.7,1007.9,1008.4,"2013-06-03 22:08",1002.9,"2013-06-03 02:46",28.1,31.8,"2013-06-03 12:01",25.1,"2013-06-03 05:27",23,74,59,"2013-06-03 07:58",2.6,30,8.6,40,"2013-06-03 13:40","T",0.7,"T","2013-06-03 20:10","T","2013-06-03 20:10",7.6,56.3,19.22,13.5,-5.9
4,1008.4,1010.6,1010.2,"2013-06-04 22:18",1006.2,"2013-06-04 03:10",27.4,30.6,"2013-06-04 14:59",26,"2013-06-04 23:26",23.5,79,65,"2013-06-04 14:57",1.9,10,7.1,60,"2013-06-04 15:00","4.5",5.4,"1.0","2013-06-04 05:29","1.5","2013-06-04 05:05",0.8,5.9,9.51,10.9,-2.7
5,1010,1012.2,1011.6,"2013-06-05 21:57",1008.5,"2013-06-05 02:00",25.9,28.9,"2013-06-05 11:10",24.1,"2013-06-05 18:43",22.8,83,70,"2013-06-05 09:15",2.4,250,9.8,40,"2013-06-05 16:52","17.5",6.2,"5.5","2013-06-05 14:37","10.5","2013-06-05 14:12",0.3,2.2,7.27,10.9,-2.2
6,1009,1011.2,1011,"2013-06-06 00:01",1007.9,"2013-06-06 04:26",26.3,30.8,"2013-06-06 11:31",23.5,"2013-06-06 05:04",22.6,80,63,"2013-06-06 10:37",2.4,240,6.6,110,"2013-06-06 13:41","2.0",1,"1.0","2013-06-06 14:09","2.0","2013-06-06 13:19",6.5,48.1,16.85,15.9,-3.5
7,1005,1007.2,1008.5,"2013-06-07 00:01",1003.1,"2013-06-07 16:02",27.5,31,"2013-06-07 11:48",23.9,"2013-06-07 05:18",23.2,78,68,"2013-06-07 08:40",2.8,240,8.2,160,"2013-06-07 12:57","0.0",0,"0.0","","0.0","",9,66.5,24.59,15.8,5.5
8,1000.2,1002.4,1003.4,"2013-06-08 00:01",998.1,"2013-06-08 15:56",28.9,32.1,"2013-06-08 13:35",25.4,"2013-06-08 04:20",23.6,74,65,"2013-06-08 08:52",2.9,230,8.1,170,"2013-06-08 11:09","0.0",0,"0.0","","0.0","",11,81.3,24.77,16.9,4.5
9,999.2,1001.4,1001.6,"2013-06-09 22:15",997.8,"2013-06-09 02:27",29.3,33.8,"2013-06-09 12:24",25.9,"2013-06-09 03:06",23.5,71,57,"2013-06-09 12:28",2.3,70,6.1,80,"2013-06-09 12:52","17.5",2.6,"8.5","2013-06-09 22:13","17.0","2013-06-09 22:02",7.1,52.4,16.2,13.4,-4.7
10,1001.5,1003.7,1004,"2013-06-10 22:56",999.7,"2013-06-10 06:15",26,28.6,"2013-06-10 09:15",24.5,"2013-06-10 17:48",23.7,87,75,"2013-06-10 10:09",2.5,10,9.6,50,"2013-06-10 08:42","11.5",10.7,"1.5","2013-06-10 11:54","4.0","2013-06-10 11:15",0.5,3.7,9.06,9.5,-1.3
