"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,998.2,1008.1,1000,"2013-05-01 22:42",995.2,"2013-05-01 03:12",21.4,26,"2013-05-01 00:10",19.1,"2013-05-01 10:21",16.7,75,67,"2013-05-01 13:06",1.5,330,7.9,340,"2013-05-01 04:11",18.5,2.6,9,"2013-05-01 04:02",17.5,"2013-05-01 03:16",0.2,1.5,9.93,10.3,"-3.3"
2,1000.5,1010.4,1001.6,"2013-05-02 09:22",999.1,"2013-05-02 03:58",22,24.3,"2013-05-02 10:46",20.6,"2013-05-02 00:02",18.1,79,66,"2013-05-02 09:54",0.3,100,3.2,340,"2013-05-02 13:45",1.6,5.7,0.7,"2013-05-02 15:35",1.1,"2013-05-02 14:55",0,0,3.04,8.5,"-0.8"
3,1001.9,1011.9,1003.7,"2013-05-03 21:38",1000.1,"2013-05-03 02:45",21.4,23.5,"2013-05-03 11:22",19.7,"2013-05-03 08:08",18.9,86,70,"2013-05-03 14:00",0.6,350,6,340,"2013-05-03 14:36",3,3.2,1,"2013-05-03 07:43",2,"2013-05-03 07:20",0,0,6,6.8,"-0.8"
4,1003.6,1013.5,1005.5,"2013-05-04 22:19",1001.5,"2013-05-04 02:32",24.5,28.9,"2013-05-04 15:04",20,"2013-05-04 05:29",19.7,76,59,"2013-05-04 14:01",0.9,330,6.8,340,"2013-05-04 16:36",0,0,0,"",0,"",2.6,19.9,17.14,9.3,"1.8"
5,1004.2,1014,1005.4,"2013-05-05 09:00",1002.9,"2013-05-05 16:40",26.3,30.9,"2013-05-05 12:44",22.6,"2013-05-05 04:11",20.3,70,55,"2013-05-05 12:54",1,310,6.3,350,"2013-05-05 12:39",0,0,0,"",0,"",5.7,43.6,20.87,9.5,"3.3"
6,1003,1012.8,1004.3,"2013-05-06 07:36",1001.2,"2013-05-06 15:22",26.2,30.5,"2013-05-06 11:46",23.7,"2013-05-06 05:24",21.3,75,60,"2013-05-06 14:34",1.2,320,5.8,240,"2013-05-06 11:56",0,0,0,"",0,"",4.9,37.4,20.82,9.3,"2.9"
7,1002.2,1012,1003.8,"2013-05-07 10:02",1000.7,"2013-05-07 17:00",26,29.9,"2013-05-07 12:40",23.9,"2013-05-07 06:14",21.2,75,63,"2013-05-07 10:17",1.4,340,5.9,340,"2013-05-07 13:35",0,0,0,"",0,"",4.6,35.1,18.63,8.4,"-2.4"
8,1002,1011.9,1003.5,"2013-05-08 08:46",1000.9,"2013-05-08 15:17",25.8,29.9,"2013-05-08 13:38",23.9,"2013-05-08 04:52",21.5,77,59,"2013-05-08 13:51",1,230,5.3,230,"2013-05-08 11:29",0.4,0.5,0.2,"2013-05-08 08:32",0.4,"2013-05-08 08:23",0.7,5.3,11.4,6.5,"2.5"
9,1001.3,1011.1,1003.1,"2013-05-09 06:55",998.9,"2013-05-09 16:48",26.8,29.9,"2013-05-09 15:19",24.2,"2013-05-09 00:45",21.3,72,59,"2013-05-09 17:36",0.9,190,4.8,360,"2013-05-09 13:16",0.1,0.2,0.1,"2013-05-09 12:05",0.1,"2013-05-09 12:05",0.5,3.8,12.12,6.5,"-3.5"
10,998.5,1008.2,1001.3,"2013-05-10 00:07",995.9,"2013-05-10 15:20",28.2,32.9,"2013-05-10 14:04",24,"2013-05-10 04:51",22.2,70,59,"2013-05-10 12:29",1.8,220,8.4,240,"2013-05-10 15:18",0,0,0,"",0,"",6.3,47.8,21.18,9.5,"-4.2"
11,997.4,1007.2,999.8,"2013-05-11 23:12",996,"2013-05-11 16:18",25.6,28.1,"2013-05-11 15:28",23.2,"2013-05-11 11:01",21.8,80,69,"2013-05-11 00:08",1.1,160,7.4,350,"2013-05-11 10:56",33.4,4.5,8.5,"2013-05-11 10:49",26,"2013-05-11 10:40",0.1,0.8,7.63,9.8,"-1.9"
12,999.2,1009,1000.6,"2013-05-12 21:37",997.8,"2013-05-12 04:09",24.8,27.4,"2013-05-12 10:07",23.2,"2013-05-12 23:02",21.8,83,73,"2013-05-12 09:53",0.6,90,6.7,170,"2013-05-12 14:06",13.5,10.3,1.6,"2013-05-12 14:27",4,"2013-05-12 14:23",0.2,1.5,5.05,8.5,"-1.7"
13,998.9,1008.7,999.9,"2013-05-13 08:54",997.5,"2013-05-13 16:35",24.5,28.5,"2013-05-13 16:29",22.4,"2013-05-13 04:43",21.9,85,66,"2013-05-13 16:39",0.5,180,4.8,220,"2013-05-13 17:27",17.6,7.2,5,"2013-05-13 12:37",11,"2013-05-13 11:48",1.6,12.1,10.59,12.6,"-1.0"
14,998.4,1008.1,999.7,"2013-05-14 09:25",996.6,"2013-05-14 15:35",26.5,31.5,"2013-05-14 14:09",22.4,"2013-05-14 02:32",21.5,75,58,"2013-05-14 15:54",1,340,6.4,10,"2013-05-14 14:45",0.1,0.1,0.1,"2013-05-14 12:28",0.1,"2013-05-14 12:28",6.2,46.8,20.6,12.9,"-3.5"
15,997.9,1007.6,999.2,"2013-05-15 00:01",996.6,"2013-05-15 16:23",26.8,31.6,"2013-05-15 10:30",23.5,"2013-05-15 04:21",21.5,73,55,"2013-05-15 10:10",0.9,180,5.8,190,"2013-05-15 10:12",0.2,0.1,0.2,"2013-05-15 13:32",0.2,"2013-05-15 13:32",2.2,16.6,12.32,12.4,"-2.5"
16,998,1007.8,999.4,"2013-05-16 22:21",996.3,"2013-05-16 03:44",26.7,29.2,"2013-05-16 15:26",24.4,"2013-05-16 07:00",22.5,78,70,"2013-05-16 16:41",1,210,5.6,240,"2013-05-16 11:13",3.8,4.5,0.6,"2013-05-16 06:41",1.6,"2013-05-16 12:50",1.1,8.3,8.67,11.8,"-1.2"
17,998.4,1008.1,999.8,"2013-05-17 22:28",996.6,"2013-05-17 16:09",27.4,31.3,"2013-05-17 10:39",23.2,"2013-05-17 04:29",22.5,76,59,"2013-05-17 13:27",1.8,210,9,190,"2013-05-17 02:33",73.8,4.9,17.5,"2013-05-17 02:26",35,"2013-05-17 02:23",2.1,15.8,17.45,13.8,"-3.5"
18,997.6,1007.3,999.1,"2013-05-18 00:02",996.1,"2013-05-18 14:50",28.5,32,"2013-05-18 13:51",25.5,"2013-05-18 03:47",23.5,75,64,"2013-05-18 11:21",1.8,190,8.1,180,"2013-05-18 15:05",0.8,1.4,0.4,"2013-05-18 12:52",0.5,"2013-05-18 12:52",2.4,18,13.8,10.5,"-2.7"
