"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,998.2,1007.9,1000.4,"2014-06-01 09:37",996.1,"2014-06-01 19:19",28.9,33,"2014-06-01 14:55",26.2,"2014-06-01 01:31",23.1,71,54,"2014-06-01 15:14",1.6,230,7.6,260,"2014-06-01 12:55",0,0,0,"",0,"",7.9,58.6,19.22,11.3,"4.0"
2,996.2,1005.9,998.3,"2014-06-02 07:30",994,"2014-06-02 16:17",29.8,33.9,"2014-06-02 12:08",26.6,"2014-06-02 04:02",22.9,67,50,"2014-06-02 11:40",2.2,170,9.7,240,"2014-06-02 13:50",0,0,0,"",0,"",7.1,52.6,20.39,13.4,"5.9"
3,994.7,1004.5,996.3,"2014-06-03 10:47",993.3,"2014-06-03 06:36",26.1,28.8,"2014-06-03 00:05",23.9,"2014-06-03 20:55",22.8,82,67,"2014-06-03 08:39",1.2,150,7.3,200,"2014-06-03 15:58",19.3,10.2,1.5,"2014-06-03 10:41",5,"2014-06-03 09:55",0,0,1.61,9.3,"-2.0"
4,994.7,1004.4,996.1,"2014-06-04 22:03",993.1,"2014-06-04 15:04",27.8,32.1,"2014-06-04 14:02",24.1,"2014-06-04 00:12",23.5,78,61,"2014-06-04 11:47",1.1,210,7,190,"2014-06-04 11:57",0,0,0,"",0,"",6.7,49.6,20.28,12,"1.9"
5,995,1004.7,996.8,"2014-06-05 22:12",993.7,"2014-06-05 02:28",27.1,32,"2014-06-05 10:25",24.8,"2014-06-05 16:42",23.1,80,61,"2014-06-05 12:17",1.2,220,9.7,240,"2014-06-05 13:20",48.1,1.8,18,"2014-06-05 16:32",47.5,"2014-06-05 15:50",2.2,16.3,12.18,10,"x"
6,995.3,1005,996.9,"2014-06-06 05:41",993.2,"2014-06-06 15:31",26.6,32.5,"2014-06-06 12:29",23,"2014-06-06 04:42",23.2,82,58,"2014-06-06 12:35",1,140,8.1,360,"2014-06-06 03:50",63.2,9,15,"2014-06-06 04:25",45,"2014-06-06 04:10",0.3,2.2,10.25,8.5,"-1.7"
7,993.7,1003.4,995.6,"2014-06-07 00:02",991.6,"2014-06-07 15:26",26.9,31.8,"2014-06-07 12:16",24.2,"2014-06-07 01:54",23.4,82,58,"2014-06-07 11:59",0.9,210,9.2,270,"2014-06-07 15:44",11.2,3.8,2,"2014-06-07 16:07",6.2,"2014-06-07 16:06",1.2,8.9,13.02,10.3,"-3.4"
8,992.4,1002,993.7,"2014-06-08 00:10",990.7,"2014-06-08 16:12",27.3,32.4,"2014-06-08 12:11",25.1,"2014-06-08 04:03",23.5,80,60,"2014-06-08 12:03",0.9,330,7.9,350,"2014-06-08 12:45",2.6,1.2,1.3,"2014-06-08 13:39",2.6,"2014-06-08 13:20",1.4,10.3,11.25,9.8,"-3.2"
9,990.7,1000.3,992.2,"2014-06-09 08:21",989,"2014-06-09 15:20",28.6,33.1,"2014-06-09 13:27",25.2,"2014-06-09 04:59",23.6,75,61,"2014-06-09 11:24",1.9,350,9.9,300,"2014-06-09 14:31",0,0,0,"",0,"",11.1,81.9,24.75,12.9,"5.3"
10,989.8,999.4,991.2,"2014-06-10 22:20",988.5,"2014-06-10 15:51",28,32.3,"2014-06-10 13:35",26.2,"2014-06-10 05:16",22.9,74,63,"2014-06-10 13:35",2.5,10,10.4,30,"2014-06-10 15:13",0,0,0,"",0,"",7.3,53.9,20.64,11.5,"5.0"
11,990.6,1000.3,992.2,"2014-06-11 22:53",989.5,"2014-06-11 14:41",27.9,31.2,"2014-06-11 14:48",25.7,"2014-06-11 23:12",22.1,71,62,"2014-06-11 13:17",2.3,10,10.2,10,"2014-06-11 15:23",0,0,0,"",0,"",6.1,45,19.47,11.3,"6.9"
12,991.5,1001.1,993.4,"2014-06-12 23:57",989.6,"2014-06-12 14:52",29,34,"2014-06-12 15:02",25.2,"2014-06-12 00:32",21.5,65,48,"2014-06-12 12:25",1.3,320,6.5,320,"2014-06-12 11:07",0,0,0,"",0,"",7.6,56,22.08,11,"7.0"
13,994.2,1003.9,996.3,"2014-06-13 19:46",992.9,"2014-06-13 02:34",28,34.1,"2014-06-13 12:56",24.3,"2014-06-13 19:07",22.9,75,53,"2014-06-13 12:22",1.1,160,6,360,"2014-06-13 10:18",5.8,6,0.8,"2014-06-13 15:06",2.3,"2014-06-13 14:28",4.4,32.4,15.3,9.8,"-3.6"
14,995.4,1005.1,996.6,"2014-06-14 11:04",994.3,"2014-06-14 15:50",27,30.5,"2014-06-14 09:46",25,"2014-06-14 05:13",23.8,83,64,"2014-06-14 09:56",1.1,340,5.8,360,"2014-06-14 14:16",2.8,5.7,0.3,"2014-06-14 12:25",0.9,"2014-06-14 14:40",0.9,6.6,8.54,8,"-0.7"
15,995.6,1005.3,996.9,"2014-06-15 22:10",994.3,"2014-06-15 16:15",27.3,30.7,"2014-06-15 13:32",25.7,"2014-06-15 05:10",24.2,84,67,"2014-06-15 11:41",0.8,60,5,320,"2014-06-15 10:05",2.8,1.6,2,"2014-06-15 17:02",2.5,"2014-06-15 16:50",0.2,1.5,9.66,8.5,"-1.6"
16,995,1004.7,996.6,"2014-06-16 00:01",993.7,"2014-06-16 14:33",29.5,34.3,"2014-06-16 12:18",25,"2014-06-16 04:51",23.4,71,53,"2014-06-16 13:14",2,200,11.1,180,"2014-06-16 15:51",0,0,0,"",0,"",8,58.9,21.24,11.9,"-5.0"
17,996.9,1006.5,998.8,"2014-06-17 23:47",995.2,"2014-06-17 16:04",29.4,33.2,"2014-06-17 14:00",27.1,"2014-06-17 08:00",23.8,72,58,"2014-06-17 14:36",2.5,200,8.4,210,"2014-06-17 15:39",1,0.5,0.7,"2014-06-17 09:05",0.9,"2014-06-17 09:05",4.8,35.3,14.25,10.5,"-3.3"
18,996.8,1006.4,998.7,"2014-06-18 00:01",994.8,"2014-06-18 15:26",29.7,33.3,"2014-06-18 14:21",27.1,"2014-06-18 05:03",24,72,60,"2014-06-18 11:35",2.1,190,8.7,230,"2014-06-18 14:46",0,0,0,"",0,"",7.2,53,18.31,12.6,"4.6"
19,995.7,1005.3,996.9,"2014-06-19 00:01",993.7,"2014-06-19 16:06",29.6,33.6,"2014-06-19 13:21",26.8,"2014-06-19 05:14",23.9,72,60,"2014-06-19 11:43",1.9,200,7,170,"2014-06-19 11:45",0,0,0,"",0,"",6.3,46.4,19.24,11.3,"4.9"
20,995.7,1005.3,996.7,"2014-06-20 22:21",994.8,"2014-06-20 14:55",29.3,32.7,"2014-06-20 11:54",27.4,"2014-06-20 04:52",24.2,74,61,"2014-06-20 09:40",1.8,190,10.9,250,"2014-06-20 12:06",4.3,0.6,2.5,"2014-06-20 12:05",4.3,"2014-06-20 12:05",4.3,31.6,14.02,12,"-4.6"
21,996.1,1005.7,997.6,"2014-06-21 23:58",994.4,"2014-06-21 15:32",29.8,34,"2014-06-21 11:38",25.9,"2014-06-21 05:08",23.4,69,53,"2014-06-21 11:37",1.9,200,11.4,200,"2014-06-21 13:04",0,0,0,"",0,"",6.6,48.6,17.41,12.8,"4.1"
22,996.9,1006.6,998.4,"2014-06-22 22:24",995.3,"2014-06-22 15:35",30.4,34.9,"2014-06-22 13:37",26.7,"2014-06-22 04:54",23.3,66,51,"2014-06-22 13:48",2.2,200,9.9,170,"2014-06-22 09:28",0,0,0,"",0,"",7.6,55.9,19.15,13.4,"5.6"
23,996.8,1006.4,998.1,"2014-06-23 00:04",994.7,"2014-06-23 16:19",29.6,33,"2014-06-23 11:57",26.7,"2014-06-23 04:48",23.4,70,62,"2014-06-23 12:27",1.8,230,10.8,240,"2014-06-23 13:37",0.6,0.2,0.4,"2014-06-23 13:02",0.4,"2014-06-23 13:02",3.8,28,14.7,10.3,"-3.7"
24,997.1,1006.7,998.9,"2014-06-24 22:39",995.2,"2014-06-24 15:04",29.1,34,"2014-06-24 13:02",25.8,"2014-06-24 06:57",23.6,73,58,"2014-06-24 11:25",1.4,190,7.3,240,"2014-06-24 13:29",2,1.4,0.9,"2014-06-24 22:30",1.1,"2014-06-24 22:30",6.1,44.9,18.41,11.6,"-4.1"
25,998.3,1008,1000,"2014-06-25 22:04",996.9,"2014-06-25 15:52",29.2,33.7,"2014-06-25 12:54",26.3,"2014-06-25 00:29",23.7,73,57,"2014-06-25 13:08",1.7,180,10,250,"2014-06-25 13:56",11.6,0.5,10.7,"2014-06-25 16:07",11.4,"2014-06-25 16:05",4.8,35.3,15.4,12.1,"-4.6"
26,998.4,1008.1,999.6,"2014-06-26 09:13",997.2,"2014-06-26 15:10",28.7,32.4,"2014-06-26 12:01",26.1,"2014-06-26 04:56",23.6,74,61,"2014-06-26 12:01",1.6,170,9.5,240,"2014-06-26 13:59",0.5,0.8,0.2,"2014-06-26 09:58",0.3,"2014-06-26 09:55",4.3,31.7,15.12,11.8,"-2.5"
27,997.2,1006.8,998.8,"2014-06-27 10:17",995.3,"2014-06-27 16:30",29.3,32.9,"2014-06-27 13:32",25.8,"2014-06-27 03:10",23.7,72,61,"2014-06-27 16:37",1.4,230,7.5,260,"2014-06-27 11:36",0,0,0,"",0,"",7.3,53.8,18.6,10,"3.3"
28,995.6,1005.3,998.1,"2014-06-28 22:09",993.7,"2014-06-28 15:18",30.3,34.7,"2014-06-28 15:26",26.3,"2014-06-28 05:11",23.3,67,49,"2014-06-28 15:08",1.2,360,6.2,320,"2014-06-28 17:00",0,0,0,"",0,"",8.8,64.8,19.12,11.3,"3.7"
29,997.6,1007.3,1000.3,"2014-06-29 23:02",996.3,"2014-06-29 03:18",28.9,33.1,"2014-06-29 11:53",26.8,"2014-06-29 23:38",24.1,76,58,"2014-06-29 12:12",0.9,250,7.8,250,"2014-06-29 14:37",5.2,1,3,"2014-06-29 17:05",4.5,"2014-06-29 16:10",1.5,11.1,11.91,11.8,"-3.5"
30,1000.3,1010,1001.4,"2014-06-30 20:44",999,"2014-06-30 15:08",28.9,33.9,"2014-06-30 11:44",25.8,"2014-06-30 05:23",24.2,76,58,"2014-06-30 10:39",1.1,170,7,190,"2014-06-30 16:00",0,0,0,"",0,"",6.3,46.4,16.9,11,"4.3"
