"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1025.1,1027.4,1027,"2015-02-01 08:52",1023.3,"2015-02-01 14:53",16.3,18.5,"2015-02-01 12:25",15.2,"2015-02-01 03:23",14,86,73,"2015-02-01 14:11",3,350,9.6,50,"2015-02-01 05:08","3.5",4.6,"0.5","2015-02-01 08:50","1.0","2015-02-01 08:48",0,0,3.06,10,-0.3
2,1023.4,1025.7,1025.3,"2015-02-02 09:16",1021.7,"2015-02-02 14:53",17.6,21.8,"2015-02-02 12:29",15.2,"2015-02-02 06:18",15.2,86,70,"2015-02-02 12:53",1.6,240,5.8,340,"2015-02-02 15:03","T",0.8,"T","2015-02-02 15:05","T","2015-02-02 15:05",3.1,28.1,11.59,12.3,-1.4
3,1021.2,1023.5,1023.2,"2015-02-03 09:14",1019,"2015-02-03 15:36",18.5,23.3,"2015-02-03 12:32",14.5,"2015-02-03 06:21",15.3,82,68,"2015-02-03 12:46",3.1,250,11.3,30,"2015-02-03 23:37","0.0",0,"0.0","","0.0","",7,63.4,15.04,13.6,-2.1
4,1020.2,1022.5,1021.9,"2015-02-04 08:58",1018.4,"2015-02-04 15:49",17.9,19.8,"2015-02-04 11:45",16.5,"2015-02-04 23:55",14,78,70,"2015-02-04 22:39",5.3,40,13.6,20,"2015-02-04 01:40","1.0",2.9,"0.5","2015-02-04 02:30","0.5","2015-02-04 02:30",0.1,0.9,3.88,11.3,-0.9
5,1022,1024.3,1024.5,"2015-02-05 22:02",1019.6,"2015-02-05 02:40",15.1,16.9,"2015-02-05 02:37",13.9,"2015-02-05 21:27",9.8,71,63,"2015-02-05 19:09",5.9,40,15.4,40,"2015-02-05 04:01","1.0",1.3,"1.0","2015-02-05 03:30","1.0","2015-02-05 03:30",0,0,0.59,10,4.9
6,1022,1024.3,1024.3,"2015-02-06 00:29",1020.1,"2015-02-06 15:26",14.8,16.9,"2015-02-06 13:50",12.6,"2015-02-06 07:50",9.6,71,62,"2015-02-06 13:20",1.8,310,10,40,"2015-02-06 02:14","0.0",0,"0.0","","0.0","",0.1,0.9,4.72,12.3,0.5
7,1018,1020.3,1021.1,"2015-02-07 00:01",1015,"2015-02-07 15:18",17,21.2,"2015-02-07 14:50",13.4,"2015-02-07 06:39",12.8,77,61,"2015-02-07 11:24",1.9,250,5.8,240,"2015-02-07 08:24","0.0",0,"0.0","","0.0","",0.8,7.2,7.36,13.6,1.5
8,1020.6,1022.9,1024,"2015-02-08 22:11",1017.3,"2015-02-08 02:28",15.7,18.4,"2015-02-08 03:58",13.4,"2015-02-08 22:46",9.9,69,58,"2015-02-08 14:47",7.6,40,18.3,40,"2015-02-08 10:54","0.0",0,"0.0","","0.0","",0,0,0.77,10,-1.7
9,1023.7,1026,1025.5,"2015-02-09 08:53",1021.8,"2015-02-09 14:53",12.7,14.1,"2015-02-09 13:11",11.5,"2015-02-09 01:40",9.2,79,58,"2015-02-09 00:02",2,260,11.4,30,"2015-02-09 00:11","1.5",6.1,"0.5","2015-02-09 01:28","0.5","2015-02-09 01:28",0,0,0.87,11.3,-1.5
10,1019.5,1021.8,1023.1,"2015-02-10 00:01",1016.9,"2015-02-10 15:22",14,15.6,"2015-02-10 14:46",12,"2015-02-10 00:05",10.1,78,63,"2015-02-10 15:01",1.8,270,6.1,20,"2015-02-10 12:14","0.0",0,"0.0","","0.0","",0,0,2.73,10.8,0.5
11,1014.3,1016.6,1016.9,"2015-02-11 00:01",1012.1,"2015-02-11 14:55",16.8,21,"2015-02-11 14:29",11.8,"2015-02-11 05:23",12.2,75,58,"2015-02-11 10:46",2.5,250,6.5,250,"2015-02-11 05:42","0.0",0,"0.0","","0.0","",6.6,58.9,15.17,14.5,2.4
12,1014.8,1017.1,1017.6,"2015-02-12 23:20",1012.3,"2015-02-12 03:15",17.9,19.7,"2015-02-12 10:48",16.2,"2015-02-12 05:10",11.5,67,50,"2015-02-12 23:13",3.1,50,9.6,60,"2015-02-12 16:52","0.0",0,"0.0","","0.0","",0.5,4.5,3.59,10,2.1
13,1017.9,1020.2,1019.8,"2015-02-13 22:01",1015.9,"2015-02-13 04:26",17.7,21.3,"2015-02-13 12:14",13.9,"2015-02-13 06:43",10.4,63,51,"2015-02-13 12:54",1.7,230,4.8,120,"2015-02-13 14:06","0.0",0,"0.0","","0.0","",2.5,22.2,11.74,10.3,2.3
14,1018.5,1020.8,1019.6,"2015-02-14 08:55",1016.9,"2015-02-14 14:05",18.8,23.4,"2015-02-14 12:00",16,"2015-02-14 07:04",12.6,68,53,"2015-02-14 10:20",2.7,230,7.7,160,"2015-02-14 12:59","0.0",0,"0.0","","0.0","",4.5,40,11.88,10.6,2.8
15,1015.5,1017.8,1018.5,"2015-02-15 00:01",1013.1,"2015-02-15 14:57",20.4,24.6,"2015-02-15 11:43",16.9,"2015-02-15 03:45",16.7,79,57,"2015-02-15 10:36",3.3,170,11.6,180,"2015-02-15 12:03","0.0",0,"0.0","","0.0","",5.2,46.1,12.89,10.3,-2.2
16,1014,1016.2,1015.7,"2015-02-16 21:43",1012,"2015-02-16 14:58",20.9,23.4,"2015-02-16 12:01",19.4,"2015-02-16 23:39",18.6,87,71,"2015-02-16 16:17",2.4,20,9.2,80,"2015-02-16 16:29","0.5",1.4,"0.5","2015-02-16 03:10","0.5","2015-02-16 03:10",0.4,3.5,6.31,10,-0.9
17,1015.6,1017.9,1018.6,"2015-02-17 22:56",1013.5,"2015-02-17 03:47",18.9,19.9,"2015-02-17 01:29",17.9,"2015-02-17 14:51",16.7,87,78,"2015-02-17 19:34",2.4,360,9.2,10,"2015-02-17 19:41","2.0",6.1,"0.5","2015-02-17 06:35","1.0","2015-02-17 13:55",0,0,1.35,9.5,-0.8
18,1019.1,1021.4,1021.2,"2015-02-18 22:17",1017.3,"2015-02-18 03:35",18.2,19.4,"2015-02-18 11:26",16.5,"2015-02-18 16:46",14.9,81,75,"2015-02-18 11:36",3.1,30,8.3,10,"2015-02-18 22:23","0.5",2.2,"0.5","2015-02-18 11:40","0.5","2015-02-18 11:40",0,0,1.69,9.5,-1.7
19,1021.6,1023.9,1023.5,"2015-02-19 09:35",1019.8,"2015-02-19 03:49",16.8,18.1,"2015-02-19 10:52",15,"2015-02-19 16:05",13.8,83,73,"2015-02-19 07:09",3.4,30,9.1,40,"2015-02-19 05:26","1.0",2.4,"0.5","2015-02-19 15:08","0.5","2015-02-19 15:08",0,0,0.66,9.8,-0.5
20,1018.4,1020.7,1021.5,"2015-02-20 00:01",1016.1,"2015-02-20 14:37",18.3,22.3,"2015-02-20 11:43",15.3,"2015-02-20 04:46",15.2,82,67,"2015-02-20 11:30",3.1,230,7.9,150,"2015-02-20 14:00","0.0",0,"0.0","","0.0","",3.4,29.9,9.47,12.9,1.6
21,1014.9,1017.2,1017,"2015-02-21 00:02",1013,"2015-02-21 15:42",20.1,23.4,"2015-02-21 13:40",17.3,"2015-02-21 05:52",16.9,82,65,"2015-02-21 13:54",3.2,230,11.1,180,"2015-02-21 12:18","T",2.2,"T","2015-02-21 19:10","T","2015-02-21 19:10",1,8.8,7.09,11.5,-1.6
22,1014.5,1016.8,1015.7,"2015-02-22 09:13",1013.1,"2015-02-22 14:30",20.9,24.6,"2015-02-22 11:06",17.4,"2015-02-22 06:09",17.7,82,69,"2015-02-22 12:51",3,40,9.7,30,"2015-02-22 12:00","0.5",0.6,"0.5","2015-02-22 01:15","0.5","2015-02-22 00:25",5.6,49,13.61,11,3.4
23,1013.4,1015.6,1015.2,"2015-02-23 00:18",1011.5,"2015-02-23 14:49",21.7,25.3,"2015-02-23 11:50",20.1,"2015-02-23 03:42",19,85,72,"2015-02-23 11:19",2.2,260,6.5,80,"2015-02-23 11:52","1.0",5.8,"0.5","2015-02-23 21:05","0.5","2015-02-23 21:05",1.9,16.6,8.92,10.3,-0.9
24,1012.8,1015,1014.7,"2015-02-24 21:00",1010.8,"2015-02-24 15:07",21.5,25.4,"2015-02-24 13:01",19.6,"2015-02-24 21:00",19.5,89,73,"2015-02-24 13:17",2.3,240,6.5,90,"2015-02-24 15:18","0.5",1,"0.5","2015-02-24 20:30","0.5","2015-02-24 20:30",3.7,32.2,12.22,12.1,-1.9
25,1012,1014.2,1014.3,"2015-02-25 00:02",1009.3,"2015-02-25 14:47",22.6,26.7,"2015-02-25 13:04",19.1,"2015-02-25 05:28",19.5,83,70,"2015-02-25 10:11",2.9,240,7.9,150,"2015-02-25 13:30","0.0",0,"0.0","","0.0","",8.1,70.4,15.62,13.6,4.1
26,1012.6,1014.9,1015.3,"2015-02-26 21:59",1010.6,"2015-02-26 02:29",22.4,27.1,"2015-02-26 12:26",20.2,"2015-02-26 06:35",18.8,80,64,"2015-02-26 09:20",3.4,30,9.8,30,"2015-02-26 23:50","0.0",0,"0.0","","0.0","",6.1,53,13.05,13.6,2.2
27,1014.9,1017.2,1017.5,"2015-02-27 09:01",1012.4,"2015-02-27 15:46",22.9,26.1,"2015-02-27 13:25",20.5,"2015-02-27 05:52",19.3,80,68,"2015-02-27 13:24",1.9,90,7.7,10,"2015-02-27 00:02","0.0",0,"0.0","","0.0","",6.6,57.2,15.9,12.5,-2.4
28,1014.6,1016.8,1017,"2015-02-28 09:25",1012.5,"2015-02-28 15:29",22.1,24.8,"2015-02-28 13:00",20.5,"2015-02-28 06:49",18.7,81,71,"2015-02-28 13:00",2.4,30,8.9,50,"2015-02-28 03:15","0.1",1,"T","2015-02-28 06:45","0.1","2015-02-28 06:30",2,17.3,8.45,10,-1.5
