"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1024.9,1028.6,1027.1,"2015-01-01 09:03",1021.8,"2015-01-01 00:03",13.7,16.2,"2015-01-01 00:02",12.2,"2015-01-01 18:05",5.1,56,47,"2015-01-01 11:18",3.6,80,11.5,70,"2015-01-01 02:09","0.0",0,"0.0","","0.0","",3.1,29.3,9.4,13.8,2.5
2,1023.2,1026.9,1025.4,"2015-01-02 00:46",1020.6,"2015-01-02 14:41",14.2,17.4,"2015-01-02 13:33",12.3,"2015-01-02 00:01",5.8,57,51,"2015-01-02 12:20",4.1,80,13.7,70,"2015-01-02 15:30","0.0",0,"0.0","","0.0","",5.1,48.2,12.23,23.6,2.4
3,1018.8,1022.5,1022.6,"2015-01-03 00:02",1016.2,"2015-01-03 14:21",16.5,21.6,"2015-01-03 13:39",12.7,"2015-01-03 03:30",8.4,59,45,"2015-01-03 14:54",2.4,80,9.5,70,"2015-01-03 08:43","0.0",0,"0.0","","0.0","",8.2,77.5,14.26,21.5,2.6
4,1014.4,1018,1016.4,"2015-01-04 00:07",1012.4,"2015-01-04 14:23",17.4,23.7,"2015-01-04 12:28",12.9,"2015-01-04 05:31",11.4,68,43,"2015-01-04 12:21",1.1,160,5.8,340,"2015-01-04 13:49","0.0",0,"0.0","","0.0","",8.9,84.1,13.91,11.8,0.8
5,1012.1,1015.7,1014.5,"2015-01-05 08:54",1010.6,"2015-01-05 13:38",18.5,24.8,"2015-01-05 11:40",14.1,"2015-01-05 04:07",13.8,75,49,"2015-01-05 13:01",0.6,170,5.1,310,"2015-01-05 14:17","0.0",0,"0.0","","0.0","",3.7,34.9,7.99,16.3,0.9
6,1012.2,1015.8,1014,"2015-01-06 21:49",1010.3,"2015-01-06 13:23",19.5,24.1,"2015-01-06 13:28",16.8,"2015-01-06 00:44",14.3,73,57,"2015-01-06 11:02",2.6,80,12.7,70,"2015-01-06 19:17","0.0",0,"0.0","","0.0","",0.6,5.7,8.08,10,2.1
7,1018.6,1022.3,1023.2,"2015-01-07 22:50",1013.1,"2015-01-07 00:05",15.4,17.7,"2015-01-07 01:54",13.3,"2015-01-07 22:25",10.9,75,66,"2015-01-07 22:07",3.2,80,10.5,60,"2015-01-07 07:30","0.0",0,"0.0","","0.0","",0,0,2.15,12.6,1.3
8,1024.2,1027.9,1026.7,"2015-01-08 08:41",1022.8,"2015-01-08 00:02",13.5,15.1,"2015-01-08 12:41",12.2,"2015-01-08 07:01",5.9,60,55,"2015-01-08 11:16",2.7,110,10.9,90,"2015-01-08 11:56","0.0",0,"0.0","","0.0","",0,0,4.37,11.9,2.3
9,1022.3,1026,1024.5,"2015-01-09 08:13",1019.9,"2015-01-09 13:51",16,18.8,"2015-01-09 14:10",14.1,"2015-01-09 00:02",7.9,59,52,"2015-01-09 11:47",3.7,80,13.8,70,"2015-01-09 11:06","0.0",0,"0.0","","0.0","",4.7,44.2,12.32,13.8,3.8
10,1021.2,1024.9,1023.1,"2015-01-10 09:01",1019.4,"2015-01-10 14:11",16.7,19.1,"2015-01-10 14:14",15.2,"2015-01-10 02:28",8.4,58,50,"2015-01-10 14:53",3.3,80,11.2,90,"2015-01-10 13:59","0.0",0,"0.0","","0.0","",2.3,21.6,8.16,18.8,1.5
11,1020.9,1024.5,1022.5,"2015-01-11 09:03",1019.4,"2015-01-11 04:24",17.4,18.8,"2015-01-11 14:03",16.2,"2015-01-11 05:06",9.2,59,51,"2015-01-11 15:45",3.4,100,11.9,90,"2015-01-11 12:08","0.0",0,"0.0","","0.0","",0,0,4.75,12.9,3.4
12,1021,1024.7,1023.5,"2015-01-12 09:42",1018.8,"2015-01-12 23:43",17.1,18.2,"2015-01-12 08:29",15.4,"2015-01-12 19:27",10.2,66,50,"2015-01-12 06:14",4.3,90,12.2,90,"2015-01-12 22:27","1.5",8.1,"0.5","2015-01-12 20:49","1.0","2015-01-12 22:00",0,0,0.37,12,-0.3
