"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1005.6,1006.3,1007.6,"2013-06-01 07:02",1003,"2013-06-01 16:28",30.7,34.9,"2013-06-01 14:35",27,"2013-06-01 05:10",23,64,56,"2013-06-01 14:34",1.3,160,9.5,320,"2013-06-01 12:57","0.0",0,"0.0","","0.0","",5.8,42.8,21.85,11.9,4.1
2,1004.2,1004.9,1006.7,"2013-06-02 21:45",1001.5,"2013-06-02 15:04",30.5,36.3,"2013-06-02 14:14",26.6,"2013-06-02 05:51",22.5,63,48,"2013-06-02 11:59",1.5,280,9.7,280,"2013-06-02 12:25","0.0",0,"0.0","","0.0","",8,59,25.1,14.3,-5.3
3,1006.9,1007.6,1008.9,"2013-06-03 21:44",1004.5,"2013-06-03 02:33",27.8,30.9,"2013-06-03 10:19",26.5,"2013-06-03 22:05",22.1,72,65,"2013-06-03 10:12",3.4,90,11.7,90,"2013-06-03 13:59","0.3",0.7,"0.3","2013-06-03 08:10","0.3","2013-06-03 07:50",4.6,33.9,20,11.5,-4.1
4,1009.7,1010.4,1011.8,"2013-06-04 22:16",1008,"2013-06-04 01:58",26.6,30,"2013-06-04 10:33",22.9,"2013-06-04 12:10",21.8,75,67,"2013-06-04 10:33",2.5,100,19,280,"2013-06-04 12:06","43.2",3.1,"28.5","2013-06-04 12:01","43.0","2013-06-04 11:54",0.2,1.5,9.11,11.6,-1.7
5,1011,1011.7,1012.3,"2013-06-05 11:27",1009.5,"2013-06-05 02:44",26.4,29.2,"2013-06-05 15:31",23.8,"2013-06-05 11:35",21.6,75,65,"2013-06-05 16:46",1.3,80,8,20,"2013-06-05 11:22","22.5",4.1,"14.5","2013-06-05 11:24","18.5","2013-06-05 10:57",0.3,2.2,10.21,12,-1.8
6,1009.7,1010.4,1011.4,"2013-06-06 08:21",1008.1,"2013-06-06 15:35",27.5,33.3,"2013-06-06 11:28",23.7,"2013-06-06 04:23",21.3,69,56,"2013-06-06 10:29",1.5,80,7,50,"2013-06-06 14:08","17.5",1.1,"8.5","2013-06-06 16:25","17.5","2013-06-06 16:05",6.7,49.3,21.32,15.1,-4.5
7,1005.6,1006.3,1008.1,"2013-06-07 00:01",1002.9,"2013-06-07 23:50",28.7,33.6,"2013-06-07 11:52",25.4,"2013-06-07 05:16",21.9,67,55,"2013-06-07 11:33",1.4,80,6.8,90,"2013-06-07 15:32","0.0",0,"0.0","","0.0","",3,22.1,16.79,11.8,2.4
8,1001,1001.7,1003,"2013-06-08 00:04",998.5,"2013-06-08 15:18",30.5,36.1,"2013-06-08 14:21",25.7,"2013-06-08 05:10",22.4,63,48,"2013-06-08 11:57",2,240,10,280,"2013-06-08 12:05","0.0",0,"0.0","","0.0","",7.5,55.1,25.22,14.5,5
9,1000.6,1001.3,1002.7,"2013-06-09 22:05",999,"2013-06-09 15:52",29.2,32.8,"2013-06-09 14:04",26.5,"2013-06-09 23:19",22.2,66,54,"2013-06-09 14:04",2,300,7.7,280,"2013-06-09 15:59","0.0",0,"0.0","","0.0","",0.5,3.7,8.3,12.6,-4.2
10,1002.7,1003.4,1004.5,"2013-06-10 22:28",1001.4,"2013-06-10 03:32",25.7,28.9,"2013-06-10 09:39",24.4,"2013-06-10 02:51",21.1,76,66,"2013-06-10 09:39",3.7,90,10.6,100,"2013-06-10 07:08","13.5",3.8,"8.5","2013-06-10 02:33","12.0","2013-06-10 01:50",1.1,8.1,12.66,9.5,-1.5
