"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1001.2,1010.9,1002.9,"2013-10-01 08:13",999.3,"2013-10-01 14:26",28,32.2,"2013-10-01 13:34",25.8,"2013-10-01 21:40",22.3,71,59,"2013-10-01 12:42",1.5,350,8.9,310,"2013-10-01 13:44","0.0",0,"0.0","","0.0","",5.9,49.9,17.18,9.9,4.5
2,1001,1010.8,1002,"2013-10-02 08:58",999.3,"2013-10-02 14:25",26.6,31.7,"2013-10-02 11:56",24.1,"2013-10-02 20:18",18.5,62,42,"2013-10-02 22:50",2.5,10,10.7,340,"2013-10-02 14:04","0.0",0,"0.0","","0.0","",8.1,68.6,19.29,11.6,5.9
3,1000.7,1010.5,1002.2,"2013-10-03 08:38",999.3,"2013-10-03 14:31",24.8,29,"2013-10-03 11:47",21.1,"2013-10-03 06:12",14.8,54,41,"2013-10-03 09:11",1.8,10,11.6,350,"2013-10-03 12:53","0.0",0,"0.0","","0.0","",6.9,58.6,17.3,10.8,4.2
4,999.6,1009.5,1001.6,"2013-10-04 07:47",997.6,"2013-10-04 14:42",25.1,29.3,"2013-10-04 12:43",21.4,"2013-10-04 04:33",16.4,59,47,"2013-10-04 11:02",2.4,10,10.3,360,"2013-10-04 14:28","0.0",0,"0.0","","0.0","",10,85,21.36,11,4.6
5,997.4,1007.2,999.4,"2013-10-05 00:01",995.3,"2013-10-05 16:43",24.7,28.2,"2013-10-05 14:09",20.9,"2013-10-05 05:13",19.5,73,62,"2013-10-05 09:07",2.7,10,15,30,"2013-10-05 20:22","T",0.7,"T","2013-10-05 10:55","T","2013-10-05 10:55",4.9,41.8,12.38,11.1,-1.1
6,993.4,1003.1,996.4,"2013-10-06 00:01",991.9,"2013-10-06 14:31",24.8,26.7,"2013-10-06 16:28",23.2,"2013-10-06 23:59",21.6,83,72,"2013-10-06 19:41",2.6,360,13.1,330,"2013-10-06 10:58","2.7",15.2,"0.3","2013-10-06 02:27","0.7","2013-10-06 02:15",0,0,4.2,8.3,-0.8
7,993.6,1003.2,996.1,"2013-10-07 21:24",991.2,"2013-10-07 03:01",27.1,33.7,"2013-10-07 13:21",21.9,"2013-10-07 05:17",20.9,70,45,"2013-10-07 12:07",1.2,180,6.7,260,"2013-10-07 14:15","0.0",0,"0.0","","0.0","",9.1,77.9,20.86,12.8,4.2
8,998,1007.7,1000.6,"2013-10-08 23:03",995.7,"2013-10-08 00:40",27.5,31.7,"2013-10-08 13:12",24.9,"2013-10-08 05:54",21.6,71,55,"2013-10-08 13:12",1.1,360,6.5,20,"2013-10-08 14:56","0.0",0,"0.0","","0.0","",2.6,22.3,12.73,8.8,3.7
9,1001.2,1010.9,1002.8,"2013-10-09 20:52",999.9,"2013-10-09 01:12",27.6,31.9,"2013-10-09 12:49",24.6,"2013-10-09 05:53",22,72,58,"2013-10-09 12:51",1.2,340,7.2,30,"2013-10-09 18:17","0.0",0,"0.0","","0.0","",8.4,72.2,17.61,8.5,1.4
10,1001.8,1011.6,1004.1,"2013-10-10 08:16",1000,"2013-10-10 14:18",27.3,31.9,"2013-10-10 13:39",24.2,"2013-10-10 06:02",22.2,74,58,"2013-10-10 10:34",1.4,350,9.4,360,"2013-10-10 15:34","0.0",0,"0.0","","0.0","",9.8,84.3,20.35,10,4.9
11,999.8,1009.6,1002,"2013-10-11 08:07",997.8,"2013-10-11 15:02",27.6,31.5,"2013-10-11 12:32",24.6,"2013-10-11 05:33",22.2,73,57,"2013-10-11 14:29",1.3,320,8,330,"2013-10-11 16:40","0.0",0,"0.0","","0.0","",5.4,46.6,15.78,9.6,4
12,998.7,1008.4,1000,"2013-10-12 08:31",996.8,"2013-10-12 14:36",27.7,32.2,"2013-10-12 13:27",24,"2013-10-12 03:49",21.6,70,57,"2013-10-12 14:21",1.1,310,5.1,200,"2013-10-12 13:44","0.0",0,"0.0","","0.0","",6.4,55.3,17.03,10,3
13,1000,1009.7,1001.5,"2013-10-13 09:08",998.1,"2013-10-13 14:58",28,32.1,"2013-10-13 12:53",24.6,"2013-10-13 06:13",21.1,67,53,"2013-10-13 13:12",1.2,330,6,280,"2013-10-13 14:11","0.0",0,"0.0","","0.0","",7.7,66.7,16.72,11.4,4.6
14,1000.8,1010.6,1002.4,"2013-10-14 08:03",999,"2013-10-14 13:49",27.7,33,"2013-10-14 12:00",24.1,"2013-10-14 06:10",21,67,48,"2013-10-14 10:58",1,320,6.1,320,"2013-10-14 13:12","0.0",0,"0.0","","0.0","",8.1,70.3,16.79,11,4.6
15,1002.1,1011.9,1004.8,"2013-10-15 23:48",1000.2,"2013-10-15 14:10",26.4,30.7,"2013-10-15 11:51",23.3,"2013-10-15 23:28",17.3,58,46,"2013-10-15 21:44",2.3,20,10.1,330,"2013-10-15 14:58","0.0",0,"0.0","","0.0","",10,86.9,20.67,10.9,5.1
16,1006.7,1016.7,1009.2,"2013-10-16 22:02",1004.5,"2013-10-16 01:20",23.6,27.7,"2013-10-16 13:27",19.9,"2013-10-16 22:44",13,52,41,"2013-10-16 13:26",2.8,360,12.2,30,"2013-10-16 15:12","0.0",0,"0.0","","0.0","",9.3,81,19.67,10.9,4.6
17,1008.1,1018.1,1010.3,"2013-10-17 08:38",1006.4,"2013-10-17 14:37",23.3,28.7,"2013-10-17 13:20",19,"2013-10-17 02:36",15.5,62,48,"2013-10-17 13:27",1.3,360,7.7,350,"2013-10-17 14:32","0.0",0,"0.0","","0.0","",3.7,32.3,13.65,10.5,4.9
18,1007,1016.9,1009.2,"2013-10-18 08:54",1005,"2013-10-18 13:57",24.6,30.4,"2013-10-18 14:15",19.7,"2013-10-18 05:57",17.6,66,43,"2013-10-18 14:05",1.2,350,7.3,360,"2013-10-18 18:17","0.0",0,"0.0","","0.0","",8.5,74.3,17.45,11,4.5
19,1005.8,1015.7,1007.6,"2013-10-19 08:17",1003.8,"2013-10-19 14:43",25.1,30.4,"2013-10-19 13:02",21.1,"2013-10-19 05:09",18.5,67,50,"2013-10-19 12:56",1.6,360,9.2,10,"2013-10-19 16:35","0.0",0,"0.0","","0.0","",7.7,67.5,15.59,11.5,6.2
20,1003.9,1013.7,1006.1,"2013-10-20 09:00",1001.4,"2013-10-20 15:34",25,30.3,"2013-10-20 13:14",21.7,"2013-10-20 05:40",17.1,62,42,"2013-10-20 13:13",2.4,10,11.4,350,"2013-10-20 15:14","0.0",0,"0.0","","0.0","",10.1,88.6,19.94,12,5.5
