"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1009.6,1010,1011.3,"2014-04-01 10:09",1007.4,"2014-04-01 17:35",24,28.2,"2014-04-01 12:28",22.4,"2014-04-01 23:36",20.6,81,69,"2014-04-01 12:26",2.3,340,9.3,310,"2014-04-01 13:19","8.0",4.8,"1.0","2014-04-01 04:13","4.0","2014-04-01 03:51",4,32.5,14.25,4,-4.2
2,1011.8,1012.2,1016.5,"2014-04-02 23:40",1009.5,"2014-04-02 03:02",22.8,25.4,"2014-04-02 09:40",20.8,"2014-04-02 15:08",19.4,81,72,"2014-04-02 17:17",2,340,14.5,340,"2014-04-02 13:12","6.0",3.3,"1.5","2014-04-02 13:17","2.5","2014-04-02 12:38",2.3,18.7,7.16,6.6,-0.6
3,1012.4,1012.8,1016.2,"2014-04-03 00:01",1009,"2014-04-03 02:48",23.6,27.2,"2014-04-03 13:41",20.8,"2014-04-03 03:02",18.3,73,56,"2014-04-03 14:26",2.7,350,11.5,340,"2014-04-03 13:53","1.0",0.5,"1.0","2014-04-03 00:05","1.0","2014-04-03 00:01",1.4,11.3,8.02,5.8,0.7
4,1014.4,1014.8,1016.2,"2014-04-04 21:05",1012.4,"2014-04-04 03:55",22.7,24.4,"2014-04-04 14:41",21,"2014-04-04 03:58",18.4,77,67,"2014-04-04 15:42",1.3,310,6.2,340,"2014-04-04 00:05","0.0",0,"0.0","","0.0","",0.1,0.8,4.6,3.8,2
5,1015.7,1016.1,1017.7,"2014-04-05 22:25",1014.1,"2014-04-05 02:13",23.6,26.2,"2014-04-05 14:51",20.2,"2014-04-05 05:17",18.6,74,68,"2014-04-05 10:40",1.4,250,6.3,250,"2014-04-05 13:12","0.0",0,"0.0","","0.0","",10.2,82.3,21.6,3.4,4
6,1016.6,1017,1018.4,"2014-04-06 08:25",1015,"2014-04-06 14:44",24.1,26.6,"2014-04-06 11:48",21.8,"2014-04-06 04:38",18.8,72,62,"2014-04-06 23:33",1.5,320,6.8,310,"2014-04-06 14:25","0.0",0,"0.0","","0.0","",3.1,25,13.66,3.6,3.3
7,1015.9,1016.3,1017.8,"2014-04-07 08:48",1014.3,"2014-04-07 15:36",23.8,25.2,"2014-04-07 12:49",22.4,"2014-04-07 05:00",18.5,73,62,"2014-04-07 00:07",1.4,20,5.6,340,"2014-04-07 08:28","0.0",0,"0.0","","0.0","",0,0,4.94,4.3,2.7
8,1013.8,1014.2,1016,"2014-04-08 00:01",1011.5,"2014-04-08 15:20",25.5,29.5,"2014-04-08 14:34",21.7,"2014-04-08 06:17",19.3,69,57,"2014-04-08 10:20",2.2,310,6.8,320,"2014-04-08 12:56","0.0",0,"0.0","","0.0","",8.3,66.6,19.79,5.1,3.6
9,1012.7,1013.1,1014.7,"2014-04-09 08:51",1010.2,"2014-04-09 15:18",26,29.8,"2014-04-09 11:05",22.7,"2014-04-09 04:34",20.5,72,60,"2014-04-09 10:46",2,310,9.6,310,"2014-04-09 12:28","0.0",0,"0.0","","0.0","",10,80.1,21.43,4,5.8
10,1013.8,1014.2,1015.5,"2014-04-10 08:28",1011.9,"2014-04-10 15:10",25.9,28.1,"2014-04-10 12:53",24.4,"2014-04-10 05:26",21.2,75,71,"2014-04-10 13:59",1.8,280,7.8,290,"2014-04-10 15:59","0.0",0,"0.0","","0.0","",8.5,68,20.05,4.3,4.2
11,1013.2,1013.6,1014.9,"2014-04-11 08:02",1011.2,"2014-04-11 15:55",26.1,28.6,"2014-04-11 12:37",24.7,"2014-04-11 05:52",20.6,72,64,"2014-04-11 12:09",1.8,310,6.7,290,"2014-04-11 11:05","0.0",0,"0.0","","0.0","",6.1,48.7,19.03,6.9,5
12,1012,1012.4,1013.8,"2014-04-12 09:22",1009.7,"2014-04-12 16:33",26.4,28.8,"2014-04-12 13:14",23.5,"2014-04-12 05:38",20.5,70,62,"2014-04-12 11:54",2.2,160,7.5,160,"2014-04-12 20:25","0.0",0,"0.0","","0.0","",11.4,90.9,23.51,9.3,5.8
13,1011.7,1012.1,1013.3,"2014-04-13 09:46",1009.9,"2014-04-13 15:43",27,29.9,"2014-04-13 13:21",24.2,"2014-04-13 04:48",21.5,72,59,"2014-04-13 09:04",2,310,7.6,290,"2014-04-13 14:01","0.0",0,"0.0","","0.0","",10.9,86.7,23.18,10,5.2
14,1013.4,1013.8,1015.7,"2014-04-14 22:08",1011.5,"2014-04-14 02:19",26.6,28.9,"2014-04-14 14:28",25.1,"2014-04-14 06:15",21.5,74,68,"2014-04-14 08:48",2.2,290,6.8,280,"2014-04-14 14:23","0.0",0,"0.0","","0.0","",7.8,62,18.82,4,5.3
15,1014.4,1014.8,1015.9,"2014-04-15 09:31",1013.1,"2014-04-15 16:28",24.9,27.1,"2014-04-15 13:24",22.6,"2014-04-15 22:41",20,74,69,"2014-04-15 12:11",2.1,270,7.4,250,"2014-04-15 15:01","12.0",2.1,"3.0","2014-04-15 22:31","10.5","2014-04-15 22:04",2.2,17.4,14.76,3.9,-3
16,1012.8,1013.2,1015,"2014-04-16 09:32",1010.7,"2014-04-16 17:01",25.2,27.7,"2014-04-16 14:51",23.1,"2014-04-16 03:08",20.4,75,66,"2014-04-16 17:00",2.2,160,7.8,150,"2014-04-16 18:19","T",0.5,"T","2014-04-16 00:01","T","2014-04-16 00:01",4.1,32.5,17.7,7,4.4
17,1011.8,1012.2,1013.1,"2014-04-17 09:19",1010.2,"2014-04-17 16:49",26.2,29,"2014-04-17 15:29",23.7,"2014-04-17 05:52",20.7,72,61,"2014-04-17 12:31",2.5,160,7.2,160,"2014-04-17 20:30","0.0",0,"0.0","","0.0","",9,71.1,19.72,9.4,4.8
18,1012.3,1012.7,1013.9,"2014-04-18 08:55",1010.9,"2014-04-18 03:34",26.6,29,"2014-04-18 13:22",23.9,"2014-04-18 06:24",21.7,75,68,"2014-04-18 14:23",2.3,170,7.8,150,"2014-04-18 13:35","0.0",0,"0.0","","0.0","",8.9,70.2,20.81,10.5,4.3
19,1011.4,1011.8,1013.3,"2014-04-19 08:14",1009.8,"2014-04-19 16:59",26.6,29.2,"2014-04-19 14:01",24.6,"2014-04-19 05:49",21.9,76,68,"2014-04-19 12:55",1.6,250,5.3,290,"2014-04-19 12:44","0.0",0,"0.0","","0.0","",5.4,42.5,18.28,9.1,4.8
20,1011.1,1011.5,1012.6,"2014-04-20 09:12",1009.1,"2014-04-20 15:59",27.2,29.5,"2014-04-20 14:06",25.7,"2014-04-20 04:21",22.5,76,70,"2014-04-20 16:06",1.9,170,7.3,320,"2014-04-20 14:49","0.0",0,"0.0","","0.0","",6.8,53.5,18.15,7.9,5
21,1011.8,1012.2,1013.3,"2014-04-21 08:46",1010.2,"2014-04-21 15:22",27.4,29.7,"2014-04-21 10:44",25.4,"2014-04-21 04:54",22.6,75,67,"2014-04-21 08:43",2.3,20,6.9,190,"2014-04-21 15:38","0.0",0,"0.0","","0.0","",8.6,67.5,21.29,5.8,5.5
22,1011.6,1012,1013.2,"2014-04-22 09:29",1009.1,"2014-04-22 15:47",27.6,30.1,"2014-04-22 10:39",26,"2014-04-22 23:42",22.1,72,67,"2014-04-22 11:56",3,310,11,310,"2014-04-22 14:19","0.0",0,"0.0","","0.0","",7.9,61.9,18.06,7.8,5.3
23,1011.8,1012.2,1013.3,"2014-04-23 09:04",1010,"2014-04-23 16:26",26.2,28.4,"2014-04-23 13:47",24.4,"2014-04-23 04:38",21.4,75,71,"2014-04-23 15:27",2.2,270,6.1,260,"2014-04-23 14:36","0.0",0,"0.0","","0.0","",10.2,79.8,21.77,5.9,6.4
