"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1019.3,1019.7,1020.8,"2013-12-01 08:40",1017.6,"2013-12-01 15:20",20,24.6,"2013-12-01 11:53",15.8,"2013-12-01 05:13",11.9,60,43,"2013-12-01 11:26",2.3,60,6.5,280,"2013-12-01 13:15","0.0",0,"0.0","","0.0","",8.9,82.5,15.3,6,3.1
2,1018.4,1018.8,1019.9,"2013-12-02 08:55",1016.5,"2013-12-02 14:20",20.5,23.9,"2013-12-02 14:14",16.7,"2013-12-02 05:50",13.6,65,54,"2013-12-02 10:01",1.7,270,5.9,280,"2013-12-02 11:41","0.0",0,"0.0","","0.0","",9.7,89.9,15.29,6.8,3.2
3,1017.6,1018,1019.5,"2013-12-03 09:14",1015.8,"2013-12-03 15:23",20.7,24.8,"2013-12-03 14:06",17.1,"2013-12-03 06:45",12.8,61,48,"2013-12-03 14:42",2.1,50,6.6,310,"2013-12-03 12:42","0.0",0,"0.0","","0.0","",9.7,90,15.46,7.3,3
4,1016.5,1016.9,1018.4,"2013-12-04 09:01",1014.4,"2013-12-04 14:41",20.2,24.1,"2013-12-04 14:49",16.7,"2013-12-04 04:53",11.6,58,37,"2013-12-04 14:48",2.1,50,7.9,310,"2013-12-04 15:41","0.0",0,"0.0","","0.0","",9.3,86.4,14.68,6,3.2
5,1015.5,1015.9,1017.8,"2013-12-05 09:02",1014.1,"2013-12-05 14:59",20.5,24.8,"2013-12-05 14:52",16.4,"2013-12-05 03:53",9.6,51,38,"2013-12-05 16:01",2.1,50,7,310,"2013-12-05 13:01","0.0",0,"0.0","","0.0","",9.4,87.3,15.09,7,4.3
6,1014.2,1014.6,1015.6,"2013-12-06 09:35",1012.4,"2013-12-06 15:05",21.8,26.7,"2013-12-06 14:56",16.4,"2013-12-06 04:18",11.2,52,35,"2013-12-06 10:53",2,60,7.4,300,"2013-12-06 13:22","0.0",0,"0.0","","0.0","",7.8,72.5,14.43,6.4,3.9
7,1014.9,1015.3,1016.1,"2013-12-07 08:54",1013.5,"2013-12-07 03:26",22.8,26.6,"2013-12-07 10:59",19.7,"2013-12-07 03:29",15,62,49,"2013-12-07 10:24",1.4,30,6.9,320,"2013-12-07 13:11","0.0",0,"0.0","","0.0","",4.6,42.8,12.1,6.3,3
8,1014.1,1014.5,1016.5,"2013-12-08 08:45",1012.3,"2013-12-08 23:54",22.9,25.4,"2013-12-08 14:05",20.6,"2013-12-08 01:13",17,69,60,"2013-12-08 09:01",1.4,50,4.6,60,"2013-12-08 02:10","0.0",0,"0.0","","0.0","",0.3,2.8,8.21,4.6,2
9,1011.3,1011.7,1013.4,"2013-12-09 08:53",1009.1,"2013-12-09 14:50",24.5,28.9,"2013-12-09 11:55",20.7,"2013-12-09 00:52",17.5,65,52,"2013-12-09 17:39",2.8,350,11.7,330,"2013-12-09 14:43","0.0",0,"0.0","","0.0","",9.3,86.6,14.74,5.4,3.2
10,1012.3,1012.7,1014.5,"2013-12-10 22:23",1010.3,"2013-12-10 14:01",22.1,24.8,"2013-12-10 13:33",20.5,"2013-12-10 23:50",15.3,66,56,"2013-12-10 19:04",1.7,300,6.2,310,"2013-12-10 12:41","0.0",0,"0.0","","0.0","",1.7,15.8,9.91,4.4,4.3
11,1015.2,1015.6,1017.1,"2013-12-11 09:09",1013.1,"2013-12-11 14:26",20.7,24.8,"2013-12-11 13:45",18.9,"2013-12-11 04:22",12.9,61,54,"2013-12-11 13:26",2.3,360,9.4,340,"2013-12-11 04:18","0.0",0,"0.0","","0.0","",1.5,14,7.35,3.6,2.2
12,1015.7,1016.1,1017.3,"2013-12-12 08:59",1013.6,"2013-12-12 14:16",21.3,24.3,"2013-12-12 12:18",18.6,"2013-12-12 05:38",14,63,56,"2013-12-12 13:38",1.7,350,5.3,300,"2013-12-12 14:48","0.0",0,"0.0","","0.0","",2.2,20.5,9.07,3.6,3
13,1016.2,1016.6,1017.9,"2013-12-13 09:20",1014.3,"2013-12-13 15:15",23.1,26.9,"2013-12-13 12:52",20.1,"2013-12-13 06:23",16.3,66,53,"2013-12-13 12:52",2,360,8.2,320,"2013-12-13 10:54","0.0",0,"0.0","","0.0","",2.3,21.5,9.65,5.6,2.7
14,1017.1,1017.5,1019,"2013-12-14 10:15",1015.9,"2013-12-14 02:31",21.6,24.7,"2013-12-14 11:41",20,"2013-12-14 06:29",17.7,79,67,"2013-12-14 11:41",1.3,350,5.6,320,"2013-12-14 12:08","4.5",4.6,"0.5","2013-12-14 13:25","2.0","2013-12-14 15:24",1.5,14,5.14,4,-0.8
