"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1015.3,1017.6,1019.8,"2014-12-01 21:53",1010.4,"2014-12-01 02:41",20.4,24.6,"2014-12-01 02:22",17.1,"2014-12-01 23:59",16.4,78,67,"2014-12-01 23:29",7.2,40,19.6,40,"2014-12-01 08:19","4.0",5.3,"2.5","2014-12-01 04:06","3.0","2014-12-01 03:29",0,0,1.52,9.5,-1.3
2,1019.8,1022.1,1021.9,"2014-12-02 08:56",1018.2,"2014-12-02 14:09",17.5,18.8,"2014-12-02 12:25",15.7,"2014-12-02 05:03",13.1,75,68,"2014-12-02 13:36",3.3,20,12.9,40,"2014-12-02 02:48","3.5",7.3,"0.5","2014-12-02 02:25","1.0","2014-12-02 03:44",0,0,3.47,9.5,-2.2
3,1016.7,1019,1020.2,"2014-12-03 06:18",1013.9,"2014-12-03 14:46",20,24,"2014-12-03 12:41",17.1,"2014-12-03 00:35",15.9,77,64,"2014-12-03 11:53",2.9,240,6.9,250,"2014-12-03 19:28","0.0",0,"0.0","","0.0","",1.3,12.2,7.19,13.4,-0.8
4,1017.7,1020,1022.3,"2014-12-04 22:15",1012.4,"2014-12-04 02:21",17.8,20.7,"2014-12-04 03:40",15.4,"2014-12-04 17:28",13.9,78,61,"2014-12-04 23:36",5.9,50,16.1,50,"2014-12-04 06:44","1.0",1.3,"0.5","2014-12-04 04:31","1.0","2014-12-04 04:30",0,0,0.85,10,-2.3
5,1021.5,1023.8,1023.2,"2014-12-05 08:33",1019.8,"2014-12-05 15:29",16.1,17.1,"2014-12-05 09:45",14.1,"2014-12-05 06:38",9.7,66,58,"2014-12-05 08:47",2.8,290,10,10,"2014-12-05 00:52","0.5",3.2,"0.5","2014-12-05 04:37","0.5","2014-12-05 03:47",0.4,3.7,1.51,9.8,2.5
6,1020.9,1023.2,1023,"2014-12-06 09:14",1018.8,"2014-12-06 15:43",17.7,20.9,"2014-12-06 11:53",13.8,"2014-12-06 02:51",9.6,60,45,"2014-12-06 11:32",2.3,350,7.3,20,"2014-12-06 14:41","0.0",0,"0.0","","0.0","",4.4,41.3,11.12,11.1,3.9
7,1018.3,1020.6,1020.7,"2014-12-07 00:02",1015.8,"2014-12-07 15:25",18.9,24.2,"2014-12-07 13:53",14.2,"2014-12-07 06:08",12.1,65,50,"2014-12-07 13:48",2.5,250,7.5,230,"2014-12-07 08:27","0.0",0,"0.0","","0.0","",6.4,60.1,11.44,14.1,1.2
8,1018.8,1021.1,1020.9,"2014-12-08 20:21",1016.6,"2014-12-08 03:56",19.8,22.4,"2014-12-08 10:57",17,"2014-12-08 01:22",14.9,74,65,"2014-12-08 04:53",3.3,30,13.4,70,"2014-12-08 16:15","2.0",3.8,"0.5","2014-12-08 22:55","2.0","2014-12-08 22:56",0,0,5,12.3,-0.4
9,1020.4,1022.7,1022.8,"2014-12-09 09:12",1018.8,"2014-12-09 16:05",18.8,19.7,"2014-12-09 13:10",17.9,"2014-12-09 03:00",17.9,95,88,"2014-12-09 00:01",1.9,330,8.4,340,"2014-12-09 15:41","8.0",10.4,"1.5","2014-12-09 19:17","2.5","2014-12-09 19:10",0,0,1.07,9,-0.8
10,1016.1,1018.4,1019.7,"2014-12-10 00:03",1013.6,"2014-12-10 14:32",21.6,25.6,"2014-12-10 12:12",18.4,"2014-12-10 04:16",18.9,85,70,"2014-12-10 10:48",2,270,6.3,230,"2014-12-10 04:34","0.0",0,"0.0","","0.0","",3.2,30.1,9.96,13.5,-1.8
11,1016.6,1018.9,1019.2,"2014-12-11 21:52",1014.3,"2014-12-11 03:28",20.8,22.2,"2014-12-11 01:56",18.9,"2014-12-11 23:13",17,79,71,"2014-12-11 13:54",6,40,15,50,"2014-12-11 10:29","3.5",1.3,"2.0","2014-12-11 02:34","3.0","2014-12-11 02:10",0,0,4.51,10.3,-2.2
12,1020.9,1023.2,1024,"2014-12-12 21:30",1018.2,"2014-12-12 03:06",17.3,19.1,"2014-12-12 00:01",15.5,"2014-12-12 23:50",13.3,77,66,"2014-12-12 22:36",4.4,40,14.9,50,"2014-12-12 16:47","T",0.4,"T","2014-12-12 07:50","T","2014-12-12 07:50",0,0,2.8,10.3,2.2
13,1024.2,1026.5,1026.4,"2014-12-13 09:57",1022.2,"2014-12-13 14:29",15.8,16.5,"2014-12-13 10:54",14.6,"2014-12-13 22:13",10.2,70,59,"2014-12-13 04:54",3.5,40,13,30,"2014-12-13 04:46","0.0",0,"0.0","","0.0","",0,0,0.45,10,1.2
14,1022.3,1024.6,1024.9,"2014-12-14 08:18",1020.1,"2014-12-14 23:59",17.2,19.7,"2014-12-14 13:47",14.8,"2014-12-14 00:13",12.4,74,60,"2014-12-14 13:28",1.8,290,5.9,220,"2014-12-14 22:38","0.0",0,"0.0","","0.0","",0,0,2.76,13.5,1.2
15,1018.3,1020.6,1020.2,"2014-12-15 00:01",1016,"2014-12-15 14:40",19.7,24.1,"2014-12-15 12:58",15.6,"2014-12-15 04:30",14.9,74,56,"2014-12-15 10:52",2.4,240,6.3,250,"2014-12-15 07:12","0.0",0,"0.0","","0.0","",7.2,67.8,12.29,11.9,-1.6
16,1020.9,1023.2,1025.2,"2014-12-16 22:52",1017.4,"2014-12-16 04:07",16.7,19.8,"2014-12-16 06:35",14.4,"2014-12-16 23:35",11.9,74,57,"2014-12-16 23:10",5.3,50,16.7,30,"2014-12-16 08:08","1.5",2.9,"0.5","2014-12-16 03:01","0.5","2014-12-16 03:01",0,0,0,9.8,1.8
17,1025.7,1028,1027.2,"2014-12-17 20:57",1024.1,"2014-12-17 03:41",13.6,14.6,"2014-12-17 02:32",12.9,"2014-12-17 20:06",6.1,61,52,"2014-12-17 19:47",4,40,12.7,50,"2014-12-17 10:24","0.0",0,"0.0","","0.0","",0,0,0,10.5,1.5
18,1026,1028.3,1028.2,"2014-12-18 08:45",1024.1,"2014-12-18 14:29",15.4,18.5,"2014-12-18 13:59",12.3,"2014-12-18 01:00",9,66,48,"2014-12-18 12:30",2.1,260,8,40,"2014-12-18 15:02","0.0",0,"0.0","","0.0","",0,0,3.46,10.5,0.7
19,1020.3,1022.6,1025,"2014-12-19 00:01",1017.6,"2014-12-19 15:54",16.4,19.7,"2014-12-19 12:19",13.5,"2014-12-19 04:38",12.7,79,62,"2014-12-19 12:12",2.6,260,6.5,240,"2014-12-19 06:36","0.5",4.5,"0.5","2014-12-19 19:29","0.5","2014-12-19 18:39",0,0,3.79,11.8,-1
20,1018.6,1020.9,1021.6,"2014-12-20 20:57",1015.8,"2014-12-20 04:25",16.9,18.2,"2014-12-20 08:52",15.6,"2014-12-20 04:07",12.4,75,60,"2014-12-20 17:44",3.5,40,12.9,40,"2014-12-20 11:29","0.0",0,"0.0","","0.0","",0,0,0.15,10,-1.7
21,1020.6,1022.9,1022.8,"2014-12-21 22:43",1019.1,"2014-12-21 13:33",16.9,18.6,"2014-12-21 10:26",15.3,"2014-12-21 05:09",12.1,73,65,"2014-12-21 19:45",4.2,40,13.6,30,"2014-12-21 17:17","T",0.3,"T","2014-12-21 07:40","T","2014-12-21 07:40",0,0,1.2,10.9,1.8
22,1024,1026.3,1026,"2014-12-22 09:56",1022.4,"2014-12-22 00:01",14.9,17.1,"2014-12-22 00:01",13.6,"2014-12-22 22:26",8.3,65,56,"2014-12-22 15:49",5.1,40,17.3,40,"2014-12-22 01:35","0.0",0,"0.0","","0.0","",0,0,0.65,10,2
23,1020.7,1023,1023.7,"2014-12-23 00:02",1018.3,"2014-12-23 15:13",17.6,22.2,"2014-12-23 13:36",13.7,"2014-12-23 00:07",10.2,62,50,"2014-12-23 12:19",2.3,240,6.8,230,"2014-12-23 22:41","0.0",0,"0.0","","0.0","",3.2,30.2,8.95,10.3,1.7
24,1020.2,1022.5,1021.8,"2014-12-24 09:39",1018.6,"2014-12-24 02:15",20.2,24.3,"2014-12-24 13:09",17,"2014-12-24 02:52",14.8,71,55,"2014-12-24 14:20",3.2,30,11.2,20,"2014-12-24 22:01","0.0",0,"0.0","","0.0","",4.9,46.2,10.84,11.9,3.1
