"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1010.4,1020.6,1012.1,"2013-12-01 08:45",1008.5,"2013-12-01 14:06",16.8,24.3,"2013-12-01 12:13",11.1,"2013-12-01 06:13",9.7,66,31,"2013-12-01 13:09",1.1,80,9.6,300,"2013-12-01 15:30",0,0,0,"",0,"",9.9,92.6,16.34,12.3,2.5
2,1008.7,1018.9,1010.9,"2013-12-02 00:01",1005.9,"2013-12-02 14:21",17.3,26.7,"2013-12-02 13:11",9.8,"2013-12-02 06:29",6.6,55,19,"2013-12-02 13:03",1.1,350,8.3,350,"2013-12-02 12:26",0,0,0,"",0,"",9.9,92.7,17.42,14,3
3,1008.4,1018.6,1010.2,"2013-12-03 07:58",1006.4,"2013-12-03 14:27",17.3,24.4,"2013-12-03 13:45",11.8,"2013-12-03 06:38",9.5,62,37,"2013-12-03 12:52",0.8,120,5.8,340,"2013-12-03 14:57",0,0,0,"",0,"",9.8,91.8,15.3,10.5,2
4,1007.4,1017.6,1009.3,"2013-12-04 08:40",1005.2,"2013-12-04 14:41",17.3,24,"2013-12-04 12:01",11.7,"2013-12-04 05:36",8.8,61,24,"2013-12-04 13:44",1.2,360,7.8,360,"2013-12-04 16:40",0,0,0,"",0,"",9.5,89.1,15.47,10,2.5
5,1006.3,1016.5,1008.6,"2013-12-05 08:42",1004.6,"2013-12-05 14:57",17.2,25.3,"2013-12-05 13:06",10.9,"2013-12-05 06:28",7.2,55,25,"2013-12-05 13:01",0.7,100,5.3,340,"2013-12-05 13:52",0,0,0,"",0,"",9.6,90.1,15.25,11.6,1.6
6,1005.3,1015.4,1007.3,"2013-12-06 08:08",1003.4,"2013-12-06 14:02",19.6,26.5,"2013-12-06 12:56",12.5,"2013-12-06 04:56",9.5,54,32,"2013-12-06 11:42",1.2,360,7.9,10,"2013-12-06 14:07",0,0,0,"",0,"",8,75.1,15.47,11.8,2.5
7,1005.3,1015.3,1006.9,"2013-12-07 08:30",1003.5,"2013-12-07 14:33",21.8,28.4,"2013-12-07 13:18",16.9,"2013-12-07 06:45",13.3,60,35,"2013-12-07 13:06",0.9,340,5.4,360,"2013-12-07 14:37",0,0,0,"",0,"",5.9,55.4,13.32,11,3.4
8,1004.7,1014.7,1007,"2013-12-08 08:43",1003,"2013-12-08 15:27",21.4,26.5,"2013-12-08 14:17",16.8,"2013-12-08 05:38",15,68,47,"2013-12-08 14:49",0.7,220,4.8,230,"2013-12-08 11:48",0,0,0,"",0,"",5.1,47.9,12.02,10.8,-1.4
9,1003.4,1013.4,1006.6,"2013-12-09 09:22",1000.8,"2013-12-09 15:25",21.4,26.3,"2013-12-09 15:03",18.7,"2013-12-09 22:13",16,72,49,"2013-12-09 15:02",1.7,10,8.2,350,"2013-12-09 18:27",0.4,1.2,0.1,"2013-12-09 10:30",0.3,"2013-12-09 10:30",4.1,38.6,8.29,9.5,-1.8
10,1003.6,1013.7,1006.1,"2013-12-10 23:59",1001.4,"2013-12-10 02:46",17.7,19.6,"2013-12-10 12:28",16,"2013-12-10 23:47",10.9,65,56,"2013-12-10 12:48",1.9,350,7.3,20,"2013-12-10 05:49",0,0,0,"",0,"",0.1,0.9,5.16,7.3,2.7
11,1006.5,1016.7,1008.4,"2013-12-11 09:10",1004.7,"2013-12-11 14:37",17,19.4,"2013-12-11 12:17",15.4,"2013-12-11 23:55",10.2,64,58,"2013-12-11 15:01",2.1,360,7.3,350,"2013-12-11 06:35",0,0,0,"",0,"",0.2,1.9,5.42,7.8,1.3
12,1006.8,1016.9,1008.7,"2013-12-12 22:53",1004.5,"2013-12-12 15:00",18.2,20.5,"2013-12-12 14:44",15.5,"2013-12-12 00:01",11.5,65,58,"2013-12-12 14:44",0.8,360,4.3,350,"2013-12-12 00:51",0,0,0,"",0,"",0,0,4.77,7.3,-3.5
13,1007.8,1017.9,1009.7,"2013-12-13 08:21",1006.1,"2013-12-13 14:53",19.2,20.8,"2013-12-13 14:27",17.9,"2013-12-13 02:29",15,76,68,"2013-12-13 00:40",1.7,350,8.4,30,"2013-12-13 06:54",0.5,2,0.2,"2013-12-13 17:50",0.3,"2013-12-13 17:50",0,0,3.37,5.9,-1.2
14,1007.8,1017.9,1010.2,"2013-12-14 08:09",1005.8,"2013-12-14 14:39",20.6,26.8,"2013-12-14 10:52",17.6,"2013-12-14 02:29",16.4,77,54,"2013-12-14 10:50",1.3,340,10.1,340,"2013-12-14 11:50",1,2.2,0.2,"2013-12-14 21:55",0.7,"2013-12-14 21:50",3.9,36.8,11.49,8.5,-1.2
