"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1020,1020.8,1022,"2013-02-01 10:08",1018.3,"2013-02-01 14:55",20.5,25.7,"2013-02-01 12:24",15.4,"2013-02-01 05:58",12.9,62,47,"2013-02-01 16:27",1.1,170,4.7,290,"2013-02-01 12:11","0.0",0,"0.0","","0.0","",3.6,32.9,9.74,12.4,3
2,1020.1,1020.9,1022,"2013-02-02 09:41",1018.3,"2013-02-02 04:12",21.1,23.9,"2013-02-02 11:01",18.2,"2013-02-02 04:52",16.4,74,67,"2013-02-02 00:01",3.9,80,13.8,80,"2013-02-02 14:05","0.0",0,"0.0","","0.0","",2.3,21,8.52,15.4,2.8
3,1018.3,1019.1,1020.7,"2013-02-03 09:43",1015,"2013-02-03 15:18",20.4,25.6,"2013-02-03 15:09",17.1,"2013-02-03 17:46",16.2,76,66,"2013-02-03 15:17",2,80,12.6,340,"2013-02-03 15:58","0.0",0,"0.0","","0.0","",1.3,11.8,6.45,9.1,1.6
4,1017.9,1018.7,1019.7,"2013-02-04 09:05",1015.7,"2013-02-04 14:53",22.7,28.8,"2013-02-04 12:29",17.8,"2013-02-04 02:10",17.5,73,60,"2013-02-04 12:26",1.4,80,9.7,90,"2013-02-04 21:42","0.0",0,"0.0","","0.0","",4.2,38.1,9.87,8.3,2.5
5,1017.6,1018.4,1021.8,"2013-02-05 09:45",1015.7,"2013-02-05 19:09",20.2,23,"2013-02-05 16:37",15.2,"2013-02-05 09:23",15.9,76,66,"2013-02-05 15:11",1.3,190,11.3,320,"2013-02-05 07:18","T",2.9,"T","2013-02-05 18:52","T","2013-02-05 18:52",0,0,2.84,9.3,-0.9
6,1016.7,1017.5,1018.8,"2013-02-06 08:41",1014.4,"2013-02-06 14:47",19.3,21.5,"2013-02-06 10:44",17.6,"2013-02-06 06:46",15.4,78,72,"2013-02-06 10:44",4.1,80,16.6,80,"2013-02-06 12:56","0.0",0,"0.0","","0.0","",3.6,32.6,9.97,9.8,-1.8
7,1015.4,1016.2,1019.5,"2013-02-07 23:52",1013.1,"2013-02-07 14:19",19.9,23.6,"2013-02-07 10:16",16.7,"2013-02-07 23:50",15.6,76,68,"2013-02-07 19:30",3,80,10.7,80,"2013-02-07 20:12","1.0",2.9,"0.5","2013-02-07 03:29","1.0","2013-02-07 03:28",2.4,21.7,7.92,13.8,-2.2
8,1021.9,1022.7,1023.9,"2013-02-08 21:09",1019.5,"2013-02-08 00:01",14.3,16.7,"2013-02-08 00:01",13.3,"2013-02-08 20:40",10.3,77,73,"2013-02-08 00:09",4.5,80,15.9,70,"2013-02-08 14:22","T",5.2,"T","2013-02-08 20:30","T","2013-02-08 20:30",0.1,0.9,3.74,11.8,-1
9,1021.9,1022.7,1023.6,"2013-02-09 08:34",1020,"2013-02-09 14:06",14.7,16.7,"2013-02-09 11:37",13,"2013-02-09 01:04",11.1,79,73,"2013-02-09 12:35",3.1,90,10.4,80,"2013-02-09 11:57","0.0",0,"0.0","","0.0","",0,0,3.95,13.1,1
10,1019.6,1020.4,1021.1,"2013-02-10 00:01",1017.7,"2013-02-10 15:27",16.7,19,"2013-02-10 15:20",15.1,"2013-02-10 03:29",13,79,71,"2013-02-10 15:16",2.2,100,8.1,130,"2013-02-10 12:09","0.0",0,"0.0","","0.0","",0.1,0.9,5.11,14.6,-1.1
