"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1009.2,1009.9,1010.7,"2014-07-01 07:42",1007.1,"2014-07-01 15:01",28.6,34.3,"2014-07-01 12:39",25.9,"2014-07-01 04:24",24.1,77,62,"2014-07-01 11:19",1.3,170,7.5,340,"2014-07-01 14:05","6.0",1.7,"4.0","2014-07-01 16:10","6.0","2014-07-01 15:52",3.4,24.9,14.44,13.4,-2.9
2,1006.1,1006.8,1008.7,"2014-07-02 00:04",1003.9,"2014-07-02 15:45",30.3,36.8,"2014-07-02 13:13",26,"2014-07-02 05:00",24,70,53,"2014-07-02 13:08",1.5,170,9,10,"2014-07-02 14:59","0.0",0,"0.0","","0.0","",5.3,38.9,19.22,18.3,4.2
3,1003.4,1004.1,1005.4,"2014-07-03 07:19",1001.4,"2014-07-03 16:38",31.4,36.2,"2014-07-03 11:36",27.3,"2014-07-03 03:56",24.5,67,54,"2014-07-03 11:00",1.4,200,8.4,40,"2014-07-03 14:30","0.0",0,"0.0","","0.0","",7.2,52.9,23.61,15.6,4.5
4,1004,1004.7,1005.2,"2014-07-04 08:36",1002.9,"2014-07-04 15:38",30.6,35,"2014-07-04 11:25",27.4,"2014-07-04 05:14",24,68,60,"2014-07-04 11:23",1.5,80,9,90,"2014-07-04 14:44","T",0.5,"T","2014-07-04 14:50","T","2014-07-04 14:48",3.8,27.9,15.29,14.3,-4.5
5,1003.9,1004.6,1005.4,"2014-07-05 07:37",1002.7,"2014-07-05 02:06",31.1,35.2,"2014-07-05 11:50",27.7,"2014-07-05 05:40",24,66,56,"2014-07-05 12:19",1.4,210,6.6,60,"2014-07-05 21:53","0.0",0,"0.0","","0.0","",3.6,26.5,16.67,17.4,3.4
6,1002.6,1003.3,1004.6,"2014-07-06 07:07",1000.4,"2014-07-06 16:51",32.4,36.7,"2014-07-06 13:29",28.6,"2014-07-06 05:43",24.8,65,55,"2014-07-06 11:31",1.5,190,7.5,70,"2014-07-06 13:58","0.0",0,"0.0","","0.0","",7.8,57.4,24.66,15.4,5.2
7,1000.2,1000.9,1002.7,"2014-07-07 00:01",997.5,"2014-07-07 23:59",31.2,36,"2014-07-07 11:39",28,"2014-07-07 05:13",24.4,67,54,"2014-07-07 12:01",2.8,80,12.4,100,"2014-07-07 14:20","T",0.5,"T","2014-07-07 23:10","T","2014-07-07 23:10",9.4,69.2,27.92,21.6,-4.8
8,996.4,997.1,998.9,"2014-07-08 22:01",995,"2014-07-08 05:18",28.9,31.4,"2014-07-08 13:58",27.3,"2014-07-08 02:33",24.2,76,67,"2014-07-08 20:20",2.1,290,13.3,330,"2014-07-08 10:07","14.0",8.5,"3.5","2014-07-08 08:38","7.5","2014-07-08 07:48",1.4,10.3,10.28,9.8,-2.3
9,1000.7,1001.4,1003.4,"2014-07-09 22:14",997.8,"2014-07-09 00:36",32.4,37.6,"2014-07-09 12:52",26.9,"2014-07-09 01:25",24.5,64,48,"2014-07-09 11:50",2.1,250,9.3,270,"2014-07-09 11:57","0.0",0,"0.0","","0.0","",7.8,57.5,24.77,13.3,5.7
10,1003.6,1004.3,1005.5,"2014-07-10 23:08",1001.9,"2014-07-10 15:16",31.3,34.7,"2014-07-10 13:26",28.8,"2014-07-10 04:52",24.9,69,61,"2014-07-10 13:26",1.4,230,7.4,200,"2014-07-10 14:34","0.0",0,"0.0","","0.0","",1.9,14,14.15,13.3,4.1
11,1005.5,1006.2,1008.3,"2014-07-11 22:38",1004.1,"2014-07-11 14:35",30.3,35.9,"2014-07-11 11:22",27.6,"2014-07-11 20:14",24.7,72,55,"2014-07-11 11:13",1.1,160,7.3,330,"2014-07-11 13:29","2.5",4,"1.0","2014-07-11 19:47","1.5","2014-07-11 18:57",3.5,25.8,12.5,16.5,-4.5
12,1006.7,1007.4,1008.5,"2014-07-12 22:22",1005.2,"2014-07-12 15:46",31,36,"2014-07-12 11:28",27.1,"2014-07-12 05:21",24.9,70,57,"2014-07-12 11:17",1.3,290,8.4,300,"2014-07-12 14:35","0.0",0,"0.0","","0.0","",4.7,34.7,16.72,21.1,5
13,1007.3,1008,1008.7,"2014-07-13 07:10",1005.2,"2014-07-13 15:00",32.4,37.8,"2014-07-13 12:15",28.2,"2014-07-13 05:13",24.5,64,49,"2014-07-13 15:18",1.7,230,9.4,280,"2014-07-13 13:46","0.0",0,"0.0","","0.0","",7.8,57.6,24.99,17,4.2
14,1008.8,1009.5,1010.8,"2014-07-14 23:07",1007.5,"2014-07-14 13:41",30.3,36.6,"2014-07-14 11:53",27.4,"2014-07-14 16:50",24.7,72,56,"2014-07-14 11:34",1.3,210,8.5,90,"2014-07-14 13:24","28.5",2.2,"8.0","2014-07-14 15:59","26.0","2014-07-14 15:59",4.1,30.3,14.02,13.6,-5.2
15,1009.7,1010.4,1010.8,"2014-07-15 22:24",1008.4,"2014-07-15 15:18",30.2,35.3,"2014-07-15 11:59",27.2,"2014-07-15 01:01",24.2,71,61,"2014-07-15 16:26",1.4,160,8.1,10,"2014-07-15 13:18","T",0.2,"T","2014-07-15 17:50","T","2014-07-15 17:50",5.5,40.7,19.42,13.8,-4.3
