"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1004.9,1014.9,1006.8,"2014-03-01 06:08",1001.6,"2014-03-01 16:16",21.9,27,"2014-03-01 15:06",17.9,"2014-03-01 00:58",16,70,51,"2014-03-01 14:40",1,170,6,170,"2014-03-01 13:40",0,0,0,"",0,"",5.1,44,13.9,10.8,-1.8
2,1004.7,1014.8,1006.6,"2014-03-02 23:46",1002.9,"2014-03-02 14:38",17.8,21.8,"2014-03-02 00:01",15.7,"2014-03-02 23:39",13.4,76,64,"2014-03-02 14:50",2.2,350,8.8,10,"2014-03-02 16:31",0.1,0.2,0.1,"2014-03-02 02:08",0.1,"2014-03-02 02:08",1.4,12.1,11.01,9.8,3.2
3,1007,1017.2,1008.6,"2014-03-03 09:48",1005.3,"2014-03-03 16:11",16.8,19.9,"2014-03-03 13:36",14.3,"2014-03-03 07:20",12.2,74,65,"2014-03-03 16:14",1.7,360,10,10,"2014-03-03 02:32",0.3,0.3,0.3,"2014-03-03 09:06",0.3,"2014-03-03 09:05",1,8.6,8.88,10,-1.3
4,1007.3,1017.5,1009.3,"2014-03-04 08:40",1005,"2014-03-04 15:05",18.4,25.3,"2014-03-04 12:18",15.5,"2014-03-04 05:37",14,76,56,"2014-03-04 12:25",1.3,340,6.7,310,"2014-03-04 12:36",1.2,1.5,0.5,"2014-03-04 23:43",0.8,"2014-03-04 23:00",1.9,16.3,10.46,7.8,-1.9
5,1007.8,1018,1009,"2014-03-05 08:31",1005.7,"2014-03-05 14:23",17.5,22.6,"2014-03-05 13:13",14.6,"2014-03-05 06:57",12.2,72,55,"2014-03-05 13:38",2.1,340,8.3,360,"2014-03-05 15:04",3.7,2.9,2.5,"2014-03-05 02:34",3.2,"2014-03-05 01:56",9.1,77.9,19.82,10.9,4.5
6,1008.6,1018.9,1011,"2014-03-06 23:38",1006.8,"2014-03-06 14:18",15.6,18,"2014-03-06 12:06",14.3,"2014-03-06 07:22",11.3,76,68,"2014-03-06 12:59",1.6,360,7.3,340,"2014-03-06 19:14",0,0,0,"",0,"",0,0,3.29,11.3,-2.3
7,1010.3,1020.5,1012.1,"2014-03-07 10:26",1008.3,"2014-03-07 14:44",16.3,21,"2014-03-07 13:06",14,"2014-03-07 04:02",12.4,78,63,"2014-03-07 13:12",1.6,360,8.2,20,"2014-03-07 14:17",0.2,1,0.2,"2014-03-07 04:58",0.2,"2014-03-07 04:50",1.2,10.2,8.99,9.8,0.9
8,1008.5,1018.7,1010.9,"2014-03-08 00:01",1006.8,"2014-03-08 17:25",15.4,18.1,"2014-03-08 09:54",13.4,"2014-03-08 19:39",12.8,84,78,"2014-03-08 10:14",1.4,350,7.2,20,"2014-03-08 15:18",3.5,2.8,1,"2014-03-08 19:17",2.3,"2014-03-08 19:16",0,0,2.09,7.8,-1
9,1009.5,1019.8,1011.3,"2014-03-09 21:38",1008.3,"2014-03-09 15:12",14.9,17.6,"2014-03-09 12:48",13.4,"2014-03-09 03:54",10.5,75,64,"2014-03-09 12:46",2.4,350,10.1,350,"2014-03-09 11:17",0,0,0,"",0,"",0.8,6.8,11.95,11,1.6
10,1011.4,1021.6,1013,"2014-03-10 23:43",1009.7,"2014-03-10 05:54",16.9,20.8,"2014-03-10 12:52",13.9,"2014-03-10 03:19",12.3,75,61,"2014-03-10 14:31",1.2,240,5.1,180,"2014-03-10 12:44",0,0,0,"",0,"",0.1,0.8,6.93,9.5,-1.3
