"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1011.9,1012.6,1013.4,"2013-10-01 08:35",1010.2,"2013-10-01 14:07",26.5,29.5,"2013-10-01 12:53",25.4,"2013-10-01 23:59",20.9,71,64,"2013-10-01 13:21",3.1,80,10.2,50,"2013-10-01 10:46","0.0",0,"0.0","","0.0","",1.7,14.4,13.49,10.5,2.1
2,1012.3,1013,1014.7,"2013-10-02 21:08",1010.4,"2013-10-02 14:46",26,29.2,"2013-10-02 09:35",23.3,"2013-10-02 23:41",18.6,65,52,"2013-10-02 13:32",2,30,9.8,30,"2013-10-02 14:00","0.0",0,"0.0","","0.0","",4.7,39.8,16.57,10.6,-3.8
3,1012.8,1013.6,1014.3,"2013-10-03 08:40",1011.4,"2013-10-03 14:51",23.3,25.5,"2013-10-03 08:31",22.1,"2013-10-03 21:19",17.1,68,62,"2013-10-03 17:36",1.7,50,8.8,50,"2013-10-03 09:56","2.1",8.9,"1.5","2013-10-03 15:51","1.5","2013-10-03 15:50",0.7,5.9,5.92,11.1,-1.6
4,1010.9,1011.7,1013.4,"2013-10-04 09:08",1008.8,"2013-10-04 16:19",24.4,27.6,"2013-10-04 13:09",22.8,"2013-10-04 07:05",17.7,66,59,"2013-10-04 02:09",1.3,40,8.4,40,"2013-10-04 16:44","1.5",3.7,"0.5","2013-10-04 16:47","0.5","2013-10-04 16:40",2.1,17.9,8.34,10,-0.4
5,1007.1,1007.9,1009.5,"2013-10-05 00:01",1004.2,"2013-10-05 23:50",24.3,26.5,"2013-10-05 14:17",22.7,"2013-10-05 02:52",20.5,80,72,"2013-10-05 01:09",1.8,330,11.2,330,"2013-10-05 22:40","28.0",22.5,"2.5","2013-10-05 22:51","7.0","2013-10-05 22:52",0.1,0.9,3.68,6.3,-1.8
6,1000.3,1001,1004.6,"2013-10-06 00:05",997,"2013-10-06 14:08",24.9,26.8,"2013-10-06 11:39",23.8,"2013-10-06 21:19",20.9,79,73,"2013-10-06 19:45",4.3,320,21.2,320,"2013-10-06 11:16","51.5",19.9,"3.0","2013-10-06 00:10","10.0","2013-10-06 00:11",0,0,2.38,6,-0.1
7,1002.1,1002.8,1005,"2013-10-07 21:27",998.7,"2013-10-07 02:54",26.8,31.3,"2013-10-07 11:44",23.6,"2013-10-07 00:03",21.6,74,63,"2013-10-07 15:48",1.7,80,8.2,30,"2013-10-07 14:47","0.0",0,"0.0","","0.0","",1.8,15.4,12.3,13.3,2.6
8,1006.7,1007.4,1009.8,"2013-10-08 21:33",1003.9,"2013-10-08 00:24",27.9,32.2,"2013-10-08 14:50",25.1,"2013-10-08 04:37",21.8,70,57,"2013-10-08 14:17",1.8,80,8,70,"2013-10-08 19:49","T",0.5,"T","2013-10-08 11:42","T","2013-10-08 11:42",4.5,38.6,16.51,9.9,-2.8
9,1011.2,1011.9,1013.2,"2013-10-09 20:08",1008.7,"2013-10-09 02:34",25.5,27.8,"2013-10-09 13:45",24.3,"2013-10-09 08:23",20.9,76,73,"2013-10-09 01:54",2.9,80,8.8,70,"2013-10-09 15:11","13.5",8.5,"2.5","2013-10-09 09:08","6.5","2013-10-09 08:35",0.1,0.9,6.02,9.5,-3.4
10,1011.7,1012.4,1013.7,"2013-10-10 08:18",1009.8,"2013-10-10 13:29",26.8,30.7,"2013-10-10 12:47",24.3,"2013-10-10 05:55",21.3,72,62,"2013-10-10 12:46",3.5,80,11.4,60,"2013-10-10 16:08","0.0",0,"0.0","","0.0","",7.6,65.5,20.22,12.6,-4
11,1011.8,1012.5,1013.4,"2013-10-11 08:54",1010.6,"2013-10-11 03:36",26.4,28.6,"2013-10-11 10:16",25.6,"2013-10-11 05:09",20.9,72,66,"2013-10-11 10:15",3.4,80,12.2,90,"2013-10-11 12:46","T",2.8,"T","2013-10-11 05:32","T","2013-10-11 05:32",0.6,5.2,6.68,11.4,-1.8
12,1012.2,1012.9,1013.4,"2013-10-12 08:36",1011,"2013-10-12 03:43",25.3,26.1,"2013-10-12 14:37",23.6,"2013-10-12 05:24",19.5,71,64,"2013-10-12 14:21",4.1,80,14.9,80,"2013-10-12 12:26","T",4.8,"T","2013-10-12 05:11","T","2013-10-12 05:11",0,0,2.42,8.6,-2.1
13,1011.8,1012.5,1013.2,"2013-10-13 08:54",1010.5,"2013-10-13 15:39",26.1,28.9,"2013-10-13 11:54",24.2,"2013-10-13 04:49",18.6,64,57,"2013-10-13 13:54",4.6,80,15.5,60,"2013-10-13 14:32","0.0",0,"0.0","","0.0","",8.8,76.3,22.02,15.8,3.8
14,1011.1,1011.8,1012.7,"2013-10-14 07:52",1008.9,"2013-10-14 13:48",26.6,29.6,"2013-10-14 11:20",25,"2013-10-14 02:21",19.7,66,59,"2013-10-14 14:49",3,80,11.7,70,"2013-10-14 12:31","0.0",0,"0.0","","0.0","",5.4,46.9,16.67,14.8,3.9
15,1013.6,1014.4,1017.5,"2013-10-15 22:45",1011.1,"2013-10-15 01:55",25.2,28.9,"2013-10-15 13:33",23.5,"2013-10-15 23:38",17.7,63,55,"2013-10-15 16:49",1.7,50,11.4,50,"2013-10-15 16:14","0.3",0.4,"0.3","2013-10-15 09:50","0.3","2013-10-15 09:50",2.7,23.5,9.99,12.5,-2.6
16,1019.9,1020.7,1021.7,"2013-10-16 09:22",1017.2,"2013-10-16 01:53",22.2,24.5,"2013-10-16 11:01",20.7,"2013-10-16 23:57",13.8,59,50,"2013-10-16 12:04",2.4,50,11,70,"2013-10-16 12:29","T",0.2,"T","2013-10-16 20:54","T","2013-10-16 20:54",5.9,51.5,15.74,16.3,-4
17,1019.6,1020.4,1021.3,"2013-10-17 08:09",1017.8,"2013-10-17 14:27",22.6,26.8,"2013-10-17 11:46",19.9,"2013-10-17 05:21",16.4,68,58,"2013-10-17 11:31",2.7,90,14.6,90,"2013-10-17 11:52","0.5",3.2,"0.5","2013-10-17 03:12","0.5","2013-10-17 02:22",2.9,25.4,13.34,14.6,-1.8
18,1018,1018.8,1019.8,"2013-10-18 09:36",1016.1,"2013-10-18 15:15",23.6,26,"2013-10-18 11:58",21.7,"2013-10-18 22:36",17.5,69,60,"2013-10-18 11:44",2.6,80,12.2,70,"2013-10-18 13:20","0.5",1.7,"0.5","2013-10-18 22:07","0.5","2013-10-18 21:50",0.1,0.9,4.95,12.5,-0.9
19,1016.8,1017.6,1018.4,"2013-10-19 08:32",1014.9,"2013-10-19 14:11",24.1,28.3,"2013-10-19 13:30",21.7,"2013-10-19 04:44",18.5,71,59,"2013-10-19 12:38",2.6,70,13.1,100,"2013-10-19 14:28","T",2.1,"T","2013-10-19 01:12","T","2013-10-19 01:10",2.7,23.7,13,14,-3
20,1015.5,1016.3,1017.3,"2013-10-20 08:44",1013.9,"2013-10-20 14:56",24.5,28.5,"2013-10-20 12:53",22,"2013-10-20 05:55",17.6,66,55,"2013-10-20 12:04",2.1,80,10.3,80,"2013-10-20 12:34","0.5",1.2,"0.4","2013-10-20 05:40","0.5","2013-10-20 05:32",4.3,37.8,13.91,12.1,-2.8
21,1015,1015.8,1016.6,"2013-10-21 22:02",1013.5,"2013-10-21 14:14",23.1,26,"2013-10-21 12:07",21.9,"2013-10-21 06:39",16.5,66,60,"2013-10-21 12:05",1.9,80,10.9,20,"2013-10-21 13:13","T",1.6,"T","2013-10-21 06:08","T","2013-10-21 06:08",0.3,2.6,5.88,9.8,-1.5
22,1015.4,1016.2,1016.8,"2013-10-22 08:00",1013.9,"2013-10-22 13:56",22.4,26.1,"2013-10-22 13:16",20.3,"2013-10-22 05:41",15.4,65,55,"2013-10-22 13:15",1.5,30,9.1,40,"2013-10-22 14:09","1.0",2.6,"0.2","2013-10-22 19:38","0.5","2013-10-22 19:10",2,17.7,9.17,8.6,-1.2
23,1013,1013.8,1014.8,"2013-10-23 09:08",1011.3,"2013-10-23 14:24",22.4,26.2,"2013-10-23 13:29",20.5,"2013-10-23 02:04",17,71,58,"2013-10-23 12:25",1.6,330,10.4,320,"2013-10-23 13:56","1.5",8.3,"1.0","2013-10-23 03:12","1.0","2013-10-23 03:12",2.5,22.1,12.24,8.3,-3
24,1011.8,1012.6,1013.7,"2013-10-24 23:47",1010.1,"2013-10-24 13:47",21.2,22.6,"2013-10-24 18:49",19.8,"2013-10-24 03:57",15.7,71,58,"2013-10-24 19:08",1.5,320,8.9,70,"2013-10-24 18:45","1.5",8.9,"0.4","2013-10-24 02:01","0.5","2013-10-24 02:01",0,0,0.18,8.6,-0.4
25,1015.7,1016.5,1018.1,"2013-10-25 20:41",1013.3,"2013-10-25 00:28",20.8,23,"2013-10-25 11:44",20,"2013-10-25 05:53",12.8,60,56,"2013-10-25 02:13",2,360,10.2,30,"2013-10-25 17:47","0.0",0,"0.0","","0.0","",0.1,0.9,5.06,11.5,0.8
26,1018.7,1019.5,1020.6,"2013-10-26 09:30",1017,"2013-10-26 00:56",20.6,24,"2013-10-26 11:01",19.1,"2013-10-26 05:17",12.5,60,52,"2013-10-26 12:06",1.9,20,8.3,90,"2013-10-26 13:57","0.0",0,"0.0","","0.0","",4,35.6,12.63,13.1,3.3
27,1018.6,1019.4,1020.5,"2013-10-27 08:41",1016.9,"2013-10-27 14:12",21.5,25.3,"2013-10-27 11:08",17.8,"2013-10-27 04:20",13.9,62,54,"2013-10-27 11:08",2.7,100,13.1,90,"2013-10-27 12:24","0.0",0,"0.0","","0.0","",7.8,69.6,18.69,14.8,3.4
28,1018.4,1019.2,1020.2,"2013-10-28 08:23",1016.1,"2013-10-28 13:39",22.9,27.3,"2013-10-28 11:59",19.1,"2013-10-28 05:36",15.5,63,52,"2013-10-28 12:20",2.6,80,11.1,80,"2013-10-28 15:03","0.0",0,"0.0","","0.0","",7.8,69.7,18.79,16.9,3.2
29,1017.7,1018.5,1019.7,"2013-10-29 08:34",1015.8,"2013-10-29 15:08",24.2,28.2,"2013-10-29 13:00",20.4,"2013-10-29 06:04",16.6,63,53,"2013-10-29 11:00",3.1,80,12,80,"2013-10-29 16:56","0.0",0,"0.0","","0.0","",9,80.6,18.72,15.9,3.1
30,1016.4,1017.2,1018.2,"2013-10-30 21:47",1014.5,"2013-10-30 14:53",24.5,27.9,"2013-10-30 09:36",22.7,"2013-10-30 05:12",17.3,65,55,"2013-10-30 14:20",3.6,90,12.9,70,"2013-10-30 16:49","T",0.8,"T","2013-10-30 11:36","T","2013-10-30 11:36",5.7,51.1,13.03,16.4,-3.5
31,1016.7,1017.5,1018.3,"2013-10-31 08:37",1015.2,"2013-10-31 14:15",23.1,25.6,"2013-10-31 10:14",21.8,"2013-10-31 17:38",17.3,70,59,"2013-10-31 10:14",3.7,80,12.8,80,"2013-10-31 12:35","T",3,"T","2013-10-31 16:46","T","2013-10-31 16:40",1.2,10.8,5.6,10,-1.3
