"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1012.6,1014.8,1014.8,"2013-04-01 00:01",1010,"2013-04-01 16:08",22.3,25.3,"2013-04-01 10:58",20.2,"2013-04-01 05:11",18.9,81,72,"2013-04-01 08:43",1.3,90,4.5,260,"2013-04-01 05:36","5.5",1.3,"2.0","2013-04-01 12:16","5.0","2013-04-01 12:20",1.2,9.7,8.21,12.8,-1
2,1012.5,1014.8,1016,"2013-04-02 21:44",1010.4,"2013-04-02 04:49",22.1,25.1,"2013-04-02 09:55",20.6,"2013-04-02 23:35",17.1,74,60,"2013-04-02 21:06",3.8,40,14.5,70,"2013-04-02 15:10","0.0",0,"0.0","","0.0","",0.1,0.8,3.35,10.5,-2.6
3,1012.8,1015,1016,"2013-04-03 09:12",1009.9,"2013-04-03 15:19",19,21.3,"2013-04-03 12:26",15.6,"2013-04-03 05:44",14.4,75,64,"2013-04-03 13:00",2.1,360,7.3,30,"2013-04-03 02:26","11.0",6.4,"2.5","2013-04-03 05:00","6.5","2013-04-03 04:53",0.4,3.2,7.01,10,-0.8
4,1007.7,1009.9,1011.5,"2013-04-04 00:05",1005.2,"2013-04-04 17:16",21.5,24.6,"2013-04-04 11:43",18.2,"2013-04-04 02:33",18.2,82,69,"2013-04-04 09:12",2.3,240,6.7,230,"2013-04-04 05:17","4.0",3.4,"1.0","2013-04-04 00:32","2.5","2013-04-04 00:09",2.5,20.2,10.19,12.8,-0.8
5,1002.2,1004.4,1005.7,"2013-04-05 00:01",998.7,"2013-04-05 15:36",22.7,25.9,"2013-04-05 15:16",21,"2013-04-05 07:31",19.9,85,74,"2013-04-05 15:11",2.9,20,9.4,230,"2013-04-05 08:45","10.5",10.3,"1.0","2013-04-05 07:26","3.5","2013-04-05 07:11",0.8,6.4,5.32,10,-1.8
6,1002.9,1005.1,1009.6,"2013-04-06 23:27",996.5,"2013-04-06 03:53",20.9,27.7,"2013-04-06 09:40",16.4,"2013-04-06 23:24",17.6,82,70,"2013-04-06 09:39",5.4,40,19.6,30,"2013-04-06 13:26","9.0",7.3,"1.0","2013-04-06 00:31","3.5","2013-04-06 00:24",3.2,25.7,6.94,10.6,-2.8
7,1012.4,1014.7,1014.8,"2013-04-07 21:27",1008.8,"2013-04-07 02:02",17.1,18.5,"2013-04-07 10:44",15.5,"2013-04-07 06:48",10.8,67,54,"2013-04-07 04:23",2.7,30,13.4,30,"2013-04-07 02:30","0.0",0,"0.0","","0.0","",0,0,2.8,10.5,0.6
8,1012.8,1015.1,1014.4,"2013-04-08 21:43",1010.8,"2013-04-08 15:08",18.9,23.9,"2013-04-08 12:44",16.1,"2013-04-08 03:12",14.8,78,60,"2013-04-08 10:55",2.3,250,6.5,150,"2013-04-08 14:46","1.0",5,"0.5","2013-04-08 20:12","0.5","2013-04-08 19:22",1.4,11.2,9.31,10.5,-2.8
9,1013.5,1015.8,1016.6,"2013-04-09 22:37",1011.8,"2013-04-09 15:40",20.2,24.6,"2013-04-09 10:35",18.3,"2013-04-09 02:34",17.3,84,69,"2013-04-09 10:35",3.4,40,11.6,30,"2013-04-09 20:34","13.5",6.6,"3.5","2013-04-09 17:24","6.0","2013-04-09 17:15",0.6,4.8,5.52,10.9,-4.8
10,1016.5,1018.8,1018.8,"2013-04-10 21:06",1014.2,"2013-04-10 02:51",19.1,20.1,"2013-04-10 09:49",18.1,"2013-04-10 23:56",15.7,81,66,"2013-04-10 19:02",2.4,10,9.9,30,"2013-04-10 17:04","6.5",8.2,"1.5","2013-04-10 04:52","3.0","2013-04-10 04:05",0,0,0.35,9,-2.1
