"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1008.6,1010.8,1010.4,"2012-07-01 21:44",1006.4,"2012-07-01 13:39",28.4,31.1,"2012-07-01 14:43",25.4,"2012-07-01 05:38",22.9,72,66,"2012-07-01 16:24",3.8,170,11.3,160,"2012-07-01 13:27",0,0,0,"",0,"",11.5,84.9,24.3,15.1,5.9
2,1006.4,1008.6,1009.5,"2012-07-02 00:01",1004.1,"2012-07-02 16:33",28.5,31.1,"2012-07-02 14:11",25.5,"2012-07-02 04:49",22.5,70,63,"2012-07-02 10:39",4.1,170,10.4,170,"2012-07-02 12:22",0,0,0,"",0,"",12.3,90.8,25.04,16.9,5.9
3,1004.2,1006.4,1006.2,"2012-07-03 00:02",1002.5,"2012-07-03 15:33",28.7,31.4,"2012-07-03 15:06",25.5,"2012-07-03 05:39",21.6,66,59,"2012-07-03 08:15",3.7,170,10.4,170,"2012-07-03 11:42",0,0,0,"",0,"",12.1,89.4,25.25,16,4.1
4,1004.7,1006.9,1006.5,"2012-07-04 22:10",1003.4,"2012-07-04 02:32",28.7,32.1,"2012-07-04 12:31",25.1,"2012-07-04 04:49",21.6,66,55,"2012-07-04 08:31",3.6,160,9.5,150,"2012-07-04 12:26",0,0,0,"",0,"",11.5,85,22.92,15.9,4.9
5,1006.3,1008.5,1008.3,"2012-07-05 22:36",1004.9,"2012-07-05 04:03",28.8,31.4,"2012-07-05 12:17",26.3,"2012-07-05 04:41",22.7,70,64,"2012-07-05 08:13",5.3,170,14.3,180,"2012-07-05 13:18",0,0,0,"",0,"",10,73.9,22.93,17.3,5.4
6,1006.3,1008.5,1007.6,"2012-07-06 00:04",1005.1,"2012-07-06 17:55",28.8,31.9,"2012-07-06 13:03",25.9,"2012-07-06 05:15",22.8,70,64,"2012-07-06 07:54",4.1,170,11.2,180,"2012-07-06 12:41",0,0,0,"",0,"",12,88.8,24.62,19.1,4
7,1005,1007.2,1005.8,"2012-07-07 21:58",1004,"2012-07-07 15:42",28.8,32.2,"2012-07-07 12:46",26.1,"2012-07-07 04:32",22.6,69,62,"2012-07-07 11:15",3.1,170,10.3,170,"2012-07-07 13:05",0,0,0,"",0,"",11.3,83.6,23.75,18.1,6.5
8,1004.6,1006.8,1006.1,"2012-07-08 22:29",1003.2,"2012-07-08 02:40",29,31.5,"2012-07-08 12:42",26.4,"2012-07-08 04:35",22.8,70,62,"2012-07-08 14:22",3,170,13.1,170,"2012-07-08 15:36",0,0,0,"",0,"",11.6,85.9,25.29,17.3,6.4
9,1004.9,1007.1,1005.8,"2012-07-09 09:08",1003.8,"2012-07-09 03:59",28.9,32.3,"2012-07-09 14:58",26.2,"2012-07-09 05:28",22.5,68,60,"2012-07-09 08:20",3.1,150,7.8,160,"2012-07-09 13:49",0,0,0,"",0,"",11.8,87.4,22.5,17.8,5.6
10,1003.9,1006.1,1005.2,"2012-07-10 08:20",1002.4,"2012-07-10 17:05",28.6,32.1,"2012-07-10 15:05",25.4,"2012-07-10 05:11",22.3,69,60,"2012-07-10 07:40",2.6,240,7.2,160,"2012-07-10 12:53",0,0,0,"",0,"",11.3,83.8,22.37,17.6,5.4
11,1003.3,1005.5,1004.4,"2012-07-11 21:29",1001.7,"2012-07-11 03:46",29,32.8,"2012-07-11 13:23",25.5,"2012-07-11 04:05",22.2,67,59,"2012-07-11 07:01",2.5,110,7.6,170,"2012-07-11 10:19",0,0,0,"",0,"",10.7,79.4,22.35,14,5.2
12,1003.5,1005.7,1004.7,"2012-07-12 07:57",1002.6,"2012-07-12 01:18",29.5,33.2,"2012-07-12 12:52",26.3,"2012-07-12 04:01",22.6,67,58,"2012-07-12 22:57",2.6,90,7.7,90,"2012-07-12 14:20",0,0,0,"",0,"",12,89.1,23.83,12.9,6.8
13,1003.2,1005.4,1004.5,"2012-07-13 10:16",1001.4,"2012-07-13 17:43",29.2,32.9,"2012-07-13 12:53",25.7,"2012-07-13 04:19",22.6,68,59,"2012-07-13 23:45",2.4,110,6.4,80,"2012-07-13 14:53",0,0,0,"",0,"",11.9,88.4,23.59,16.8,3.5
14,1002.4,1004.6,1003.6,"2012-07-14 21:15",1001,"2012-07-14 16:08",29.3,32.9,"2012-07-14 13:47",25.9,"2012-07-14 04:32",23.4,70,63,"2012-07-14 00:01",2.3,240,6.2,100,"2012-07-14 14:47",0,0,0,"",0,"",11.7,87,23.31,14.1,4
15,1003.4,1005.6,1005.6,"2012-07-15 21:45",1002,"2012-07-15 03:18",29.9,34.6,"2012-07-15 11:29",26.2,"2012-07-15 04:24",24,71,57,"2012-07-15 11:29",2.9,240,9.2,40,"2012-07-15 14:16",0,0,0,"",0,"",10.4,77.4,22.62,15.4,6
