"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,983.9,986,990.1,"2012-08-01 00:08",975.3,"2012-08-01 23:55",26.4,29.2,"2012-08-01 09:27",24.1,"2012-08-01 23:14",23.2,83,68,"2012-08-01 05:40",6.8,20,23.4,10,"2012-08-01 03:19","87.0",19.4,"6.0","2012-08-01 22:06","18.0","2012-08-01 21:21",0.1,0.8,4.53,8,-1
2,981.2,983.3,988.6,"2012-08-02 23:36",968.4,"2012-08-02 02:30",26,28.8,"2012-08-02 13:31",24.1,"2012-08-02 00:01",23.8,88,77,"2012-08-02 13:38",4.2,190,26.5,180,"2012-08-02 03:12","149.5",13.5,"21.5","2012-08-02 03:56","67.0","2012-08-02 03:37",0,0,5.43,8.5,-2.6
3,994.3,996.4,997.6,"2012-08-03 21:15",988.4,"2012-08-03 00:21",28.1,31.3,"2012-08-03 12:31",25.1,"2012-08-03 02:17",24.3,80,71,"2012-08-03 09:13",2.7,240,7.2,40,"2012-08-03 20:49","0.0",0,"0.0","","0.0","",8.8,66.9,17.92,13.6,4.7
4,998.6,1000.7,1000.8,"2012-08-04 21:39",996.7,"2012-08-04 02:04",29,32.5,"2012-08-04 12:54",25.8,"2012-08-04 02:25",24.2,76,66,"2012-08-04 10:18",2.8,240,6.8,230,"2012-08-04 06:27","0.0",0,"0.0","","0.0","",9.7,73.8,21.66,15,4.3
5,999.4,1001.6,1000.5,"2012-08-05 00:02",998.1,"2012-08-05 16:22",28.1,31.1,"2012-08-05 10:40",25.6,"2012-08-05 05:26",23.5,76,66,"2012-08-05 09:39",1.6,250,5.5,80,"2012-08-05 09:51","0.0",0,"0.0","","0.0","",4.3,32.8,10.77,11.1,4.2
6,996.5,998.6,999.7,"2012-08-06 00:01",994.2,"2012-08-06 18:02",28.1,30.9,"2012-08-06 13:09",25.6,"2012-08-06 05:32",23.5,76,64,"2012-08-06 10:51",2.4,240,6.8,250,"2012-08-06 10:08","0.0",0,"0.0","","0.0","",5.3,40.5,13.83,11.5,-2.7
7,994.4,996.6,996.4,"2012-08-07 00:05",993.1,"2012-08-07 04:50",28.7,32.3,"2012-08-07 13:34",25.7,"2012-08-07 03:03",24,76,63,"2012-08-07 16:34",2.5,240,8.2,160,"2012-08-07 11:58","T",0.7,"T","2012-08-07 01:50","T","2012-08-07 01:50",6.9,52.7,18.66,14.1,4.3
8,995.4,997.6,998,"2012-08-08 23:15",993.5,"2012-08-08 03:30",29.5,33.7,"2012-08-08 15:04",25.5,"2012-08-08 05:32",23.4,70,51,"2012-08-08 15:03",2.8,80,6.9,200,"2012-08-08 00:23","0.0",0,"0.0","","0.0","",11.9,91.1,23.25,15.9,3.7
9,998.6,1000.8,1001,"2012-08-09 21:42",996.8,"2012-08-09 01:56",28.9,32.2,"2012-08-09 10:50",27.1,"2012-08-09 23:49",24.9,79,68,"2012-08-09 08:30",2.5,10,9.4,170,"2012-08-09 13:12","T",1.2,"T","2012-08-09 15:15","T","2012-08-09 15:15",5.5,42.2,12.46,12.6,-2.7
10,1001,1003.2,1002.9,"2012-08-10 22:03",999.1,"2012-08-10 01:29",28.3,31,"2012-08-10 15:39",25.8,"2012-08-10 05:44",24.1,78,71,"2012-08-10 08:17",2,150,6.4,180,"2012-08-10 10:06","0.0",0,"0.0","","0.0","",1.4,10.8,12.38,15,2.4
11,1003,1005.2,1005,"2012-08-11 22:07",1001.4,"2012-08-11 01:16",28.7,32,"2012-08-11 13:04",26,"2012-08-11 04:24",23.6,74,65,"2012-08-11 08:14",2.8,240,8.4,80,"2012-08-11 12:57","0.0",0,"0.0","","0.0","",5.9,45.4,16.16,12.3,2.7
12,1003.1,1005.3,1004.5,"2012-08-12 21:26",1001.6,"2012-08-12 14:15",28.7,33.2,"2012-08-12 14:12",25.1,"2012-08-12 04:52",23.1,73,55,"2012-08-12 14:33",2.3,240,6.9,30,"2012-08-12 15:22","0.0",0,"0.0","","0.0","",9.2,70.9,19.44,16.3,4.7
13,1003.2,1005.4,1004.9,"2012-08-13 21:55",1001.8,"2012-08-13 02:55",29.1,33.4,"2012-08-13 12:10",25.5,"2012-08-13 05:43",23.1,71,58,"2012-08-13 12:00",3,40,9.4,40,"2012-08-13 13:28","0.0",0,"0.0","","0.0","",8.9,68.7,20.59,14.3,6.1
14,1003.8,1005.9,1004.7,"2012-08-14 22:56",1002.7,"2012-08-14 03:26",29.2,33,"2012-08-14 14:27",25.5,"2012-08-14 05:32",22.8,69,59,"2012-08-14 10:46",2.8,250,8.2,70,"2012-08-14 14:45","0.0",0,"0.0","","0.0","",12.1,93.5,23.77,13.3,-5.6
15,1003,1005.2,1005.3,"2012-08-15 22:16",1001.4,"2012-08-15 02:02",29,32.4,"2012-08-15 12:18",26.6,"2012-08-15 20:12",23.8,74,63,"2012-08-15 00:30",2.4,100,8,140,"2012-08-15 19:30","8.5",1.2,"4.0","2012-08-15 19:40","8.0","2012-08-15 19:30",7.1,54.9,19.75,12.1,-5.5
16,1004.4,1006.6,1007,"2012-08-16 21:44",1002.9,"2012-08-16 05:14",28.5,31.6,"2012-08-16 11:38",25.9,"2012-08-16 05:31",24.6,79,71,"2012-08-16 10:15",3.9,170,10.4,170,"2012-08-16 12:40","1.5",0.8,"0.5","2012-08-16 00:05","1.5","2012-08-16 00:05",9.4,72.9,21.52,14.8,5.1
17,1006.7,1008.9,1009.1,"2012-08-17 23:47",1004.9,"2012-08-17 01:29",27.7,31.3,"2012-08-17 10:56",23.9,"2012-08-17 20:11",23.8,80,68,"2012-08-17 10:58",2.3,60,10.3,320,"2012-08-17 19:32","64.0",3.1,"14.5","2012-08-17 19:34","54.0","2012-08-17 19:19",2,15.5,10.57,10.9,-2
18,1007.5,1009.7,1009.2,"2012-08-18 00:04",1006.1,"2012-08-18 16:16",27.9,31.6,"2012-08-18 13:21",24.7,"2012-08-18 01:47",23.6,78,64,"2012-08-18 10:48",2.4,80,7,230,"2012-08-18 01:50","1.0",0.7,"0.7","2012-08-18 00:44","1.0","2012-08-18 00:10",9.6,74.7,20.29,13.9,4.4
19,1006.3,1008.5,1008.1,"2012-08-19 00:05",1004.7,"2012-08-19 16:22",28.3,31.4,"2012-08-19 12:06",25.2,"2012-08-19 04:58",22.9,73,66,"2012-08-19 11:02",2.4,140,5.3,250,"2012-08-19 04:48","0.0",0,"0.0","","0.0","",11.2,87.3,23.24,17.1,6.1
20,1005,1007.2,1006,"2012-08-20 08:33",1003.8,"2012-08-20 16:03",28.2,31.9,"2012-08-20 12:04",24.9,"2012-08-20 05:46",22.5,71,60,"2012-08-20 11:01",2.1,130,5.6,250,"2012-08-20 01:34","0.0",0,"0.0","","0.0","",11.2,87.4,22.8,17.5,6.8
21,1004.3,1006.5,1005.5,"2012-08-21 00:02",1003.4,"2012-08-21 16:16",28.2,32.1,"2012-08-21 14:40",24.9,"2012-08-21 05:31",22.1,70,61,"2012-08-21 08:17",3,240,8.6,80,"2012-08-21 15:05","0.0",0,"0.0","","0.0","",8.3,64.9,20.27,16.3,5
22,1000.8,1003,1004.1,"2012-08-22 00:01",998.4,"2012-08-22 15:49",29.2,33.4,"2012-08-22 11:34",25.2,"2012-08-22 05:42",21.7,64,54,"2012-08-22 08:18",4.2,10,16.1,20,"2012-08-22 17:23","T",0.3,"T","2012-08-22 12:15","T","2012-08-22 12:15",7.3,57.2,17.03,11.5,-5.1
23,998.8,1001,1001.7,"2012-08-23 23:42",996.7,"2012-08-23 14:51",28.7,32,"2012-08-23 09:15",25.4,"2012-08-23 22:49",22.8,71,57,"2012-08-23 08:50",6.4,40,23.2,20,"2012-08-23 21:15","26.0",8.9,"3.5","2012-08-23 22:44","9.5","2012-08-23 21:57",2.2,17.3,7.31,10.1,-3.6
24,1001.4,1003.6,1004.5,"2012-08-24 23:57",998.7,"2012-08-24 03:56",26.7,28.7,"2012-08-24 10:29",23.9,"2012-08-24 15:33",24.4,87,82,"2012-08-24 03:59",3.9,70,14.8,20,"2012-08-24 04:49","55.5",10.1,"9.0","2012-08-24 15:10","34.5","2012-08-24 15:03",0,0,3.93,8.5,-1
25,1003.8,1006,1005.9,"2012-08-25 08:48",1002.5,"2012-08-25 03:11",26.9,30.3,"2012-08-25 15:03",24.1,"2012-08-25 08:48",23.3,81,67,"2012-08-25 15:31",2.6,10,9.2,210,"2012-08-25 07:45","63.0",4.2,"19.0","2012-08-25 07:50","39.0","2012-08-25 07:42",4.8,37.8,13.71,11,-3.8
26,999.9,1002.1,1003.4,"2012-08-26 00:01",997.9,"2012-08-26 23:38",27.9,31.2,"2012-08-26 11:59",25,"2012-08-26 04:16",22.4,72,61,"2012-08-26 11:48",3.5,250,8.2,160,"2012-08-26 15:10","0.0",0,"0.0","","0.0","",8.5,67,19.93,15.1,4.3
27,998.1,1000.3,1001.1,"2012-08-27 23:05",996.7,"2012-08-27 14:31",27.4,30.6,"2012-08-27 12:28",24.4,"2012-08-27 05:49",22.7,76,65,"2012-08-27 08:57",3.6,180,18,190,"2012-08-27 19:38","8.0",1.8,"2.5","2012-08-27 23:00","8.0","2012-08-27 22:52",5.9,46.6,17.45,15,-4.5
28,997.5,999.7,1001.7,"2012-08-28 21:50",992.6,"2012-08-28 12:39",26,28.1,"2012-08-28 12:31",24.4,"2012-08-28 00:25",23.5,86,77,"2012-08-28 14:01",3.5,10,17.9,20,"2012-08-28 12:53","21.0",12.8,"3.5","2012-08-28 06:15","9.5","2012-08-28 05:30",0,0,2.79,9.5,-1.5
29,1004.3,1006.4,1007.3,"2012-08-29 21:39",1000.7,"2012-08-29 00:17",28.2,32.4,"2012-08-29 14:00",24.6,"2012-08-29 05:55",22.4,71,57,"2012-08-29 12:39",2.6,20,8.8,30,"2012-08-29 14:25","0.0",0,"0.0","","0.0","",3.5,27.7,12.62,12.6,3.3
30,1006.7,1008.9,1008.4,"2012-08-30 21:49",1005.2,"2012-08-30 15:57",28.1,32.4,"2012-08-30 13:12",25.1,"2012-08-30 06:36",22.9,74,63,"2012-08-30 12:25",2.6,90,7.8,340,"2012-08-30 20:20","T",0.8,"T","2012-08-30 20:55","T","2012-08-30 20:55",8.1,64.3,19.65,11.5,-3.2
31,1007.4,1009.6,1009.2,"2012-08-31 21:24",1006,"2012-08-31 15:09",27.5,30.7,"2012-08-31 12:54",25.1,"2012-08-31 03:55",23.1,77,67,"2012-08-31 09:26",2.4,250,7.7,160,"2012-08-31 11:58","0.5",0.2,"0.5","2012-08-31 23:50","0.5","2012-08-31 23:50",6.8,54.1,17.82,12.6,-2.9
