"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1008.1,1018.3,1010.3,"2014-01-01 08:33",1005.8,"2014-01-01 15:11",17.1,25,"2014-01-01 13:23",11.2,"2014-01-01 06:11",11,70,37,"2014-01-01 13:03",0.5,320,5.7,360,"2014-01-01 14:20",0,0,0,"",0,"",9.6,90.3,15.03,9.3,2.3
2,1006.5,1016.6,1008.9,"2014-01-02 08:28",1004.1,"2014-01-02 14:51",19.3,26.4,"2014-01-02 13:08",13.1,"2014-01-02 06:11",12.5,67,42,"2014-01-02 11:54",0.7,60,4.6,10,"2014-01-02 12:39",0,0,0,"",0,"",9.7,91.2,14.92,9.3,-1.8
3,1004.6,1014.6,1006.7,"2014-01-03 08:58",1001.9,"2014-01-03 15:07",20.9,26.4,"2014-01-03 14:25",17.4,"2014-01-03 05:51",15.6,72,53,"2014-01-03 13:03",0.9,350,6.2,360,"2014-01-03 16:28",2,3.1,0.5,"2014-01-03 05:37",0.9,"2014-01-03 05:00",4.2,39.5,10.86,9.3,2
4,1005.4,1015.5,1007.5,"2014-01-04 22:29",1003.7,"2014-01-04 04:25",18.3,22.1,"2014-01-04 14:10",13.7,"2014-01-04 23:10",11.1,64,47,"2014-01-04 14:10",1.9,340,8.4,360,"2014-01-04 15:14",0,0,0,"",0,"",2.9,27.2,9.51,8.8,2.9
5,1007.4,1017.6,1009.3,"2014-01-05 08:26",1005.5,"2014-01-05 13:29",16.6,22.5,"2014-01-05 13:37",11.9,"2014-01-05 06:15",8.2,59,38,"2014-01-05 14:08",1.1,330,6,320,"2014-01-05 16:03",0,0,0,"",0,"",9,84.5,14.45,6.9,1.7
6,1007.9,1018.1,1009.4,"2014-01-06 08:54",1006.4,"2014-01-06 14:00",16.4,22.3,"2014-01-06 14:18",12.7,"2014-01-06 01:12",10.3,68,45,"2014-01-06 14:38",0.8,360,6.3,300,"2014-01-06 15:35",0,0,0,"",0,"",2.5,23.4,7.19,8.1,1.3
7,1007.1,1017.3,1009.2,"2014-01-07 09:04",1005.3,"2014-01-07 13:47",17.6,25.2,"2014-01-07 13:56",12.9,"2014-01-07 06:53",12,71,39,"2014-01-07 13:47",0.6,20,6.9,340,"2014-01-07 14:27",0,0,0,"",0,"",9,84.4,14.14,9.3,1.6
8,1007.4,1017.6,1009,"2014-01-08 09:53",1005.6,"2014-01-08 14:28",18.4,25.7,"2014-01-08 12:03",13.8,"2014-01-08 06:34",13,72,45,"2014-01-08 11:11",1.6,10,9.1,20,"2014-01-08 16:33",0,0,0,"",0,"",5.4,50.6,11.23,9,2.1
9,1011.2,1021.5,1013.5,"2014-01-09 22:16",1008.7,"2014-01-09 00:11",14.8,18.1,"2014-01-09 14:05",13.4,"2014-01-09 18:38",9.3,70,60,"2014-01-09 14:04",2.9,360,12.1,10,"2014-01-09 06:26",0,0,0,"",0,"",4.6,43,11.55,10.5,2.7
10,1013,1023.3,1015.4,"2014-01-10 09:08",1010.1,"2014-01-10 14:56",16.3,21.6,"2014-01-10 13:26",13.7,"2014-01-10 23:38",10.7,70,54,"2014-01-10 13:18",1.3,320,8.9,330,"2014-01-10 15:29",0,0,0,"",0,"",7.1,66.4,14.06,11.5,1.7
