"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1003.2,1013,1005,"2015-04-01 07:53",1001.1,"2015-04-01 14:52",26.9,32.9,"2015-04-01 11:45",23.4,"2015-04-01 05:48",21.2,72,46,"2015-04-01 11:45",1.9,230,8.1,230,"2015-04-01 15:19",0,0,0,"",0,"",9,73,20.34,10.8,5.3
2,999.7,1009.5,1002.1,"2015-04-02 08:06",997.5,"2015-04-02 16:02",26.7,32.7,"2015-04-02 12:06",23.1,"2015-04-02 05:46",21.6,75,48,"2015-04-02 12:09",2,190,7.7,230,"2015-04-02 13:47",0,0,0,"",0,"",8.8,71.3,20.02,11.3,5.1
3,999.2,1009,1001.3,"2015-04-03 09:40",997.6,"2015-04-03 02:38",27.2,33.8,"2015-04-03 12:51",21.7,"2015-04-03 06:04",20.6,69,44,"2015-04-03 12:50",1.9,200,8.1,230,"2015-04-03 09:46",0,0,0,"",0,"",10.9,88.1,21.52,12.9,5.1
4,1001.5,1011.2,1004,"2015-04-04 23:19",999.5,"2015-04-04 03:57",27.4,33.4,"2015-04-04 12:34",23,"2015-04-04 06:29",20.6,67,46,"2015-04-04 12:34",1.6,180,7.9,260,"2015-04-04 14:29",0,0,0,"",0,"",10.5,84.7,21.69,12.6,6
5,1002,1011.7,1003.5,"2015-04-05 00:05",999.9,"2015-04-05 16:39",27.4,33.8,"2015-04-05 11:39",22.8,"2015-04-05 05:37",20.4,66,48,"2015-04-05 11:34",1.3,320,6.7,290,"2015-04-05 15:58",0,0,0,"",0,"",11,88.6,22.04,11,6.1
6,1002.4,1012.2,1004.7,"2015-04-06 21:31",1000.6,"2015-04-06 03:34",27.6,33.3,"2015-04-06 12:23",23,"2015-04-06 05:45",21.1,68,52,"2015-04-06 14:21",1.5,340,7.8,20,"2015-04-06 09:30",0,0,0,"",0,"",7,56.3,18.29,12.6,6
7,1004.6,1014.5,1007.8,"2015-04-07 22:56",1002.6,"2015-04-07 03:55",23.8,29.5,"2015-04-07 13:01",19,"2015-04-07 23:59",17.7,69,53,"2015-04-07 12:59",2.5,340,9,290,"2015-04-07 13:50",0,0,0,"",0,"",8.1,65,20.26,12,6
8,1007.6,1017.7,1009.3,"2015-04-08 23:53",1005.8,"2015-04-08 14:51",19.1,23.9,"2015-04-08 12:49",16.6,"2015-04-08 23:56",12.6,66,54,"2015-04-08 12:49",2.6,340,10.3,300,"2015-04-08 13:38",0,0,0,"",0,"",2.2,17.6,13.36,12.9,-4.4
9,1007.3,1017.3,1009.2,"2015-04-09 00:01",1005,"2015-04-09 15:37",20.9,27.1,"2015-04-09 14:23",16.3,"2015-04-09 06:02",15.5,72,57,"2015-04-09 14:02",1.5,330,6.8,330,"2015-04-09 16:15",2.8,1.4,1.2,"2015-04-09 05:52",2.7,"2015-04-09 05:30",5.5,44,17.72,10.5,5.2
10,1007,1017.1,1008.5,"2015-04-10 10:37",1005.7,"2015-04-10 15:04",20.1,22.9,"2015-04-10 13:04",17.7,"2015-04-10 22:46",15.8,76,68,"2015-04-10 09:26",1.7,320,8.3,340,"2015-04-10 21:11",0.4,0.5,0.4,"2015-04-10 17:18",0.4,"2015-04-10 17:18",0.1,0.8,5.4,11.4,-1.2
11,1008.2,1018.4,1010.1,"2015-04-11 21:53",1006,"2015-04-11 03:59",17.1,18.2,"2015-04-11 14:02",15.8,"2015-04-11 07:49",14.6,85,78,"2015-04-11 01:08",1.3,330,6.1,320,"2015-04-11 19:12",25.3,16.1,6.5,"2015-04-11 07:40",12.5,"2015-04-11 07:25",0,0,2.71,7.3,-0.1
12,1007.4,1017.4,1009,"2015-04-12 00:01",1005.6,"2015-04-12 15:03",20.1,26.5,"2015-04-12 13:06",16.2,"2015-04-12 04:17",16.4,80,63,"2015-04-12 11:48",1.3,330,9.2,10,"2015-04-12 14:18",5.4,4.1,1,"2015-04-12 01:52",2.5,"2015-04-12 00:01",4.3,34.2,17.9,11.1,-3.7
13,1006.8,1016.8,1008.6,"2015-04-13 22:28",1004.2,"2015-04-13 15:19",21.6,26.5,"2015-04-13 12:19",18.4,"2015-04-13 06:19",11.5,54,32,"2015-04-13 17:22",2.2,360,10.1,350,"2015-04-13 17:00",0,0,0,"",0,"",8.6,68.2,21.15,10.8,6.1
14,1007.7,1017.8,1010,"2015-04-14 08:55",1005.3,"2015-04-14 17:00",19.7,25.2,"2015-04-14 13:50",14.4,"2015-04-14 06:12",5.8,42,22,"2015-04-14 13:00",1.3,340,7.9,360,"2015-04-14 11:06",0,0,0,"",0,"",10.7,84.7,24.15,13,5.6
15,1006.3,1016.4,1008.1,"2015-04-15 09:11",1004.4,"2015-04-15 16:03",21,28.3,"2015-04-15 13:18",12.4,"2015-04-15 05:37",10.6,53,30,"2015-04-15 12:07",1.2,230,7.1,240,"2015-04-15 13:20",0,0,0,"",0,"",10.7,84.6,22.62,12.6,4.8
16,1005,1014.9,1006.9,"2015-04-16 08:56",1002.5,"2015-04-16 16:15",24.8,30.3,"2015-04-16 12:37",20,"2015-04-16 04:47",16.1,60,42,"2015-04-16 10:08",1.3,230,7.7,250,"2015-04-16 12:46",0,0,0,"",0,"",10.3,81.3,21.73,11.6,5.8
17,1003.9,1013.8,1006.3,"2015-04-17 08:11",1002.1,"2015-04-17 16:02",24.6,31,"2015-04-17 12:35",18.8,"2015-04-17 05:05",17.7,66,49,"2015-04-17 12:40",0.9,320,7.3,230,"2015-04-17 11:27",0,0,0,"",0,"",7.2,56.7,19.16,10.8,3.7
18,1001.4,1011.2,1003.5,"2015-04-18 00:24",999,"2015-04-18 16:35",27.2,34.1,"2015-04-18 12:59",22.8,"2015-04-18 05:45",21.5,72,52,"2015-04-18 12:58",1.6,230,10.2,230,"2015-04-18 14:30",1.4,1.4,0.7,"2015-04-18 21:25",1.4,"2015-04-18 20:50",6.3,49.5,17.13,10.6,-4.6
19,999.9,1009.6,1001.4,"2015-04-19 00:02",997.5,"2015-04-19 14:43",27.6,32.4,"2015-04-19 12:26",25.3,"2015-04-19 05:07",21.7,71,54,"2015-04-19 13:43",1.7,170,8.6,170,"2015-04-19 12:18",0.9,1.1,0.5,"2015-04-19 15:07",0.9,"2015-04-19 15:05",1.5,11.8,9.65,11.3,-2.7
20,999.6,1009.4,1002.2,"2015-04-20 21:06",997.8,"2015-04-20 15:02",28.1,32.8,"2015-04-20 12:46",25.4,"2015-04-20 05:27",20,62,50,"2015-04-20 12:58",2,170,8.8,180,"2015-04-20 13:15",0,0,0,"",0,"",3.4,26.6,12.91,11.3,-4.9
