"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1012.6,1014.9,1015.1,"2014-03-01 07:59",1010.1,"2014-03-01 16:00",20.8,24.5,"2014-03-01 13:10",18.4,"2014-03-01 05:57",17.5,82,68,"2014-03-01 11:23",2.6,230,7.5,180,"2014-03-01 15:18","0.0",0,"0.0","","0.0","",1.6,13.8,8.29,10.5,-0.6
2,1013.7,1016,1016.3,"2014-03-02 22:51",1010.5,"2014-03-02 01:44",18.2,20.7,"2014-03-02 00:20",16.5,"2014-03-02 17:05",14.7,80,73,"2014-03-02 12:14",4.8,40,16.9,40,"2014-03-02 07:27","6.5",3.8,"2.5","2014-03-02 02:42","4.0","2014-03-02 02:40",0,0,1.97,10,-0.5
3,1016.1,1018.4,1017.8,"2014-03-03 09:00",1014.4,"2014-03-03 03:44",17.4,19.2,"2014-03-03 13:13",15.7,"2014-03-03 07:29",14,80,70,"2014-03-03 13:46",2.1,30,8.7,40,"2014-03-03 00:44","1.5",5.7,"0.5","2014-03-03 05:30","1.0","2014-03-03 05:30",0,0,3.47,10.3,-1.5
4,1014.5,1016.7,1016.6,"2014-03-04 08:21",1011.8,"2014-03-04 15:43",20,25.2,"2014-03-04 11:57",16,"2014-03-04 05:52",15.8,77,58,"2014-03-04 11:45",3.3,170,9.2,180,"2014-03-04 15:52","3.5",1.7,"1.0","2014-03-04 23:26","2.5","2014-03-04 22:29",6.6,56.6,15.23,11.8,-2.1
5,1017.7,1020,1019.8,"2014-03-05 21:27",1014.8,"2014-03-05 03:02",17.1,18.4,"2014-03-05 00:04",16.2,"2014-03-05 23:59",12.8,76,68,"2014-03-05 14:25",5,40,16.1,30,"2014-03-05 04:04","4.0",6.2,"0.5","2014-03-05 00:15","1.5","2014-03-05 00:10",0,0,2.9,9.3,-2
6,1017.9,1020.2,1019.4,"2014-03-06 08:39",1015.4,"2014-03-06 15:48",16.5,19.5,"2014-03-06 12:26",14.8,"2014-03-06 03:45",13.5,83,68,"2014-03-06 12:14",2.1,250,5.8,70,"2014-03-06 12:34","1.5",5.9,"0.5","2014-03-06 16:49","0.5","2014-03-06 16:15",0,0,6.47,11.4,-0.5
7,1019.5,1021.8,1022.3,"2014-03-07 09:22",1018,"2014-03-07 16:17",18,20.9,"2014-03-07 13:29",15.8,"2014-03-07 06:20",14.3,80,66,"2014-03-07 11:46",2.8,30,9.9,40,"2014-03-07 12:45","1.5",5.7,"0.3","2014-03-07 05:10","0.5","2014-03-07 05:10",1.2,10.2,10.62,12.9,-1.6
8,1014.6,1016.9,1018.2,"2014-03-08 00:01",1012.1,"2014-03-08 14:32",18.6,23.4,"2014-03-08 12:19",15.6,"2014-03-08 06:18",15.2,81,67,"2014-03-08 10:01",3.2,240,9.2,60,"2014-03-08 19:40","2.0",8.7,"0.5","2014-03-08 16:44","1.5","2014-03-08 16:50",3.5,29.8,12.3,11,-0.8
9,1018.5,1020.8,1022.5,"2014-03-09 22:12",1015,"2014-03-09 02:56",16.6,17.8,"2014-03-09 00:36",15.6,"2014-03-09 08:03",12.5,77,67,"2014-03-09 22:53",4.6,40,13.1,50,"2014-03-09 15:36","3.5",10.5,"0.5","2014-03-09 00:34","1.5","2014-03-09 05:06",0,0,7.08,9.3,-2.6
10,1022.8,1025.1,1024.1,"2014-03-10 21:16",1021.5,"2014-03-10 14:17",16.3,18.5,"2014-03-10 10:26",15,"2014-03-10 16:58",10.9,71,58,"2014-03-10 10:36",2.3,350,10.9,20,"2014-03-10 01:22","0.0",0,"0.0","","0.0","",0,0,3.6,10,0.4
11,1021.3,1023.6,1023.5,"2014-03-11 00:01",1019.2,"2014-03-11 15:14",17.4,19.8,"2014-03-11 12:24",15.1,"2014-03-11 04:52",13.7,79,70,"2014-03-11 10:49",2,230,7.2,220,"2014-03-11 23:26","0.0",0,"0.0","","0.0","",0,0,9.16,11.4,0.8
12,1013.1,1015.4,1019.3,"2014-03-12 00:01",1009.1,"2014-03-12 16:40",18.8,20.8,"2014-03-12 13:41",16.9,"2014-03-12 03:45",15.8,83,71,"2014-03-12 12:59",2.9,230,8.3,210,"2014-03-12 08:27","6.0",2.8,"1.5","2014-03-12 22:28","4.0","2014-03-12 22:09",0,0,3.37,12.5,-0.8
13,1013.9,1016.2,1020.2,"2014-03-13 22:27",1007.9,"2014-03-13 03:49",18,21.4,"2014-03-13 08:30",15.8,"2014-03-13 23:05",14.7,81,64,"2014-03-13 21:29",5,40,16.1,50,"2014-03-13 12:46","2.0",2,"1.0","2014-03-13 05:01","2.0","2014-03-13 04:43",0.5,4.2,4.69,9.8,-1.9
