"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1018,1020.3,1020.8,"2015-03-01 21:55",1014.4,"2015-03-01 02:24",17.2,21.2,"2015-03-01 01:58",14.9,"2015-03-01 22:57",14.8,86,75,"2015-03-01 21:09",4.8,40,12.8,60,"2015-03-01 06:24","3.0",13,"0.5","2015-03-01 04:05","1.0","2015-03-01 04:05",0,0,0.68,9,-2.1
2,1015.7,1018,1019.8,"2015-03-02 00:04",1012.4,"2015-03-02 23:34",16.8,18.7,"2015-03-02 15:00",14.4,"2015-03-02 03:27",13.3,80,70,"2015-03-02 13:59",1.6,240,5.6,220,"2015-03-02 23:08","0.0",0,"0.0","","0.0","",0,0,2.98,11.9,0.9
3,1010.6,1012.8,1012.6,"2015-03-03 23:55",1007.9,"2015-03-03 14:41",20.6,25.8,"2015-03-03 13:11",15.8,"2015-03-03 05:41",17.1,80,66,"2015-03-03 09:49",3.7,30,15.9,30,"2015-03-03 23:36","0.0",0,"0.0","","0.0","",8,68.8,16.39,14.6,3.7
4,1016.2,1018.5,1018.3,"2015-03-04 21:07",1012.6,"2015-03-04 00:02",18.4,19.7,"2015-03-04 13:09",17.3,"2015-03-04 03:33",13.5,73,66,"2015-03-04 10:27",3.9,40,18.1,50,"2015-03-04 00:55","0.0",0,"0.0","","0.0","",0,0,2.86,11,2.2
5,1015.8,1018,1018.5,"2015-03-05 07:29",1013.2,"2015-03-05 15:14",20.2,22.9,"2015-03-05 12:18",17.7,"2015-03-05 06:10",15.8,76,65,"2015-03-05 12:01",1.9,20,7,40,"2015-03-05 03:17","0.0",0,"0.0","","0.0","",1.7,14.6,8.76,14.1,-1.1
6,1015.1,1017.4,1017.4,"2015-03-06 09:07",1012.8,"2015-03-06 03:29",19.3,20.8,"2015-03-06 00:45",18.1,"2015-03-06 08:04",16.3,83,76,"2015-03-06 15:06",2.5,10,11.4,30,"2015-03-06 07:25","T",3.8,"T","2015-03-06 08:46","T","2015-03-06 08:46",0,0,2.23,9.5,-0.9
7,1016.6,1018.9,1018.4,"2015-03-07 21:49",1014.8,"2015-03-07 15:06",19.5,21.6,"2015-03-07 13:45",18.2,"2015-03-07 07:05",17.1,86,76,"2015-03-07 13:30",2.4,30,8.6,50,"2015-03-07 20:00","1.0",8.1,"0.2","2015-03-07 07:05","0.5","2015-03-07 06:40",0,0,4.41,9.5,-0.6
8,1014.8,1017,1018,"2015-03-08 00:01",1012,"2015-03-08 15:12",22.1,26,"2015-03-08 13:44",18.4,"2015-03-08 00:11",18.7,81,66,"2015-03-08 11:02",1.8,130,5.6,20,"2015-03-08 17:52","0.0",0,"0.0","","0.0","",7.1,60.4,16.42,12.9,3.4
9,1017.3,1019.5,1022.6,"2015-03-09 23:38",1012.9,"2015-03-09 03:12",19.5,24.4,"2015-03-09 08:48",16.8,"2015-03-09 18:32",15.5,78,64,"2015-03-09 21:33",4.2,50,16.8,60,"2015-03-09 11:16","0.0",0,"0.0","","0.0","",0.5,4.2,1.21,10.6,-1
10,1023.1,1025.4,1024.9,"2015-03-10 09:18",1021.6,"2015-03-10 02:45",16.5,19.1,"2015-03-10 12:39",14.2,"2015-03-10 23:13",12.3,77,64,"2015-03-10 12:55",3.2,30,11,40,"2015-03-10 09:45","3.5",8.2,"0.5","2015-03-10 08:17","1.5","2015-03-10 22:15",0.1,0.8,3.25,9.3,-0.5
11,1020.5,1022.8,1023.7,"2015-03-11 00:01",1018.5,"2015-03-11 14:46",15.8,17.7,"2015-03-11 11:55",14.3,"2015-03-11 00:40",14.2,91,78,"2015-03-11 12:27",1.7,290,4.5,330,"2015-03-11 16:24","12.5",17.1,"1.0","2015-03-11 23:41","2.0","2015-03-11 22:44",0,0,3.56,8.5,-0.5
12,1017.9,1020.2,1019.5,"2015-03-12 09:07",1016.3,"2015-03-12 14:17",17.5,20.7,"2015-03-12 12:25",15.5,"2015-03-12 01:14",14.4,83,67,"2015-03-12 14:02",2.6,40,10.8,40,"2015-03-12 14:17","9.0",9.7,"1.0","2015-03-12 04:22","2.0","2015-03-12 04:03",0,0,7.09,12.3,-2
13,1017,1019.3,1018.3,"2015-03-13 00:02",1015.3,"2015-03-13 15:09",20.1,24.6,"2015-03-13 13:25",15.6,"2015-03-13 04:47",14.5,71,54,"2015-03-13 11:29",2.1,260,6.6,230,"2015-03-13 07:19","0.0",0,"0.0","","0.0","",7.2,60.7,16.74,13.5,2.9
14,1016.9,1019.1,1019,"2015-03-14 08:10",1014.9,"2015-03-14 15:17",22,26.6,"2015-03-14 12:45",17.2,"2015-03-14 04:52",17,74,54,"2015-03-14 11:02",2.5,250,6.8,260,"2015-03-14 04:02","0.0",0,"0.0","","0.0","",8.3,69.8,17.38,13.9,3
15,1015,1017.3,1017.2,"2015-03-15 08:12",1012.7,"2015-03-15 15:59",23.2,27.5,"2015-03-15 13:47",18.9,"2015-03-15 06:19",19.3,79,64,"2015-03-15 09:44",3.7,230,13.7,180,"2015-03-15 17:25","0.0",0,"0.0","","0.0","",7.9,66.3,15.3,14.1,-4.6
16,1014,1016.2,1016.2,"2015-03-16 09:11",1012.1,"2015-03-16 15:03",23.7,26.5,"2015-03-16 12:35",20.9,"2015-03-16 05:25",20.9,84,72,"2015-03-16 08:52",3.2,160,10.4,160,"2015-03-16 20:29","3.0",1.8,"2.0","2015-03-16 02:38","2.5","2015-03-16 02:28",6,50.3,11.87,13.3,-1
17,1012.1,1014.3,1014.8,"2015-03-17 08:03",1009.6,"2015-03-17 16:16",23.7,26.1,"2015-03-17 10:56",21,"2015-03-17 06:20",20.4,82,76,"2015-03-17 13:33",4.6,170,13.2,190,"2015-03-17 16:32","0.5",0.7,"0.5","2015-03-17 01:05","0.5","2015-03-17 01:05",5.4,45.1,14.81,10.9,4.7
18,1010,1012.2,1012.3,"2015-03-18 08:33",1007.9,"2015-03-18 15:42",23.5,25.6,"2015-03-18 10:10",21.3,"2015-03-18 23:22",19.1,76,65,"2015-03-18 09:46",4.1,170,13.1,180,"2015-03-18 14:57","0.0",0,"0.0","","0.0","",2.8,23.4,10.9,12.4,2.1
19,1011.2,1013.4,1013,"2015-03-19 08:30",1009.1,"2015-03-19 03:01",23.7,27.4,"2015-03-19 13:37",19.6,"2015-03-19 06:01",19.8,79,64,"2015-03-19 09:24",2.3,140,7,150,"2015-03-19 13:45","0.0",0,"0.0","","0.0","",9.1,75.8,17.25,11.1,2.8
20,1013.3,1015.5,1015.6,"2015-03-20 09:28",1011.2,"2015-03-20 16:06",24.3,28.1,"2015-03-20 13:41",20.6,"2015-03-20 04:49",19.7,76,66,"2015-03-20 13:54",3,240,11.2,180,"2015-03-20 16:03","0.0",0,"0.0","","0.0","",9.5,78.9,18.59,10.3,5.3
21,1014.7,1016.9,1017,"2015-03-21 22:17",1012.7,"2015-03-21 03:04",22.8,27.8,"2015-03-21 11:57",19.6,"2015-03-21 23:59",18.9,79,65,"2015-03-21 10:45",3.3,30,9,60,"2015-03-21 15:44","1.5",7,"0.5","2015-03-21 21:07","1.0","2015-03-21 23:00",3.5,29,11.02,10.6,-3.1
22,1017.5,1019.8,1020.2,"2015-03-22 21:47",1015.2,"2015-03-22 03:07",19.7,20.9,"2015-03-22 13:38",18.9,"2015-03-22 06:27",16.4,82,69,"2015-03-22 17:48",3.3,20,9.7,20,"2015-03-22 14:44","2.0",10.7,"0.5","2015-03-22 00:48","0.5","2015-03-22 00:01",0,0,2.42,9.3,-1.5
