"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1020.2,1021,1022.2,"2013-01-01 09:12",1019,"2013-01-01 02:47",13.7,14.6,"2013-01-01 23:45",12.9,"2013-01-01 09:51",10.7,82,71,"2013-01-01 00:05",2.9,80,8.6,80,"2013-01-01 02:20","10.5",16.2,"1.0","2013-01-01 11:34","2.0","2013-01-01 11:20",0,0,0,9.1,-0.5
2,1020.1,1020.9,1023.6,"2013-01-02 23:58",1017.6,"2013-01-02 03:16",17.4,20.6,"2013-01-02 14:17",14.5,"2013-01-02 00:02",14.4,83,73,"2013-01-02 14:09",1.3,80,8.2,80,"2013-01-02 01:18","1.0",6.2,"0.2","2013-01-02 09:25","0.5","2013-01-02 09:05",0.8,7.6,4.51,10.9,-0.2
3,1025.6,1026.4,1028.2,"2013-01-03 09:25",1023.5,"2013-01-03 00:01",14.3,16.6,"2013-01-03 00:01",12.9,"2013-01-03 22:46",11.5,83,79,"2013-01-03 13:18",4.3,80,13.7,80,"2013-01-03 16:45","15.5",24,"0.5","2013-01-03 00:01","2.0","2013-01-03 00:01",0,0,2.39,7.9,-0.4
4,1020.2,1021,1025,"2013-01-04 00:06",1017,"2013-01-04 23:49",15.3,17,"2013-01-04 13:53",13.2,"2013-01-04 00:01",12.8,85,80,"2013-01-04 11:49",3.7,90,12.9,70,"2013-01-04 12:30","4.5",11.7,"0.5","2013-01-04 00:47","1.5","2013-01-04 00:56",0,0,3.77,10.9,-0.4
5,1017.7,1018.5,1019.6,"2013-01-05 09:00",1015.9,"2013-01-05 13:48",16.8,19.3,"2013-01-05 12:52",15.7,"2013-01-05 05:28",14.2,85,76,"2013-01-05 14:11",2.2,90,10.3,80,"2013-01-05 13:09","2.0",6,"0.5","2013-01-05 04:18","1.5","2013-01-05 04:18",0.6,5.7,4.93,10.6,-1.9
6,1017.2,1018,1018.9,"2013-01-06 09:35",1015.2,"2013-01-06 14:42",18.4,21,"2013-01-06 10:56",16.7,"2013-01-06 00:01",15.4,82,77,"2013-01-06 10:54",2.9,80,10.7,80,"2013-01-06 15:32","0.0",0,"0.0","","0.0","",0.8,7.5,6.18,15,1
7,1016.4,1017.2,1019.2,"2013-01-07 08:41",1014.1,"2013-01-07 15:01",19,21.4,"2013-01-07 11:07",17.5,"2013-01-07 05:33",15.6,81,75,"2013-01-07 12:42",2.1,120,10.1,110,"2013-01-07 11:40","T",0.4,"T","2013-01-07 17:48","T","2013-01-07 17:48",1,9.4,6.93,16.3,-0.7
8,1017,1017.8,1019.4,"2013-01-08 08:35",1015.4,"2013-01-08 01:52",16.8,18.5,"2013-01-08 00:01",15.6,"2013-01-08 23:15",14.1,84,79,"2013-01-08 03:39",1.8,90,8.2,100,"2013-01-08 21:47","6.0",18.9,"0.5","2013-01-08 08:12","1.5","2013-01-08 07:46",0,0,0.94,9.9,-1.1
9,1019.7,1020.5,1021.1,"2013-01-09 08:51",1018,"2013-01-09 13:30",14.6,15.7,"2013-01-09 00:04",13.7,"2013-01-09 07:10",12,84,80,"2013-01-09 16:03",2.1,90,9.8,70,"2013-01-09 15:02","14.5",18.5,"1.0","2013-01-09 03:03","2.5","2013-01-09 08:13",0,0,0.02,6.8,-0.2
10,1021.7,1022.5,1023.6,"2013-01-10 23:29",1020,"2013-01-10 03:13",14.1,14.9,"2013-01-10 13:02",13.6,"2013-01-10 01:17",11.1,82,78,"2013-01-10 15:18",3.5,90,12.8,80,"2013-01-10 13:43","1.5",15.8,"0.5","2013-01-10 00:35","1.0","2013-01-10 00:20",0,0,0.65,9.4,-0.3
