"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1011.9,1012.7,1014.3,"2013-05-01 11:21",1008.8,"2013-05-01 02:15",17.4,20.5,"2013-05-01 00:24",14.4,"2013-05-01 11:48",13,76,61,"2013-05-01 23:04",3.1,130,14.6,80,"2013-05-01 11:02","38.0",15.1,"2.5","2013-05-01 10:57","10.0","2013-05-01 10:27",0,0,2.65,9.4,-0.2
2,1012.1,1012.9,1013.5,"2013-05-02 09:52",1011.4,"2013-05-02 02:39",20.2,21.9,"2013-05-02 11:05",18.7,"2013-05-02 00:19",12.2,60,54,"2013-05-02 12:55",3.6,80,11.3,70,"2013-05-02 12:51","0.0",0,"0.0","","0.0","",0,0,3.61,15.8,3.1
3,1011.9,1012.7,1013.3,"2013-05-03 21:20",1010.4,"2013-05-03 02:57",21.5,23.4,"2013-05-03 11:07",19.2,"2013-05-03 01:19",14.3,63,59,"2013-05-03 11:43",3.7,80,11,100,"2013-05-03 11:08","T",0.4,"T","2013-05-03 15:02","T","2013-05-03 14:58",0,0,5.35,15.6,-2.6
4,1013.6,1014.4,1015.8,"2013-05-04 21:01",1010.9,"2013-05-04 02:23",22.9,24.9,"2013-05-04 10:31",21.2,"2013-05-04 04:56",16.7,68,60,"2013-05-04 00:01",3.6,80,13.9,70,"2013-05-04 15:50","0.0",0,"0.0","","0.0","",0.1,0.8,6.94,15.9,5.3
5,1013.8,1014.5,1014.9,"2013-05-05 08:27",1012.4,"2013-05-05 14:24",24.9,28.4,"2013-05-05 13:20",22.8,"2013-05-05 05:39",19,70,62,"2013-05-05 11:07",4.4,80,11.8,80,"2013-05-05 14:25","0.0",0,"0.0","","0.0","",1.5,11.4,12.31,18.9,3.5
6,1012,1012.8,1013.3,"2013-05-06 00:01",1010,"2013-05-06 14:04",25.4,31.1,"2013-05-06 11:11",23.6,"2013-05-06 00:54",19.7,71,59,"2013-05-06 11:10",3,80,9.3,70,"2013-05-06 00:41","4.0",0.8,"3.0","2013-05-06 15:36","4.0","2013-05-06 15:30",2.1,16,10.24,17.9,-1
7,1011.4,1012.2,1012.5,"2013-05-07 21:02",1010.2,"2013-05-07 14:29",26.5,32.1,"2013-05-07 12:15",23.8,"2013-05-07 04:40",19.9,67,55,"2013-05-07 12:14",3.2,80,10.2,70,"2013-05-07 18:47","0.0",0,"0.0","","0.0","",6.7,50.9,17.66,17.6,5.2
8,1011,1011.8,1012.1,"2013-05-08 08:40",1009.9,"2013-05-08 14:52",26.4,30.6,"2013-05-08 13:44",24.5,"2013-05-08 00:41",19.8,67,59,"2013-05-08 11:44",2.9,140,10.2,160,"2013-05-08 12:53","0.0",0,"0.0","","0.0","",4.9,37.2,16.6,15.3,3.5
9,1009.9,1010.6,1012,"2013-05-09 07:52",1007.6,"2013-05-09 16:28",27.1,31,"2013-05-09 13:26",24.3,"2013-05-09 04:21",20.7,68,57,"2013-05-09 13:35",1,80,6.4,340,"2013-05-09 15:14","T",1.3,"T","2013-05-09 09:50","T","2013-05-09 09:50",0.1,0.8,9.02,9.9,-1
10,1006.4,1007.1,1009.4,"2013-05-10 00:01",1004,"2013-05-10 17:00",27.5,31.4,"2013-05-10 12:37",25.3,"2013-05-10 05:07",21.7,71,62,"2013-05-10 10:39",1,200,8.2,340,"2013-05-10 13:48","0.5",0.7,"0.5","2013-05-10 17:59","0.5","2013-05-10 17:40",0.8,6.1,6.99,7.6,-0.5
11,1006.2,1007,1009,"2013-05-11 22:16",1003.3,"2013-05-11 04:22",22.7,26.2,"2013-05-11 01:03",21.5,"2013-05-11 16:40",19.8,84,74,"2013-05-11 01:03",1.6,80,9.6,310,"2013-05-11 02:03","155.5",19.9,"8.5","2013-05-11 04:50","35.0","2013-05-11 04:32",0,0,1.17,5.3,-0.8
12,1008.2,1009,1009.4,"2013-05-12 09:18",1007.2,"2013-05-12 04:38",22.5,23.3,"2013-05-12 17:53",21.5,"2013-05-12 00:33",19.9,85,83,"2013-05-12 10:36",1.1,90,5.8,70,"2013-05-12 09:36","39.5",15.7,"3.5","2013-05-12 00:13","10.0","2013-05-12 19:51",0,0,0.3,6.7,-0.7
13,1007.6,1008.3,1008.4,"2013-05-13 08:47",1006.4,"2013-05-13 13:45",24.7,29.1,"2013-05-13 11:02",22,"2013-05-13 05:06",21.2,81,71,"2013-05-13 11:02",1,80,6.5,90,"2013-05-13 18:21","0.5",1.5,"0.5","2013-05-13 14:50","0.5","2013-05-13 14:50",0.8,6,8.43,12.6,-1.4
14,1007,1007.8,1008.6,"2013-05-14 09:16",1005.6,"2013-05-14 17:00",26.2,31.6,"2013-05-14 14:21",22.6,"2013-05-14 03:50",21.2,74,62,"2013-05-14 13:39",1.1,90,6.1,90,"2013-05-14 17:42","0.5",0.8,"0.5","2013-05-14 14:55","0.5","2013-05-14 14:55",1.3,9.8,9.89,12.9,-1.4
