"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1010,1012.2,1011.4,"2013-10-01 07:31",1008.4,"2013-10-01 15:08",27.1,29.7,"2013-10-01 10:21",25.2,"2013-10-01 23:33",22.6,76,71,"2013-10-01 09:29",4.2,40,12.6,50,"2013-10-01 15:16",0,0,0,"",0,"",1.9,16.1,13.5,11.3,3.3
2,1009,1011.2,1010.3,"2013-10-02 20:58",1007.3,"2013-10-02 14:37",26.3,29.6,"2013-10-02 10:44",24.2,"2013-10-02 05:52",20.8,72,61,"2013-10-02 18:52",3.9,250,14.7,60,"2013-10-02 11:02",0,0,0,"",0,"",5.6,47.4,15.67,11.9,3.9
3,1008.5,1010.7,1009.9,"2013-10-03 08:08",1006.9,"2013-10-03 14:45",25.2,29.2,"2013-10-03 10:14",22.6,"2013-10-03 23:49",18.5,67,51,"2013-10-03 09:43",4.9,40,19,50,"2013-10-03 11:52",0,0,0,"",0,"",9.3,78.9,20.16,12.4,5.1
4,1006.8,1009,1009.1,"2013-10-04 08:36",1004.5,"2013-10-04 14:08",25.6,30.3,"2013-10-04 12:55",21.6,"2013-10-04 06:17",18,64,47,"2013-10-04 12:32",2.7,240,13.1,50,"2013-10-04 13:35",0,0,0,"",0,"",10.6,90.1,23.09,13.4,4.6
5,1002.3,1004.4,1005.5,"2013-10-05 00:01",999.5,"2013-10-05 14:42",27.1,33.2,"2013-10-05 13:16",21.6,"2013-10-05 06:06",19.6,65,46,"2013-10-05 12:49",3,230,9.4,50,"2013-10-05 13:40",0,0,0,"",0,"",10.4,88.6,28.86,16.1,2.7
6,998.3,1000.5,1000.9,"2013-10-06 21:27",995.2,"2013-10-06 14:29",26.8,29.6,"2013-10-06 11:56",24.1,"2013-10-06 03:36",22.3,77,65,"2013-10-06 09:10",3,220,9.1,30,"2013-10-06 22:56",26,2.5,5.5,"2013-10-06 22:53",20,"2013-10-06 22:58",3.2,27.3,17.07,11.8,-5.8
7,1001.1,1003.3,1003.8,"2013-10-07 21:36",999.1,"2013-10-07 03:17",26.5,28.8,"2013-10-07 14:20",24,"2013-10-07 02:04",24.2,87,81,"2013-10-07 23:42",3.2,90,9.4,90,"2013-10-07 14:57",28,5.6,5.5,"2013-10-07 00:35",13.5,"2013-10-07 00:35",1,8.6,8.31,10.3,-1.2
8,1005.3,1007.5,1008.4,"2013-10-08 23:23",1002.5,"2013-10-08 02:02",27.2,31,"2013-10-08 13:15",24.4,"2013-10-08 02:14",22.8,77,66,"2013-10-08 09:29",3,150,8.4,230,"2013-10-08 07:07",0,0,0,"",0,"",8.9,76.3,23.62,13.4,4.8
9,1009.6,1011.8,1011.8,"2013-10-09 20:49",1007.1,"2013-10-09 03:07",26.9,29.9,"2013-10-09 11:16",24.1,"2013-10-09 05:30",22.6,78,70,"2013-10-09 12:29",3.1,50,10,60,"2013-10-09 13:15",0,0,0,"",0,"",7.9,67.8,18.64,12.6,2.7
10,1010.6,1012.8,1012.4,"2013-10-10 08:27",1009.1,"2013-10-10 13:45",27.1,30.2,"2013-10-10 12:41",23.6,"2013-10-10 05:52",22.6,76,67,"2013-10-10 10:30",2.5,70,7.8,70,"2013-10-10 14:47",0,0,0,"",0,"",7.6,65.4,22.89,16.8,5.5
11,1010.1,1012.3,1011.3,"2013-10-11 21:52",1008.8,"2013-10-11 15:28",27.1,30.7,"2013-10-11 11:27",24.2,"2013-10-11 06:18",22.3,76,60,"2013-10-11 11:21",3.6,50,14,60,"2013-10-11 21:31",2.5,1.3,1.5,"2013-10-11 23:10",2,"2013-10-11 23:10",8.7,75,25.37,15.9,-3.1
12,1011,1013.2,1012.6,"2013-10-12 21:49",1009.5,"2013-10-12 02:42",23.8,26.6,"2013-10-12 08:21",23,"2013-10-12 15:29",22,90,82,"2013-10-12 13:38",3.5,350,11.2,20,"2013-10-12 01:09",77,17.9,7,"2013-10-12 21:48",17,"2013-10-12 21:39",0.2,1.7,6.7,7,-3
13,1010.9,1013.1,1012.2,"2013-10-13 09:08",1009.8,"2013-10-13 14:03",25.8,28.7,"2013-10-13 10:47",23,"2013-10-13 23:59",21,75,64,"2013-10-13 13:45",3.5,30,9.4,40,"2013-10-13 13:40",0.5,0.3,0.5,"2013-10-13 01:15",0.5,"2013-10-13 01:10",4.2,36.4,18.89,14.3,3.7
