"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1014.8,1015.6,1021,"2013-03-01 23:45",1011.6,"2013-03-01 15:15",20.7,27.8,"2013-03-01 13:17",15.7,"2013-03-01 23:36",15.4,72,58,"2013-03-01 12:52",2.3,80,12.4,70,"2013-03-01 18:49","1.4",5.4,"0.5","2013-03-01 18:56","0.8","2013-03-01 18:30",2.4,20.8,8.36,7.6,-2
2,1024,1024.8,1025.8,"2013-03-02 10:31",1020.8,"2013-03-02 00:01",13.5,15.7,"2013-03-02 00:01",12.9,"2013-03-02 18:54",9.2,75,73,"2013-03-02 01:08",4,80,11.6,80,"2013-03-02 02:35","0.6",4.3,"0.3","2013-03-02 11:01","0.5","2013-03-02 11:01",0,0,0,8.8,-1.4
3,1024,1024.8,1025.6,"2013-03-03 09:05",1021.7,"2013-03-03 14:49",12.9,13.7,"2013-03-03 13:18",12.2,"2013-03-03 22:08",7,68,63,"2013-03-03 16:03",3.2,90,10.3,80,"2013-03-03 15:03","T",0.7,"T","2013-03-03 08:50","T","2013-03-03 08:50",0,0,1.71,11.4,-0.5
4,1023.9,1024.7,1025.1,"2013-03-04 07:41",1022.1,"2013-03-04 15:09",15.4,20.1,"2013-03-04 13:34",10.4,"2013-03-04 05:46",7.2,58,49,"2013-03-04 11:19",3.2,80,12.4,40,"2013-03-04 14:06","0.0",0,"0.0","","0.0","",9.6,82.5,16.7,21.8,5
5,1022.7,1023.5,1025.3,"2013-03-05 08:31",1020.4,"2013-03-05 14:43",18.9,23.3,"2013-03-05 14:13",15,"2013-03-05 04:37",8.6,52,43,"2013-03-05 14:03",4,80,14.2,110,"2013-03-05 10:36","0.0",0,"0.0","","0.0","",9.8,84,17.4,17.8,4.7
6,1019.6,1020.4,1021.9,"2013-03-06 08:01",1017.4,"2013-03-06 15:32",20.3,26,"2013-03-06 11:59",15.4,"2013-03-06 04:28",12,59,49,"2013-03-06 11:59",1.4,80,6.8,330,"2013-03-06 13:32","0.0",0,"0.0","","0.0","",6.1,52.2,13.33,14.8,2.8
7,1018.1,1018.9,1020.2,"2013-03-07 07:57",1015.6,"2013-03-07 15:35",19.9,26.6,"2013-03-07 15:01",15.4,"2013-03-07 04:59",11.8,61,32,"2013-03-07 15:22",1.3,330,10.6,340,"2013-03-07 11:58","0.0",0,"0.0","","0.0","",10.5,89.7,17.63,11.4,4.9
8,1015.7,1016.5,1017.8,"2013-03-08 08:15",1013.4,"2013-03-08 15:12",21,28.9,"2013-03-08 13:54",14.6,"2013-03-08 05:33",11.8,57,38,"2013-03-08 11:34",1.3,170,7.1,10,"2013-03-08 14:41","0.0",0,"0.0","","0.0","",10.4,88.6,17.47,10.8,5
9,1014.3,1015.1,1016.2,"2013-03-09 08:40",1011.7,"2013-03-09 14:41",21.7,29.1,"2013-03-09 13:12",15.9,"2013-03-09 06:12",13.6,60,45,"2013-03-09 13:12",1.5,170,7,320,"2013-03-09 16:04","0.0",0,"0.0","","0.0","",9.5,80.8,16.23,10,1.2
10,1015.2,1016,1018.7,"2013-03-10 21:43",1012.4,"2013-03-10 13:55",21.4,29.4,"2013-03-10 13:34",18.2,"2013-03-10 06:29",15.2,68,53,"2013-03-10 11:16",2.8,80,16.6,80,"2013-03-10 21:27","0.0",0,"0.0","","0.0","",6.7,56.9,15.68,10.3,4.1
11,1018,1018.8,1019.9,"2013-03-11 09:08",1016.7,"2013-03-11 15:31",18.4,21.3,"2013-03-11 13:14",17.1,"2013-03-11 05:32",12.7,70,62,"2013-03-11 14:13",4.5,80,12.7,70,"2013-03-11 08:55","0.0",0,"0.0","","0.0","",0.8,6.8,9.18,9.8,3
12,1014.3,1015.1,1016.8,"2013-03-12 00:01",1011.7,"2013-03-12 14:49",21.2,27,"2013-03-12 14:09",16.9,"2013-03-12 05:37",15.4,69,57,"2013-03-12 15:36",1.7,320,9,70,"2013-03-12 00:14","0.0",0,"0.0","","0.0","",10,84.5,17.37,8.1,2.5
13,1014.3,1015.1,1021,"2013-03-13 23:43",1011.4,"2013-03-13 14:33",21.5,29.8,"2013-03-13 11:24",15,"2013-03-13 23:58",16,71,55,"2013-03-13 10:54",2.5,80,14.8,90,"2013-03-13 20:59","1.5",6.2,"0.5","2013-03-13 18:31","1.0","2013-03-13 18:13",4.2,35.4,9.01,9.5,-3.1
14,1022.4,1023.2,1024.5,"2013-03-14 09:45",1020.4,"2013-03-14 03:37",15.4,16.5,"2013-03-14 15:10",14.1,"2013-03-14 07:08",9.7,69,64,"2013-03-14 22:55",4.5,80,13.9,90,"2013-03-14 15:17","T",2.1,"T","2013-03-14 00:01","T","2013-03-14 00:01",0,0,3.96,10.4,-2.2
15,1021.1,1021.9,1023.2,"2013-03-15 10:25",1019.6,"2013-03-15 17:17",17.4,18.5,"2013-03-15 16:15",16.4,"2013-03-15 12:32",12.5,73,64,"2013-03-15 00:37",3.6,80,12,90,"2013-03-15 08:45","T",0.5,"T","2013-03-15 12:10","T","2013-03-15 12:10",0.1,0.8,3.44,12.3,-1.3
16,1018.3,1019.1,1020.5,"2013-03-16 08:55",1016.4,"2013-03-16 17:15",20.8,26.9,"2013-03-16 12:17",16,"2013-03-16 05:54",15.5,72,60,"2013-03-16 11:17",1.1,330,9,340,"2013-03-16 13:54","0.0",0,"0.0","","0.0","",8.9,74.6,17.12,8.9,2.5
17,1012.5,1013.3,1016.7,"2013-03-17 00:08",1008.9,"2013-03-17 16:39",22.5,29,"2013-03-17 12:37",17.8,"2013-03-17 06:21",16.2,68,51,"2013-03-17 12:37",1.2,320,6.6,320,"2013-03-17 13:41","0.0",0,"0.0","","0.0","",7.6,63.6,15.34,8.3,3.3
18,1008.4,1009.2,1011,"2013-03-18 21:58",1005.9,"2013-03-18 14:21",24,29.9,"2013-03-18 13:16",20.2,"2013-03-18 03:06",17.5,68,52,"2013-03-18 13:44",2.3,290,14.8,280,"2013-03-18 12:29","0.0",0,"0.0","","0.0","",3.6,30,11.01,10.8,3.3
19,1010.5,1011.3,1012.6,"2013-03-19 22:37",1007.9,"2013-03-19 15:44",24.4,28.5,"2013-03-19 14:29",22.2,"2013-03-19 00:24",18.7,71,62,"2013-03-19 13:16",1.4,330,6.5,330,"2013-03-19 16:04","T",1.8,"T","2013-03-19 23:02","T","2013-03-19 23:02",0.7,5.8,7.64,6.1,-1
20,1011.8,1012.6,1017.4,"2013-03-20 23:06",1007.5,"2013-03-20 04:06",23.8,28.8,"2013-03-20 11:11",18.2,"2013-03-20 22:31",18.4,72,61,"2013-03-20 11:40",2.6,80,16.7,90,"2013-03-20 21:06","T",0.5,"T","2013-03-20 00:01","T","2013-03-20 00:01",1.4,11.6,7.11,7.9,-2.5
21,1014.9,1015.7,1017.5,"2013-03-21 07:49",1012.8,"2013-03-21 15:27",19.6,22.5,"2013-03-21 14:04",17.2,"2013-03-21 04:39",14.7,73,68,"2013-03-21 13:28",4.9,80,14.4,80,"2013-03-21 12:03","T",0.7,"T","2013-03-21 07:50","T","2013-03-21 07:40",3,24.9,10.34,11.4,2.2
22,1011.9,1012.6,1014.1,"2013-03-22 08:38",1010,"2013-03-22 15:52",23.8,28.8,"2013-03-22 11:38",19.2,"2013-03-22 02:18",17.4,68,57,"2013-03-22 11:32",1.2,300,8,350,"2013-03-22 13:11","0.0",0,"0.0","","0.0","",3.2,26.5,9.6,10.8,2.2
23,1010.5,1011.2,1012.6,"2013-03-23 08:03",1008.2,"2013-03-23 15:58",23.9,28.4,"2013-03-23 09:58",21.1,"2013-03-23 05:21",18.2,71,61,"2013-03-23 09:50",1.5,170,8.5,330,"2013-03-23 10:18","0.0",0,"0.0","","0.0","",3.1,25.6,10.53,8,-1.4
24,1009.5,1010.3,1014,"2013-03-24 23:47",1006.9,"2013-03-24 15:39",22.5,26.4,"2013-03-24 12:54",17.6,"2013-03-24 23:48",17.3,73,62,"2013-03-24 13:07",1.9,320,11.8,340,"2013-03-24 17:11","0.5",7.3,"0.3","2013-03-24 22:33","0.5","2013-03-24 22:33",1.4,11.5,6.88,7.6,-2.6
25,1015.7,1016.5,1017.7,"2013-03-25 09:14",1013,"2013-03-25 03:31",17.8,19.8,"2013-03-25 14:04",17,"2013-03-25 00:41",12,69,62,"2013-03-25 14:17",4.6,80,15.7,70,"2013-03-25 18:35","0.6",2.8,"0.2","2013-03-25 00:01","0.5","2013-03-25 00:01",0.8,6.6,5.09,9.3,-0.9
26,1012.3,1013,1015.8,"2013-03-26 00:02",1009.3,"2013-03-26 13:59",20.7,28.4,"2013-03-26 13:23",17.1,"2013-03-26 00:04",15.1,71,54,"2013-03-26 13:18",2.7,80,13.7,340,"2013-03-26 19:35","4.7",7.6,"1.5","2013-03-26 21:42","3.0","2013-03-26 21:18",2.5,20.5,8.43,9.8,-2.9
27,1013.2,1014,1014.8,"2013-03-27 08:29",1010.5,"2013-03-27 02:42",18.4,19.6,"2013-03-27 10:31",17.5,"2013-03-27 06:13",14,76,71,"2013-03-27 14:29",2.5,80,10.6,90,"2013-03-27 18:54","3.0",4.5,"1.0","2013-03-27 01:40","2.5","2013-03-27 01:23",0,0,0.96,10.8,1.2
28,1013,1013.8,1014.9,"2013-03-28 21:17",1010.8,"2013-03-28 15:46",19.4,20.8,"2013-03-28 12:23",18.5,"2013-03-28 00:01",14.8,75,71,"2013-03-28 12:07",3.1,80,12.6,80,"2013-03-28 18:13","18.0",5.1,"3.5","2013-03-28 19:10","11.5","2013-03-28 19:10",0,0,5.26,9.6,-1.3
29,1014.5,1015.3,1017.7,"2013-03-29 21:23",1010.5,"2013-03-29 02:46",18.3,19.4,"2013-03-29 12:16",16.8,"2013-03-29 22:58",14.1,76,69,"2013-03-29 14:02",3.1,80,11.1,80,"2013-03-29 10:24","1.0",3.6,"0.5","2013-03-29 00:01","0.5","2013-03-29 00:01",0,0,2.53,10.1,-0.7
30,1014.1,1014.9,1016.5,"2013-03-30 00:07",1011.1,"2013-03-30 14:59",19.1,22.3,"2013-03-30 13:21",16.9,"2013-03-30 00:01",14.8,76,71,"2013-03-30 12:59",3.6,100,12.7,80,"2013-03-30 10:09","0.3",2.4,"0.2","2013-03-30 23:25","0.3","2013-03-30 22:38",1.4,11.4,9.71,9.1,-1.7
31,1016.1,1016.9,1017.7,"2013-03-31 08:35",1014,"2013-03-31 03:30",18.9,20.4,"2013-03-31 14:08",17.7,"2013-03-31 06:11",15.4,80,77,"2013-03-31 14:37",1.9,80,10.6,110,"2013-03-31 20:58","17.5",13.8,"2.0","2013-03-31 00:27","4.5","2013-03-31 01:20",0,0,1.04,8.5,-0.9
