"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1012.8,1015.1,1015.2,"2012-12-01 07:54",1010.5,"2012-12-01 15:11",21.2,24.4,"2012-12-01 14:48",18.8,"2012-12-01 04:32",18.7,85,75,"2012-12-01 14:41",2.1,240,5.3,250,"2012-12-01 05:20","3.0",3.6,"0.5","2012-12-01 02:24","1.5","2012-12-01 02:23",0.8,7.5,6.34,11.5,1.1
2,1010.2,1012.5,1012.7,"2012-12-02 23:50",1008.5,"2012-12-02 14:17",22.1,26.6,"2012-12-02 11:05",20.2,"2012-12-02 23:59",18,78,67,"2012-12-02 10:17",3.7,50,10.8,40,"2012-12-02 17:08","0.0",0,"0.0","","0.0","",2.4,22.4,7.59,12,1.3
3,1014,1016.3,1016.3,"2012-12-03 23:49",1012.1,"2012-12-03 02:14",19.8,20.4,"2012-12-03 10:32",19.2,"2012-12-03 16:15",16.5,81,70,"2012-12-03 22:14",2.8,240,11.5,40,"2012-12-03 21:01","0.5",4.1,"0.5","2012-12-03 10:31","0.5","2012-12-03 10:05",0,0,0.18,9.5,-1.2
4,1016.5,1018.8,1019.8,"2012-12-04 08:54",1014.5,"2012-12-04 15:40",18,19.4,"2012-12-04 00:01",16.8,"2012-12-04 18:27",14.3,79,65,"2012-12-04 11:26",2.4,350,12.8,20,"2012-12-04 06:20","4.5",3.8,"1.0","2012-12-04 18:21","2.5","2012-12-04 17:47",0,0,1.01,10.5,-2.5
5,1013.7,1016,1016.1,"2012-12-05 23:48",1011.2,"2012-12-05 14:17",18.4,20.3,"2012-12-05 11:44",16.8,"2012-12-05 00:58",15.6,84,65,"2012-12-05 23:54",4,260,17,50,"2012-12-05 22:59","17.5",17.6,"1.5","2012-12-05 14:58","5.5","2012-12-05 14:37",0,0,2.18,9.1,-0.9
6,1018.5,1020.8,1020.5,"2012-12-06 08:39",1015.8,"2012-12-06 00:23",17.3,18.9,"2012-12-06 01:56",15.7,"2012-12-06 23:19",11.2,68,53,"2012-12-06 01:48",3.6,40,15.9,60,"2012-12-06 01:20","0.5",1.7,"0.5","2012-12-06 04:22","0.5","2012-12-06 03:32",0,0,1.11,9.8,-0.5
7,1016.9,1019.2,1019.1,"2012-12-07 08:48",1014.4,"2012-12-07 14:18",18.9,23.3,"2012-12-07 12:59",15.3,"2012-12-07 01:43",14.6,77,56,"2012-12-07 12:03",2.2,240,5.8,230,"2012-12-07 08:03","T",1.2,"T","2012-12-07 00:28","T","2012-12-07 00:28",3.2,30,8.41,11.9,-2.5
8,1014.6,1016.9,1016.7,"2012-12-08 08:51",1012.5,"2012-12-08 14:18",18.7,19.6,"2012-12-08 12:56",17.9,"2012-12-08 07:42",16.7,89,77,"2012-12-08 00:22",2.4,20,12.9,30,"2012-12-08 22:11","43.0",16.1,"4.0","2012-12-08 21:11","14.0","2012-12-08 20:35",0,0,2.56,9.3,-1.1
9,1015.7,1018,1017.7,"2012-12-09 20:56",1013.9,"2012-12-09 04:27",17.7,18.6,"2012-12-09 12:45",16.8,"2012-12-09 16:32",14.7,83,70,"2012-12-09 15:08",4.3,30,12,50,"2012-12-09 15:47","15.0",13.6,"1.5","2012-12-09 02:03","3.5","2012-12-09 01:43",0,0,2.14,8.8,-0.5
10,1016.1,1018.4,1017.9,"2012-12-10 09:01",1014.4,"2012-12-10 14:09",17.1,18.7,"2012-12-10 14:33",16.1,"2012-12-10 06:24",13.5,80,66,"2012-12-10 14:17",2.1,310,9.4,60,"2012-12-10 02:51","2.0",1.9,"1.0","2012-12-10 16:29","1.5","2012-12-10 16:25",0,0,1.13,10.5,-0.6
11,1015.7,1018,1018.3,"2012-12-11 22:20",1013.9,"2012-12-11 03:12",18.6,23.6,"2012-12-11 12:11",15.3,"2012-12-11 06:37",14.2,76,61,"2012-12-11 12:10",4.4,40,14,20,"2012-12-11 13:11","0.0",0,"0.0","","0.0","",1.6,15,6.95,12.5,2
12,1019.3,1021.6,1021.7,"2012-12-12 22:29",1017.3,"2012-12-12 02:22",19.5,22.5,"2012-12-12 11:34",17.7,"2012-12-12 22:53",14.7,74,62,"2012-12-12 09:38",4.4,30,12.2,50,"2012-12-12 11:50","2.0",3.5,"0.5","2012-12-12 20:06","1.5","2012-12-12 21:47",1.1,10.4,8.47,10.5,-0.7
13,1019.7,1022,1022.1,"2012-12-13 09:03",1017.6,"2012-12-13 15:23",18.6,20.1,"2012-12-13 14:50",17.3,"2012-12-13 05:24",17,90,85,"2012-12-13 01:11",3,240,9.8,10,"2012-12-13 01:51","16.0",15.7,"1.0","2012-12-13 09:30","3.0","2012-12-13 09:04",0,0,3.39,9.3,-4.3
14,1017.5,1019.8,1019.4,"2012-12-14 00:01",1016.1,"2012-12-14 14:59",20.9,24.6,"2012-12-14 11:56",18.4,"2012-12-14 05:32",18.2,85,66,"2012-12-14 10:15",3.4,230,9,230,"2012-12-14 02:42","0.5",1.2,"0.5","2012-12-14 18:15","0.5","2012-12-14 17:25",4.8,45.2,10.72,14,-1
15,1013.7,1016,1016.4,"2012-12-15 00:01",1011.5,"2012-12-15 14:49",22.5,26.5,"2012-12-15 14:17",19.3,"2012-12-15 05:42",18.3,78,59,"2012-12-15 10:24",3.1,230,9.3,170,"2012-12-15 13:41","0.0",0,"0.0","","0.0","",7,65.9,12.33,14.1,5.6
16,1013.3,1015.5,1014.7,"2012-12-16 09:23",1011.3,"2012-12-16 14:31",22.5,26.2,"2012-12-16 10:23",19.5,"2012-12-16 02:13",17.7,75,61,"2012-12-16 10:11",2.1,240,6,240,"2012-12-16 05:30","0.0",0,"0.0","","0.0","",4.1,38.6,9.79,11.4,-4
17,1015.7,1018,1017.1,"2012-12-17 23:05",1014,"2012-12-17 00:04",20.9,24.5,"2012-12-17 10:05",18.7,"2012-12-17 23:32",17.1,80,63,"2012-12-17 09:35",3.5,30,10.6,20,"2012-12-17 15:39","31.5",9.8,"8.0","2012-12-17 15:41","22.0","2012-12-17 15:39",3.6,33.9,7.55,9.8,-4
18,1017.7,1020,1020.7,"2012-12-18 20:49",1015.2,"2012-12-18 03:19",18.3,21.1,"2012-12-18 09:27",15.4,"2012-12-18 23:43",14.4,78,66,"2012-12-18 13:54",4.6,40,17.1,50,"2012-12-18 13:39","2.0",6.3,"0.5","2012-12-18 17:34","1.0","2012-12-18 18:05",0,0,3.14,11,-0.9
19,1019.4,1021.7,1021.8,"2012-12-19 09:10",1017,"2012-12-19 15:52",17.2,20.2,"2012-12-19 15:12",14.9,"2012-12-19 04:46",12,72,58,"2012-12-19 11:30",2.1,290,6.9,50,"2012-12-19 13:09","0.0",0,"0.0","","0.0","",1.8,17,7.31,12.3,-0.8
20,1018.5,1020.8,1021.2,"2012-12-20 08:45",1016.6,"2012-12-20 15:17",19,23.1,"2012-12-20 14:18",15.8,"2012-12-20 05:46",14.5,76,62,"2012-12-20 13:15",1.6,140,4.2,140,"2012-12-20 15:24","T",3.5,"T","2012-12-20 01:45","T","2012-12-20 01:45",4.4,41.5,9.44,11.3,1.5
21,1014.9,1017.2,1017.5,"2012-12-21 00:04",1012.3,"2012-12-21 15:01",20.8,25.7,"2012-12-21 14:12",16.6,"2012-12-21 04:49",15.9,74,59,"2012-12-21 11:10",3.1,240,8.9,220,"2012-12-21 05:51","0.0",0,"0.0","","0.0","",9.7,91.4,14.08,16.4,3.2
22,1016.6,1018.9,1019.2,"2012-12-22 23:02",1013.6,"2012-12-22 02:37",19.3,21.5,"2012-12-22 09:17",18,"2012-12-22 22:13",14.6,74,66,"2012-12-22 18:45",3.7,40,14.7,40,"2012-12-22 12:50","0.0",0,"0.0","","0.0","",0.2,1.9,4.32,11.8,0.4
23,1021.2,1023.5,1023.7,"2012-12-23 20:21",1018.4,"2012-12-23 03:19",17.3,19.4,"2012-12-23 04:04",15.5,"2012-12-23 19:14",10.5,65,57,"2012-12-23 10:05",6,40,16.9,50,"2012-12-23 16:16","0.0",0,"0.0","","0.0","",0,0,4.12,11,2.6
24,1022.7,1025,1025,"2012-12-24 09:07",1021.1,"2012-12-24 14:52",15.8,17,"2012-12-24 11:19",14.8,"2012-12-24 21:14",10,69,59,"2012-12-24 00:12",3.8,30,13.5,20,"2012-12-24 00:44","0.5",4.8,"0.5","2012-12-24 19:15","0.5","2012-12-24 18:30",0,0,0.52,10.5,-2.1
25,1020.2,1022.5,1022.4,"2012-12-25 08:46",1018.1,"2012-12-25 15:10",17.1,20.2,"2012-12-25 13:18",14.8,"2012-12-25 00:19",13.2,78,64,"2012-12-25 11:49",1.9,250,5.7,260,"2012-12-25 02:40","1.5",4.5,"0.5","2012-12-25 23:40","1.0","2012-12-25 22:50",0,0,3.86,10.8,-0.8
26,1018.5,1020.8,1020.6,"2012-12-26 08:45",1016.1,"2012-12-26 15:02",19.2,23.1,"2012-12-26 12:43",16.7,"2012-12-26 01:12",16,83,60,"2012-12-26 13:24",2,320,6.7,350,"2012-12-26 18:51","12.0",10.9,"2.0","2012-12-26 02:52","3.0","2012-12-26 02:16",0.8,7.5,6.78,10,-2.9
27,1016.2,1018.4,1018.8,"2012-12-27 08:41",1013.9,"2012-12-27 22:13",19.9,22.6,"2012-12-27 14:42",17.7,"2012-12-27 03:41",16.7,82,68,"2012-12-27 14:36",3.6,220,10.4,260,"2012-12-27 20:35","3.0",2.3,"1.0","2012-12-27 00:03","2.0","2012-12-27 00:01",0.2,1.9,4.67,10.9,-2
28,1015.8,1018.1,1017.7,"2012-12-28 23:35",1013.9,"2012-12-28 02:25",20.5,23.9,"2012-12-28 13:43",17.7,"2012-12-28 03:03",16.1,76,62,"2012-12-28 12:48",2.1,30,8.1,40,"2012-12-28 05:31","0.0",0,"0.0","","0.0","",0.5,4.7,5.94,12.4,-1.1
29,1014.3,1016.6,1018.1,"2012-12-29 08:50",1010,"2012-12-29 23:54",20.5,23,"2012-12-29 11:48",18.4,"2012-12-29 06:40",17.5,83,70,"2012-12-29 13:09",2.6,350,8,250,"2012-12-29 22:37","31.5",8.2,"5.5","2012-12-29 00:06","15.5","2012-12-29 00:06",1.8,16.9,7.64,9.8,-0.8
