"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1013.1,1013.5,1015.7,"2014-12-01 23:57",1011.2,"2014-12-01 13:56",25.1,28.6,"2014-12-01 10:15",20.6,"2014-12-01 23:53",18.8,68,60,"2014-12-01 18:27",2.4,350,10.9,330,"2014-12-01 06:15","0.0",0,"0.0","","0.0","",3.7,34.3,11.51,7.4,3.8
2,1017.3,1017.7,1019.8,"2014-12-02 08:56",1015.4,"2014-12-02 00:43",21.2,22.9,"2014-12-02 13:03",19.4,"2014-12-02 06:21",15.3,69,62,"2014-12-02 15:08",1.6,350,8,340,"2014-12-02 00:01","0.0",0,"0.0","","0.0","",0,0,4.56,5.3,-1.1
3,1016.5,1016.9,1018.8,"2014-12-03 08:17",1014.4,"2014-12-03 15:37",22.9,25.4,"2014-12-03 12:04",20.7,"2014-12-03 03:13",17.4,71,63,"2014-12-03 10:43",1.5,30,5,340,"2014-12-03 22:31","0.5",0.6,"0.5","2014-12-03 13:45","0.5","2014-12-03 13:40",0.3,2.8,5.93,7.5,-4.1
4,1016.9,1017.3,1019.7,"2014-12-04 22:29",1014.5,"2014-12-04 03:28",20.3,23.4,"2014-12-04 04:33",16.8,"2014-12-04 23:32",15.7,75,66,"2014-12-04 04:33",3.1,350,14.3,340,"2014-12-04 11:02","6.0",0.4,"5.5","2014-12-04 05:42","6.0","2014-12-04 05:40",0.1,0.9,4.85,7.9,-2
5,1019.3,1019.7,1021.2,"2014-12-05 09:10",1017.5,"2014-12-05 15:49",18.6,21.3,"2014-12-05 13:11",14.8,"2014-12-05 03:19",14.3,77,61,"2014-12-05 20:52",1.3,20,5.1,340,"2014-12-05 02:12","1.5",1.6,"0.5","2014-12-05 03:10","0.5","2014-12-05 03:10",0.9,8.4,5.86,5.9,-0.8
6,1018.4,1018.8,1020.2,"2014-12-06 09:01",1016.4,"2014-12-06 13:46",20.5,23.5,"2014-12-06 13:38",17.1,"2014-12-06 07:05",15.3,72,63,"2014-12-06 14:55",1.7,50,7.2,310,"2014-12-06 15:22","0.0",0,"0.0","","0.0","",7.9,73.5,12.43,6.5,3.1
7,1017.8,1018.2,1019.7,"2014-12-07 08:16",1015.5,"2014-12-07 15:19",21.5,24.9,"2014-12-07 11:43",18,"2014-12-07 06:29",14.6,65,56,"2014-12-07 11:58",2.1,20,8.3,300,"2014-12-07 15:36","0.0",0,"0.0","","0.0","",8.7,80.9,13.47,6,4
8,1016.9,1017.3,1018.6,"2014-12-08 09:03",1015,"2014-12-08 15:29",21.5,26.7,"2014-12-08 14:58",17.9,"2014-12-08 05:06",15,67,48,"2014-12-08 14:31",2.1,310,7,340,"2014-12-08 18:36","0.0",0,"0.0","","0.0","",8.9,82.8,13.8,4.9,2.3
9,1018.1,1018.5,1019.7,"2014-12-09 09:06",1016.8,"2014-12-09 14:49",21.3,23.3,"2014-12-09 13:34",18,"2014-12-09 00:54",15.9,71,64,"2014-12-09 10:03",1.2,10,5.2,300,"2014-12-09 12:48","0.0",0,"0.0","","0.0","",0.1,0.9,5.7,5.8,1.5
10,1016.8,1017.2,1018.7,"2014-12-10 00:01",1014.6,"2014-12-10 15:16",23.4,26.6,"2014-12-10 14:06",21.2,"2014-12-10 06:53",18,72,62,"2014-12-10 11:02",2,350,6.2,300,"2014-12-10 14:58","0.0",0,"0.0","","0.0","",1.3,12.1,9.05,4.6,2.5
