"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1010.2,1010.6,1011.6,"2014-10-01 07:56",1008.5,"2014-10-01 15:03",29.4,31.5,"2014-10-01 12:51",27.7,"2014-10-01 06:08",24.3,74,67,"2014-10-01 13:27",1.9,320,7,320,"2014-10-01 02:25",0,0,0,NA,0,NA,8,67.5,19.53,8,5.2
2,1008.4,1008.8,1010.4,"2014-10-02 00:07",1006.4,"2014-10-02 15:15",28.9,31.2,"2014-10-02 12:44",26.7,"2014-10-02 06:07",24.2,76,68,"2014-10-02 20:10",1.8,280,5.5,280,"2014-10-02 13:24",0,0,0,NA,0,NA,8.8,74.4,18.29,6.3,3.3
3,1007.2,1007.6,1008.6,"2014-10-03 20:08",1005.9,"2014-10-03 02:59",28.6,31.3,"2014-10-03 12:19",26.8,"2014-10-03 06:21",23.6,75,64,"2014-10-03 23:56",2,280,7.5,280,"2014-10-03 13:58",0,0,0,NA,0,NA,7.2,61,17.79,5.8,5.9
4,1008.1,1008.5,1010,"2014-10-04 23:26",1006.7,"2014-10-04 03:38",27.1,30.4,"2014-10-04 13:29",24.4,"2014-10-04 05:24",20.3,67,59,"2014-10-04 12:53",1.8,350,7.5,180,"2014-10-04 10:05",0,0,0,NA,0,NA,7.5,63.7,18.24,6.1,3.9
5,1010.4,1010.8,1012.5,"2014-10-05 21:37",1008.8,"2014-10-05 03:03",27.4,30.4,"2014-10-05 11:15",24.1,"2014-10-05 05:16",20.6,66,56,"2014-10-05 11:10",1.7,270,6.3,180,"2014-10-05 20:52",0,0,0,NA,0,NA,8.6,73.1,18.74,10.3,7.1
6,1012.2,1012.6,1013.7,"2014-10-06 09:25",1010.8,"2014-10-06 14:27",27.3,30,"2014-10-06 11:14",24,"2014-10-06 06:04",20.4,66,61,"2014-10-06 09:14",2.1,50,7,330,"2014-10-06 12:50",0,0,0,NA,0,NA,9,76.7,19.81,9.3,3.4
7,1011.6,1012,1013.6,"2014-10-07 09:04",1010.2,"2014-10-07 14:55",27.1,30.5,"2014-10-07 13:16",24.2,"2014-10-07 05:28",19.5,63,53,"2014-10-07 10:45",1.9,270,6.5,280,"2014-10-07 14:14",0,0,0,NA,0,NA,9.5,81.1,19.44,7.8,5.1
8,1009.5,1009.9,1011,"2014-10-08 08:08",1007.8,"2014-10-08 14:49",27,29.9,"2014-10-08 11:17",24.2,"2014-10-08 06:03",19.7,65,54,"2014-10-08 09:32",1.5,70,5.7,280,"2014-10-08 13:05",0,0,0,NA,0,NA,6,51.3,14.73,7.4,4.6
9,1006.9,1007.3,1009.4,"2014-10-09 00:01",1005.3,"2014-10-09 15:03",27.4,30.1,"2014-10-09 14:59",23.8,"2014-10-09 06:12",21,69,60,"2014-10-09 18:11",1.8,290,7.6,290,"2014-10-09 12:27",0,0,0,NA,0,NA,8.5,72.8,18.23,5.8,4.1
10,1005.3,1005.6,1006.6,"2014-10-10 21:14",1003.3,"2014-10-10 14:47",28.2,31.6,"2014-10-10 12:56",25.1,"2014-10-10 06:27",22.7,73,61,"2014-10-10 13:50",2.1,310,7.3,300,"2014-10-10 16:16",0,0,0,NA,0,NA,8.9,76.4,16.68,6.5,4.8
11,1006.3,1006.7,1008.5,"2014-10-11 22:08",1004.3,"2014-10-11 14:27",28.7,33,"2014-10-11 12:42",25.4,"2014-10-11 23:28",22.2,69,58,"2014-10-11 14:29",2.7,350,8.6,310,"2014-10-11 14:01",0,0,0,NA,0,NA,9.4,80.8,18.68,7.8,5.4
12,1009.2,1009.6,1012.4,"2014-10-12 23:30",1007,"2014-10-12 14:47",27.3,32.1,"2014-10-12 12:08",24.5,"2014-10-12 04:54",20.6,67,57,"2014-10-12 11:54",3,10,10.8,320,"2014-10-12 14:08",0,0,0,NA,0,NA,10.5,90.4,20.67,7.8,5.7
13,1014,1014.4,1016.1,"2014-10-13 22:48",1011.8,"2014-10-13 01:07",27,30.4,"2014-10-13 14:13",24.4,"2014-10-13 02:57",20.1,66,58,"2014-10-13 20:00",1.7,200,6.8,280,"2014-10-13 15:35",0,0,0,NA,0,NA,10.1,87.2,19.49,5.6,5.3
14,1015.8,1016.2,1017.2,"2014-10-14 21:50",1014.1,"2014-10-14 14:53",26.3,28.7,"2014-10-14 12:51",23.9,"2014-10-14 06:10",19.8,68,61,"2014-10-14 15:25",1.7,280,6.2,270,"2014-10-14 11:28",0,0,0,NA,0,NA,9.1,78.7,17.86,5.1,4.2
15,1016,1016.4,1017.5,"2014-10-15 08:24",1014.4,"2014-10-15 14:45",25.9,28.7,"2014-10-15 13:31",23.4,"2014-10-15 04:17",18.8,65,55,"2014-10-15 13:13",1.5,260,6,260,"2014-10-15 14:30",0,0,0,NA,0,NA,8.9,77.1,18.49,5.8,5.8
16,1016.8,1017.2,1018.5,"2014-10-16 09:00",1015,"2014-10-16 15:23",25.6,28.6,"2014-10-16 14:02",22.5,"2014-10-16 04:53",18.1,63,53,"2014-10-16 16:53",1.8,50,6.5,320,"2014-10-16 15:16",0,0,0,NA,0,NA,10,86.8,18.29,7.5,3.8
17,1015.8,1016.2,1017.5,"2014-10-17 08:35",1013.8,"2014-10-17 14:48",26.1,29.6,"2014-10-17 13:51",22.7,"2014-10-17 05:15",18.4,63,52,"2014-10-17 14:01",2.1,310,8,300,"2014-10-17 14:42",0,0,0,NA,0,NA,9.8,85.2,18.67,6.4,4.2
18,1015.1,1015.5,1016.5,"2014-10-18 08:47",1013.6,"2014-10-18 14:05",26.2,29.5,"2014-10-18 11:25",22.8,"2014-10-18 05:46",19.2,65,50,"2014-10-18 11:17",1.7,50,6.6,280,"2014-10-18 12:09",0,0,0,NA,0,NA,9.6,83.6,17.34,6.1,4.2
