"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T.Max","T.Max.Time","T.Min","T.Min.Time","Td.dew.point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA"
1,1009,1011.2,1010.3,"2014-09-01 21:41",1007.3,"2014-09-01 14:06",29.1,33.3,"2014-09-01 13:47",25,"2014-09-01 05:19",23,70,56,"2014-09-01 08:59",3.2,230,6.3,170,"2014-09-01 12:54",0,0,0,"",0,"",10.3,82.1,25.93,16.8,6.7
2,1008.6,1010.8,1010,"2014-09-02 00:04",1007,"2014-09-02 16:23",29.4,33.5,"2014-09-02 13:42",25.6,"2014-09-02 04:49",23.3,70,59,"2014-09-02 08:30",2.9,240,6.6,220,"2014-09-02 06:56",0,0,0,"",0,"",11.7,93.4,16.75,18.6,6.5
3,1006.9,1009.1,1008.9,"2014-09-03 00:01",1004.7,"2014-09-03 15:02",29.5,34,"2014-09-03 12:25",26.1,"2014-09-03 05:55",23.9,72,60,"2014-09-03 15:22",3,150,7.8,160,"2014-09-03 10:52",0,0,0,"",0,"",10.1,80.8,21.34,16.9,6.1
4,1005.9,1008.1,1007.3,"2014-09-04 21:45",1004.5,"2014-09-04 15:25",29.5,33.4,"2014-09-04 13:09",26,"2014-09-04 04:58",23.3,70,59,"2014-09-04 12:32",2.2,240,4.9,260,"2014-09-04 04:37",0,0,0,"",0,"",10.5,84.2,21.11,17.6,5.5
5,1005.7,1007.8,1007.5,"2014-09-05 10:06",1003.9,"2014-09-05 14:15",29.9,33.9,"2014-09-05 13:01",26.1,"2014-09-05 05:21",23.6,69,56,"2014-09-05 08:48",2.6,240,6.8,100,"2014-09-05 13:43",0,0,0,"",0,"",11.5,92.4,22.47,15.9,6.8
6,1005.5,1007.7,1007.4,"2014-09-06 20:14",1003.9,"2014-09-06 14:02",29.2,34.3,"2014-09-06 12:59",25.7,"2014-09-06 21:47",25.1,79,61,"2014-09-06 08:44",3.3,240,9.8,220,"2014-09-06 21:48",4.5,2.4,2,"2014-09-06 18:05",3.5,"2014-09-06 17:56",9.6,77.2,20.55,14,-5.4
7,1006.5,1008.7,1008,"2014-09-07 20:41",1005,"2014-09-07 02:39",29,33.4,"2014-09-07 12:32",25.6,"2014-09-07 04:57",24.7,79,61,"2014-09-07 11:56",2.7,240,7.8,240,"2014-09-07 00:20",0.5,0.5,0.5,"2014-09-07 19:15",0.5,"2014-09-07 19:15",9.9,79.8,20.48,17.8,-6.2
8,1006.2,1008.4,1007.4,"2014-09-08 21:20",1004.9,"2014-09-08 13:49",28.6,33.6,"2014-09-08 11:37",26.1,"2014-09-08 23:21",24.8,81,63,"2014-09-08 09:45",2.7,230,9.5,230,"2014-09-08 16:28",2,1.7,0.5,"2014-09-08 15:56",1,"2014-09-08 15:45",7.4,59.8,17.65,15.8,-5
9,1006.6,1008.8,1007.7,"2014-09-09 20:14",1005.4,"2014-09-09 02:47",29.1,33.5,"2014-09-09 13:50",25,"2014-09-09 05:21",24.9,79,64,"2014-09-09 10:06",2.8,240,7,220,"2014-09-09 23:32",0,0,0,"",0,"",10,80.9,20.88,15.9,5
10,1007,1009.2,1009.2,"2014-09-10 23:21",1005.3,"2014-09-10 04:03",29.4,33.6,"2014-09-10 14:04",25.8,"2014-09-10 05:39",24.7,76,59,"2014-09-10 08:38",2.8,240,7.5,220,"2014-09-10 02:56",0,0,0,"",0,"",11.2,90.8,21.34,15.5,5.8
11,1007.5,1009.7,1009.1,"2014-09-11 00:01",1005.7,"2014-09-11 16:35",29.4,33.6,"2014-09-11 15:07",26.1,"2014-09-11 04:46",25.1,78,66,"2014-09-11 15:07",3.3,240,9.4,170,"2014-09-11 11:25",0,0,0,"",0,"",10.3,83.7,18.68,13.6,4.7
12,1006.8,1009,1008.3,"2014-09-12 00:01",1005.2,"2014-09-12 14:57",29.3,33.7,"2014-09-12 13:36",26,"2014-09-12 05:41",24.6,76,65,"2014-09-12 13:36",2.6,230,6.4,230,"2014-09-12 06:02",0,0,0,"",0,"",9.4,76.5,20.18,15.9,5.7
13,1005.9,1008.1,1007.4,"2014-09-13 08:24",1004.1,"2014-09-13 15:35",29.7,34,"2014-09-13 11:54",25.7,"2014-09-13 05:47",24.4,74,60,"2014-09-13 10:08",2.3,240,6.2,250,"2014-09-13 00:24",0,0,0,"",0,"",10.4,84.8,20.93,18.1,5.7
14,1005.7,1007.9,1007.8,"2014-09-14 20:33",1004.3,"2014-09-14 03:01",29.2,34.3,"2014-09-14 12:03",26.4,"2014-09-14 17:03",24.7,78,57,"2014-09-14 12:31",2.8,70,12.2,100,"2014-09-14 16:30",10,2.8,5,"2014-09-14 16:37",9,"2014-09-14 16:20",6.2,50.7,17.1,15.4,-5.6
15,1006.4,1008.6,1008.3,"2014-09-15 21:32",1004.5,"2014-09-15 15:39",28.9,32.3,"2014-09-15 13:02",26.2,"2014-09-15 00:32",25.3,81,69,"2014-09-15 13:35",3.9,230,10,170,"2014-09-15 10:42",0,0,0,"",0,"",8.7,71.2,17.72,15.5,4.7
16,1008.7,1010.9,1011.2,"2014-09-16 22:42",1007.2,"2014-09-16 02:28",29.1,32.2,"2014-09-16 12:36",26.1,"2014-09-16 04:29",25.6,82,68,"2014-09-16 09:06",4.8,170,13,180,"2014-09-16 15:39",0,0,0,"",0,"",10.6,87,20.55,15.1,4.7
