"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1018.0 ","1018.4 ","16.5 ","13.1 ","80 ","1.9 ","10.0 ","4.8 ","340.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1017.8 ","1018.2 ","16.4 ","13.3 ","82 ","2.1 ","350.0 ","4.3 ","20.0 ","0.0 ","0.0 "," ","0.00 ","4.0 "
"3","1017.7 ","1018.1 ","16.1 ","13.3 ","83 ","2.2 ","360.0 ","5.1 ","350.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1017.7 ","1018.1 ","16.4 ","13.4 ","82 ","3.2 ","350.0 ","6.8 ","340.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1018.2 ","1018.6 ","16.1 ","13.3 ","83 ","2.3 ","360.0 ","6.9 ","330.0 ","0.0 ","0.0 "," ","0.00 ","5.0 "
"6","1018.4 ","1018.8 ","16.1 ","13.5 ","85 ","2.5 ","20.0 ","5.4 ","30.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1019.2 ","1019.6 ","16.6 ","13.7 ","83 ","1.1 ","340.0 ","3.9 ","30.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1019.9 ","1020.3 ","16.8 ","14.1 ","84 ","2.0 ","340.0 ","4.8 ","340.0 ","0.0 ","0.0 ","0.0 ","0.15 ","3.0 "
"9","1020.1 ","1020.5 ","18.1 ","14.3 ","78 ","3.1 ","350.0 ","4.8 ","330.0 ","0.0 ","0.0 ","0.2 ","0.76 ","4.0 "
"10","1020.2 ","1020.6 ","18.4 ","14.1 ","76 ","2.4 ","30.0 ","4.4 ","340.0 ","0.0 ","0.0 ","0.1 ","0.74 "," "
"11","1020.0 ","1020.4 ","20.0 ","14.8 ","72 ","1.8 ","10.0 ","4.5 ","30.0 ","0.0 ","0.0 ","0.5 ","1.02 ","4.0 "
"12","1018.9 ","1019.3 ","22.2 ","15.1 ","64 ","1.8 ","280.0 ","3.5 ","330.0 ","0.0 ","0.0 ","1.0 ","2.34 "," "
"13","1017.9 ","1018.3 ","23.2 ","16.0 ","64 ","2.4 ","300.0 ","4.9 ","290.0 ","0.0 ","0.0 ","1.0 ","2.40 "," "
"14","1017.3 ","1017.7 ","23.8 ","15.9 ","61 ","3.0 ","310.0 ","5.5 ","310.0 ","0.0 ","0.0 ","1.0 ","1.93 ","3.0 "
"15","1017.3 ","1017.7 ","23.5 ","15.4 ","60 ","3.0 ","300.0 ","5.3 ","320.0 ","0.0 ","0.0 ","1.0 ","1.54 "," "
"16","1017.5 ","1017.9 ","22.7 ","14.6 ","60 ","1.3 ","260.0 ","4.8 ","280.0 ","0.0 ","0.0 ","1.0 ","0.95 "," "
"17","1018.0 ","1018.4 ","22.1 ","14.1 ","60 ","3.1 ","310.0 ","5.8 ","310.0 ","0.0 ","0.0 ","0.0 ","0.46 ","3.0 "
"18","1018.7 ","1019.1 ","20.9 ","13.0 ","61 ","3.5 ","340.0 ","5.9 ","320.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1019.1 ","1019.5 ","19.8 ","12.1 ","61 ","3.2 ","350.0 ","6.5 ","340.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1020.2 ","1020.6 ","18.8 ","11.2 ","61 ","2.9 ","360.0 ","6.6 ","330.0 ","0.0 ","0.0 "," ","0.00 ","6.0 "
"21","1020.4 ","1020.8 ","18.4 ","11.0 ","62 ","1.8 ","360.0 ","5.6 ","350.0 ","0.0 ","0.0 "," ","0.00 ","7.0 "
"22","1020.3 ","1020.7 ","18.4 ","10.5 ","60 ","2.1 ","360.0 ","4.7 ","40.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1020.5 ","1020.9 ","17.7 ","10.0 ","61 ","1.5 ","20.0 ","4.0 ","20.0 ","0.0 ","0.0 "," ","0.00 ","7.0 "
"24","1020.4 ","1020.8 ","17.2 ","9.7 ","61 ","1.8 ","10.0 ","3.7 ","30.0 ","0.0 ","0.0 "," ","0.00 "," "
