"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1017.6 ","1019.9 ","18.6 ","13.5 ","72 ","5.8 ","40.0 ","10.6 ","40.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1017.3 ","1019.6 ","18.6 ","12.8 ","69 ","5.5 ","40.0 ","11.6 ","40.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1017.4 ","1019.7 ","18.4 ","12.2 ","67 ","7.1 ","50.0 ","11.9 ","60.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1017.4 ","1019.7 ","18.2 ","11.9 ","67 ","6.6 ","40.0 ","12.6 ","50.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1017.8 ","1020.1 ","17.8 ","12.0 ","69 ","7.2 ","40.0 ","12.9 ","40.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"6","1018.6 ","1020.9 ","17.2 ","11.8 ","71 ","5.4 ","30.0 ","11.4 ","20.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1019.3 ","1021.6 ","17.5 ","11.8 ","69 ","5.8 ","30.0 ","11.2 ","20.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1020.0 ","1022.3 ","17.2 ","11.3 ","68 ","5.7 ","40.0 ","11.4 ","50.0 ","0.0 ","0.0 ","0.0 ","0.00 ","10.0 "
"9","1020.6 ","1022.9 ","16.5 ","11.8 ","74 ","6.1 ","40.0 ","11.0 ","350.0 ","0.0 ","0.0 ","0.0 ","0.00 ","10.0 "
"10","1021.2 ","1023.5 ","16.4 ","10.7 ","69 ","6.7 ","30.0 ","11.1 ","30.0 ","0.5 ","0.7 ","0.0 ","0.00 "," "
"11","1021.1 ","1023.4 ","16.2 ","11.7 ","75 ","4.9 ","30.0 ","10.6 ","10.0 ","T ","1.0 ","0.0 ","0.22 ","8.0 "
"12","1020.5 ","1022.8 ","16.3 ","11.2 ","72 ","2.7 ","10.0 ","10.1 ","30.0 ","T ","0.3 ","0.0 ","0.43 "," "
"13","1019.8 ","1022.1 ","17.3 ","11.1 ","67 ","3.7 ","20.0 ","8.2 ","360.0 ","0.0 ","0.0 ","0.0 ","0.50 "," "
"14","1019.8 ","1022.1 ","17.3 ","10.4 ","64 ","4.9 ","20.0 ","9.7 ","50.0 ","0.0 ","0.0 ","0.0 ","0.47 ","10.0 "
"15","1019.5 ","1021.8 ","17.3 ","10.0 ","62 ","6.7 ","40.0 ","13.5 ","60.0 ","0.0 ","0.0 ","0.0 ","0.56 "," "
"16","1020.1 ","1022.4 ","17.2 ","9.3 ","60 ","6.9 ","40.0 ","12.6 ","40.0 ","0.0 ","0.0 ","0.0 ","0.04 "," "
"17","1020.7 ","1023.0 ","17.2 ","9.1 ","59 ","6.2 ","40.0 ","12.6 ","50.0 ","0.0 ","0.0 ","0.0 ","0.00 ","10.0 "
"18","1021.1 ","1023.4 ","17.5 ","7.6 ","52 ","6.0 ","30.0 ","12.0 ","30.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1021.7 ","1024.0 ","16.3 ","9.9 ","66 ","2.9 ","290.0 ","7.7 ","30.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1022.6 ","1024.9 ","16.2 ","10.1 ","67 ","1.7 ","310.0 ","4.5 ","300.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1023.1 ","1025.4 ","16.9 ","10.0 ","64 ","5.2 ","40.0 ","10.2 ","30.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1023.3 ","1025.6 ","16.7 ","9.2 ","61 ","5.7 ","40.0 ","12.1 ","50.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1023.0 ","1025.3 ","16.5 ","9.3 ","62 ","5.2 ","30.0 ","12.6 ","50.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1022.9 ","1025.2 ","16.5 ","9.0 ","61 ","4.3 ","40.0 ","10.1 ","40.0 ","0.0 ","0.0 "," ","0.00 "," "
