"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1022.5 ","1024.8 ","16.2 ","14.7 ","91 ","2.0 ","260.0 ","4.3 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1022.2 ","1024.5 ","15.6 ","13.8 ","89 ","2.0 ","260.0 ","3.8 ","260.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1021.8 ","1024.1 ","15.4 ","13.5 ","88 ","2.4 ","250.0 ","4.0 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1021.6 ","1023.9 ","15.0 ","13.2 ","89 ","2.7 ","250.0 ","4.5 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1021.8 ","1024.1 ","15.0 ","13.1 ","88 ","2.3 ","250.0 ","4.4 ","250.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"6","1022.2 ","1024.5 ","14.7 ","12.8 ","88 ","3.2 ","250.0 ","4.7 ","250.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1022.6 ","1024.9 ","14.8 ","12.9 ","88 ","3.5 ","250.0 ","4.7 ","240.0 ","0.0 ","0.0 ","0.1 ","0.08 "," "
"8","1022.8 ","1025.1 ","16.5 ","14.0 ","85 ","1.7 ","230.0 ","4.2 ","260.0 ","0.0 ","0.0 ","1.0 ","0.82 ","15.0 "
"9","1023.0 ","1025.3 ","18.7 ","15.5 ","82 ","2.1 ","240.0 ","4.4 ","240.0 ","0.0 ","0.0 ","1.0 ","2.14 ","15.0 "
"10","1022.8 ","1025.1 ","20.6 ","15.0 ","70 ","0.7 ","240.0 ","3.9 ","230.0 ","0.0 ","0.0 ","1.0 ","2.22 "," "
"11","1022.1 ","1024.4 ","21.9 ","16.1 ","70 ","2.1 ","120.0 ","3.2 ","140.0 ","0.0 ","0.0 ","1.0 ","2.53 ","15.0 "
"12","1021.1 ","1023.4 ","22.1 ","16.8 ","72 ","2.6 ","110.0 ","3.9 ","120.0 ","0.0 ","0.0 ","1.0 ","2.40 "," "
"13","1020.3 ","1022.6 ","22.3 ","16.7 ","71 ","2.4 ","100.0 ","4.3 ","100.0 ","0.0 ","0.0 ","0.9 ","2.24 "," "
"14","1019.8 ","1022.1 ","21.1 ","17.6 ","80 ","3.5 ","160.0 ","5.2 ","170.0 ","0.0 ","0.0 ","0.6 ","1.65 ","15.0 "
"15","1019.3 ","1021.6 ","21.3 ","16.9 ","76 ","2.9 ","70.0 ","5.3 ","170.0 ","0.0 ","0.0 ","0.4 ","0.84 "," "
"16","1019.2 ","1021.5 ","20.2 ","16.4 ","79 ","3.0 ","40.0 ","5.3 ","60.0 ","0.0 ","0.0 ","0.0 ","0.12 "," "
"17","1019.7 ","1022.0 ","19.5 ","16.2 ","81 ","2.6 ","30.0 ","6.0 ","60.0 ","0.0 ","0.0 ","0.0 ","0.00 ","12.0 "
"18","1019.9 ","1022.2 ","19.0 ","16.6 ","86 ","2.4 ","20.0 ","5.8 ","20.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1020.3 ","1022.6 ","18.9 ","16.5 ","86 ","1.6 ","10.0 ","4.3 ","30.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1020.7 ","1023.0 ","19.3 ","16.1 ","82 ","4.1 ","20.0 ","10.0 ","30.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"21","1020.7 ","1023.0 ","19.0 ","16.0 ","83 ","5.7 ","20.0 ","10.5 ","20.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"22","1020.7 ","1023.0 ","18.7 ","16.1 ","85 ","5.7 ","20.0 ","10.9 ","30.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1020.8 ","1023.1 ","18.8 ","15.8 ","83 ","6.1 ","30.0 ","10.9 ","40.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"24","1020.5 ","1022.8 ","18.5 ","15.9 ","85 ","7.0 ","40.0 ","11.3 ","30.0 ","0.0 ","0.0 "," ","0.00 "," "
