"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1010.9 ","1021.2 ","14.0 ","12.4 ","90 ","1.6 ","320.0 ","3.3 ","340.0 ","0.2 ","0.7 "," ","0.00 "," "
"2","1010.6 ","1020.9 ","14.1 ","12.4 ","89 ","1.4 ","320.0 ","2.8 ","350.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"3","1010.5 ","1020.8 ","13.8 ","12.3 ","91 ","1.3 ","330.0 ","4.5 ","340.0 ","0.2 ","0.6 "," ","0.00 "," "
"4","1010.3 ","1020.6 ","13.9 ","12.3 ","90 ","1.1 ","340.0 ","4.3 ","350.0 ","0.4 ","1.0 "," ","0.00 "," "
"5","1010.0 ","1020.3 ","14.1 ","13.0 ","93 ","0.1 ","0.0 ","3.6 ","320.0 ","0.9 ","1.0 "," ","0.00 ","8.0 "
"6","1009.7 ","1020.0 ","14.0 ","12.7 ","92 ","0.8 ","40.0 ","3.7 ","320.0 ","1.2 ","1.0 ","0.0 ","0.00 "," "
"7","1010.3 ","1020.6 ","13.9 ","12.6 ","92 ","1.8 ","330.0 ","3.6 ","330.0 ","0.1 ","0.3 ","0.0 ","0.00 "," "
"8","1010.8 ","1021.1 ","14.0 ","12.5 ","91 ","1.2 ","360.0 ","4.3 ","340.0 ","0.0 ","0.0 ","0.0 ","0.00 ","10.0 "
"9","1010.9 ","1021.2 ","15.5 ","13.3 ","87 ","1.5 ","310.0 ","3.3 ","350.0 ","0.0 ","0.0 ","0.0 ","0.59 ","10.0 "
"10","1011.1 ","1021.4 ","15.0 ","12.6 ","86 ","2.6 ","350.0 ","5.4 ","340.0 ","0.0 ","0.0 ","0.0 ","0.49 "," "
"11","1010.6 ","1020.8 ","16.5 ","13.1 ","80 ","2.6 ","360.0 ","5.6 ","340.0 ","0.0 ","0.0 ","0.0 ","0.99 ","10.0 "
"12","1009.7 ","1019.9 ","17.0 ","13.3 ","79 ","1.8 ","330.0 ","5.1 ","360.0 ","0.0 ","0.0 ","0.0 ","0.94 "," "
"13","1009.3 ","1019.5 ","16.8 ","12.8 ","77 ","1.5 ","310.0 ","5.6 ","290.0 ","0.0 ","0.0 ","0.0 ","0.77 "," "
"14","1008.4 ","1018.6 ","17.4 ","13.2 ","76 ","1.8 ","320.0 ","4.6 ","320.0 ","0.0 ","0.0 ","0.0 ","0.89 ","10.0 "
"15","1007.7 ","1017.9 ","17.6 ","13.2 ","75 ","1.8 ","300.0 ","4.5 ","320.0 ","0.0 ","0.0 ","0.0 ","1.00 "," "
"16","1007.7 ","1017.9 ","17.0 ","12.6 ","75 ","1.2 ","320.0 ","5.8 ","340.0 ","0.0 ","0.0 ","0.0 ","0.61 "," "
"17","1008.6 ","1018.8 ","16.3 ","12.2 ","77 ","2.2 ","350.0 ","7.2 ","360.0 ","0.0 ","0.0 ","0.0 ","0.06 ","10.0 "
"18","1008.4 ","1018.6 ","15.8 ","11.9 ","78 ","2.0 ","320.0 ","5.4 ","330.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1008.6 ","1018.8 ","15.3 ","11.8 ","80 ","1.1 ","340.0 ","4.5 ","300.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1009.4 ","1019.7 ","14.7 ","11.7 ","82 ","1.4 ","330.0 ","4.5 ","320.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1009.7 ","1020.0 ","14.7 ","11.8 ","83 ","1.0 ","310.0 ","3.9 ","10.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1010.0 ","1020.3 ","14.7 ","12.1 ","84 ","0.6 ","310.0 ","2.7 ","350.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1010.0 ","1020.3 ","14.6 ","12.1 ","85 ","0.9 ","300.0 ","2.3 ","300.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1009.5 ","1019.8 ","14.3 ","11.9 ","85 ","0.6 ","290.0 ","2.2 ","300.0 ","0.0 ","0.0 "," ","0.00 "," "
