"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1007.6 ","1009.8 ","24.6 ","22.9 ","90 ","3.7 ","250.0 ","5.3 ","240.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1006.9 ","1009.1 ","24.5 ","22.3 ","88 ","1.9 ","260.0 ","4.9 ","250.0 ","0.0 ","0.0 "," ","0.00 ","12.0 "
"3","1007.1 ","1009.3 ","24.2 ","22.3 ","89 ","3.0 ","240.0 ","5.0 ","240.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1007.3 ","1009.5 ","24.2 ","22.1 ","88 ","3.8 ","240.0 ","6.2 ","240.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1007.8 ","1010.0 ","23.8 ","22.3 ","91 ","4.2 ","230.0 ","6.5 ","220.0 ","1.0 ","0.5 "," ","0.00 ","10.0 "
"6","1008.2 ","1010.4 ","24.1 ","22.6 ","91 ","4.1 ","230.0 ","6.6 ","230.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1008.6 ","1010.8 ","25.0 ","22.6 ","87 ","4.0 ","230.0 ","7.0 ","230.0 ","0.0 ","0.0 ","0.0 ","0.23 "," "
"8","1008.8 ","1011.0 ","25.6 ","22.6 ","84 ","3.4 ","240.0 ","5.9 ","240.0 ","0.0 ","0.0 ","0.0 ","0.39 ","10.0 "
"9","1008.6 ","1010.8 ","26.5 ","23.3 ","83 ","3.1 ","230.0 ","5.6 ","240.0 ","0.0 ","0.0 ","0.0 ","0.62 ","10.0 "
"10","1008.7 ","1010.9 ","26.4 ","25.1 ","93 ","3.9 ","140.0 ","6.5 ","160.0 ","T ","0.3 ","0.0 ","0.77 "," "
"11","1008.7 ","1010.9 ","25.9 ","23.8 ","88 ","4.9 ","170.0 ","7.1 ","180.0 ","0.5 ","0.5 ","0.0 ","0.59 ","8.0 "
"12","1008.6 ","1010.8 ","25.8 ","23.6 ","88 ","0.5 ","260.0 ","6.9 ","160.0 ","0.5 ","0.8 ","0.0 ","0.03 "," "
"13","1008.4 ","1010.6 ","25.2 ","23.8 ","92 ","1.9 ","350.0 ","3.0 ","340.0 ","5.0 ","1.0 ","0.0 ","0.00 "," "
"14","1007.6 ","1009.8 ","24.6 ","23.6 ","94 ","1.9 ","330.0 ","4.3 ","340.0 ","12.0 ","1.0 ","0.0 ","0.17 ","6.0 "
"15","1007.2 ","1009.4 ","24.8 ","23.8 ","94 ","2.0 ","270.0 ","3.4 ","340.0 ","8.0 ","1.0 ","0.0 ","0.46 "," "
"16","1006.7 ","1008.9 ","24.8 ","24.0 ","95 ","2.5 ","260.0 ","3.8 ","250.0 ","4.0 ","1.0 ","0.0 ","0.10 "," "
"17","1006.3 ","1008.5 ","25.2 ","24.3 ","95 ","2.1 ","240.0 ","4.0 ","220.0 ","2.5 ","1.0 ","0.0 ","0.34 ","6.0 "
"18","1005.9 ","1008.1 ","25.2 ","24.0 ","93 ","1.5 ","270.0 ","4.3 ","250.0 ","T ","0.5 ","0.0 ","0.03 "," "
"19","1005.7 ","1007.9 ","24.8 ","23.7 ","94 ","2.0 ","200.0 ","2.8 ","180.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1005.9 ","1008.1 ","24.6 ","23.6 ","94 ","0.3 ","200.0 ","2.5 ","230.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"21","1006.0 ","1008.2 ","24.5 ","23.3 ","93 ","0.3 ","320.0 ","2.1 ","300.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"22","1005.9 ","1008.1 ","24.2 ","23.1 ","94 ","1.6 ","260.0 ","2.5 ","250.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1005.8 ","1008.0 ","24.4 ","22.9 ","91 ","1.4 ","260.0 ","2.9 ","250.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","1005.6 ","1007.8 ","24.1 ","22.8 ","92 ","0.4 ","270.0 ","2.6 ","220.0 ","0.0 ","0.0 "," ","0.00 "," "
