"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1009.5 ","1013.0 ","24.9 ","21.4 ","81 ","0.8 ","200.0 ","2.5 ","160.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1009.5 ","1013.0 ","24.8 ","21.4 ","81 ","0.6 ","270.0 ","3.0 ","280.0 ","0.0 ","0.0 "," ","0.00 ","6.0 "
"3","1009.6 ","1013.1 ","24.3 ","21.3 ","83 ","0.2 ","0.0 ","3.9 ","280.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1009.7 ","1013.2 ","23.6 ","21.1 ","86 ","0.4 ","360.0 ","3.5 ","350.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1010.0 ","1013.5 ","22.8 ","20.4 ","86 ","0.2 ","0.0 ","3.4 ","330.0 ","0.0 ","0.0 "," ","0.00 ","6.0 "
"6","1010.7 ","1014.2 ","23.1 ","20.7 ","86 ","0.4 ","320.0 ","2.4 ","10.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"7","1010.5 ","1014.0 ","23.5 ","20.7 ","84 ","0.4 ","40.0 ","2.2 ","350.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"8","1011.3 ","1014.8 ","24.1 ","21.0 ","83 ","0.1 ","0.0 ","1.9 ","20.0 ","0.0 ","0.0 ","0.0 ","0.02 ","8.0 "
"9","1011.4 ","1014.9 ","25.1 ","21.5 ","80 ","0.6 ","V ","3.2 ","330.0 ","0.0 ","0.0 ","0.0 ","0.81 ","8.0 "
"10","1011.1 ","1014.6 ","25.9 ","22.0 ","79 ","0.5 ","270.0 ","3.3 ","280.0 ","0.0 ","0.0 ","0.0 ","1.00 "," "
"11","1010.2 ","1013.7 ","27.1 ","22.7 ","77 ","0.5 ","320.0 ","3.0 ","290.0 ","0.0 ","0.0 ","0.0 ","1.40 ","6.0 "
"12","1009.0 ","1012.5 ","27.5 ","22.2 ","73 ","1.8 ","250.0 ","3.5 ","240.0 ","0.0 ","0.0 ","0.1 ","1.41 "," "
"13","1008.0 ","1011.5 ","29.2 ","22.7 ","68 ","1.0 ","260.0 ","3.2 ","280.0 ","0.0 ","0.0 ","0.2 ","1.73 "," "
"14","1007.7 ","1011.2 ","28.5 ","22.0 ","68 ","0.2 ","0.0 ","3.7 ","310.0 ","0.0 ","0.0 ","0.3 ","1.35 ","15.0 "
"15","1007.4 ","1010.9 ","28.0 ","21.5 ","68 ","1.1 ","340.0 ","5.4 ","10.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"16","1007.5 ","1011.0 ","27.3 ","21.1 ","69 ","1.0 ","320.0 ","5.1 ","320.0 ","0.0 ","0.0 ","0.0 ","0.15 "," "
"17","1008.5 ","1012.0 ","26.8 ","20.8 ","70 ","0.3 ","10.0 ","4.2 ","340.0 ","0.0 ","0.0 ","0.0 ","0.00 ","13.0 "
"18","1009.0 ","1012.5 ","26.4 ","20.8 ","71 ","0.6 ","330.0 ","3.8 ","340.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1009.3 ","1012.8 ","26.1 ","20.7 ","72 ","0.8 ","240.0 ","2.0 ","10.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1009.8 ","1013.3 ","25.7 ","20.5 ","73 ","0.2 ","0.0 ","2.5 ","270.0 ","0.0 ","0.0 "," ","0.00 ","13.0 "
"21","1010.5 ","1014.0 ","26.1 ","20.5 ","71 ","0.3 ","250.0 ","1.9 ","280.0 ","0.0 ","0.0 "," ","0.00 ","13.0 "
"22","1010.8 ","1014.3 ","25.5 ","20.9 ","76 ","0.5 ","180.0 ","2.5 ","340.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1011.0 ","1014.5 ","25.7 ","20.7 ","74 ","0.6 ","250.0 ","2.6 ","270.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"24","1011.5 ","1015.0 ","23.6 ","18.4 ","73 ","1.8 ","320.0 ","8.2 ","280.0 ","0.0 ","0.0 "," ","0.00 "," "
