"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","996.9 ","1006.8 ","23.0 ","21.0 ","89 ","1.3 ","10.0 ","4.8 ","330.0 ","11.0 ","1.0 "," ","0.00 "," "
"2","997.2 ","1007.1 ","23.0 ","21.3 ","90 ","0.4 ","80.0 ","5.3 ","10.0 ","21.0 ","1.0 "," ","0.00 ","6.0 "
"3","996.4 ","1006.2 ","23.5 ","21.7 ","90 ","0.3 ","80.0 ","3.9 ","70.0 ","3.8 ","0.8 "," ","0.00 "," "
"4","996.3 ","1006.1 ","23.7 ","22.0 ","90 ","0.6 ","220.0 ","1.9 ","130.0 ","0.1 ","0.3 "," ","0.00 "," "
"5","996.9 ","1006.7 ","23.8 ","22.1 ","90 ","1.1 ","210.0 ","2.5 ","210.0 ","2.7 ","1.0 "," ","0.00 ","6.0 "
"6","997.5 ","1007.3 ","23.9 ","22.2 ","90 ","1.4 ","190.0 ","3.1 ","210.0 ","4.2 ","1.0 ","0.0 ","0.00 "," "
"7","998.1 ","1007.9 ","24.4 ","22.5 ","89 ","1.1 ","170.0 ","4.0 ","180.0 ","1.3 ","0.3 ","0.0 ","0.00 "," "
"8","998.3 ","1008.1 ","25.3 ","22.8 ","86 ","1.3 ","170.0 ","4.2 ","170.0 ","0.0 ","0.0 ","0.0 ","0.53 ","15.0 "
"9","998.5 ","1008.3 ","26.7 ","22.7 ","79 ","1.6 ","160.0 ","5.8 ","150.0 ","0.0 ","0.0 ","0.0 ","0.60 ","15.0 "
"10","998.3 ","1008.0 ","29.2 ","23.0 ","69 ","1.8 ","180.0 ","5.0 ","180.0 ","0.0 ","0.0 ","0.3 ","1.81 "," "
"11","998.2 ","1007.9 ","29.8 ","22.5 ","65 ","2.7 ","210.0 ","6.1 ","240.0 ","0.0 ","0.0 ","0.5 ","2.47 ","20.0 "
"12","997.8 ","1007.5 ","29.4 ","22.8 ","68 ","2.5 ","210.0 ","5.3 ","200.0 ","0.0 ","0.0 ","0.0 ","1.36 "," "
"13","998.1 ","1007.8 ","28.4 ","22.6 ","71 ","2.0 ","210.0 ","4.8 ","270.0 ","0.2 ","0.1 ","0.0 ","0.60 "," "
"14","998.4 ","1008.2 ","25.8 ","22.5 ","82 ","2.3 ","220.0 ","8.9 ","220.0 ","1.8 ","0.3 ","0.0 ","0.45 ","10.0 "
"15","998.4 ","1008.2 ","24.6 ","22.3 ","87 ","1.1 ","150.0 ","7.6 ","240.0 ","3.0 ","1.0 ","0.0 ","0.36 "," "
"16","998.2 ","1008.0 ","24.5 ","22.4 ","88 ","0.7 ","120.0 ","2.7 ","180.0 ","0.2 ","0.6 ","0.0 ","0.10 "," "
"17","997.8 ","1007.6 ","25.3 ","22.4 ","84 ","0.4 ","120.0 ","2.6 ","120.0 ","0.0 ","0.0 ","0.0 ","0.58 ","15.0 "
"18","997.7 ","1007.5 ","25.5 ","22.3 ","83 ","0.9 ","180.0 ","2.7 ","170.0 ","0.0 ","0.0 ","0.0 ","0.32 "," "
"19","998.5 ","1008.3 ","25.4 ","22.1 ","82 ","1.6 ","220.0 ","2.9 ","230.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1000.2 ","1010.0 ","25.3 ","22.4 ","84 ","1.4 ","200.0 ","4.3 ","200.0 ","T ","0.1 "," ","0.00 ","10.0 "
"21","999.9 ","1009.7 ","25.9 ","21.9 ","79 ","1.0 ","150.0 ","4.9 ","190.0 ","T ","0.1 "," ","0.00 ","10.0 "
"22","998.7 ","1008.5 ","25.7 ","22.1 ","81 ","1.5 ","150.0 ","3.3 ","160.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","997.7 ","1007.4 ","26.7 ","20.8 ","70 ","1.5 ","190.0 ","4.1 ","200.0 ","0.0 ","0.0 "," ","0.00 ","10.0 "
"24","997.2 ","1007.0 ","25.9 ","21.2 ","75 ","1.7 ","220.0 ","4.3 ","170.0 ","0.0 ","0.0 "," ","0.00 "," "
