"ObsTime","StnPres","SeaPres","Temperature","Tddewpoint","RH","WS","WD","WSGust","WDGust","Precp","PrecpHour","SunShine","GloblRad","Visb"
"1","1005.2 ","1007.4 ","26.9 ","22.2 ","75 ","4.8 ","230.0 ","7.2 ","230.0 ","0.0 ","0.0 "," ","0.00 "," "
"2","1005.0 ","1007.2 ","26.6 ","22.4 ","78 ","4.9 ","230.0 ","8.0 ","210.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"3","1004.7 ","1006.9 ","26.7 ","22.2 ","76 ","4.3 ","220.0 ","7.1 ","230.0 ","0.0 ","0.0 "," ","0.00 "," "
"4","1005.0 ","1007.2 ","26.0 ","21.8 ","78 ","3.9 ","230.0 ","7.2 ","230.0 ","0.0 ","0.0 "," ","0.00 "," "
"5","1005.1 ","1007.3 ","25.9 ","21.6 ","77 ","4.2 ","230.0 ","6.9 ","230.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"6","1005.1 ","1007.3 ","26.2 ","21.8 ","77 ","3.9 ","230.0 ","8.4 ","220.0 ","0.0 ","0.0 ","0.5 ","0.13 "," "
"7","1005.6 ","1007.8 ","27.7 ","22.0 ","71 ","3.4 ","240.0 ","7.4 ","210.0 ","0.0 ","0.0 ","1.0 ","1.17 "," "
"8","1006.0 ","1008.2 ","29.8 ","22.0 ","63 ","2.8 ","230.0 ","7.2 ","210.0 ","0.0 ","0.0 ","1.0 ","1.83 ","25.0 "
"9","1006.1 ","1008.3 ","30.6 ","23.1 ","64 ","3.4 ","170.0 ","4.7 ","220.0 ","0.0 ","0.0 ","1.0 ","2.28 ","25.0 "
"10","1006.0 ","1008.2 ","30.7 ","24.4 ","69 ","4.0 ","150.0 ","6.2 ","150.0 ","0.0 ","0.0 ","1.0 ","2.54 "," "
"11","1005.9 ","1008.1 ","31.4 ","24.7 ","68 ","6.3 ","160.0 ","9.1 ","160.0 ","0.0 ","0.0 ","1.0 ","2.66 ","25.0 "
"12","1005.7 ","1007.9 ","29.9 ","24.7 ","74 ","7.3 ","160.0 ","10.4 ","160.0 ","0.0 ","0.0 ","0.9 ","2.65 "," "
"13","1005.3 ","1007.5 ","31.6 ","25.7 ","71 ","7.2 ","170.0 ","10.3 ","170.0 ","0.0 ","0.0 ","1.0 ","3.31 "," "
"14","1005.0 ","1007.2 ","30.6 ","25.5 ","74 ","6.5 ","170.0 ","9.8 ","160.0 ","0.0 ","0.0 ","0.9 ","3.08 ","15.0 "
"15","1005.1 ","1007.3 ","29.8 ","25.0 ","76 ","5.6 ","200.0 ","11.2 ","180.0 ","0.0 ","0.0 ","0.3 ","1.11 "," "
"16","1005.1 ","1007.3 ","30.3 ","24.3 ","70 ","4.6 ","180.0 ","9.3 ","190.0 ","0.0 ","0.0 ","0.0 ","0.60 "," "
"17","1004.9 ","1007.1 ","29.6 ","24.4 ","74 ","6.1 ","190.0 ","10.0 ","170.0 ","0.0 ","0.0 ","0.4 ","0.72 ","15.0 "
"18","1004.8 ","1007.0 ","29.7 ","23.7 ","70 ","4.3 ","190.0 ","7.6 ","200.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"19","1005.1 ","1007.3 ","28.8 ","23.4 ","73 ","3.0 ","200.0 ","6.1 ","190.0 ","0.0 ","0.0 ","0.0 ","0.00 "," "
"20","1005.1 ","1007.3 ","28.4 ","23.2 ","73 ","4.2 ","200.0 ","5.8 ","190.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"21","1005.1 ","1007.3 ","28.0 ","22.9 ","74 ","3.6 ","230.0 ","6.5 ","240.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"22","1005.6 ","1007.8 ","27.7 ","23.6 ","78 ","2.7 ","180.0 ","7.0 ","170.0 ","0.0 ","0.0 "," ","0.00 "," "
"23","1006.3 ","1008.5 ","27.5 ","22.4 ","74 ","2.8 ","230.0 ","5.5 ","260.0 ","0.0 ","0.0 "," ","0.00 ","15.0 "
"24","1006.5 ","1008.7 ","26.9 ","22.2 ","75 ","2.5 ","240.0 ","4.7 ","260.0 ","0.0 ","0.0 "," ","0.00 "," "
